source,country,station,bhi_id,lat,lon,year,date,variable,qflag,value,unit,vflag,detli,lmqnt,sub_id,bio_id,samp_id,num_indiv_subsamp
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00021696,mg/kg,,0.004,NA,8618,3403049,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00025842,mg/kg,,0.004,NA,8623,3403054,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.0002597,mg/kg,,0.004,NA,8614,3403045,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00030284,mg/kg,,0.004,NA,8615,3403046,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.0003332,mg/kg,,0.004,NA,8619,3403050,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00034968,mg/kg,,0.004,NA,8613,3403044,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00035581,mg/kg,,0.004,NA,8616,3403047,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00037742,mg/kg,,0.004,NA,8621,3403052,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00047554,mg/kg,,0.004,NA,8624,3403055,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00051972,mg/kg,,0.004,NA,8620,3403051,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB180,,0.00095048,mg/kg,,0.004,NA,8622,3403053,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,,4.958e-05,mg/kg,,0.0037,NA,8615,3403046,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,,5.198e-05,mg/kg,,0.004,NA,8618,3403049,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,,9.555e-05,mg/kg,,0.0039,NA,8614,3403045,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,,0.00010912,mg/kg,,0.004,NA,8613,3403044,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,D,3.955e-05,mg/kg,,0.0035,NA,8621,3403052,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,D,3.995e-05,mg/kg,,0.0047,NA,8619,3403050,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,D,4.012e-05,mg/kg,,0.0034,NA,8624,3403055,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,D,4.033e-05,mg/kg,,0.0037,NA,8622,3403053,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,D,6.948e-05,mg/kg,,0.0036,NA,8617,3403048,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,D,7.008e-05,mg/kg,,0.0032,NA,8623,3403054,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,D,7.029e-05,mg/kg,,0.0033,NA,8620,3403051,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB28,D,7.072e-05,mg/kg,,0.0032,NA,8616,3403047,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,2.938e-05,mg/kg,,0.0026,NA,8621,3403052,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,4.246e-05,mg/kg,,0.0022,NA,8617,3403048,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,5.083e-05,mg/kg,,0.0023,NA,8616,3403047,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,6.844e-05,mg/kg,,0.004,NA,8624,3403055,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,8.541e-05,mg/kg,,0.0039,NA,8623,3403054,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,9.86e-05,mg/kg,,0.004,NA,8619,3403050,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,9.916e-05,mg/kg,,0.004,NA,8615,3403046,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,0.00011881,mg/kg,,0.004,NA,8622,3403053,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,0.00011978,mg/kg,,0.004,NA,8618,3403049,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,0.00014271,mg/kg,,0.004,NA,8620,3403051,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,0.0001862,mg/kg,,0.004,NA,8614,3403045,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB52,,0.00021328,mg/kg,,0.004,NA,8613,3403044,1661049,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB118,,0.000299,mg/kg,,0.005,NA,861308624,3403056,1661049,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2009,2009-10-27,CB118,,0.00042,mg/kg,,0.005,NA,862508636,3403057,1661049,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.000308,mg/kg,,0.004,NA,12365,3402807,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.00038073,mg/kg,,0.004,NA,12355,3402797,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.00046505,mg/kg,,0.004,NA,12360,3402802,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.000497,mg/kg,,0.004,NA,12361,3402803,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.00051777,mg/kg,,0.004,NA,12356,3402798,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.00056745,mg/kg,,0.004,NA,12364,3402806,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.00066766,mg/kg,,0.004,NA,12359,3402801,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.00070664,mg/kg,,0.004,NA,12363,3402805,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.0007075,mg/kg,,0.004,NA,12357,3402799,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.00084975,mg/kg,,0.004,NA,12354,3402796,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.00112048,mg/kg,,0.004,NA,12358,3402800,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB101,,0.0016492,mg/kg,,0.004,NA,12362,3402804,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00029792,mg/kg,,0.005,NA,12365,3402807,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00030858,mg/kg,,0.005,NA,12355,3402797,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00040741,mg/kg,,0.005,NA,12360,3402802,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00044162,mg/kg,,0.005,NA,12361,3402803,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.0004921,mg/kg,,0.005,NA,12359,3402801,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00050115,mg/kg,,0.005,NA,12364,3402806,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00054285,mg/kg,,0.005,NA,12354,3402796,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,6e-04,mg/kg,,0.005,NA,12357,3402799,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.0006039,mg/kg,,0.005,NA,12356,3402798,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00061952,mg/kg,,0.005,NA,12363,3402805,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00081404,mg/kg,,0.005,NA,12358,3402800,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.00103474,mg/kg,,0.005,NA,12362,3402804,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00070818,mg/kg,,0.006,NA,12355,3402797,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00083888,mg/kg,,0.006,NA,12365,3402807,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00086775,mg/kg,,0.006,NA,12364,3402806,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00091448,mg/kg,,0.006,NA,12361,3402803,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00093927,mg/kg,,0.006,NA,12360,3402802,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00101878,mg/kg,,0.006,NA,12359,3402801,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00102069,mg/kg,,0.006,NA,12356,3402798,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00107932,mg/kg,,0.006,NA,12363,3402805,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.0012225,mg/kg,,0.006,NA,12357,3402799,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.0012903,mg/kg,,0.006,NA,12354,3402796,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.00182736,mg/kg,,0.006,NA,12358,3402800,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB138,,0.0022477,mg/kg,,0.006,NA,12362,3402804,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00119436,mg/kg,,0.005,NA,12355,3402797,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00132795,mg/kg,,0.005,NA,12364,3402806,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00136976,mg/kg,,0.005,NA,12365,3402807,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00141148,mg/kg,,0.005,NA,12361,3402803,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00146124,mg/kg,,0.005,NA,12356,3402798,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00149733,mg/kg,,0.005,NA,12360,3402802,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00157058,mg/kg,,0.005,NA,12363,3402805,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00169708,mg/kg,,0.005,NA,12359,3402801,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.0020225,mg/kg,,0.005,NA,12357,3402799,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00214995,mg/kg,,0.005,NA,12354,3402796,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00312644,mg/kg,,0.005,NA,12358,3402800,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB153,,0.00411236,mg/kg,,0.005,NA,12362,3402804,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00027306,mg/kg,,0.004,NA,12355,3402797,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.0003315,mg/kg,,0.004,NA,12364,3402806,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00033654,mg/kg,,0.004,NA,12361,3402803,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00036549,mg/kg,,0.004,NA,12360,3402802,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00037772,mg/kg,,0.004,NA,12359,3402801,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00039765,mg/kg,,0.004,NA,12354,3402796,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00040414,mg/kg,,0.004,NA,12363,3402805,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00040689,mg/kg,,0.004,NA,12356,3402798,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00042,mg/kg,,0.004,NA,12357,3402799,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00045136,mg/kg,,0.004,NA,12365,3402807,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00055648,mg/kg,,0.004,NA,12358,3402800,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB180,,0.00059318,mg/kg,,0.004,NA,12362,3402804,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,3.472e-05,mg/kg,,0.0031,NA,12365,3402807,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,4.44e-05,mg/kg,,0.004,NA,12355,3402797,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,5.049e-05,mg/kg,,0.004,NA,12356,3402798,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,5.24e-05,mg/kg,,0.004,NA,12360,3402802,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,5.822e-05,mg/kg,,0.004,NA,12361,3402803,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,6.435e-05,mg/kg,,0.0033,NA,12364,3402806,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,8.415e-05,mg/kg,,0.004,NA,12354,3402796,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,9e-05,mg/kg,,0.0036,NA,12357,3402799,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,9.576e-05,mg/kg,,0.0036,NA,12359,3402801,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,9.922e-05,mg/kg,,0.004,NA,12363,3402805,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,0.00010528,mg/kg,,0.004,NA,12358,3402800,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB28,,0.00017822,mg/kg,,0.004,NA,12362,3402804,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,7.504e-05,mg/kg,,0.004,NA,12365,3402807,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,9.213e-05,mg/kg,,0.004,NA,12355,3402797,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.0001048,mg/kg,,0.004,NA,12360,3402802,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.00013167,mg/kg,,0.004,NA,12356,3402798,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.0001404,mg/kg,,0.004,NA,12364,3402806,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.00014058,mg/kg,,0.004,NA,12361,3402803,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.0001463,mg/kg,,0.004,NA,12359,3402801,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.00015,mg/kg,,0.004,NA,12357,3402799,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.0001694,mg/kg,,0.004,NA,12363,3402805,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.00017985,mg/kg,,0.004,NA,12354,3402796,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.00023124,mg/kg,,0.004,NA,12358,3402800,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB52,,0.0003724,mg/kg,,0.004,NA,12362,3402804,1660994,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.000616,mg/kg,,0.005,NA,1235412365,3402808,1660994,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-01-11,CB118,,0.000646,mg/kg,,0.005,NA,1236612377,3402809,1660994,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB101,,0.0004392,mg/kg,,0.004,NA,86100872,3402810,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB118,,0.0004608,mg/kg,,0.005,NA,86100872,3402810,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB138,,0.0009819,mg/kg,,0.006,NA,86100872,3402810,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB153,,0.0016731,mg/kg,,0.005,NA,86100872,3402810,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB180,,0.0004221,mg/kg,,0.004,NA,86100872,3402810,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB28,D,4.41e-05,mg/kg,,0.0049,NA,86100872,3402810,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB52,,0.0001071,mg/kg,,0.004,NA,86100872,3402810,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB101,,0.0005805,mg/kg,,0.004,NA,87300884,3402811,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB118,,0.0005832,mg/kg,,0.005,NA,87300884,3402811,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB138,,0.0013131,mg/kg,,0.006,NA,87300884,3402811,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB153,,0.0021402,mg/kg,,0.005,NA,87300884,3402811,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB180,,0.000594,mg/kg,,0.004,NA,87300884,3402811,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB28,D,3.42e-05,mg/kg,,0.0038,NA,87300884,3402811,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2010,2010-05-24,CB52,,0.0001071,mg/kg,,0.004,NA,87300884,3402811,1660995,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB101,,0.00041832,mg/kg,,0.004,NA,21400225,3402542,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB118,,0.00039093,mg/kg,,0.005,NA,21400225,3402542,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB138,,0.00081672,mg/kg,,0.006,NA,21400225,3402542,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB153,,0.00116532,mg/kg,,0.005,NA,21400225,3402542,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB180,,0.00031374,mg/kg,,0.004,NA,21400225,3402542,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB28,D,0.0001743,mg/kg,,0.007,NA,21400225,3402542,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB52,,0.0001494,mg/kg,,0.004,NA,21400225,3402542,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB101,,0.0004473,mg/kg,,0.004,NA,22600237,3402543,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB118,,0.00047712,mg/kg,,0.005,NA,22600237,3402543,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB138,,0.00099045,mg/kg,,0.006,NA,22600237,3402543,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB153,,0.00154425,mg/kg,,0.005,NA,22600237,3402543,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB180,,0.000426,mg/kg,,0.004,NA,22600237,3402543,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB28,D,0.00018105,mg/kg,,0.0085,NA,22600237,3402543,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-06-06,CB52,,0.00015549,mg/kg,,0.004,NA,22600237,3402543,1660937,12
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00011775,mg/kg,,0.004,NA,7152,3402555,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00012963,mg/kg,,0.004,NA,7141,3402544,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00015308,mg/kg,,0.004,NA,7145,3402548,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00021312,mg/kg,,0.004,NA,7144,3402547,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00026864,mg/kg,,0.004,NA,7148,3402551,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00030316,mg/kg,,0.004,NA,7143,3402546,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00031553,mg/kg,,0.004,NA,7150,3402553,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00032461,mg/kg,,0.004,NA,7146,3402549,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00045617,mg/kg,,0.004,NA,7151,3402554,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00047854,mg/kg,,0.004,NA,7142,3402545,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00051528,mg/kg,,0.004,NA,7149,3402552,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB101,,0.00110836,mg/kg,,0.004,NA,7147,3402550,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00018212,mg/kg,,0.005,NA,7152,3402555,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00018476,mg/kg,,0.005,NA,7141,3402544,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00019952,mg/kg,,0.005,NA,7145,3402548,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00023532,mg/kg,,0.005,NA,7144,3402547,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00027348,mg/kg,,0.005,NA,7143,3402546,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00030191,mg/kg,,0.005,NA,7150,3402553,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00031326,mg/kg,,0.005,NA,7146,3402549,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00031832,mg/kg,,0.005,NA,7148,3402551,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00036396,mg/kg,,0.005,NA,7142,3402545,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00040339,mg/kg,,0.005,NA,7151,3402554,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00048564,mg/kg,,0.005,NA,7149,3402552,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB118,,0.00079234,mg/kg,,0.005,NA,7147,3402550,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.00039732,mg/kg,,0.006,NA,7145,3402548,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.00042167,mg/kg,,0.006,NA,7141,3402544,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.00046315,mg/kg,,0.006,NA,7152,3402555,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.00056832,mg/kg,,0.006,NA,7144,3402547,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.00060836,mg/kg,,0.006,NA,7150,3402553,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.00063388,mg/kg,,0.006,NA,7143,3402546,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.00066792,mg/kg,,0.006,NA,7148,3402551,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.00077634,mg/kg,,0.006,NA,7146,3402549,1660938,1
ICES,Sweden,Utlaengan,14,55.9491,15.781,2011,2011-10-17,CB138,,0.0008088,mg/kg,,0.006,NA,7142,3402545,1660938,1
