"TERRTYPO","TERRTYPO_LABEL","GEO","GEO_LABEL","INDIC_TO","INDIC_TO_LABEL","UNIT","UNIT_LABEL","NACE_R2","NACE_R2_LABEL","TIME","TIME_LABEL","Value","Flag.and.Footnotes","BHI_relevant","BHI_ID_1","BHI_ID_2","BHI_ID_3","BHI_ID_4","BHI_ID_5","BHI_ID_6","BHI_ID_7","BHI_ID_8","BHI_ID_9","BHI_ID_10","BHI_ID_11","BHI_ID_12","BHI_ID_13","BHI_ID_14","BHI_ID_15","BHI_ID_16","BHI_ID_17","BHI_ID_18","BHI_ID_19","BHI_ID_20","BHI_ID_21","BHI_ID_22","BHI_ID_23","BHI_ID_24","BHI_ID_25","BHI_ID_26","BHI_ID_27","BHI_ID_28","BHI_ID_29","BHI_ID_30","BHI_ID_31","BHI_ID_32","BHI_ID_33","BHI_ID_34","BHI_ID_35","BHI_ID_36","BHI_ID_37","BHI_ID_38","BHI_ID_39","BHI_ID_40","BHI_ID_41","BHI_ID_42"
"TOTAL","Total","EL12","Kentriki Makedonia (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"12940769","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL12","Kentriki Makedonia (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL13","Dytiki Makedonia (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"377928","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL13","Dytiki Makedonia (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL14","Thessalia (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"2620755","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL14","Thessalia (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL6","Kentriki Ellada","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL6","Kentriki Ellada","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL61","Thessalia","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL61","Thessalia","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL62","Ionia Nisia","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL62","Ionia Nisia","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL63","Dytiki Ellada","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL63","Dytiki Ellada","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL64","Sterea Ellada","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL64","Sterea Ellada","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL65","Peloponnisos","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL65","Peloponnisos","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL2","Kentriki Ellada (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"18330762","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL2","Kentriki Ellada (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL21","Ipeiros (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"1453547","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL21","Ipeiros (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL22","Ionia Nisia (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"10588296","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL22","Ionia Nisia (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL23","Dytiki Ellada (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"1649153","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL23","Dytiki Ellada (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL24","Sterea Ellada (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"1528113","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL24","Sterea Ellada (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL25","Peloponnisos (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"3111653","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL25","Peloponnisos (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,":","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL3","Attiki","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"6877336","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL30","Attiki","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"6877336","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL4","Nisia Aigaiou, Kriti","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"45465654","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL41","Voreio Aigaio","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"2048267","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL42","Notio Aigaio","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"21741628","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","EL43","Kriti","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"21675759","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES","Spain","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"382670976","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES","Spain","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"389211987","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES","Spain","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"403963022","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES1","Noroeste (ES)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"16312879","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES1","Noroeste (ES)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"16276337","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES1","Noroeste (ES)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"17281077","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES11","Galicia","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"7946703","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES11","Galicia","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"8049132","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES11","Galicia","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"8522657","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES12","Principado de Asturias","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"4265885","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES12","Principado de Asturias","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"4185965","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES12","Principado de Asturias","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"4438800","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES13","Cantabria","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"4100291","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES13","Cantabria","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"4041240","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES13","Cantabria","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"4319620","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES2","Noreste (ES)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"14912250","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES2","Noreste (ES)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"14831965","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES2","Noreste (ES)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"15856768","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES21","País Vasco","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"5526693","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES21","País Vasco","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2013,2013,"5433851","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES21","País Vasco","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2014,2014,"5847123","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ES22","Comunidad Foral de Navarra","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2325110","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
