BSPA_ID,Name,WebLink,Country,Location_S,MPA_Status,AreaTot_Ha,AreaMar_Ha,N2K_Site,Date_Est,BSPALink,N2000Link,Shape_area,Shape_len,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
128,Skælskør Fjord og havet og kysten mellem Agersø og Glænø,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,18500,14000,DK005Y229,22.8.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=128,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK005Y229,185823101.48,124994.215345,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
129,Saltholm og omliggende hav,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,7218,5414,DK002X110,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=129,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK002X110,72522081.0924,33237.644049,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
129,Saltholm og omliggende hav,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,7218,5414,DK002X110,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=129,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK002X110,72522081.0924,33237.644049,Denmark,DNK,The Sound,SEA-003,6,588.38712
130,"Stavns Fjord, Samsø Østerflak og Nordby Hede",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,15663,14865,"DK00DX155, DK00DX131",14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=130,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00DX155,157381896.497,55018.2001721,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
131,Hesselø med omliggende stenrev,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,4200,4130,DK003X202,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=131,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK003X202,42135158.6167,26084.4792794,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
133,"Ålborg Bugt, Randers Fjord and Mariager Fjord, Birdprotection sites",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,72197,64373,"DK00FX122, DK00FX122, DK00FX002, DK00FY015",14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=133,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00FX122,689269772.747,272902.549595,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
137,Herthas Flak,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,1380,1380,DK00VA248,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=137,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA248,13873373.8867,16207.3869773,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
139,Perämeren kansallispuisto /Bothnian Bay National Park,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,15890,15593,FI1300301,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=139,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI1300301,158848803.382,72103.1903021,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
140,Merenkurkun saaristo /Outer Bothnian Threshold Archipelago (The Quark),http://www.metsa.fi,Finland,Territorial Water (TW),Designated,128162,114392,FI0800130,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=140,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0800130,1278819758.98,520985.875723,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
140,Merenkurkun saaristo /Outer Bothnian Threshold Archipelago (The Quark),http://www.metsa.fi,Finland,Territorial Water (TW),Designated,128162,114392,FI0800130,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=140,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0800130,1278819758.98,520985.875723,Finland,FIN,The Quark,SEA-016,40,4932.99666
141,Ouran saaristo /Oura Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,3073,2863,FI0200077,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=141,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0200077,30664610.0472,30574.0686887,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
142,Uudenkaupungin saaristo/ Uusikaupunki Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,55992,55395,FI0200072,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=142,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0200072,568432933.583,222535.240378,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
142,Uudenkaupungin saaristo/ Uusikaupunki Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,55992,55395,FI0200072,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=142,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0200072,568432933.583,222535.240378,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
143,Saaristomeri /Archipelago Sea,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,59842,43780,FI0200164,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=143,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0200164,596031756.539,1431483.54162,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
143,Saaristomeri /Archipelago Sea,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,59842,43780,FI0200164,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=143,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0200164,596031756.539,1431483.54162,Finland,FIN,Northern Baltic Proper,SEA-012,30,9800.24404
144,Tammisaaren ja Hangon saariston ja Pohjanpitäjänlahden merensuojelualue /Tammisaari and Hanko Archipelago-and Pojo Bay marine proteciton area,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,52630,49760,FI0100005,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=144,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0100005,587280258.02,282172.491767,Finland,FIN,Gulf of Finland,SEA-013,32,9549.67733
145,Itäisen Suomenlahden saaristo ja vedet/ Eastern Gulf of Finland Archipelago and waters,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,95628,94935,FI0408001,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=145,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0408001,956891241.425,215881.189865,Finland,FIN,Gulf of Finland,SEA-013,32,9549.67733
145,Itäisen Suomenlahden saaristo ja vedet/ Eastern Gulf of Finland Archipelago and waters,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,95628,94935,FI0408001,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=145,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0408001,956891241.425,215881.189865,Russia,RUS,Gulf of Finland,SEA-013,33,11571.59858
147,"Hailuoto, pohjoisranta/ Hailuoto northshore",http://www.metsa.fi,Finland,Territorial Water (TW),Designated,3671,2310,FI1100201,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=147,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI1100201,36692396.1969,91400.7205909,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
148,Kirkkosalmi,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,1019,663,FI1100202,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=148,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI1100202,10184902.7031,30392.9542521,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
149,Isomatala-Maasyvänlahti,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,1531,1188,FI1100203,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=149,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI1100203,15292608.4635,25268.332774,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
150,Liminka Bay /Liminganlahti,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,11823,9776,FI1102200,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=150,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI1102200,118203830.824,75683.1997499,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
151,Rahjan saaristo/Rahja Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,8381,7293,FI1000005,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=151,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI1000005,83750386.8606,52088.3620768,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
152,Kokkolan saaristo/Kokkola Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,14955,14453,FI1000033,22.11.2006,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=152,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI1000033,149803330.498,66484.6561171,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
153,Luodon saaristo/Luoto Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,14457,13214,FI0800132,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=153,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0800132,144429220.076,129197.245518,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
154,Uudenkaarlepyyn saaristo /Uusikaarlepyy Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,3210,2632.19995117,FI0800133,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=154,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0800133,32049749.4607,46936.4465532,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
154,Uudenkaarlepyyn saaristo /Uusikaarlepyy Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,3210,2632.19995117,FI0800133,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=154,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0800133,32049749.4607,46936.4465532,Finland,FIN,The Quark,SEA-016,40,4932.99666
155,Närpiön saaristo /Närpiö Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,11828,10763.5,FI0800135,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=155,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0800135,118003722.648,115284.632787,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
156,Kristiinankaupungin saaristo /Kristiinankaupunki Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,8059,7656,FI0800134,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=156,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0800134,80404874.4498,102823.737272,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
157,Tulliniemen linnustonsuojelualue/ Tulliniemi bird protection area,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,2566,2110,FI0100006,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=157,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0100006,52820632.1339,35613.9385023,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
157,Tulliniemen linnustonsuojelualue/ Tulliniemi bird protection area,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,2566,2110,FI0100006,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=157,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0100006,52820632.1339,35613.9385023,Finland,FIN,Gulf of Finland,SEA-013,32,9549.67733
157,Tulliniemen linnustonsuojelualue/ Tulliniemi bird protection area,http://www.metsa.fi,Finland,Territorial Water (TW),Managed,2566,2110,FI0100006,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=157,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0100006,52820632.1339,35613.9385023,Finland,FIN,Northern Baltic Proper,SEA-012,30,9800.24404
158,Kirkkonummen saaristo/ Kirkkonummi Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,1750,769,FI0100026,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=158,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0100026,142260050.257,129038.57695,Finland,FIN,Gulf of Finland,SEA-013,32,9549.67733
159,Söderskärin ja Långörenin saaristo /Söderskär and Långören Archipelago,http://www.metsa.fi,Finland,Territorial Water (TW),Designated,18219,18070,FI0100077,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=159,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0100077,204782933.134,121997.83054,Finland,FIN,Gulf of Finland,SEA-013,32,9549.67733
160,Porvoonjoen suisto - Stensböle /Porvoonjoki estuary-Stensböle,http://www.ymparisto.fi/download.asp?contenid=75089,Finland,Territorial Water (TW),Managed,1331,697,FI0100074,19.9.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=160,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0100074,13300505.0179,44615.8336512,Finland,FIN,Gulf of Finland,SEA-013,32,9549.67733
161,Pernajanlahtien ja Pernajan saariston merensuojelualue /Pernajabay and Pernaja Archipelago marine protection areas,NA,Finland,Territorial Water (TW),Managed,65755,64124,FI0100078,22.11.2006,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=161,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=FI0100078,721340176.832,379718.110441,Finland,FIN,Gulf of Finland,SEA-013,32,9549.67733
171,Walkyriengrund,NA,Germany,Territorial Water (TW),Designated,2224,2224,DE1832-322,1.3.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=208,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1832322,22229136.1095,18671.4032165,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
172,Pommersche Bucht-Rönnebank,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,209018,209018,"DE1249-301, DE1251-301, DE1552-401, DE1652-301",1.4.2004,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=172,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1249301,2089452330.35,273158.619187,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
172,Pommersche Bucht-Rönnebank,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,209018,209018,"DE1249-301, DE1251-301, DE1552-401, DE1652-301",1.4.2004,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=172,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1249301,2089452330.35,273158.619187,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
172,Pommersche Bucht-Rönnebank,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,209018,209018,"DE1249-301, DE1251-301, DE1552-401, DE1652-301",1.4.2004,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=172,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1249301,2089452330.35,273158.619187,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
173,"Küstenbereiche Flensburger Förde von Flensburg bis Geltinger Birk, Flengurger Förde",NA,Germany,Territorial Water (TW),Designated,23362,19488.30078125,"DE1123-393, DE1123-491",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=173,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1123393,140069312.188,174392.255046,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
173,"Küstenbereiche Flensburger Förde von Flensburg bis Geltinger Birk, Flengurger Förde",NA,Germany,Territorial Water (TW),Designated,23362,19488.30078125,"DE1123-393, DE1123-491",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=173,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1123393,140069312.188,174392.255046,Germany,DEU,Great Belt,SEA-002,4,140.98877
173,"Küstenbereiche Flensburger Förde von Flensburg bis Geltinger Birk, Flengurger Förde",NA,Germany,Territorial Water (TW),Designated,23362,19488.30078125,"DE1123-393, DE1123-491",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=173,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1123393,140069312.188,174392.255046,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
174,Schlei incl. Schleimünde und vorgelagerter Flachgründe,NA,Germany,Territorial Water (TW),Designated,17434,14992,"DE1423-394, DE1423-491",1.2.2006,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=174,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1423394,87906783.7218,212872.672332,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
175,"Eckernförder Bucht mit Flachgründen, Südküste der Eckernförder Bucht und vorgelagerte Flachgründe",NA,Germany,Territorial Water (TW),Designated,20302,17006.80078125,"DE1525-491, DE1526-391",1.3.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=175,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1525491,125183770.901,83968.7727597,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
176,"Küstenlandschaft Bottsand - Marzkamp u. vorgelagerte Flachgründe, Östlichen Kieler Bucht",NA,Germany,Territorial Water (TW),Designated,142003,138049,"DE1533-301, DE1632-392, DE1633-491, DE1733-301",1.3.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=176,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1533301,784404552.989,283688.203806,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
177,"Staberhuk, Großenbrode Meeresbereiche, Wagrien, Sagas-Bank",NA,Germany,Territorial Water (TW),Designated,46055,43813.1015625,NA,1.3.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=177,NA,396207109.151,127843.1061,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
177,"Staberhuk, Großenbrode Meeresbereiche, Wagrien, Sagas-Bank",NA,Germany,Territorial Water (TW),Designated,46055,43813.1015625,NA,1.3.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=177,NA,396207109.151,127843.1061,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
178,Ostseeküste am Brodtener Ufer,NA,Germany,Territorial Water (TW),Designated,2084,2063.1599121,DE1931-301,1.3.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=226,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1931301,20827634.2693,23414.7968738,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
180,Fehmarnbelt,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,27992,27992,1332-301,21.5.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=231,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1332301,279963930.199,111280.203003,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
180,Fehmarnbelt,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,27992,27992,1332-301,21.5.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=231,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1332301,279963930.199,111280.203003,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
180,Fehmarnbelt,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,27992,27992,1332-301,21.5.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=231,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1332301,279963930.199,111280.203003,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
181,Kadetrinne,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,10007,10007,1339-301,1.4.2004,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=232,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1339301,100093073.385,66028.5524755,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
181,Kadetrinne,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,10007,10007,1339-301,1.4.2004,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=232,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1339301,100093073.385,66028.5524755,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
181,Kadetrinne,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,10007,10007,1339-301,1.4.2004,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=232,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1339301,100093073.385,66028.5524755,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
181,Kadetrinne,http://www.bfn.de,Germany,Exclusive Economic Zone (EEZ),Designated,10007,10007,1339-301,1.4.2004,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=232,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DE1339301,100093073.385,66028.5524755,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
184,Bornholm: Ertholmene,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,1256,1220,DK007X079,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=184,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK007X079,12619384.284,12594.9196961,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
185,Kirkegrund,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,1761,1761,DK00VA235,22.8.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=185,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA235,17615405.7694,23676.7116348,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
186,Havet og kysten mellem Karrebæk Fjord og Knudshoved Odde,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,18871,16371,"(DK006X234, DK006X081",22.8.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=186,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK006X234,189590511.498,81621.4950864,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
187,"Smålandsfarvandet nord for Lolland, Guldborg Sund, Bøtø Nor og Hyllekrog-Rødsand",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,77848,69297,NA,22.8.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=187,NA,794437095.399,368695.654522,Denmark,DNK,Bay of Mecklenburg,SEA-005,9,1144.29301
187,"Smålandsfarvandet nord for Lolland, Guldborg Sund, Bøtø Nor og Hyllekrog-Rødsand",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,77848,69297,NA,22.8.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=187,NA,794437095.399,368695.654522,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
187,"Smålandsfarvandet nord for Lolland, Guldborg Sund, Bøtø Nor og Hyllekrog-Rødsand",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,77848,69297,NA,22.8.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=187,NA,794437095.399,368695.654522,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
189,Kronören,http://www.ac.lst.se,Sweden,Territorial Water (TW),Managed,5834,4494,SE0810001,16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=189,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0810001,58293324.2893,50192.6391024,Sweden,SWE,Bothian Sea,SEA-015,37,31735.90809
190,Axmar,http://www.x.lst.se,Sweden,Territorial Water (TW),Managed,7225,5888,SE0630166,16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=190,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0630166,72255776.0012,42604.9372891,Sweden,SWE,Bothian Sea,SEA-015,37,31735.90809
191,Bullerö-Bytta,NA,Sweden,Territorial Water (TW),Managed,14385,13204,SE0110088,16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=191,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0110088,143797771.325,68993.6188516,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
192,Värnanäs Archipelago,http://www.h.lst.se,Sweden,Territorial Water (TW),Managed,1552,1454,SE0330123,6.10.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=192,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0330123,15532847.3076,22116.9063845,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
193,Lundåkrabukten,http://www.m.lst.se,Sweden,Territorial Water (TW),Designated,1963,1949,SE 040430,30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=193,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE 040430,19605840.1787,29708.1522506,Sweden,SWE,The Sound,SEA-003,5,612.66514
194,Hallands Väderö,http://www.m.lst.se,Sweden,Territorial Water (TW),Managed,1836,1508,SE0420002,30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=194,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0420002,18353426.3223,19797.6413236,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
