TIME,"GEO","GEO_LABEL","UNIT",Value,Flag_and_Footnotes,BHI_ID,PopTot,PopUrb,PopRur,PopTot_density_in_NUTS2_buffer_per_km2,PopUrb_density_in_NUTS2_buffer_per_km2,PopRur_density_in_NUTS2_buffer_per_km2,"CNTR_CODE","rgn_nam","Subbasin","HELCOM_ID",NUTS3_area_in_BHI_buffer_km2
2009,"PL616","Grudziadzki","Million euro",2120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PL617","Inowroclawski","Million euro",2207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PL618","Swiecki","Million euro",1054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PL619","Wloclawski","Million euro",2084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PL621","Elblaski","Million euro",3089,NULL,18,172849.2913384,130103.4413475,42747.5040381,133.973141137027,100.841412626545,33.1330105400304,"POL","Poland","Gdansk Basin","SEA-008",1290.17868709677
2009,"PL621","Elblaski","Million euro",3089,NULL,19,634.0105032,330.0978032,304.0027752,48.1135113402578,25.0503174907929,23.0700294367853,"RUS","Russia","Gdansk Basin","SEA-008",13.17739
2009,"PL622","Olsztynski","Million euro",4159,NULL,19,0.3722166,0,0.3722166,27.09,0,27.09,"RUS","Russia","Gdansk Basin","SEA-008",0.01374
2009,"PL623","Elcki","Million euro",1427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PL633","Trojmiejski","Million euro",8692,NULL,18,504608.9491125,483755.3421223,20852.8363393,1192.56213913139,1143.27799107064,49.2823267512208,"POL","Poland","Gdansk Basin","SEA-008",423.13011
2009,"PL634","Gdanski","Million euro",3079,NULL,18,282392.2702612,205079.7718637,77312.6984766,200.740019298304,145.782026269815,54.9581352557618,"POL","Poland","Gdansk Basin","SEA-008",1406.75621756098
2009,"PL634","Gdanski","Million euro",3079,NULL,21,45352.5453905,19783.1451373,25569.9653625,57.2498329850378,24.9728376936133,32.2777086452785,"POL","Poland","Eastern Gotland Basin","SEA-009",792.18651
2009,"PL636","Slupski","Million euro",2222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PL637","Chojnicki","Million euro",1236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PL638","Starogardzki","Million euro",2825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT111","Alto Minho","Million euro",2899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT112","Cávado","Million euro",5183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT119","Ave","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT11A","Área Metropolitana do Porto","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT11B","Alto Tâmega","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT11C","Tâmega e Sousa","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT11D","Douro","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT11E","Terras de Trás-os-Montes","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT150","Algarve","Million euro",7449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT16B","Oeste","Million euro",4967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT16D","Região de Aveiro","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT16E","Região de Coimbra","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT16F","Região de Leiria","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT16G","Viseu Dão Lafões","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT16H","Beira Baixa","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT16I","Médio Tejo","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT16J","Beiras e Serra da Estrela","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT170","Área Metropolitana de Lisboa","Million euro",66245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT181","Alentejo Litoral","Million euro",1874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT184","Baixo Alentejo","Million euro",1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT185","Lezíria do Tejo","Million euro",3624,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT186","Alto Alentejo","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT187","Alentejo Central","Million euro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT200","Região Autónoma dos Açores (PT)","Million euro",3729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PT300","Região Autónoma da Madeira (PT)","Million euro",4335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"PTZZZ","Extra-Regio NUTS 3","Million euro",196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO111","Bihor","Million euro",3022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO112","Bistrita-Nasaud","Million euro",1442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO113","Cluj","Million euro",4922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO114","Maramures","Million euro",1964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO115","Satu Mare","Million euro",1475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO116","Salaj","Million euro",1051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO121","Alba","Million euro",2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO122","Brasov","Million euro",3987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO123","Covasna","Million euro",954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO124","Harghita","Million euro",1406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO125","Mures","Million euro",2578,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO126","Sibiu","Million euro",2751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO211","Bacau","Million euro",2812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO212","Botosani","Million euro",1312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO213","Iasi","Million euro",3552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO214","Neamt","Million euro",1759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO215","Suceava","Million euro",2401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO216","Vaslui","Million euro",1141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO221","Braila","Million euro",1596,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO222","Buzau","Million euro",1821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO223","Constanta","Million euro",4674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO224","Galati","Million euro",2294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO225","Tulcea","Million euro",944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO226","Vrancea","Million euro",1269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO311","Arges","Million euro",4229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO312","Calarasi","Million euro",988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO313","Dâmbovita","Million euro",2175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO314","Giurgiu","Million euro",924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO315","Ialomita","Million euro",1066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO316","Prahova","Million euro",4823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO317","Teleorman","Million euro",1370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO321","Bucuresti","Million euro",27054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO322","Ilfov","Million euro",3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO411","Dolj","Million euro",3183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO412","Gorj","Million euro",2112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO413","Mehedinti","Million euro",1043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO414","Olt","Million euro",1438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO415","Vâlcea","Million euro",1761,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO421","Arad","Million euro",2589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO422","Caras-Severin","Million euro",1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO423","Hunedoara","Million euro",2253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"RO424","Timis","Million euro",5570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"ROZZZ","Extra-Regio NUTS 3","Million euro",103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI031","Pomurska","Million euro",1366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI032","Podravska","Million euro",4763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI033","Koroska","Million euro",956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI034","Savinjska","Million euro",3988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI035","Zasavska","Million euro",635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI036","Posavska","Million euro",1097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI037","Jugovzhodna Slovenija","Million euro",2380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI038","Primorsko-notranjska","Million euro",672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI041","Osrednjeslovenska","Million euro",13318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI042","Gorenjska","Million euro",2904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI043","Goriska","Million euro",1986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SI044","Obalno-kraska","Million euro",2103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SK010","Bratislavský kraj","Million euro",17903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SK021","Trnavský kraj","Million euro",7269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SK022","Trenciansky kraj","Million euro",6264,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SK023","Nitriansky kraj","Million euro",6999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SK031","Zilinský kraj","Million euro",7091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SK032","Banskobystrický kraj","Million euro",5638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SK041","Presovský kraj","Million euro",5485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SK042","Kosický kraj","Million euro",7170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI193","Keski-Suomi","Million euro",7688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI194","Etelä-Pohjanmaa","Million euro",5015,NULL,38,162.9282871,0,162.9282871,7.06761072077547,0,7.06761072077547,"FIN","Finland","Bothnian Sea","SEA-015",23.05281
2009,"FI194","Etelä-Pohjanmaa","Million euro",5015,NULL,40,27.6479433,0,27.6479433,3.65863074986999,0,3.65863074986999,"FIN","Finland","The Quark","SEA-016",7.55691
2009,"FI195","Pohjanmaa","Million euro",5969,NULL,38,16314.497061,5093.4076221,11220.6157597,12.4046939508749,3.87276190513049,8.53157188474868,"FIN","Finland","Bothnian Sea","SEA-015",1315.18739
2009,"FI195","Pohjanmaa","Million euro",5969,NULL,40,97112.9069639,70923.2281917,26189.0510249,37.8083882703865,27.6121169955072,10.1960268777708,"FIN","Finland","The Quark","SEA-016",2568.55453
2009,"FI195","Pohjanmaa","Million euro",5969,NULL,42,14287.8854048,3966.1609168,10322.4628603,11.1145677288785,3.0852825932237,8.02985951658695,"FIN","Finland","Bothnian Bay","SEA-017",1285.50977
2009,"FI196","Satakunta","Million euro",6757,NULL,38,167354.6002761,144120.2682996,23235.0312469,78.6687447600053,67.7469312639138,10.9221422036653,"FIN","Finland","Bothnian Sea","SEA-015",2127.33279
2009,"FI197","Pirkanmaa","Million euro",15590,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1B1","Helsinki-Uusimaa","Million euro",69997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1C1","Varsinais-Suomi","Million euro",15365,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1C2","Kanta-Häme","Million euro",4617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1C3","Päijät-Häme","Million euro",5270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1C4","Kymenlaakso","Million euro",5097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1C5","Etelä-Karjala","Million euro",3870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1D1","Etelä-Savo","Million euro",3762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1D2","Pohjois-Savo","Million euro",6565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1D3","Pohjois-Karjala","Million euro",3952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1D4","Kainuu","Million euro",1864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1D5","Keski-Pohjanmaa","Million euro",1957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1D6","Pohjois-Pohjanmaa","Million euro",11518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI1D7","Lappi","Million euro",4956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"FI200","Åland","Million euro",1149,NULL,36,17052.1818468,11953.5305563,5099.4835439,21.2379403198819,14.8877352380701,6.35124162647211,"FIN","Finland","Aland Sea","SEA-014",802.91128
2009,"FI200","Åland","Million euro",1149,NULL,38,9.8489949,0,9.8489949,1.34491969941732,0,1.34491969941732,"FIN","Finland","Bothnian Sea","SEA-015",7.32311
2009,"FIZZZ","Extra-Regio NUTS 3","Million euro",72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SE110","Stockholms län","Million euro",95882,NULL,29,1667941.8238959,1497150.0990249,170794.5619146,566.401323711087,508.403701935597,57.998585181543,"SWE","Sweden","Northern Baltic Proper","SEA-012",2944.80566
2009,"SE110","Stockholms län","Million euro",95882,NULL,35,51548.6082087,189.558676,51359.0013847,27.3634359189791,0.100623020947772,27.2627873397329,"SWE","Sweden","Aland Sea","SEA-014",1883.84998
2009,"SE121","Uppsala län","Million euro",10278,NULL,35,5562.8611682,4108.0440475,1454.8145463,11.6975918681308,8.63840049049944,3.05918596417962,"SWE","Sweden","Aland Sea","SEA-014",475.5561
2009,"SE121","Uppsala län","Million euro",10278,NULL,37,31506.2736129,25809.1528907,5696.4630383,18.5948555310725,15.2324414901745,3.36202587893202,"SWE","Sweden","Bothian Sea","SEA-015",1694.35431
2009,"SE122","Södermanlands län","Million euro",6669,NULL,29,60081.3593093,50909.6931197,9171.7920883,31.6364938463646,26.8070531628667,4.82950697682907,"SWE","Sweden","Northern Baltic Proper","SEA-012",1899.11561
2009,"SE123","Östergötlands län","Million euro",12657,NULL,26,39157.7823818,31101.0039665,8055.0470439,24.2428019080785,19.2548053653993,4.98692464096953,"SWE","Sweden","Western Gotland Basin","SEA-010",1615.23336
2009,"SE123","Östergötlands län","Million euro",12657,NULL,29,91272.1787634,83987.9014402,7284.9886529,90.3718689012821,83.1594437766527,7.21312943776474,"SWE","Sweden","Northern Baltic Proper","SEA-012",1009.96228
2009,"SE124","Örebro län","Million euro",7923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SE125","Västmanlands län","Million euro",7058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SE211","Jönköpings län","Million euro",9566,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SE212","Kronobergs län","Million euro",5328,NULL,14,364.0492983,102.8540844,260.946612,9.38712195004974,2.65212386847638,6.7285878059233,"SWE","Sweden","Bornholm Basin","SEA-007",38.78178
2009,"SE213","Kalmar län","Million euro",6128,NULL,14,203.2594896,0,203.2594896,5.69497883500042,0,5.69497883500042,"SWE","Sweden","Bornholm Basin","SEA-007",35.691
2009,"SE213","Kalmar län","Million euro",6128,NULL,26,103510.3297453,90119.934199,13391.8077437,20.1796367852602,17.5691406231845,2.61077147402453,"SWE","Sweden","Western Gotland Basin","SEA-010",5129.44464
2009,"SE214","Gotlands län","Million euro",1437,NULL,20,10269.992096,7449.8536434,2820.116476,9.93863646544654,7.20948822456961,2.72912697333981,"SWE","Sweden","Eastern Gotland Basin","SEA-009",1033.34015
2009,"SE214","Gotlands län","Million euro",1437,NULL,26,37537.5168284,32689.7525645,4846.7539695,20.4644087270307,17.8215426641993,2.64231527846202,"SWE","Sweden","Western Gotland Basin","SEA-010",1834.28299
2009,"SE221","Blekinge län","Million euro",4267,NULL,14,126062.4441571,107010.7507719,19050.4130008,52.6536150009738,44.6961258746263,7.95695433688111,"SWE","Sweden","Bornholm Basin","SEA-007",2394.18403
2009,"SE221","Blekinge län","Million euro",4267,NULL,26,760.1404041,203.4942169,556.6461872,9.25538480617142,2.47772289577208,6.77766191039934,"SWE","Sweden","Western Gotland Basin","SEA-010",82.12953
2009,"SE224","Skåne län","Million euro",35064,NULL,1,55874.694505,43937.0785845,11937.6159205,81.6301053664516,64.1898517051552,17.4402536612964,"SWE","Sweden","Kattegat","SEA-001",684.48637
2009,"SE224","Skåne län","Million euro",35064,NULL,5,396039.2933496,385253.7648865,10787.0357022,296.788742437294,288.70615193974,8.0837200107214,"SWE","Sweden","The Sound","SEA-003",1334.41481
2009,"SE224","Skåne län","Million euro",35064,NULL,11,210984.7631109,174678.3148272,36308.1384595,119.138499982176,98.6370394765808,20.5024149110534,"SWE","Sweden","Arkona Basin","SEA-006",1770.92009
2009,"SE224","Skåne län","Million euro",35064,NULL,14,94634.788802,71161.3457945,23473.8031176,57.9742635242739,43.5941863035587,14.3802978279369,"SWE","Sweden","Bornholm Basin","SEA-007",1632.35862
2009,"SE231","Hallands län","Million euro",8041,NULL,1,204222.484073,181244.177478,22979.144086,76.0715009447957,67.5122363771072,8.55957652744982,"SWE","Sweden","Kattegat","SEA-001",2684.61226
2009,"SE232","Västra Götalands län","Million euro",51110,NULL,1,344637.4326413,341295.6516985,3341.335242,278.622072812403,275.920410587171,2.70130189849728,"SWE","Sweden","Kattegat","SEA-001",1236.93514
2009,"SE311","Värmlands län","Million euro",6807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SE312","Dalarnas län","Million euro",7823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SE313","Gävleborgs län","Million euro",7698,NULL,37,156403.0585564,145062.8239427,11341.5070585,47.3558916129012,43.9222827935596,3.43399409158998,"SWE","Sweden","Bothian Sea","SEA-015",3302.71595
2009,"SE321","Västernorrlands län","Million euro",7487,NULL,37,174662.1720816,160474.5151442,14185.2451511,32.8760434852453,30.2055509517516,2.67003857148045,"SWE","Sweden","Bothian Sea","SEA-015",5312.74915
2009,"SE322","Jämtlands län","Million euro",3584,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"SE331","Västerbottens län","Million euro",7301,NULL,37,3214.1907107,2390.1420502,824.2034422,4.53884192162882,3.3751814725807,1.16387902029417,"SWE","Sweden","Bothian Sea","SEA-015",708.15216
2009,"SE331","Västerbottens län","Million euro",7301,NULL,39,114463.9545726,112672.6344299,1789.7203221,69.3696455625084,68.284035303348,1.08464070513439,"SWE","Sweden","The Quark","SEA-016",1650.05823
2009,"SE331","Västerbottens län","Million euro",7301,NULL,41,72643.6240794,69170.6927942,3474.1434063,27.8757070875043,26.543031075423,1.33314114213454,"SWE","Sweden","Bothnian Bay","SEA-017",2605.98319
2009,"SE332","Norrbottens län","Million euro",7477,NULL,41,118902.2331615,116357.6883854,2536.0271441,22.0521167456193,21.580194587599,0.470342441556942,"SWE","Sweden","Bothnian Bay","SEA-017",5391.87392
2009,"SE332","Norrbottens län","Million euro",7477,NULL,42,267.8216923,267.0694072,0.7471261,64.1578212781656,63.9776081946714,0.178977223183101,"FIN","Finland","Bothnian Bay","SEA-017",4.17442
2009,"SEZZZ","Extra-Regio NUTS 3","Million euro",94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"UKC11","Hartlepool and Stockton-on-Tees","Million euro",5878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"UKC12","South Teesside","Million euro",5132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"UKC13","Darlington","Million euro",2570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"UKC14","Durham CC","Million euro",8467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"UKC21","Northumberland","Million euro",5097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,"UKC22","Tyneside","Million euro",18219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
