"TIME","GEO","GEO_LABEL","UNIT","NA_ITEM","NA_ITEM_LABEL","Value","Flag and Footnotes"
1997,"FR","France","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",79.7,""
1997,"HR","Croatia","Current prices, million euro","B1GQ","Gross domestic product at market prices",21093.8,""
1997,"HR","Croatia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",33700.2,""
1997,"HR","Croatia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",74.9,""
1997,"IT","Italy","Current prices, million euro","B1GQ","Gross domestic product at market prices",1093804.9,""
1997,"IT","Italy","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1453378.4,""
1997,"IT","Italy","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",90.6,""
1997,"CY","Cyprus","Current prices, million euro","B1GQ","Gross domestic product at market prices",8380.9,""
1997,"CY","Cyprus","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",12188.6,""
1997,"CY","Cyprus","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",63.8,""
1997,"LV","Latvia","Current prices, million euro","B1GQ","Gross domestic product at market prices",5746.6,""
1997,"LV","Latvia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",10639.7,""
1997,"LV","Latvia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",59.9,""
1997,"LT","Lithuania","Current prices, million euro","B1GQ","Gross domestic product at market prices",8924.3,""
1997,"LT","Lithuania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",16607,""
1997,"LT","Lithuania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",59.3,""
1997,"LU","Luxembourg","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"LU","Luxembourg","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"LU","Luxembourg","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1997,"HU","Hungary","Current prices, million euro","B1GQ","Gross domestic product at market prices",41594.6,""
1997,"HU","Hungary","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",71718.7,""
1997,"HU","Hungary","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",73,""
1997,"MT","Malta","Current prices, million euro","B1GQ","Gross domestic product at market prices",3331.5,""
1997,"MT","Malta","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"MT","Malta","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1997,"NL","Netherlands","Current prices, million euro","B1GQ","Gross domestic product at market prices",363789.7,""
1997,"NL","Netherlands","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",484646.8,""
1997,"NL","Netherlands","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",76.7,""
1997,"AT","Austria","Current prices, million euro","B1GQ","Gross domestic product at market prices",187441.5,""
1997,"AT","Austria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",228794,""
1997,"AT","Austria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",77.7,""
1997,"PL","Poland","Current prices, million euro","B1GQ","Gross domestic product at market prices",140437.4,""
1997,"PL","Poland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",215416.3,""
1997,"PL","Poland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",59.5,""
1997,"PT","Portugal","Current prices, million euro","B1GQ","Gross domestic product at market prices",103332.8,""
1997,"PT","Portugal","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",147929.8,""
1997,"PT","Portugal","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",82.2,""
1997,"RO","Romania","Current prices, million euro","B1GQ","Gross domestic product at market prices",31683.6,""
1997,"RO","Romania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",83096.8,""
1997,"RO","Romania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",65.6,""
1997,"SI","Slovenia","Current prices, million euro","B1GQ","Gross domestic product at market prices",18308.4,""
1997,"SI","Slovenia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",24624.9,""
1997,"SI","Slovenia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",67.9,""
1997,"SK","Slovakia","Current prices, million euro","B1GQ","Gross domestic product at market prices",19299.1,""
1997,"SK","Slovakia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",39879.3,""
1997,"SK","Slovakia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",59.2,""
1997,"FI","Finland","Current prices, million euro","B1GQ","Gross domestic product at market prices",111963.7,""
1997,"FI","Finland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",135912,""
1997,"FI","Finland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",72.6,""
1997,"SE","Sweden","Current prices, million euro","B1GQ","Gross domestic product at market prices",233408.2,""
1997,"SE","Sweden","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",262615.4,""
1997,"SE","Sweden","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",71.2,""
1997,"UK","United Kingdom","Current prices, million euro","B1GQ","Gross domestic product at market prices",1276163.5,""
1997,"UK","United Kingdom","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1398880.6,""
1997,"UK","United Kingdom","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",77.1,""
1997,"IS","Iceland","Current prices, million euro","B1GQ","Gross domestic product at market prices",6695.6,""
1997,"IS","Iceland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",6583.1,""
1997,"IS","Iceland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",65.9,""
1997,"NO","Norway","Current prices, million euro","B1GQ","Gross domestic product at market prices",142334.6,""
1997,"NO","Norway","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",256531.2,""
1997,"NO","Norway","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",79.3,""
1997,"CH","Switzerland","Current prices, million euro","B1GQ","Gross domestic product at market prices",253010,""
1997,"CH","Switzerland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",335803.1,""
1997,"CH","Switzerland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",76.5,""
1997,"ME","Montenegro","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"ME","Montenegro","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"ME","Montenegro","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1997,"MK","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1997,"AL","Albania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"AL","Albania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"AL","Albania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1997,"RS","Serbia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"RS","Serbia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",19913.4,""
1997,"RS","Serbia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",66.9,""
1997,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1997,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1998,"BE","Belgium","Current prices, million euro","B1GQ","Gross domestic product at market prices",232869,""
1998,"BE","Belgium","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",290202,""
1998,"BE","Belgium","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",79.5,""
1998,"BG","Bulgaria","Current prices, million euro","B1GQ","Gross domestic product at market prices",13080.3,""
1998,"BG","Bulgaria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",24748.9,""
1998,"BG","Bulgaria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",65.6,""
1998,"CZ","Czech Republic","Current prices, million euro","B1GQ","Gross domestic product at market prices",59435.4,""
1998,"CZ","Czech Republic","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",108122.6,""
1998,"CZ","Czech Republic","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",69.1,""
1998,"DK","Denmark","Current prices, million euro","B1GQ","Gross domestic product at market prices",158146.5,""
1998,"DK","Denmark","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",211043.1,""
1998,"DK","Denmark","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",87.4,""
1998,"DE","Germany (until 1990 former territory of the FRG)","Current prices, million euro","B1GQ","Gross domestic product at market prices",2004600.1,""
1998,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",2246200.2,""
1998,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",87.1,""
1998,"EE","Estonia","Current prices, million euro","B1GQ","Gross domestic product at market prices",5016.7,""
1998,"EE","Estonia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",9708.2,""
1998,"EE","Estonia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",66,""
1998,"IE","Ireland","Current prices, million euro","B1GQ","Gross domestic product at market prices",80454.4,""
1998,"IE","Ireland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",101243.2,""
1998,"IE","Ireland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",60.9,""
1998,"EL","Greece","Current prices, million euro","B1GQ","Gross domestic product at market prices",129057.3,""
1998,"EL","Greece","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",177291,""
1998,"EL","Greece","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",78.4,""
1998,"ES","Spain","Current prices, million euro","B1GQ","Gross domestic product at market prices",551396.7,""
1998,"ES","Spain","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",788936,""
1998,"ES","Spain","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",73,""
1998,"FR","France","Current prices, million euro","B1GQ","Gross domestic product at market prices",1350163.7,""
1998,"FR","France","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1649409,""
1998,"FR","France","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",82.5,""
1998,"HR","Croatia","Current prices, million euro","B1GQ","Gross domestic product at market prices",22664.4,""
1998,"HR","Croatia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",34327.6,""
1998,"HR","Croatia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",76.3,""
1998,"IT","Italy","Current prices, million euro","B1GQ","Gross domestic product at market prices",1131191,""
1998,"IT","Italy","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1476866.1,""
1998,"IT","Italy","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",92,""
1998,"CY","Cyprus","Current prices, million euro","B1GQ","Gross domestic product at market prices",9123.3,""
1998,"CY","Cyprus","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",12804.7,""
1998,"CY","Cyprus","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",67,""
1998,"LV","Latvia","Current prices, million euro","B1GQ","Gross domestic product at market prices",6407.8,""
1998,"LV","Latvia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",11334.8,""
1998,"LV","Latvia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",63.8,""
1998,"LT","Lithuania","Current prices, million euro","B1GQ","Gross domestic product at market prices",10026.4,""
1998,"LT","Lithuania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",17847.1,""
1998,"LT","Lithuania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",63.7,""
1998,"LU","Luxembourg","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"LU","Luxembourg","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"LU","Luxembourg","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1998,"HU","Hungary","Current prices, million euro","B1GQ","Gross domestic product at market prices",43327,""
1998,"HU","Hungary","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",74737.9,""
1998,"HU","Hungary","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",76.1,""
1998,"MT","Malta","Current prices, million euro","B1GQ","Gross domestic product at market prices",3550.5,""
1998,"MT","Malta","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"MT","Malta","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1998,"NL","Netherlands","Current prices, million euro","B1GQ","Gross domestic product at market prices",386516.7,""
1998,"NL","Netherlands","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",506579.1,""
1998,"NL","Netherlands","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",80.2,""
1998,"AT","Austria","Current prices, million euro","B1GQ","Gross domestic product at market prices",194497,""
1998,"AT","Austria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",236939,""
1998,"AT","Austria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",80.4,""
1998,"PL","Poland","Current prices, million euro","B1GQ","Gross domestic product at market prices",154747.6,""
1998,"PL","Poland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",225357,""
1998,"PL","Poland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",62.3,""
1998,"PT","Portugal","Current prices, million euro","B1GQ","Gross domestic product at market prices",110715.3,""
1998,"PT","Portugal","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",155018.3,""
1998,"PT","Portugal","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",86.2,""
1998,"RO","Romania","Current prices, million euro","B1GQ","Gross domestic product at market prices",37313.9,""
1998,"RO","Romania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",81362.4,""
1998,"RO","Romania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",64.2,""
1998,"SI","Slovenia","Current prices, million euro","B1GQ","Gross domestic product at market prices",19766,""
1998,"SI","Slovenia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",25434,""
1998,"SI","Slovenia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",70.2,""
1998,"SK","Slovakia","Current prices, million euro","B1GQ","Gross domestic product at market prices",20315.3,""
1998,"SK","Slovakia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",41479.2,""
1998,"SK","Slovakia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",61.6,""
1998,"FI","Finland","Current prices, million euro","B1GQ","Gross domestic product at market prices",119641.9,""
1998,"FI","Finland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",143290,""
1998,"FI","Finland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",76.6,""
1998,"SE","Sweden","Current prices, million euro","B1GQ","Gross domestic product at market prices",237893.8,""
1998,"SE","Sweden","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",273715.6,""
1998,"SE","Sweden","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",74.2,""
1998,"UK","United Kingdom","Current prices, million euro","B1GQ","Gross domestic product at market prices",1372060.7,""
1998,"UK","United Kingdom","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1446113.3,""
1998,"UK","United Kingdom","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",79.7,""
1998,"IS","Iceland","Current prices, million euro","B1GQ","Gross domestic product at market prices",7539.5,""
1998,"IS","Iceland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",7012.3,""
1998,"IS","Iceland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",70.2,""
1998,"NO","Norway","Current prices, million euro","B1GQ","Gross domestic product at market prices",137397.3,""
1998,"NO","Norway","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",263263.8,""
1998,"NO","Norway","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",81.4,""
1998,"CH","Switzerland","Current prices, million euro","B1GQ","Gross domestic product at market prices",263661.2,""
1998,"CH","Switzerland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",345691.7,""
1998,"CH","Switzerland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",78.7,""
1998,"ME","Montenegro","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"ME","Montenegro","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"ME","Montenegro","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1998,"MK","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1998,"AL","Albania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"AL","Albania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"AL","Albania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1998,"RS","Serbia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"RS","Serbia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",20397.4,""
1998,"RS","Serbia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",68.5,""
1998,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1998,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1999,"BE","Belgium","Current prices, million euro","B1GQ","Gross domestic product at market prices",244226,""
1999,"BE","Belgium","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",300542,""
1999,"BE","Belgium","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",82.3,""
1999,"BG","Bulgaria","Current prices, million euro","B1GQ","Gross domestic product at market prices",12680.2,""
1999,"BG","Bulgaria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",23261.5,""
1999,"BG","Bulgaria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",61.7,""
1999,"CZ","Czech Republic","Current prices, million euro","B1GQ","Gross domestic product at market prices",60657.7,""
1999,"CZ","Czech Republic","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",109677.4,""
1999,"CZ","Czech Republic","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",70.1,""
1999,"DK","Denmark","Current prices, million euro","B1GQ","Gross domestic product at market prices",166972.1,""
1999,"DK","Denmark","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",217264.6,""
1999,"DK","Denmark","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",90,""
1999,"DE","Germany (until 1990 former territory of the FRG)","Current prices, million euro","B1GQ","Gross domestic product at market prices",2064880,""
1999,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",2290835.3,""
1999,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",88.8,""
1999,"EE","Estonia","Current prices, million euro","B1GQ","Gross domestic product at market prices",5378.7,""
1999,"EE","Estonia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",9625,""
1999,"EE","Estonia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",65.4,""
1999,"IE","Ireland","Current prices, million euro","B1GQ","Gross domestic product at market prices",92629.4,""
1999,"IE","Ireland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",112139,""
1999,"IE","Ireland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",67.5,""
1999,"EL","Greece","Current prices, million euro","B1GQ","Gross domestic product at market prices",139945.1,""
1999,"EL","Greece","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",182738.4,""
1999,"EL","Greece","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",80.8,""
1999,"ES","Spain","Current prices, million euro","B1GQ","Gross domestic product at market prices",594316,""
1999,"ES","Spain","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",824319,""
1999,"ES","Spain","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",76.3,""
1999,"FR","France","Current prices, million euro","B1GQ","Gross domestic product at market prices",1408159,""
1999,"FR","France","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1705606,""
1999,"FR","France","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",85.3,""
1999,"HR","Croatia","Current prices, million euro","B1GQ","Gross domestic product at market prices",21955.7,""
1999,"HR","Croatia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",34006.5,""
1999,"HR","Croatia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",75.6,""
1999,"IT","Italy","Current prices, million euro","B1GQ","Gross domestic product at market prices",1171901.4,""
1999,"IT","Italy","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1499903,""
1999,"IT","Italy","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",93.5,""
1999,"CY","Cyprus","Current prices, million euro","B1GQ","Gross domestic product at market prices",9794.5,""
1999,"CY","Cyprus","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",13407.1,""
1999,"CY","Cyprus","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",70.1,""
1999,"LV","Latvia","Current prices, million euro","B1GQ","Gross domestic product at market prices",7043.3,""
1999,"LV","Latvia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",11631.9,""
1999,"LV","Latvia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",65.4,""
1999,"LT","Lithuania","Current prices, million euro","B1GQ","Gross domestic product at market prices",10293.5,""
1999,"LT","Lithuania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",17644.6,""
1999,"LT","Lithuania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",63,""
1999,"LU","Luxembourg","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"LU","Luxembourg","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"LU","Luxembourg","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1999,"HU","Hungary","Current prices, million euro","B1GQ","Gross domestic product at market prices",46002.2,""
1999,"HU","Hungary","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",77162.5,""
1999,"HU","Hungary","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",78.6,""
1999,"MT","Malta","Current prices, million euro","B1GQ","Gross domestic product at market prices",3835.1,""
1999,"MT","Malta","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1999,"MT","Malta","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1999,"NL","Netherlands","Current prices, million euro","B1GQ","Gross domestic product at market prices",414838,""
1999,"NL","Netherlands","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",532169.9,""
1999,"NL","Netherlands","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",84.3,""
1999,"AT","Austria","Current prices, million euro","B1GQ","Gross domestic product at market prices",203418.3,""
1999,"AT","Austria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",245445.1,""
1999,"AT","Austria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",83.3,""
1999,"PL","Poland","Current prices, million euro","B1GQ","Gross domestic product at market prices",159267.4,""
1999,"PL","Poland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",235818.6,""
1999,"PL","Poland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",65.2,""
1999,"PT","Portugal","Current prices, million euro","B1GQ","Gross domestic product at market prices",119639.2,""
1999,"PT","Portugal","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",161045.7,""
1999,"PT","Portugal","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",89.5,""
1999,"RO","Romania","Current prices, million euro","B1GQ","Gross domestic product at market prices",33942.7,""
1999,"RO","Romania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",81035.7,""
1999,"RO","Romania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",63.9,""
1999,"SI","Slovenia","Current prices, million euro","B1GQ","Gross domestic product at market prices",21207.5,""
1999,"SI","Slovenia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",26775.5,""
1999,"SI","Slovenia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",73.9,""
1999,"SK","Slovakia","Current prices, million euro","B1GQ","Gross domestic product at market prices",19491.5,""
1999,"SK","Slovakia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",41394.1,""
1999,"SK","Slovakia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",61.4,""
1999,"FI","Finland","Current prices, million euro","B1GQ","Gross domestic product at market prices",126923,""
1999,"FI","Finland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",149658,""
1999,"FI","Finland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",80,""
1999,"SE","Sweden","Current prices, million euro","B1GQ","Gross domestic product at market prices",254085,""
1999,"SE","Sweden","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",286115.4,""
1999,"SE","Sweden","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",77.5,""
1999,"UK","United Kingdom","Current prices, million euro","B1GQ","Gross domestic product at market prices",1468832.9,""
1999,"UK","United Kingdom","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1491127.1,""
1999,"UK","United Kingdom","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",82.2,""
1999,"IS","Iceland","Current prices, million euro","B1GQ","Gross domestic product at market prices",8367.8,""
1999,"IS","Iceland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",7304.2,""
