CELLCODE,Alisma_wah,Botrytella,C_braunii,C_conniven,C_horrida,C_tomentos,Crassula_a,Delamarea_,F_serratus,F_vesiculo,Furcellari,Helminthor,Hippuria_t,Lamprotham,Myriocladi,N_hyalina,Nitellopsi,Persicaria,Potamogeto,Rosenvingi,Stypocaulo,Z_marina,Z_noltii,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
10kmE487N404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE487N405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE487N406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE487N407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE487N408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE487N409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE487N409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Northern Baltic Proper,SEA-012,30,9800.24404
10kmE487N409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Aland Sea,SEA-014,35,2703.05659
10kmE487N409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE487N410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE487N410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Aland Sea,SEA-014,35,2703.05659
10kmE487N411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE487N412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE487N419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE487N419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE487N450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,The Quark,SEA-016,40,4932.99666
10kmE487N451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,The Quark,SEA-016,40,4932.99666
10kmE487N453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,The Quark,SEA-016,40,4932.99666
10kmE487N453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,The Quark,SEA-016,39,3215.71496
10kmE487N454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,The Quark,SEA-016,40,4932.99666
10kmE487N454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,The Quark,SEA-016,39,3215.71496
10kmE487N455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,The Quark,SEA-016,39,3215.71496
10kmE487N456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,The Quark,SEA-016,39,3215.71496
10kmE487N457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,The Quark,SEA-016,39,3215.71496
10kmE487N458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE487N477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
10kmE488N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Gdansk Basin,SEA-008,18,3682.83573
10kmE488N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Gdansk Basin,SEA-008,18,3682.83573
10kmE488N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Gdansk Basin,SEA-008,18,3682.83573
10kmE488N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
10kmE488N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
10kmE488N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
10kmE488N366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
10kmE488N367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Eastern Gotland Basin,SEA-009,21,11013.8982
10kmE488N367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
10kmE488N367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
10kmE488N368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lithuania,LTU,Eastern Gotland Basin,SEA-009,23,6139.73941
10kmE488N368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
10kmE488N368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
10kmE488N369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
10kmE488N370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
10kmE488N371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
10kmE488N396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Northern Baltic Proper,SEA-012,30,9800.24404
10kmE488N408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE488N409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Northern Baltic Proper,SEA-012,30,9800.24404
10kmE488N409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
10kmE488N410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE488N410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Northern Baltic Proper,SEA-012,30,9800.24404
10kmE488N411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE488N412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE488N413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE488N419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Aland Sea,SEA-014,36,12405.68538
10kmE488N419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
10kmE488N432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finland,FIN,Bothnian Sea,SEA-015,38,28136.78846
