"rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
15,"Bornholm Basin",2005,6,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,6,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,6,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,6,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2004,9,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2004,9,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,9,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2004,9,7.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,9,6.1,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2004,9,7.5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2004,8,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2004,8,5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2004,8,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,8,5.7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,8,6.2,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2004,8,5.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,6,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,8,6,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,8,6,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,8,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2004,8,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,8,5.5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2004,8,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2004,7,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2004,7,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2004,7,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2004,7,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2004,7,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,7,6.8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,7,5.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2004,7,8.5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2004,7,11.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2004,7,9,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2004,7,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2004,7,5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2004,7,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2004,7,6.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,6,5.3,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2004,6,7.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2004,6,6.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2004,6,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,6,6.8,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2004,6,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2004,6,5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2004,6,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2004,6,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2004,6,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2004,6,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2004,6,7.3,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2003,9,6.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2003,9,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2003,9,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,9,8.3,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2003,9,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2003,9,5.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2003,9,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2003,9,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2003,9,8,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2003,9,8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2003,9,6,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2003,9,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,9,5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2003,9,10.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2003,8,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,8,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2003,8,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,8,5.4,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2003,8,8.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2003,8,7.5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2003,7,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2003,7,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,7,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,7,5.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2003,7,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2003,7,10,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2003,7,10,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,7,5.3,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2003,7,9.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2003,7,8,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2003,7,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2003,7,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2003,7,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2003,7,6.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,7,6.5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2003,7,9.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,6,8.3,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2003,6,8,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2003,6,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2003,6,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2003,6,8,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2003,6,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,6,6.5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2003,6,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2003,6,7.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2003,6,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2003,6,10.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2003,6,9,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2003,6,11.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2002,9,8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2002,9,8,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2002,9,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,9,7.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,9,7.3,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,9,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,9,12,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,9,11.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,9,10,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,9,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2002,9,10,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,9,6.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,9,9,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2002,9,6.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2002,8,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2002,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,8,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,8,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,8,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,8,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,8,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,8,6.1,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2002,8,6.5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2002,8,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2002,8,5.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2002,8,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2002,8,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2002,8,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,7,5.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,7,5.9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,7,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,7,6.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,7,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,7,4.9,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2002,7,8.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2002,7,6.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2002,7,4,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2002,7,4,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,7,5.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,7,5.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,7,10.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2002,7,7,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2002,7,6.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,7,4.9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,7,7.2,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,6,5.6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2002,6,7.4,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,6,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2002,6,6.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2002,6,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2002,6,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2002,6,5.5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2002,6,6.5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2002,6,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,6,8.8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2002,6,6.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2001,9,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2001,9,4.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,9,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2001,9,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2001,9,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2001,9,9,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,9,9,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2001,9,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2001,9,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2001,9,6.8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,9,13,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,9,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,8,8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2001,8,7.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2001,8,7,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2001,8,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2001,8,6.3,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2001,8,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,8,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,8,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2001,8,9.4,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2001,8,8,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2001,8,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,8,9,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,8,10.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2001,8,7.5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2001,8,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2001,8,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2001,8,6.5,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2001,8,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2001,8,5.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2001,7,6.3,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2001,7,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2001,7,4.8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2001,7,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2001,7,7,"secchi depth m","summer secchi observations","eut"
