"station","rgn_id","year","value","variable","basin","bhi_goal","unit","data_descrip"
"E/W FLADEN",1,2011,0.0116145,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2011,0.023822853954,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2011,0.0196779035244,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.0135,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.0168,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.0084,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.01272,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.00936,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.00735,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.00999,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.0087,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.01248,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.01296,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.0129,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.00612,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.017244003,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2012,0.020285203525,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.020724,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.008568,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.0084036,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.009045,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.013608,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.009702,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.00798,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.008364,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.012393,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.00648,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.010197,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.0069,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.024880803654,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"E/W FLADEN",1,2013,0.02469600351,"total TEQ dioxin-like pcb","Kattegat","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2007,0.023166,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2007,0.028134,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2008,0.0245592,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2008,0.0234768,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2008,0.0330003,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2008,0.02790048,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2009,0.0888933692349,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2009,0.0630129371505,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2010,0.0812011267977,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2010,0.0711510566375,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2011,0.0872727088101,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2011,0.112591501055,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2012,0.063459406063,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2012,0.06240800636,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2013,0.080151607191,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Abbekas",11,2013,0.098394409204,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0260166,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0524484,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.019899,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0275268,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.039114,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0330885,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.1528764,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0322179,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0523224,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0490518,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0191799,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0063027,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0141276,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0188727,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0190962,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0134355,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0125184,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.014688,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.009867,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0088038,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.0152604,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2004,0.00711,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0539196,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0225855,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.03078,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0302706,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0712608,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0422994,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.1154697,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0769356,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0867744,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0428238,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0158202,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0216117,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0253638,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0176784,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.016146,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0036225,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0111888,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0316836,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.01716,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.0156216,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2005,0.023772,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0350427,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0127323,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.028224,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0263466,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0273552,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.024462,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0275235,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0212076,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0199071,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0301785,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0122427,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0164304,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.010812,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.009204,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0081483,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0141933,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.015522,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.007776,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0068208,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0216504,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0096021,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2006,0.0096615,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.013266,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.11628,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.038688,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.055104,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.059388,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.056718,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.125223,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.059895,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.05376,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.061722,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.013584,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.01365,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.017712,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.012825,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.014976,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.033372,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.01383,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.0078,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.021714,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.01068,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.011868,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2007,0.009639,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.039,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.0350052,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.0498816,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.1128729,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.032994,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.095625,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.073542,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.1029612,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.080892,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2008,0.0224985,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.285901026565,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.31328642835,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.01512,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0134676,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.025038,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0082764,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0232686,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0188046,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0292716,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0060384,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0363918,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0233223,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.037719,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.0232254,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.060027006633,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2009,0.06525290696,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.15176701386,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.063114,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.14739161413,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.0079002,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.0137994,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.009792,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.012672,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.0153306,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.0106326,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.0120132,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.00684,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.004728,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.0117045,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.0073875,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.0081,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.028733702907,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2010,0.033596103807,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0066528,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0314033039405,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0389746053544,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.010731,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0128643,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0074562,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.01008,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0155232,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0121638,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0197817,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.006552,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0078948,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0067818,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0136776,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.008217,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.035066025643,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2011,0.0353238463126,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.0968220099,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.093387809996,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.01152,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.00399,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.01728,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Aengskaersklubb",37,2012,0.00969,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
