"","rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
"1949",13,"Arkona Basin",2011,8,4,"secchi depth m","summer secchi observations","NUT"
"1950",12,"Arkona Basin",2011,8,6,"secchi depth m","summer secchi observations","NUT"
"1951",10,"Bay of Mecklenburg",2012,7,10,"secchi depth m","summer secchi observations","NUT"
"1952",7,"Kiel Bay",2012,7,9,"secchi depth m","summer secchi observations","NUT"
"1953",8,"Kiel Bay",2012,7,8,"secchi depth m","summer secchi observations","NUT"
"1954",10,"Bay of Mecklenburg",2012,7,8,"secchi depth m","summer secchi observations","NUT"
"1955",12,"Arkona Basin",2012,7,5,"secchi depth m","summer secchi observations","NUT"
"1956",7,"Kiel Bay",2013,7,6,"secchi depth m","summer secchi observations","NUT"
"1957",8,"Kiel Bay",2013,7,6,"secchi depth m","summer secchi observations","NUT"
"1958",10,"Bay of Mecklenburg",2013,7,4.2,"secchi depth m","summer secchi observations","NUT"
"1959",10,"Bay of Mecklenburg",2013,7,6.5,"secchi depth m","summer secchi observations","NUT"
"1960",13,"Arkona Basin",2013,7,6,"secchi depth m","summer secchi observations","NUT"
"1961",13,"Arkona Basin",2013,7,5.5,"secchi depth m","summer secchi observations","NUT"
"1962",12,"Arkona Basin",2013,8,7,"secchi depth m","summer secchi observations","NUT"
"1963",13,"Arkona Basin",2013,8,4.5,"secchi depth m","summer secchi observations","NUT"
"1964",10,"Bay of Mecklenburg",2013,8,7,"secchi depth m","summer secchi observations","NUT"
"1965",23,"Eastern Gotland Basin",2000,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1966",23,"Eastern Gotland Basin",2002,8,5,"secchi depth m","summer secchi observations","NUT"
"1967",23,"Eastern Gotland Basin",2003,8,4,"secchi depth m","summer secchi observations","NUT"
"1968",23,"Eastern Gotland Basin",2004,8,4,"secchi depth m","summer secchi observations","NUT"
"1969",23,"Eastern Gotland Basin",2005,8,5,"secchi depth m","summer secchi observations","NUT"
"1970",23,"Eastern Gotland Basin",2005,8,4,"secchi depth m","summer secchi observations","NUT"
"1971",23,"Eastern Gotland Basin",2006,8,5.5,"secchi depth m","summer secchi observations","NUT"
"1972",23,"Eastern Gotland Basin",2006,8,6.5,"secchi depth m","summer secchi observations","NUT"
"1973",23,"Eastern Gotland Basin",2006,8,7,"secchi depth m","summer secchi observations","NUT"
"1974",23,"Eastern Gotland Basin",2007,8,6.5,"secchi depth m","summer secchi observations","NUT"
"1975",23,"Eastern Gotland Basin",2007,8,7,"secchi depth m","summer secchi observations","NUT"
"1976",23,"Eastern Gotland Basin",2008,8,6,"secchi depth m","summer secchi observations","NUT"
"1977",23,"Eastern Gotland Basin",2008,8,6.5,"secchi depth m","summer secchi observations","NUT"
"1978",27,"Gulf of Riga",2000,6,2.5,"secchi depth m","summer secchi observations","NUT"
"1979",27,"Gulf of Riga",2000,6,2.7,"secchi depth m","summer secchi observations","NUT"
"1980",27,"Gulf of Riga",2000,6,3,"secchi depth m","summer secchi observations","NUT"
"1981",27,"Gulf of Riga",2000,6,3.2,"secchi depth m","summer secchi observations","NUT"
"1982",27,"Gulf of Riga",2000,6,3.5,"secchi depth m","summer secchi observations","NUT"
"1983",27,"Gulf of Riga",2000,6,2.8,"secchi depth m","summer secchi observations","NUT"
"1984",27,"Gulf of Riga",2000,7,1.6,"secchi depth m","summer secchi observations","NUT"
"1985",27,"Gulf of Riga",2000,7,1.7,"secchi depth m","summer secchi observations","NUT"
"1986",27,"Gulf of Riga",2000,7,2,"secchi depth m","summer secchi observations","NUT"
"1987",27,"Gulf of Riga",2000,7,1.9,"secchi depth m","summer secchi observations","NUT"
"1988",27,"Gulf of Riga",2000,7,1.6,"secchi depth m","summer secchi observations","NUT"
"1989",27,"Gulf of Riga",2000,7,1.5,"secchi depth m","summer secchi observations","NUT"
"1990",27,"Gulf of Riga",2000,7,1.5,"secchi depth m","summer secchi observations","NUT"
"1991",27,"Gulf of Riga",2000,7,1.7,"secchi depth m","summer secchi observations","NUT"
"1992",27,"Gulf of Riga",2000,8,3.8,"secchi depth m","summer secchi observations","NUT"
"1993",27,"Gulf of Riga",2000,8,2.9,"secchi depth m","summer secchi observations","NUT"
"1994",27,"Gulf of Riga",2000,8,3,"secchi depth m","summer secchi observations","NUT"
"1995",27,"Gulf of Riga",2000,8,2.8,"secchi depth m","summer secchi observations","NUT"
"1996",27,"Gulf of Riga",2000,8,3.5,"secchi depth m","summer secchi observations","NUT"
"1997",27,"Gulf of Riga",2000,8,3.2,"secchi depth m","summer secchi observations","NUT"
"1998",27,"Gulf of Riga",2000,8,4.2,"secchi depth m","summer secchi observations","NUT"
"1999",27,"Gulf of Riga",2000,9,3.5,"secchi depth m","summer secchi observations","NUT"
"2000",27,"Gulf of Riga",2000,9,2.9,"secchi depth m","summer secchi observations","NUT"
"2001",27,"Gulf of Riga",2000,9,3.4,"secchi depth m","summer secchi observations","NUT"
"2002",27,"Gulf of Riga",2000,9,4.5,"secchi depth m","summer secchi observations","NUT"
"2003",27,"Gulf of Riga",2000,9,3.6,"secchi depth m","summer secchi observations","NUT"
"2004",27,"Gulf of Riga",2000,9,3.6,"secchi depth m","summer secchi observations","NUT"
"2005",27,"Gulf of Riga",2001,6,2.7,"secchi depth m","summer secchi observations","NUT"
"2006",27,"Gulf of Riga",2001,6,3.2,"secchi depth m","summer secchi observations","NUT"
"2007",27,"Gulf of Riga",2001,6,4.1,"secchi depth m","summer secchi observations","NUT"
"2008",27,"Gulf of Riga",2001,6,4.3,"secchi depth m","summer secchi observations","NUT"
"2009",27,"Gulf of Riga",2001,6,4.5,"secchi depth m","summer secchi observations","NUT"
"2010",27,"Gulf of Riga",2001,6,5.5,"secchi depth m","summer secchi observations","NUT"
"2011",27,"Gulf of Riga",2001,6,3.5,"secchi depth m","summer secchi observations","NUT"
"2012",27,"Gulf of Riga",2001,7,3,"secchi depth m","summer secchi observations","NUT"
"2013",27,"Gulf of Riga",2001,7,4,"secchi depth m","summer secchi observations","NUT"
"2014",27,"Gulf of Riga",2001,7,3.3,"secchi depth m","summer secchi observations","NUT"
"2015",27,"Gulf of Riga",2001,7,2.7,"secchi depth m","summer secchi observations","NUT"
"2016",27,"Gulf of Riga",2001,7,3,"secchi depth m","summer secchi observations","NUT"
"2017",27,"Gulf of Riga",2001,7,3.3,"secchi depth m","summer secchi observations","NUT"
"2018",27,"Gulf of Riga",2001,7,2.5,"secchi depth m","summer secchi observations","NUT"
"2019",27,"Gulf of Riga",2001,8,4.5,"secchi depth m","summer secchi observations","NUT"
"2020",27,"Gulf of Riga",2001,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2021",27,"Gulf of Riga",2001,8,3.3,"secchi depth m","summer secchi observations","NUT"
"2022",27,"Gulf of Riga",2001,8,3.5,"secchi depth m","summer secchi observations","NUT"
"2023",27,"Gulf of Riga",2001,8,3.5,"secchi depth m","summer secchi observations","NUT"
"2024",27,"Gulf of Riga",2001,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2025",27,"Gulf of Riga",2001,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2026",27,"Gulf of Riga",2001,8,4.8,"secchi depth m","summer secchi observations","NUT"
"2027",27,"Gulf of Riga",2001,8,4,"secchi depth m","summer secchi observations","NUT"
"2028",27,"Gulf of Riga",2001,9,3.7,"secchi depth m","summer secchi observations","NUT"
"2029",27,"Gulf of Riga",2001,9,3.2,"secchi depth m","summer secchi observations","NUT"
"2030",27,"Gulf of Riga",2001,9,3.3,"secchi depth m","summer secchi observations","NUT"
"2031",27,"Gulf of Riga",2001,9,4.1,"secchi depth m","summer secchi observations","NUT"
"2032",27,"Gulf of Riga",2001,9,4.3,"secchi depth m","summer secchi observations","NUT"
"2033",27,"Gulf of Riga",2001,9,3.8,"secchi depth m","summer secchi observations","NUT"
"2034",27,"Gulf of Riga",2002,6,2.9,"secchi depth m","summer secchi observations","NUT"
"2035",27,"Gulf of Riga",2002,6,2.5,"secchi depth m","summer secchi observations","NUT"
"2036",27,"Gulf of Riga",2002,6,3,"secchi depth m","summer secchi observations","NUT"
"2037",27,"Gulf of Riga",2002,6,2.8,"secchi depth m","summer secchi observations","NUT"
"2038",27,"Gulf of Riga",2002,6,2.8,"secchi depth m","summer secchi observations","NUT"
"2039",27,"Gulf of Riga",2002,6,3.1,"secchi depth m","summer secchi observations","NUT"
"2040",27,"Gulf of Riga",2002,6,3,"secchi depth m","summer secchi observations","NUT"
"2041",27,"Gulf of Riga",2002,6,3.1,"secchi depth m","summer secchi observations","NUT"
"2042",27,"Gulf of Riga",2002,7,2.9,"secchi depth m","summer secchi observations","NUT"
"2043",27,"Gulf of Riga",2002,7,2.1,"secchi depth m","summer secchi observations","NUT"
"2044",27,"Gulf of Riga",2002,7,2.8,"secchi depth m","summer secchi observations","NUT"
"2045",27,"Gulf of Riga",2002,7,2.8,"secchi depth m","summer secchi observations","NUT"
"2046",27,"Gulf of Riga",2002,7,2.2,"secchi depth m","summer secchi observations","NUT"
"2047",27,"Gulf of Riga",2002,7,3,"secchi depth m","summer secchi observations","NUT"
"2048",27,"Gulf of Riga",2002,7,2.7,"secchi depth m","summer secchi observations","NUT"
"2049",27,"Gulf of Riga",2002,7,4,"secchi depth m","summer secchi observations","NUT"
"2050",27,"Gulf of Riga",2002,7,3.7,"secchi depth m","summer secchi observations","NUT"
"2051",27,"Gulf of Riga",2002,7,4.5,"secchi depth m","summer secchi observations","NUT"
"2052",27,"Gulf of Riga",2002,8,4,"secchi depth m","summer secchi observations","NUT"
"2053",27,"Gulf of Riga",2002,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2054",27,"Gulf of Riga",2002,8,2.5,"secchi depth m","summer secchi observations","NUT"
"2055",27,"Gulf of Riga",2002,8,2.8,"secchi depth m","summer secchi observations","NUT"
"2056",27,"Gulf of Riga",2002,8,3.3,"secchi depth m","summer secchi observations","NUT"
"2057",27,"Gulf of Riga",2002,8,3.3,"secchi depth m","summer secchi observations","NUT"
"2058",27,"Gulf of Riga",2002,8,3.7,"secchi depth m","summer secchi observations","NUT"
"2059",27,"Gulf of Riga",2002,8,3.7,"secchi depth m","summer secchi observations","NUT"
"2060",27,"Gulf of Riga",2002,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2061",27,"Gulf of Riga",2002,8,3.1,"secchi depth m","summer secchi observations","NUT"
"2062",27,"Gulf of Riga",2002,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2063",27,"Gulf of Riga",2002,8,3,"secchi depth m","summer secchi observations","NUT"
"2064",27,"Gulf of Riga",2002,8,3.5,"secchi depth m","summer secchi observations","NUT"
"2065",27,"Gulf of Riga",2002,8,5.1,"secchi depth m","summer secchi observations","NUT"
"2066",27,"Gulf of Riga",2002,9,4.5,"secchi depth m","summer secchi observations","NUT"
"2067",27,"Gulf of Riga",2002,9,4,"secchi depth m","summer secchi observations","NUT"
"2068",27,"Gulf of Riga",2002,9,4.5,"secchi depth m","summer secchi observations","NUT"
"2069",27,"Gulf of Riga",2002,9,4.5,"secchi depth m","summer secchi observations","NUT"
"2070",27,"Gulf of Riga",2002,9,4.2,"secchi depth m","summer secchi observations","NUT"
"2071",27,"Gulf of Riga",2002,9,4.3,"secchi depth m","summer secchi observations","NUT"
"2072",27,"Gulf of Riga",2002,9,4.2,"secchi depth m","summer secchi observations","NUT"
"2073",27,"Gulf of Riga",2002,9,3.9,"secchi depth m","summer secchi observations","NUT"
"2074",27,"Gulf of Riga",2002,9,4.1,"secchi depth m","summer secchi observations","NUT"
"2075",27,"Gulf of Riga",2003,6,5,"secchi depth m","summer secchi observations","NUT"
"2076",27,"Gulf of Riga",2003,6,5,"secchi depth m","summer secchi observations","NUT"
"2077",27,"Gulf of Riga",2003,6,5.8,"secchi depth m","summer secchi observations","NUT"
"2078",27,"Gulf of Riga",2003,6,5,"secchi depth m","summer secchi observations","NUT"
"2079",27,"Gulf of Riga",2003,6,5.5,"secchi depth m","summer secchi observations","NUT"
"2080",27,"Gulf of Riga",2003,6,5.2,"secchi depth m","summer secchi observations","NUT"
"2081",27,"Gulf of Riga",2003,6,3.2,"secchi depth m","summer secchi observations","NUT"
"2082",27,"Gulf of Riga",2003,6,1.5,"secchi depth m","summer secchi observations","NUT"
"2083",27,"Gulf of Riga",2003,6,3.9,"secchi depth m","summer secchi observations","NUT"
"2084",27,"Gulf of Riga",2003,7,3.4,"secchi depth m","summer secchi observations","NUT"
"2085",27,"Gulf of Riga",2003,7,3.2,"secchi depth m","summer secchi observations","NUT"
"2086",27,"Gulf of Riga",2003,7,4.3,"secchi depth m","summer secchi observations","NUT"
"2087",27,"Gulf of Riga",2003,7,3.6,"secchi depth m","summer secchi observations","NUT"
"2088",27,"Gulf of Riga",2003,7,3.3,"secchi depth m","summer secchi observations","NUT"
"2089",27,"Gulf of Riga",2003,7,3.1,"secchi depth m","summer secchi observations","NUT"
"2090",27,"Gulf of Riga",2003,7,3,"secchi depth m","summer secchi observations","NUT"
"2091",27,"Gulf of Riga",2003,7,3.3,"secchi depth m","summer secchi observations","NUT"
"2092",27,"Gulf of Riga",2003,8,2.7,"secchi depth m","summer secchi observations","NUT"
"2093",27,"Gulf of Riga",2003,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2094",27,"Gulf of Riga",2003,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2095",27,"Gulf of Riga",2003,8,3.1,"secchi depth m","summer secchi observations","NUT"
"2096",27,"Gulf of Riga",2003,8,3.1,"secchi depth m","summer secchi observations","NUT"
"2097",27,"Gulf of Riga",2003,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2098",27,"Gulf of Riga",2003,8,4.2,"secchi depth m","summer secchi observations","NUT"
"2099",27,"Gulf of Riga",2003,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2100",27,"Gulf of Riga",2003,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2101",27,"Gulf of Riga",2003,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2102",27,"Gulf of Riga",2003,8,4.2,"secchi depth m","summer secchi observations","NUT"
"2103",27,"Gulf of Riga",2003,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2104",27,"Gulf of Riga",2003,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2105",27,"Gulf of Riga",2003,8,2.5,"secchi depth m","summer secchi observations","NUT"
"2106",27,"Gulf of Riga",2003,9,2.9,"secchi depth m","summer secchi observations","NUT"
"2107",27,"Gulf of Riga",2003,9,3.3,"secchi depth m","summer secchi observations","NUT"
"2108",27,"Gulf of Riga",2003,9,4.1,"secchi depth m","summer secchi observations","NUT"
"2109",27,"Gulf of Riga",2003,9,3.8,"secchi depth m","summer secchi observations","NUT"
"2110",27,"Gulf of Riga",2003,9,3.7,"secchi depth m","summer secchi observations","NUT"
"2111",27,"Gulf of Riga",2003,9,3.8,"secchi depth m","summer secchi observations","NUT"
"2112",27,"Gulf of Riga",2003,9,4.1,"secchi depth m","summer secchi observations","NUT"
"2113",27,"Gulf of Riga",2003,9,4.3,"secchi depth m","summer secchi observations","NUT"
"2114",27,"Gulf of Riga",2003,9,2.9,"secchi depth m","summer secchi observations","NUT"
"2115",27,"Gulf of Riga",2003,9,3.8,"secchi depth m","summer secchi observations","NUT"
"2116",27,"Gulf of Riga",2004,6,2.8,"secchi depth m","summer secchi observations","NUT"
"2117",27,"Gulf of Riga",2004,6,2.7,"secchi depth m","summer secchi observations","NUT"
"2118",27,"Gulf of Riga",2004,6,2.8,"secchi depth m","summer secchi observations","NUT"
"2119",27,"Gulf of Riga",2004,6,2.9,"secchi depth m","summer secchi observations","NUT"
"2120",27,"Gulf of Riga",2004,7,2.9,"secchi depth m","summer secchi observations","NUT"
"2121",27,"Gulf of Riga",2004,7,2.9,"secchi depth m","summer secchi observations","NUT"
"2122",27,"Gulf of Riga",2004,8,2.7,"secchi depth m","summer secchi observations","NUT"
"2123",27,"Gulf of Riga",2004,8,3,"secchi depth m","summer secchi observations","NUT"
"2124",27,"Gulf of Riga",2004,8,3.5,"secchi depth m","summer secchi observations","NUT"
"2125",24,"Eastern Gotland Basin",2004,8,3.9,"secchi depth m","summer secchi observations","NUT"
"2126",27,"Gulf of Riga",2004,8,3,"secchi depth m","summer secchi observations","NUT"
"2127",27,"Gulf of Riga",2004,8,3,"secchi depth m","summer secchi observations","NUT"
"2128",27,"Gulf of Riga",2004,8,2.6,"secchi depth m","summer secchi observations","NUT"
"2129",27,"Gulf of Riga",2004,8,3,"secchi depth m","summer secchi observations","NUT"
"2130",27,"Gulf of Riga",2004,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2131",27,"Gulf of Riga",2004,8,2.5,"secchi depth m","summer secchi observations","NUT"
"2132",27,"Gulf of Riga",2004,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2133",27,"Gulf of Riga",2004,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2134",27,"Gulf of Riga",2004,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2135",27,"Gulf of Riga",2004,8,3.1,"secchi depth m","summer secchi observations","NUT"
"2136",27,"Gulf of Riga",2004,9,3.6,"secchi depth m","summer secchi observations","NUT"
"2137",27,"Gulf of Riga",2004,9,3.9,"secchi depth m","summer secchi observations","NUT"
"2138",27,"Gulf of Riga",2004,9,3.9,"secchi depth m","summer secchi observations","NUT"
"2139",27,"Gulf of Riga",2005,6,3.7,"secchi depth m","summer secchi observations","NUT"
"2140",27,"Gulf of Riga",2005,6,2.1,"secchi depth m","summer secchi observations","NUT"
"2141",24,"Eastern Gotland Basin",2005,6,4,"secchi depth m","summer secchi observations","NUT"
"2142",24,"Eastern Gotland Basin",2005,8,3,"secchi depth m","summer secchi observations","NUT"
"2143",27,"Gulf of Riga",2005,8,3,"secchi depth m","summer secchi observations","NUT"
"2144",27,"Gulf of Riga",2005,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2145",27,"Gulf of Riga",2005,8,3,"secchi depth m","summer secchi observations","NUT"
"2146",27,"Gulf of Riga",2005,8,3,"secchi depth m","summer secchi observations","NUT"
"2147",27,"Gulf of Riga",2005,8,3.2,"secchi depth m","summer secchi observations","NUT"
"2148",27,"Gulf of Riga",2005,8,3,"secchi depth m","summer secchi observations","NUT"
"2149",27,"Gulf of Riga",2005,8,3,"secchi depth m","summer secchi observations","NUT"
"2150",27,"Gulf of Riga",2005,8,2.6,"secchi depth m","summer secchi observations","NUT"
"2151",27,"Gulf of Riga",2005,8,1.9,"secchi depth m","summer secchi observations","NUT"
"2152",27,"Gulf of Riga",2005,8,3.9,"secchi depth m","summer secchi observations","NUT"
"2153",27,"Gulf of Riga",2005,8,4.1,"secchi depth m","summer secchi observations","NUT"
"2154",27,"Gulf of Riga",2005,8,3.7,"secchi depth m","summer secchi observations","NUT"
"2155",27,"Gulf of Riga",2005,8,2.9,"secchi depth m","summer secchi observations","NUT"
"2156",24,"Eastern Gotland Basin",2006,7,5.7,"secchi depth m","summer secchi observations","NUT"
"2157",27,"Gulf of Riga",2006,7,2.9,"secchi depth m","summer secchi observations","NUT"
"2158",27,"Gulf of Riga",2006,8,3,"secchi depth m","summer secchi observations","NUT"
"2159",27,"Gulf of Riga",2006,8,3.9,"secchi depth m","summer secchi observations","NUT"
"2160",27,"Gulf of Riga",2006,8,3.3,"secchi depth m","summer secchi observations","NUT"
"2161",27,"Gulf of Riga",2006,8,3.1,"secchi depth m","summer secchi observations","NUT"
"2162",24,"Eastern Gotland Basin",2006,8,4.1,"secchi depth m","summer secchi observations","NUT"
"2163",27,"Gulf of Riga",2006,8,3.7,"secchi depth m","summer secchi observations","NUT"
"2164",27,"Gulf of Riga",2006,9,4.2,"secchi depth m","summer secchi observations","NUT"
"2165",27,"Gulf of Riga",2006,9,1.3,"secchi depth m","summer secchi observations","NUT"
"2166",27,"Gulf of Riga",2006,9,5.5,"secchi depth m","summer secchi observations","NUT"
"2167",24,"Eastern Gotland Basin",2007,9,3.8,"secchi depth m","summer secchi observations","NUT"
"2168",27,"Gulf of Riga",2007,7,1.9,"secchi depth m","summer secchi observations","NUT"
"2169",24,"Eastern Gotland Basin",2007,7,2.9,"secchi depth m","summer secchi observations","NUT"
"2170",24,"Eastern Gotland Basin",2007,7,5.5,"secchi depth m","summer secchi observations","NUT"
"2171",27,"Gulf of Riga",2007,9,4.1,"secchi depth m","summer secchi observations","NUT"
"2172",24,"Eastern Gotland Basin",2007,6,7.5,"secchi depth m","summer secchi observations","NUT"
"2173",24,"Eastern Gotland Basin",2007,8,2.9,"secchi depth m","summer secchi observations","NUT"
"2174",24,"Eastern Gotland Basin",2007,8,6,"secchi depth m","summer secchi observations","NUT"
"2175",24,"Eastern Gotland Basin",2007,8,4.8,"secchi depth m","summer secchi observations","NUT"
"2176",24,"Eastern Gotland Basin",2007,8,6.4,"secchi depth m","summer secchi observations","NUT"
"2177",24,"Eastern Gotland Basin",2007,8,4.6,"secchi depth m","summer secchi observations","NUT"
"2178",27,"Gulf of Riga",2007,8,3,"secchi depth m","summer secchi observations","NUT"
"2179",27,"Gulf of Riga",2007,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2180",27,"Gulf of Riga",2007,8,3.5,"secchi depth m","summer secchi observations","NUT"
"2181",27,"Gulf of Riga",2007,8,3.4,"secchi depth m","summer secchi observations","NUT"
"2182",27,"Gulf of Riga",2007,8,3.3,"secchi depth m","summer secchi observations","NUT"
"2183",27,"Gulf of Riga",2007,8,4.5,"secchi depth m","summer secchi observations","NUT"
"2184",27,"Gulf of Riga",2007,8,3.7,"secchi depth m","summer secchi observations","NUT"
"2185",27,"Gulf of Riga",2007,8,3.4,"secchi depth m","summer secchi observations","NUT"
"2186",27,"Gulf of Riga",2007,8,3.6,"secchi depth m","summer secchi observations","NUT"
"2187",27,"Gulf of Riga",2007,8,2.8,"secchi depth m","summer secchi observations","NUT"
"2188",27,"Gulf of Riga",2007,8,3.5,"secchi depth m","summer secchi observations","NUT"
"2189",27,"Gulf of Riga",2007,8,4.5,"secchi depth m","summer secchi observations","NUT"
"2190",24,"Eastern Gotland Basin",2008,7,3.5,"secchi depth m","summer secchi observations","NUT"
"2191",27,"Gulf of Riga",2008,7,4,"secchi depth m","summer secchi observations","NUT"
"2192",27,"Gulf of Riga",2008,7,3,"secchi depth m","summer secchi observations","NUT"
"2193",24,"Eastern Gotland Basin",2008,7,3.3,"secchi depth m","summer secchi observations","NUT"
"2194",27,"Gulf of Riga",2008,8,5.5,"secchi depth m","summer secchi observations","NUT"
"2195",27,"Gulf of Riga",2008,8,4,"secchi depth m","summer secchi observations","NUT"
"2196",24,"Eastern Gotland Basin",2008,8,3,"secchi depth m","summer secchi observations","NUT"
"2197",24,"Eastern Gotland Basin",2008,8,3,"secchi depth m","summer secchi observations","NUT"
"2198",24,"Eastern Gotland Basin",2008,8,4,"secchi depth m","summer secchi observations","NUT"
"2199",27,"Gulf of Riga",2008,9,3.5,"secchi depth m","summer secchi observations","NUT"
"2200",27,"Gulf of Riga",2008,9,4.5,"secchi depth m","summer secchi observations","NUT"
"2201",27,"Gulf of Riga",2008,9,3.8,"secchi depth m","summer secchi observations","NUT"
"2202",27,"Gulf of Riga",2008,9,3.4,"secchi depth m","summer secchi observations","NUT"
"2203",27,"Gulf of Riga",2008,9,2.5,"secchi depth m","summer secchi observations","NUT"
"2204",27,"Gulf of Riga",2008,9,3.9,"secchi depth m","summer secchi observations","NUT"
"2205",24,"Eastern Gotland Basin",2008,9,5.5,"secchi depth m","summer secchi observations","NUT"
"2206",24,"Eastern Gotland Basin",2008,9,5,"secchi depth m","summer secchi observations","NUT"
"2207",24,"Eastern Gotland Basin",2008,9,4.5,"secchi depth m","summer secchi observations","NUT"
"2208",24,"Eastern Gotland Basin",2008,9,2,"secchi depth m","summer secchi observations","NUT"
"2209",24,"Eastern Gotland Basin",2008,9,4.8,"secchi depth m","summer secchi observations","NUT"
"2210",24,"Eastern Gotland Basin",2008,9,3.6,"secchi depth m","summer secchi observations","NUT"
"2211",24,"Eastern Gotland Basin",2008,9,3.3,"secchi depth m","summer secchi observations","NUT"
"2212",27,"Gulf of Riga",2008,9,3.7,"secchi depth m","summer secchi observations","NUT"
"2213",27,"Gulf of Riga",2008,9,5.3,"secchi depth m","summer secchi observations","NUT"
"2214",27,"Gulf of Riga",2008,9,4.2,"secchi depth m","summer secchi observations","NUT"
"2215",27,"Gulf of Riga",2008,9,3.8,"secchi depth m","summer secchi observations","NUT"
"2216",27,"Gulf of Riga",2008,9,2.8,"secchi depth m","summer secchi observations","NUT"
"2217",27,"Gulf of Riga",2008,9,3.9,"secchi depth m","summer secchi observations","NUT"
"2218",24,"Eastern Gotland Basin",2009,8,2.7,"secchi depth m","summer secchi observations","NUT"
"2219",24,"Eastern Gotland Basin",2009,8,4.5,"secchi depth m","summer secchi observations","NUT"
"2220",27,"Gulf of Riga",2009,8,3.5,"secchi depth m","summer secchi observations","NUT"
"2221",27,"Gulf of Riga",2009,8,4.2,"secchi depth m","summer secchi observations","NUT"
"2222",27,"Gulf of Riga",2009,8,5,"secchi depth m","summer secchi observations","NUT"
"2223",27,"Gulf of Riga",2009,8,4.5,"secchi depth m","summer secchi observations","NUT"
"2224",27,"Gulf of Riga",2009,8,4,"secchi depth m","summer secchi observations","NUT"
"2225",27,"Gulf of Riga",2009,8,4.8,"secchi depth m","summer secchi observations","NUT"
"2226",27,"Gulf of Riga",2009,8,5,"secchi depth m","summer secchi observations","NUT"
"2227",27,"Gulf of Riga",2009,8,4.9,"secchi depth m","summer secchi observations","NUT"
"2228",27,"Gulf of Riga",2009,8,2.6,"secchi depth m","summer secchi observations","NUT"
"2229",27,"Gulf of Riga",2009,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2230",27,"Gulf of Riga",2009,8,5.8,"secchi depth m","summer secchi observations","NUT"
"2231",27,"Gulf of Riga",2009,8,5,"secchi depth m","summer secchi observations","NUT"
"2232",24,"Eastern Gotland Basin",2010,8,3.8,"secchi depth m","summer secchi observations","NUT"
"2233",24,"Eastern Gotland Basin",2010,8,3.1,"secchi depth m","summer secchi observations","NUT"
"2234",24,"Eastern Gotland Basin",2010,8,4.9,"secchi depth m","summer secchi observations","NUT"
"2235",27,"Gulf of Riga",2010,8,4.1,"secchi depth m","summer secchi observations","NUT"
"2236",27,"Gulf of Riga",2010,8,4.1,"secchi depth m","summer secchi observations","NUT"
"2237",27,"Gulf of Riga",2010,8,4.8,"secchi depth m","summer secchi observations","NUT"
"2238",27,"Gulf of Riga",2010,8,5.1,"secchi depth m","summer secchi observations","NUT"
"2239",27,"Gulf of Riga",2010,8,4.5,"secchi depth m","summer secchi observations","NUT"
"2240",27,"Gulf of Riga",2010,8,5.2,"secchi depth m","summer secchi observations","NUT"
"2241",27,"Gulf of Riga",2010,8,4.5,"secchi depth m","summer secchi observations","NUT"
"2242",27,"Gulf of Riga",2010,8,4.4,"secchi depth m","summer secchi observations","NUT"
"2243",27,"Gulf of Riga",2010,8,4.6,"secchi depth m","summer secchi observations","NUT"
"2244",27,"Gulf of Riga",2012,7,4,"secchi depth m","summer secchi observations","NUT"
"2245",27,"Gulf of Riga",2012,7,3.5,"secchi depth m","summer secchi observations","NUT"
"2246",18,"Gdansk Basin",2000,6,4,"secchi depth m","summer secchi observations","NUT"
"2247",18,"Gdansk Basin",2000,6,6,"secchi depth m","summer secchi observations","NUT"
"2248",21,"Eastern Gotland Basin",2000,6,10,"secchi depth m","summer secchi observations","NUT"
"2249",21,"Eastern Gotland Basin",2000,6,9,"secchi depth m","summer secchi observations","NUT"
"2250",21,"Eastern Gotland Basin",2000,6,5,"secchi depth m","summer secchi observations","NUT"
"2251",17,"Bornholm Basin",2000,6,6,"secchi depth m","summer secchi observations","NUT"
