"","lat","lon","data_descrip","bhi_goal"
"744",59.6435,27.0768,"summer secchi unique sampling locations 2000-2013","NUT"
"745",59.7002,23.1802,"summer secchi unique sampling locations 2000-2013","NUT"
"746",58.5832,18.2305,"summer secchi unique sampling locations 2000-2013","NUT"
"747",56.6333,19.5833,"summer secchi unique sampling locations 2000-2013","NUT"
"748",59.4333,21.4968,"summer secchi unique sampling locations 2000-2013","NUT"
"749",61.509,21.2502,"summer secchi unique sampling locations 2000-2013","NUT"
"750",57.3,23.85,"summer secchi unique sampling locations 2000-2013","NUT"
"751",57.3073,23.2902,"summer secchi unique sampling locations 2000-2013","NUT"
"752",57.5668,22.982,"summer secchi unique sampling locations 2000-2013","NUT"
"753",57.633,24.2333,"summer secchi unique sampling locations 2000-2013","NUT"
"754",57.85,23.9163,"summer secchi unique sampling locations 2000-2013","NUT"
"755",57.8045,22.8578,"summer secchi unique sampling locations 2000-2013","NUT"
"756",60.0012,24.96,"summer secchi unique sampling locations 2000-2013","NUT"
"757",59.9462,24.9717,"summer secchi unique sampling locations 2000-2013","NUT"
"758",59.8978,24.8908,"summer secchi unique sampling locations 2000-2013","NUT"
"759",60.0267,25.2713,"summer secchi unique sampling locations 2000-2013","NUT"
"760",59.8977,24.8907,"summer secchi unique sampling locations 2000-2013","NUT"
"761",59.9462,24.9715,"summer secchi unique sampling locations 2000-2013","NUT"
"762",60.0012,24.9607,"summer secchi unique sampling locations 2000-2013","NUT"
"763",59.9168,25.0302,"summer secchi unique sampling locations 2000-2013","NUT"
"764",59.85,24.83,"summer secchi unique sampling locations 2000-2013","NUT"
"765",60.1142,26.5867,"summer secchi unique sampling locations 2000-2013","NUT"
"766",60.1537,26.607,"summer secchi unique sampling locations 2000-2013","NUT"
"767",60.1187,26.6372,"summer secchi unique sampling locations 2000-2013","NUT"
"768",59.9405,24.8965,"summer secchi unique sampling locations 2000-2013","NUT"
"769",59.6335,22.9968,"summer secchi unique sampling locations 2000-2013","NUT"
"770",59.7675,23.8505,"summer secchi unique sampling locations 2000-2013","NUT"
"771",60.2257,27.3728,"summer secchi unique sampling locations 2000-2013","NUT"
"772",59.8835,25.1968,"summer secchi unique sampling locations 2000-2013","NUT"
"773",59.9168,25.597,"summer secchi unique sampling locations 2000-2013","NUT"
"774",59.5818,23.6268,"summer secchi unique sampling locations 2000-2013","NUT"
"775",63.7835,21.4795,"summer secchi unique sampling locations 2000-2013","NUT"
"776",62.665,20.3808,"summer secchi unique sampling locations 2000-2013","NUT"
"777",58.5,19.8335,"summer secchi unique sampling locations 2000-2013","NUT"
"778",63.2843,20.4162,"summer secchi unique sampling locations 2000-2013","NUT"
"779",59.6168,23.0802,"summer secchi unique sampling locations 2000-2013","NUT"
"780",59.7002,23.1798,"summer secchi unique sampling locations 2000-2013","NUT"
"781",59.447,23.2132,"summer secchi unique sampling locations 2000-2013","NUT"
"782",56.8335,18.9992,"summer secchi unique sampling locations 2000-2013","NUT"
"783",55.3177,15.6255,"summer secchi unique sampling locations 2000-2013","NUT"
"784",55.3825,15.7388,"summer secchi unique sampling locations 2000-2013","NUT"
"785",55.2502,15.984,"summer secchi unique sampling locations 2000-2013","NUT"
"786",56.4333,17.4333,"summer secchi unique sampling locations 2000-2013","NUT"
"787",59.8108,24.4672,"summer secchi unique sampling locations 2000-2013","NUT"
"788",59.8665,24.632,"summer secchi unique sampling locations 2000-2013","NUT"
"789",60.001,25.2502,"summer secchi unique sampling locations 2000-2013","NUT"
"790",60.0012,25.2502,"summer secchi unique sampling locations 2000-2013","NUT"
"791",60.019,25.1563,"summer secchi unique sampling locations 2000-2013","NUT"
"792",59.7878,24.6805,"summer secchi unique sampling locations 2000-2013","NUT"
"793",54.7525,10.0928,"summer secchi unique sampling locations 2000-2013","NUT"
"794",54.6,10.45,"summer secchi unique sampling locations 2000-2013","NUT"
"795",54.0423,10.908,"summer secchi unique sampling locations 2000-2013","NUT"
"796",54.11,11.175,"summer secchi unique sampling locations 2000-2013","NUT"
"797",54.132,11.417,"summer secchi unique sampling locations 2000-2013","NUT"
"798",54.3148,11.55,"summer secchi unique sampling locations 2000-2013","NUT"
"799",54.202,11.695,"summer secchi unique sampling locations 2000-2013","NUT"
"800",54.232,12.067,"summer secchi unique sampling locations 2000-2013","NUT"
"801",54.382,12.297,"summer secchi unique sampling locations 2000-2013","NUT"
"802",54.53,12.525,"summer secchi unique sampling locations 2000-2013","NUT"
"803",54.623,13.028,"summer secchi unique sampling locations 2000-2013","NUT"
"804",54.762,13.565,"summer secchi unique sampling locations 2000-2013","NUT"
"805",54.535,13.77,"summer secchi unique sampling locations 2000-2013","NUT"
"806",54.203,13.905,"summer secchi unique sampling locations 2000-2013","NUT"
"807",54.113,14.117,"summer secchi unique sampling locations 2000-2013","NUT"
"808",54.007,14.233,"summer secchi unique sampling locations 2000-2013","NUT"
"809",54.0425,10.908,"summer secchi unique sampling locations 2000-2013","NUT"
"810",54.583,10.0668,"summer secchi unique sampling locations 2000-2013","NUT"
"811",54.7,10.822,"summer secchi unique sampling locations 2000-2013","NUT"
"812",54.315,11.5505,"summer secchi unique sampling locations 2000-2013","NUT"
"813",54.1097,11.1743,"summer secchi unique sampling locations 2000-2013","NUT"
"814",54.6573,10.7647,"summer secchi unique sampling locations 2000-2013","NUT"
"815",54.5982,10.447,"summer secchi unique sampling locations 2000-2013","NUT"
"816",54.467,12.2165,"summer secchi unique sampling locations 2000-2013","NUT"
"817",54.7238,12.7823,"summer secchi unique sampling locations 2000-2013","NUT"
"818",54.9245,13.5013,"summer secchi unique sampling locations 2000-2013","NUT"
"819",54.9997,14.083,"summer secchi unique sampling locations 2000-2013","NUT"
"820",54.5523,11.3197,"summer secchi unique sampling locations 2000-2013","NUT"
"821",54.4655,12.217,"summer secchi unique sampling locations 2000-2013","NUT"
"822",54.7232,12.7833,"summer secchi unique sampling locations 2000-2013","NUT"
"823",54.925,13.4995,"summer secchi unique sampling locations 2000-2013","NUT"
"824",54.9997,14.0825,"summer secchi unique sampling locations 2000-2013","NUT"
"825",54.2327,12.0752,"summer secchi unique sampling locations 2000-2013","NUT"
"826",54.658,10.766,"summer secchi unique sampling locations 2000-2013","NUT"
"827",54.599,10.4492,"summer secchi unique sampling locations 2000-2013","NUT"
"828",54.3122,11.551,"summer secchi unique sampling locations 2000-2013","NUT"
"829",55.0002,14.084,"summer secchi unique sampling locations 2000-2013","NUT"
"830",54.6577,10.7657,"summer secchi unique sampling locations 2000-2013","NUT"
"831",54.5995,10.4503,"summer secchi unique sampling locations 2000-2013","NUT"
"832",54.3153,11.5497,"summer secchi unique sampling locations 2000-2013","NUT"
"833",54.4665,12.2162,"summer secchi unique sampling locations 2000-2013","NUT"
"834",54.7233,12.7847,"summer secchi unique sampling locations 2000-2013","NUT"
"835",54.9252,13.4992,"summer secchi unique sampling locations 2000-2013","NUT"
"836",55,14.082,"summer secchi unique sampling locations 2000-2013","NUT"
"837",54.9253,13.5005,"summer secchi unique sampling locations 2000-2013","NUT"
"838",54.3152,11.55,"summer secchi unique sampling locations 2000-2013","NUT"
"839",55.8682,20.3342,"summer secchi unique sampling locations 2000-2013","NUT"
"840",55.5508,21.0678,"summer secchi unique sampling locations 2000-2013","NUT"
"841",56.0178,20.8333,"summer secchi unique sampling locations 2000-2013","NUT"
"842",55.7515,20.8842,"summer secchi unique sampling locations 2000-2013","NUT"
"843",57.2962,23.8522,"summer secchi unique sampling locations 2000-2013","NUT"
"844",57.3523,24.0805,"summer secchi unique sampling locations 2000-2013","NUT"
"845",57.1653,23.6678,"summer secchi unique sampling locations 2000-2013","NUT"
"846",57.3997,23.4838,"summer secchi unique sampling locations 2000-2013","NUT"
"847",57.6153,23.6165,"summer secchi unique sampling locations 2000-2013","NUT"
"848",57.33,23.854,"summer secchi unique sampling locations 2000-2013","NUT"
"849",57.1713,23.6735,"summer secchi unique sampling locations 2000-2013","NUT"
"850",57.3002,23.8503,"summer secchi unique sampling locations 2000-2013","NUT"
"851",57.4107,23.4998,"summer secchi unique sampling locations 2000-2013","NUT"
"852",57.567,22.9828,"summer secchi unique sampling locations 2000-2013","NUT"
"853",57.6175,23.618,"summer secchi unique sampling locations 2000-2013","NUT"
"854",57.5997,24.1173,"summer secchi unique sampling locations 2000-2013","NUT"
"855",57.3485,24.0777,"summer secchi unique sampling locations 2000-2013","NUT"
"856",57.2993,23.8497,"summer secchi unique sampling locations 2000-2013","NUT"
"857",57.5673,22.9825,"summer secchi unique sampling locations 2000-2013","NUT"
"858",57.6165,23.6173,"summer secchi unique sampling locations 2000-2013","NUT"
"859",57.6,24.12,"summer secchi unique sampling locations 2000-2013","NUT"
"860",57.3502,24.0825,"summer secchi unique sampling locations 2000-2013","NUT"
"861",57.2998,23.8495,"summer secchi unique sampling locations 2000-2013","NUT"
"862",57.167,23.6668,"summer secchi unique sampling locations 2000-2013","NUT"
"863",57.2997,23.8508,"summer secchi unique sampling locations 2000-2013","NUT"
"864",57.3503,24.0827,"summer secchi unique sampling locations 2000-2013","NUT"
"865",57.5995,24.117,"summer secchi unique sampling locations 2000-2013","NUT"
"866",57.6178,23.6165,"summer secchi unique sampling locations 2000-2013","NUT"
"867",57.57,22.983,"summer secchi unique sampling locations 2000-2013","NUT"
"868",57.3998,23.4838,"summer secchi unique sampling locations 2000-2013","NUT"
"869",57.166,23.6657,"summer secchi unique sampling locations 2000-2013","NUT"
"870",57.17,23.67,"summer secchi unique sampling locations 2000-2013","NUT"
"871",57.4013,23.484,"summer secchi unique sampling locations 2000-2013","NUT"
"872",57.57,22.9828,"summer secchi unique sampling locations 2000-2013","NUT"
"873",57.62,23.617,"summer secchi unique sampling locations 2000-2013","NUT"
"874",57.5995,24.1168,"summer secchi unique sampling locations 2000-2013","NUT"
"875",57.3432,24.0835,"summer secchi unique sampling locations 2000-2013","NUT"
"876",57.35,24.0828,"summer secchi unique sampling locations 2000-2013","NUT"
"877",57.5998,24.1175,"summer secchi unique sampling locations 2000-2013","NUT"
"878",57.6173,23.6173,"summer secchi unique sampling locations 2000-2013","NUT"
"879",57.5663,22.9837,"summer secchi unique sampling locations 2000-2013","NUT"
"880",57.167,23.6675,"summer secchi unique sampling locations 2000-2013","NUT"
"881",57.3005,23.8492,"summer secchi unique sampling locations 2000-2013","NUT"
"882",57.6163,23.6168,"summer secchi unique sampling locations 2000-2013","NUT"
"883",57.17,23.6668,"summer secchi unique sampling locations 2000-2013","NUT"
"884",57.3997,23.4832,"summer secchi unique sampling locations 2000-2013","NUT"
"885",57.57,22.9848,"summer secchi unique sampling locations 2000-2013","NUT"
"886",57.6003,23.618,"summer secchi unique sampling locations 2000-2013","NUT"
"887",57.5998,24.117,"summer secchi unique sampling locations 2000-2013","NUT"
"888",57.35,24.0823,"summer secchi unique sampling locations 2000-2013","NUT"
"889",57.3045,23.8547,"summer secchi unique sampling locations 2000-2013","NUT"
"890",57.616,23.6162,"summer secchi unique sampling locations 2000-2013","NUT"
"891",57.2995,23.8503,"summer secchi unique sampling locations 2000-2013","NUT"
"892",57.17,23.6672,"summer secchi unique sampling locations 2000-2013","NUT"
"893",57.4002,23.4828,"summer secchi unique sampling locations 2000-2013","NUT"
"894",57.567,22.983,"summer secchi unique sampling locations 2000-2013","NUT"
"895",57.6,24.1172,"summer secchi unique sampling locations 2000-2013","NUT"
"896",57.3492,24.0865,"summer secchi unique sampling locations 2000-2013","NUT"
"897",57.3493,24.0828,"summer secchi unique sampling locations 2000-2013","NUT"
"898",57.6067,24.1177,"summer secchi unique sampling locations 2000-2013","NUT"
"899",57.5667,22.8995,"summer secchi unique sampling locations 2000-2013","NUT"
"900",57.4,23.4833,"summer secchi unique sampling locations 2000-2013","NUT"
"901",57.1667,23.6672,"summer secchi unique sampling locations 2000-2013","NUT"
"902",57.3328,23.8497,"summer secchi unique sampling locations 2000-2013","NUT"
"903",57.2997,23.8507,"summer secchi unique sampling locations 2000-2013","NUT"
"904",57.1668,23.6667,"summer secchi unique sampling locations 2000-2013","NUT"
"905",57.5668,22.9842,"summer secchi unique sampling locations 2000-2013","NUT"
"906",57.4003,23.4848,"summer secchi unique sampling locations 2000-2013","NUT"
"907",57.5988,24.1165,"summer secchi unique sampling locations 2000-2013","NUT"
"908",57.3005,23.8495,"summer secchi unique sampling locations 2000-2013","NUT"
"909",57.3502,24.083,"summer secchi unique sampling locations 2000-2013","NUT"
"910",57.4167,23.7677,"summer secchi unique sampling locations 2000-2013","NUT"
"911",57.6177,23.6193,"summer secchi unique sampling locations 2000-2013","NUT"
"912",57.2997,23.85,"summer secchi unique sampling locations 2000-2013","NUT"
"913",57.3485,24.0847,"summer secchi unique sampling locations 2000-2013","NUT"
"914",57.6003,24.118,"summer secchi unique sampling locations 2000-2013","NUT"
"915",57.8562,24.3058,"summer secchi unique sampling locations 2000-2013","NUT"
"916",57.8837,24.2383,"summer secchi unique sampling locations 2000-2013","NUT"
"917",57.8833,24.0667,"summer secchi unique sampling locations 2000-2013","NUT"
"918",57.8482,23.9158,"summer secchi unique sampling locations 2000-2013","NUT"
"919",57.6163,23.6167,"summer secchi unique sampling locations 2000-2013","NUT"
"920",57.4332,23.7672,"summer secchi unique sampling locations 2000-2013","NUT"
"921",57.4,23.4853,"summer secchi unique sampling locations 2000-2013","NUT"
"922",57.5667,22.9833,"summer secchi unique sampling locations 2000-2013","NUT"
"923",57.7953,22.8723,"summer secchi unique sampling locations 2000-2013","NUT"
"924",57.166,23.6653,"summer secchi unique sampling locations 2000-2013","NUT"
"925",57.3002,23.8505,"summer secchi unique sampling locations 2000-2013","NUT"
"926",57.2995,23.8495,"summer secchi unique sampling locations 2000-2013","NUT"
"927",57.3462,24.083,"summer secchi unique sampling locations 2000-2013","NUT"
"928",57.608,24.1162,"summer secchi unique sampling locations 2000-2013","NUT"
"929",57.6173,23.6162,"summer secchi unique sampling locations 2000-2013","NUT"
"930",57.5667,22.9828,"summer secchi unique sampling locations 2000-2013","NUT"
"931",57.4023,23.4897,"summer secchi unique sampling locations 2000-2013","NUT"
"932",57.4167,23.7672,"summer secchi unique sampling locations 2000-2013","NUT"
"933",57.2998,23.8502,"summer secchi unique sampling locations 2000-2013","NUT"
"934",57.158,23.6662,"summer secchi unique sampling locations 2000-2013","NUT"
"935",57.3,23.8495,"summer secchi unique sampling locations 2000-2013","NUT"
"936",57.3005,23.8477,"summer secchi unique sampling locations 2000-2013","NUT"
"937",57.3367,24.0837,"summer secchi unique sampling locations 2000-2013","NUT"
"938",57.5997,24.1167,"summer secchi unique sampling locations 2000-2013","NUT"
"939",57.6163,23.6178,"summer secchi unique sampling locations 2000-2013","NUT"
"940",57.5653,22.9823,"summer secchi unique sampling locations 2000-2013","NUT"
"941",57.3998,23.4835,"summer secchi unique sampling locations 2000-2013","NUT"
"942",57.1663,23.6703,"summer secchi unique sampling locations 2000-2013","NUT"
"943",57.304,24.1915,"summer secchi unique sampling locations 2000-2013","NUT"
"944",57.2967,23.8505,"summer secchi unique sampling locations 2000-2013","NUT"
"945",57.3493,24.0837,"summer secchi unique sampling locations 2000-2013","NUT"
"946",57.5998,24.1168,"summer secchi unique sampling locations 2000-2013","NUT"
"947",57.6162,23.6158,"summer secchi unique sampling locations 2000-2013","NUT"
"948",57.5662,22.9833,"summer secchi unique sampling locations 2000-2013","NUT"
"949",57.3995,23.4835,"summer secchi unique sampling locations 2000-2013","NUT"
"950",57.1667,23.6663,"summer secchi unique sampling locations 2000-2013","NUT"
"951",57.2993,23.8528,"summer secchi unique sampling locations 2000-2013","NUT"
"952",57.2995,23.8498,"summer secchi unique sampling locations 2000-2013","NUT"
"953",57.3498,24.0835,"summer secchi unique sampling locations 2000-2013","NUT"
"954",57.6002,24.1158,"summer secchi unique sampling locations 2000-2013","NUT"
"955",57.8553,24.2848,"summer secchi unique sampling locations 2000-2013","NUT"
"956",57.8835,24.24,"summer secchi unique sampling locations 2000-2013","NUT"
"957",57.873,24.0687,"summer secchi unique sampling locations 2000-2013","NUT"
"958",57.8397,23.9178,"summer secchi unique sampling locations 2000-2013","NUT"
"959",57.6167,23.606,"summer secchi unique sampling locations 2000-2013","NUT"
"960",57.7952,22.8705,"summer secchi unique sampling locations 2000-2013","NUT"
"961",57.5667,22.933,"summer secchi unique sampling locations 2000-2013","NUT"
"962",57.4,23.4947,"summer secchi unique sampling locations 2000-2013","NUT"
"963",57.4168,23.767,"summer secchi unique sampling locations 2000-2013","NUT"
"964",57.1662,23.6675,"summer secchi unique sampling locations 2000-2013","NUT"
"965",57.2997,23.8533,"summer secchi unique sampling locations 2000-2013","NUT"
"966",57.3495,24.082,"summer secchi unique sampling locations 2000-2013","NUT"
"967",57.5998,24.1165,"summer secchi unique sampling locations 2000-2013","NUT"
"968",57.6162,23.6165,"summer secchi unique sampling locations 2000-2013","NUT"
"969",57.5667,22.9835,"summer secchi unique sampling locations 2000-2013","NUT"
"970",57.4003,23.4842,"summer secchi unique sampling locations 2000-2013","NUT"
"971",57.417,23.77,"summer secchi unique sampling locations 2000-2013","NUT"
"972",57.302,23.855,"summer secchi unique sampling locations 2000-2013","NUT"
"973",57.1665,23.6677,"summer secchi unique sampling locations 2000-2013","NUT"
"974",57.2948,23.8487,"summer secchi unique sampling locations 2000-2013","NUT"
"975",57.2998,23.852,"summer secchi unique sampling locations 2000-2013","NUT"
"976",57.4413,24.313,"summer secchi unique sampling locations 2000-2013","NUT"
"977",57.3498,24.0843,"summer secchi unique sampling locations 2000-2013","NUT"
"978",57.2992,23.8515,"summer secchi unique sampling locations 2000-2013","NUT"
"979",57.3488,24.0805,"summer secchi unique sampling locations 2000-2013","NUT"
"980",57.5902,24.1388,"summer secchi unique sampling locations 2000-2013","NUT"
"981",57.1665,23.6657,"summer secchi unique sampling locations 2000-2013","NUT"
"982",57.7958,22.8803,"summer secchi unique sampling locations 2000-2013","NUT"
"983",57.832,22.4108,"summer secchi unique sampling locations 2000-2013","NUT"
"984",56.9575,20.9898,"summer secchi unique sampling locations 2000-2013","NUT"
"985",57.5333,23.8167,"summer secchi unique sampling locations 2000-2013","NUT"
"986",57.5663,22.9833,"summer secchi unique sampling locations 2000-2013","NUT"
"987",57.3998,23.4837,"summer secchi unique sampling locations 2000-2013","NUT"
"988",57.5987,24.115,"summer secchi unique sampling locations 2000-2013","NUT"
"989",57.8838,24.2387,"summer secchi unique sampling locations 2000-2013","NUT"
"990",57.8832,24.0665,"summer secchi unique sampling locations 2000-2013","NUT"
"991",57.8495,23.9162,"summer secchi unique sampling locations 2000-2013","NUT"
"992",57.616,23.6152,"summer secchi unique sampling locations 2000-2013","NUT"
"993",57.35,24.0825,"summer secchi unique sampling locations 2000-2013","NUT"
"994",57.1698,23.6712,"summer secchi unique sampling locations 2000-2013","NUT"
"995",57.4,23.4842,"summer secchi unique sampling locations 2000-2013","NUT"
"996",57.5673,22.983,"summer secchi unique sampling locations 2000-2013","NUT"
"997",57.35,24.08,"summer secchi unique sampling locations 2000-2013","NUT"
"998",57.6002,24.116,"summer secchi unique sampling locations 2000-2013","NUT"
"999",57.457,21.5307,"summer secchi unique sampling locations 2000-2013","NUT"
"1000",56.6297,20.9882,"summer secchi unique sampling locations 2000-2013","NUT"
"1001",57.797,22.88,"summer secchi unique sampling locations 2000-2013","NUT"
"1002",57.5665,22.9835,"summer secchi unique sampling locations 2000-2013","NUT"
"1003",57.4002,23.4847,"summer secchi unique sampling locations 2000-2013","NUT"
"1004",57.1685,23.668,"summer secchi unique sampling locations 2000-2013","NUT"
"1005",57.6158,23.6165,"summer secchi unique sampling locations 2000-2013","NUT"
"1006",57.8485,23.922,"summer secchi unique sampling locations 2000-2013","NUT"
"1007",57.883,24.0632,"summer secchi unique sampling locations 2000-2013","NUT"
"1008",57.8823,24.2408,"summer secchi unique sampling locations 2000-2013","NUT"
"1009",57.8587,24.3048,"summer secchi unique sampling locations 2000-2013","NUT"
"1010",57.601,24.1173,"summer secchi unique sampling locations 2000-2013","NUT"
"1011",57.3488,24.0768,"summer secchi unique sampling locations 2000-2013","NUT"
"1012",57.4163,23.7635,"summer secchi unique sampling locations 2000-2013","NUT"
"1013",57.2982,23.8493,"summer secchi unique sampling locations 2000-2013","NUT"
"1014",56.6308,20.9952,"summer secchi unique sampling locations 2000-2013","NUT"
"1015",57.3,23.848,"summer secchi unique sampling locations 2000-2013","NUT"
"1016",57.1673,23.663,"summer secchi unique sampling locations 2000-2013","NUT"
"1017",57.4015,23.4873,"summer secchi unique sampling locations 2000-2013","NUT"
"1018",57.7952,22.8747,"summer secchi unique sampling locations 2000-2013","NUT"
"1019",57.566,22.9818,"summer secchi unique sampling locations 2000-2013","NUT"
"1020",56.6317,20.982,"summer secchi unique sampling locations 2000-2013","NUT"
"1021",57.877,24.24,"summer secchi unique sampling locations 2000-2013","NUT"
"1022",57.3008,23.8497,"summer secchi unique sampling locations 2000-2013","NUT"
"1023",57.598,24.128,"summer secchi unique sampling locations 2000-2013","NUT"
"1024",57.3655,24.0785,"summer secchi unique sampling locations 2000-2013","NUT"
"1025",56.6255,20.9893,"summer secchi unique sampling locations 2000-2013","NUT"
"1026",57.2983,23.8483,"summer secchi unique sampling locations 2000-2013","NUT"
"1027",57.5667,21.6117,"summer secchi unique sampling locations 2000-2013","NUT"
"1028",56.63,20.9867,"summer secchi unique sampling locations 2000-2013","NUT"
"1029",56.6238,20.9895,"summer secchi unique sampling locations 2000-2013","NUT"
"1030",56.625,20.9883,"summer secchi unique sampling locations 2000-2013","NUT"
"1031",56.7017,19.8717,"summer secchi unique sampling locations 2000-2013","NUT"
"1032",57.3267,19.9717,"summer secchi unique sampling locations 2000-2013","NUT"
"1033",57.3917,21.095,"summer secchi unique sampling locations 2000-2013","NUT"
"1034",57.565,21.615,"summer secchi unique sampling locations 2000-2013","NUT"
"1035",57.8433,22.4083,"summer secchi unique sampling locations 2000-2013","NUT"
"1036",57.795,22.8817,"summer secchi unique sampling locations 2000-2013","NUT"
"1037",57.5683,22.9817,"summer secchi unique sampling locations 2000-2013","NUT"
"1038",57.1667,23.665,"summer secchi unique sampling locations 2000-2013","NUT"
"1039",57.35,24.0817,"summer secchi unique sampling locations 2000-2013","NUT"
"1040",57.4167,23.7667,"summer secchi unique sampling locations 2000-2013","NUT"
"1041",57.6,24.1167,"summer secchi unique sampling locations 2000-2013","NUT"
"1042",57.85,23.9117,"summer secchi unique sampling locations 2000-2013","NUT"
"1043",57.8783,24.2433,"summer secchi unique sampling locations 2000-2013","NUT"
"1044",57.6167,23.615,"summer secchi unique sampling locations 2000-2013","NUT"
"1045",57.3,23.8483,"summer secchi unique sampling locations 2000-2013","NUT"
"1046",57.5688,21.6135,"summer secchi unique sampling locations 2000-2013","NUT"
"1047",57.2983,23.85,"summer secchi unique sampling locations 2000-2013","NUT"
"1048",57.1633,23.666,"summer secchi unique sampling locations 2000-2013","NUT"
"1049",56.6183,20.975,"summer secchi unique sampling locations 2000-2013","NUT"
"1050",56.6258,20.9903,"summer secchi unique sampling locations 2000-2013","NUT"
"1051",56.4817,20.9433,"summer secchi unique sampling locations 2000-2013","NUT"
"1052",56.3133,20.93,"summer secchi unique sampling locations 2000-2013","NUT"
"1053",57.165,23.6633,"summer secchi unique sampling locations 2000-2013","NUT"
"1054",57.3483,24.075,"summer secchi unique sampling locations 2000-2013","NUT"
"1055",57.85,23.915,"summer secchi unique sampling locations 2000-2013","NUT"
"1056",57.3917,21.0983,"summer secchi unique sampling locations 2000-2013","NUT"
"1057",57.3317,19.9733,"summer secchi unique sampling locations 2000-2013","NUT"
"1058",56.7067,19.8783,"summer secchi unique sampling locations 2000-2013","NUT"
"1059",56.625,20.99,"summer secchi unique sampling locations 2000-2013","NUT"
"1060",56.6167,20.4483,"summer secchi unique sampling locations 2000-2013","NUT"
"1061",57.0283,21.3517,"summer secchi unique sampling locations 2000-2013","NUT"
"1062",57.565,21.61,"summer secchi unique sampling locations 2000-2013","NUT"
"1063",57.8433,22.41,"summer secchi unique sampling locations 2000-2013","NUT"
"1064",57.795,22.8833,"summer secchi unique sampling locations 2000-2013","NUT"
"1065",57.565,22.985,"summer secchi unique sampling locations 2000-2013","NUT"
"1066",57.615,23.6183,"summer secchi unique sampling locations 2000-2013","NUT"
"1067",57.3983,23.4833,"summer secchi unique sampling locations 2000-2013","NUT"
"1068",57.4167,23.765,"summer secchi unique sampling locations 2000-2013","NUT"
"1069",56.6217,20.9817,"summer secchi unique sampling locations 2000-2013","NUT"
"1070",57.8417,22.41,"summer secchi unique sampling locations 2000-2013","NUT"
"1071",57.7983,22.8767,"summer secchi unique sampling locations 2000-2013","NUT"
"1072",57.5667,22.9767,"summer secchi unique sampling locations 2000-2013","NUT"
"1073",57.3983,23.4817,"summer secchi unique sampling locations 2000-2013","NUT"
"1074",57.2983,23.8467,"summer secchi unique sampling locations 2000-2013","NUT"
"1075",57.6,24.1133,"summer secchi unique sampling locations 2000-2013","NUT"
"1076",57.8483,23.9167,"summer secchi unique sampling locations 2000-2013","NUT"
"1077",57.615,23.615,"summer secchi unique sampling locations 2000-2013","NUT"
"1078",57.415,23.765,"summer secchi unique sampling locations 2000-2013","NUT"
"1079",57.03,21.35,"summer secchi unique sampling locations 2000-2013","NUT"
"1080",56.62,20.99,"summer secchi unique sampling locations 2000-2013","NUT"
"1081",57.57,21.61,"summer secchi unique sampling locations 2000-2013","NUT"
"1082",57.84,22.41,"summer secchi unique sampling locations 2000-2013","NUT"
"1083",57.8,22.88,"summer secchi unique sampling locations 2000-2013","NUT"
"1084",57.62,23.62,"summer secchi unique sampling locations 2000-2013","NUT"
"1085",57.42,23.77,"summer secchi unique sampling locations 2000-2013","NUT"
"1086",57.4,23.48,"summer secchi unique sampling locations 2000-2013","NUT"
"1087",57.4142,23.7747,"summer secchi unique sampling locations 2000-2013","NUT"
"1088",57.2987,23.852,"summer secchi unique sampling locations 2000-2013","NUT"
"1089",54.5,19.12,"summer secchi unique sampling locations 2000-2013","NUT"
"1090",54.83,19.33,"summer secchi unique sampling locations 2000-2013","NUT"
"1091",54.88,18.37,"summer secchi unique sampling locations 2000-2013","NUT"
"1092",54.83,17.53,"summer secchi unique sampling locations 2000-2013","NUT"
"1093",54.63,16.8,"summer secchi unique sampling locations 2000-2013","NUT"
"1094",54.33,16.08,"summer secchi unique sampling locations 2000-2013","NUT"
"1095",53.95,14.27,"summer secchi unique sampling locations 2000-2013","NUT"
"1096",54.07,14.7,"summer secchi unique sampling locations 2000-2013","NUT"
"1097",55.3,18,"summer secchi unique sampling locations 2000-2013","NUT"
"1098",54.07,14.25,"summer secchi unique sampling locations 2000-2013","NUT"
"1099",54.25,15.53,"summer secchi unique sampling locations 2000-2013","NUT"
"1100",54.88,18.08,"summer secchi unique sampling locations 2000-2013","NUT"
"1101",54.67,18.83,"summer secchi unique sampling locations 2000-2013","NUT"
"1102",54.05,14.72,"summer secchi unique sampling locations 2000-2013","NUT"
"1103",54.75,15.13,"summer secchi unique sampling locations 2000-2013","NUT"
"1104",55.22,17.07,"summer secchi unique sampling locations 2000-2013","NUT"
"1105",54.65,19.3,"summer secchi unique sampling locations 2000-2013","NUT"
"1106",54.5,19.1,"summer secchi unique sampling locations 2000-2013","NUT"
"1107",54.65,19.28,"summer secchi unique sampling locations 2000-2013","NUT"
"1108",54.87,18.08,"summer secchi unique sampling locations 2000-2013","NUT"
"1109",54.07,14.68,"summer secchi unique sampling locations 2000-2013","NUT"
"1110",54.17,15.27,"summer secchi unique sampling locations 2000-2013","NUT"
"1111",54.45,16.33,"summer secchi unique sampling locations 2000-2013","NUT"
"1112",55.28,18,"summer secchi unique sampling locations 2000-2013","NUT"
"1113",54.73,15.13,"summer secchi unique sampling locations 2000-2013","NUT"
"1114",54.45,15.98,"summer secchi unique sampling locations 2000-2013","NUT"
