"","station","latitude","longitude","date","sub_samp_ref","sub_samp_id","samp_id","param_occb","basis_determination","CB101_ug/kg","CB105_ug/kg","CB118_ug/kg","CB128_ug/kg","CB138_ug/kg","CB149_ug/kg","CB153_ug/kg","CB156_ug/kg","CB157_ug/kg","CB167_ug/kg","CB169_ug/kg","CB170_ug/kg","CB180_ug/kg","CB28_ug/kg","CB52_ug/kg","CB77_ug/kg","param_bbio","AGMAX_y","AGMEA_y","AGMIN_y","DRYWT%_%","EXLIP%_%","FATWT%_%","LIPIDWT%_%","LNMAX_cm","LNMEA_cm","LNMIN_cm","WTMAX_g","WTMEA_g","WTMIN_g"
"1199","Landsort",58.6936,18.0043,"2003-11-12",3579450,"3853",1741339,"OC-CB","lipid weight",28.4,NA,23.3,NA,42.5,NA,50.2,NA,NA,NA,NA,NA,12.6,5.3,10.3,NA,"B-BIO",NA,5,NA,22.5,3.29,NA,NA,NA,17.9,NA,NA,37.8,NA
"1200","Landsort",58.6936,18.0043,"2003-11-12",3579451,"3854",1741339,"OC-CB","lipid weight",18,NA,16.9,NA,27.7,NA,32.8,NA,NA,NA,NA,NA,9.2,4.8,8,NA,"B-BIO",NA,5,NA,24.9,4.33,NA,NA,NA,17.4,NA,NA,36.8,NA
"1201","Landsort",58.6936,18.0043,"2003-11-12",3579452,"3855",1741339,"OC-CB","lipid weight",19.8,NA,17.1,NA,28.8,NA,33.6,NA,NA,NA,NA,NA,8.6,4,7.8,NA,"B-BIO",NA,5,NA,25.6,5.74,NA,NA,NA,17.5,NA,NA,36.9,NA
"1202","Landsort",58.6936,18.0043,"2004-11-10",3578111,"5550",1741298,"OC-CB","lipid weight",17,NA,11.3,NA,22.9,NA,29.4,NA,NA,NA,NA,NA,7.5,4.1,6.3,NA,"B-BIO",NA,3,NA,23.5,4.43,NA,NA,NA,17.9,NA,NA,36.8,NA
"1203","Landsort",58.6936,18.0043,"2004-11-10",3578112,"5551",1741298,"OC-CB","lipid weight",104.4,NA,63,NA,167.9,NA,200.2,NA,NA,NA,NA,NA,53.9,7.9,28.7,NA,"B-BIO",NA,3,NA,19.6,1.42,NA,NA,NA,18.6,NA,NA,37.5,NA
"1204","Landsort",58.6936,18.0043,"2004-11-10",3578113,"5552",1741298,"OC-CB","lipid weight",14,NA,18.1,NA,43.3,NA,56.8,NA,NA,NA,NA,NA,13.7,4.2,4.2,NA,"B-BIO",NA,4,NA,20.4,1.66,NA,NA,NA,16.7,NA,NA,27.2,NA
"1205","Landsort",58.6936,18.0043,"2004-11-10",3578114,"5553",1741298,"OC-CB","lipid weight",28.2,NA,31.4,NA,104.5,NA,138.8,NA,NA,NA,NA,NA,39,2.7,2.7,NA,"B-BIO",NA,4,NA,19.8,1.47,NA,NA,NA,17.6,NA,NA,31.5,NA
"1206","Landsort",58.6936,18.0043,"2004-11-10",3578115,"5554",1741298,"OC-CB","lipid weight",5.8,NA,33.9,NA,187.6,NA,428.4,NA,NA,NA,NA,NA,223.9,4.4,4.4,NA,"B-BIO",NA,4,NA,19,0.91,NA,NA,NA,19.3,NA,NA,36.3,NA
"1207","Landsort",58.6936,18.0043,"2004-11-10",3578116,"5555",1741298,"OC-CB","lipid weight",34.3,NA,30.1,NA,64.1,NA,80,NA,NA,NA,NA,NA,18.4,4.5,8.8,NA,"B-BIO",NA,4,NA,20.2,1.55,NA,NA,NA,16.5,NA,NA,28,NA
"1208","Landsort",58.6936,18.0043,"2004-11-10",3578117,"5556",1741298,"OC-CB","lipid weight",27.3,NA,23,NA,43,NA,53.2,NA,NA,NA,NA,NA,11.4,5.6,9.2,NA,"B-BIO",NA,5,NA,23.6,3.81,NA,NA,NA,18.4,NA,NA,38.4,NA
"1209","Landsort",58.6936,18.0043,"2004-11-10",3578118,"5557",1741298,"OC-CB","lipid weight",48.2,NA,41,NA,84.3,NA,106.1,NA,NA,NA,NA,NA,28.4,7.9,13.8,NA,"B-BIO",NA,5,NA,20.1,1.83,NA,NA,NA,18.3,NA,NA,35.4,NA
"1210","Landsort",58.6936,18.0043,"2004-11-10",3578119,"5558",1741298,"OC-CB","lipid weight",42.1,NA,34.9,NA,69.6,NA,84.6,NA,NA,NA,NA,NA,23.6,7,11.8,NA,"B-BIO",NA,5,NA,21.5,2.2,NA,NA,NA,17.6,NA,NA,34.1,NA
"1211","Landsort",58.6936,18.0043,"2004-11-10",3578120,"5559",1741298,"OC-CB","lipid weight",38.7,NA,32.8,NA,60.3,NA,76.9,NA,NA,NA,NA,NA,17.8,6.4,11.6,NA,"B-BIO",NA,5,NA,22.3,3.88,NA,NA,NA,18.7,NA,NA,40.2,NA
"1212","Landsort",58.6936,18.0043,"2004-11-10",3578121,"5560",1741298,"OC-CB","lipid weight",52.2,NA,44.5,NA,86.3,NA,107.2,NA,NA,NA,NA,NA,26.2,7.7,15.8,NA,"B-BIO",NA,5,NA,20.9,1.99,NA,NA,NA,18.5,NA,NA,39.2,NA
"1213","Landsort",58.6936,18.0043,"2004-11-10",3578122,"5561",1741298,"OC-CB","lipid weight",38.6,NA,38.3,NA,71.9,NA,86,NA,NA,NA,NA,NA,22.1,3.8,7.7,NA,"B-BIO",NA,5,NA,21.9,2.82,NA,NA,NA,18.9,NA,NA,40.9,NA
"1214","Landsort",58.6936,18.0043,"2005-11-10",3576309,"4293",1741168,"OC-CB","lipid weight",14.6,NA,17.9,NA,26.6,NA,37.3,NA,NA,NA,NA,NA,11.3,2.9,5.6,NA,"B-BIO",NA,4,NA,25.6,6.3,NA,NA,NA,18.6,NA,NA,43.9,NA
"1215","Landsort",58.6936,18.0043,"2005-11-10",3576310,"4294",1741168,"OC-CB","lipid weight",28.7,NA,19.8,NA,49.4,NA,77.9,NA,NA,NA,NA,NA,15.1,3.9,8.6,NA,"B-BIO",NA,3,NA,25,2.81,NA,NA,NA,17.3,NA,NA,31.8,NA
"1216","Landsort",58.6936,18.0043,"2005-11-10",3576311,"4295",1741168,"OC-CB","lipid weight",20.1,NA,21.3,NA,33.2,NA,44.6,NA,NA,NA,NA,NA,10.2,3.5,6.7,NA,"B-BIO",NA,4,NA,23.4,3.99,NA,NA,NA,17.7,NA,NA,35.5,NA
"1217","Landsort",58.6936,18.0043,"2005-11-10",3576312,"4296",1741168,"OC-CB","lipid weight",30.5,NA,24.6,NA,51.4,NA,70.1,NA,NA,NA,NA,NA,18.3,3.9,9.1,NA,"B-BIO",NA,4,NA,21.6,3.05,NA,NA,NA,17.9,NA,NA,36.6,NA
"1218","Landsort",58.6936,18.0043,"2005-11-10",3576313,"4297",1741168,"OC-CB","lipid weight",22.1,NA,23.4,NA,29.4,NA,35.7,NA,NA,NA,NA,NA,9,3.5,7.1,NA,"B-BIO",NA,4,NA,21.6,4.02,NA,NA,NA,18.5,NA,NA,37.6,NA
"1219","Landsort",58.6936,18.0043,"2005-11-10",3576314,"4298",1741168,"OC-CB","lipid weight",24.8,NA,19.8,NA,44.6,NA,68,NA,NA,NA,NA,NA,12.3,3.5,7.4,NA,"B-BIO",NA,4,NA,23.5,4.03,NA,NA,NA,19.1,NA,NA,45.2,NA
"1220","Landsort",58.6936,18.0043,"2005-11-10",3576315,"4299",1741168,"OC-CB","lipid weight",9,NA,11.7,NA,28.2,NA,47.2,NA,NA,NA,NA,NA,13.5,3.7,3.7,NA,"B-BIO",NA,4,NA,21.7,2.95,NA,NA,NA,18.7,NA,NA,42.6,NA
"1221","Landsort",58.6936,18.0043,"2005-11-10",3576316,"4300",1741168,"OC-CB","lipid weight",16.8,NA,16.9,NA,24.5,NA,29.2,NA,NA,NA,NA,NA,7.9,3.4,6.8,NA,"B-BIO",NA,4,NA,22.2,4.02,NA,NA,NA,18,NA,NA,34.8,NA
"1222","Landsort",58.6936,18.0043,"2005-11-10",3576317,"4301",1741168,"OC-CB","lipid weight",20.3,NA,14,NA,27.6,NA,41.2,NA,NA,NA,NA,NA,9.9,3.5,7.6,NA,"B-BIO",NA,4,NA,23.2,4.35,NA,NA,NA,18.1,NA,NA,36.5,NA
"1223","Landsort",58.6936,18.0043,"2005-11-10",3576318,"4302",1741168,"OC-CB","lipid weight",23.8,NA,20,NA,36.1,NA,53,NA,NA,NA,NA,NA,13.2,3.5,8.2,NA,"B-BIO",NA,5,NA,21.8,3.22,NA,NA,NA,18,NA,NA,35.1,NA
"1224","Landsort",58.6936,18.0043,"2005-11-10",3576319,"4303",1741168,"OC-CB","lipid weight",21.2,NA,18.2,NA,30,NA,43.3,NA,NA,NA,NA,NA,9.9,3.5,7.9,NA,"B-BIO",NA,5,NA,24.2,5.13,NA,NA,NA,18,NA,NA,35.8,NA
"1225","Landsort",58.6936,18.0043,"2005-11-10",3576320,"4304",1741168,"OC-CB","lipid weight",18.9,NA,14.4,NA,26.7,NA,38.5,NA,NA,NA,NA,NA,9.5,3.1,6.9,NA,"B-BIO",NA,5,NA,20.6,3.55,NA,NA,NA,18.1,NA,NA,37.7,NA
"1226","Landsort",58.6936,18.0043,"2006-11-29",3599822,"5713",1754300,"OC-CB","lipid weight",25.4,NA,26.7,NA,35.2,NA,49.6,NA,NA,NA,NA,NA,9.3,5.4,7.3,NA,"B-BIO",NA,5,NA,23,3.77,NA,NA,NA,18.7,NA,NA,39.7,NA
"1227","Landsort",58.6936,18.0043,"2006-11-29",3599823,"5714",1754300,"OC-CB","lipid weight",23.6,NA,21.4,NA,34.2,NA,46.4,NA,NA,NA,NA,NA,10.4,4.5,4.9,NA,"B-BIO",NA,5,NA,25,5.33,NA,NA,NA,18.4,NA,NA,38.7,NA
"1228","Landsort",58.6936,18.0043,"2006-11-29",3599824,"5715",1754300,"OC-CB","lipid weight",29.1,NA,23.3,NA,41.5,NA,54.5,NA,NA,NA,NA,NA,13.1,5.4,6.9,NA,"B-BIO",NA,5,NA,22.5,4.75,NA,NA,NA,19.1,NA,NA,45.1,NA
"1229","Landsort",58.6936,18.0043,"2006-11-29",3599825,"5716",1754300,"OC-CB","lipid weight",27.3,NA,21.4,NA,35.1,NA,50.4,NA,NA,NA,NA,NA,10,4.7,7,NA,"B-BIO",NA,5,NA,23.2,4.84,NA,NA,NA,17.9,NA,NA,36.3,NA
"1230","Landsort",58.6936,18.0043,"2006-11-29",3599826,"5717",1754300,"OC-CB","lipid weight",28.1,NA,21.7,NA,37.8,NA,52.2,NA,NA,NA,NA,NA,12.3,5.5,6.3,NA,"B-BIO",NA,5,NA,21.5,3.18,NA,NA,NA,18.8,NA,NA,40.3,NA
"1231","Landsort",58.6936,18.0043,"2006-11-29",3599827,"5718",1754300,"OC-CB","lipid weight",25.7,NA,20.9,NA,35.1,NA,52.1,NA,NA,NA,NA,NA,12.5,5.3,6.7,NA,"B-BIO",NA,5,NA,25.8,5.37,NA,NA,NA,19.3,NA,NA,49.6,NA
"1232","Landsort",58.6936,18.0043,"2006-11-29",3599828,"5719",1754300,"OC-CB","lipid weight",25.8,NA,23.9,NA,37.7,NA,52.8,NA,NA,NA,NA,NA,13.1,5.4,7.1,NA,"B-BIO",NA,5,NA,25.2,5.9,NA,NA,NA,18.8,NA,NA,38,NA
"1233","Landsort",58.6936,18.0043,"2006-11-29",3599829,"5721",1754300,"OC-CB","lipid weight",33.4,NA,26.6,NA,47.6,NA,68.1,NA,NA,NA,NA,NA,16,5.9,8.3,NA,"B-BIO",NA,6,NA,25.6,5.11,NA,NA,NA,18.5,NA,NA,41.6,NA
"1234","Landsort",58.6936,18.0043,"2006-11-29",3599830,"5722",1754300,"OC-CB","lipid weight",22.5,NA,20.2,NA,31.3,NA,45.6,NA,NA,NA,NA,NA,10.2,4.5,5.9,NA,"B-BIO",NA,6,NA,24.2,5,NA,NA,NA,19,NA,NA,40.6,NA
"1235","Landsort",58.6936,18.0043,"2006-11-29",3599831,"5723",1754300,"OC-CB","lipid weight",28.4,NA,26.7,NA,43.6,NA,63.4,NA,NA,NA,NA,NA,16.6,5,6.2,NA,"B-BIO",NA,6,NA,22.6,3.06,NA,NA,NA,18.6,NA,NA,39.9,NA
"1236","Landsort",58.6936,18.0043,"2006-11-29",3599832,"5724",1754300,"OC-CB","lipid weight",25.4,NA,23.2,NA,37.8,NA,52.3,NA,NA,NA,NA,NA,13.5,4.7,6.2,NA,"B-BIO",NA,6,NA,23.3,3.69,NA,NA,NA,18.5,NA,NA,43.9,NA
"1237","Landsort",58.6936,18.0043,"2006-11-29",3599833,"5729",1754300,"OC-CB","lipid weight",18.8,NA,17.4,NA,25,NA,33.9,NA,NA,NA,NA,NA,7.5,4.6,4.8,NA,"B-BIO",NA,6,NA,23.5,4.4,NA,NA,NA,18.3,NA,NA,39.2,NA
"1238","Landsort",58.6936,18.0043,"2007-11-19",3574920,"4751",1741119,"OC-CB","lipid weight",17,NA,18,NA,37,NA,49,NA,NA,NA,NA,NA,10,4,NA,NA,"B-BIO",NA,3,NA,NA,2.68,NA,NA,NA,17.6,NA,NA,34.9,NA
"1239","Landsort",58.6936,18.0043,"2007-11-19",3574921,"4752",1741119,"OC-CB","lipid weight",25,NA,24,NA,42,NA,65,NA,NA,NA,NA,NA,15,4,NA,NA,"B-BIO",NA,3,NA,NA,3.49,NA,NA,NA,17.4,NA,NA,35.8,NA
"1240","Landsort",58.6936,18.0043,"2007-11-19",3574922,"4753",1741119,"OC-CB","lipid weight",5,NA,7,NA,10,NA,26,NA,NA,NA,NA,NA,6,4,NA,NA,"B-BIO",NA,3,NA,NA,2.66,NA,NA,NA,17.8,NA,NA,41.1,NA
"1241","Landsort",58.6936,18.0043,"2007-11-19",3574923,"4754",1741119,"OC-CB","lipid weight",317,NA,198,NA,318,NA,508,NA,NA,NA,NA,NA,146,43,109,NA,"B-BIO",NA,4,NA,NA,2.17,NA,NA,NA,15.7,NA,NA,21.1,NA
"1242","Landsort",58.6936,18.0043,"2007-11-19",3574924,"4755",1741119,"OC-CB","lipid weight",45,NA,28,NA,45,NA,68,NA,NA,NA,NA,NA,18,5,9,NA,"B-BIO",NA,4,NA,NA,3.93,NA,NA,NA,17,NA,NA,35.1,NA
"1243","Landsort",58.6936,18.0043,"2007-11-19",3574925,"4756",1741119,"OC-CB","lipid weight",17,NA,17,NA,27,NA,39,NA,NA,NA,NA,NA,8,3,NA,NA,"B-BIO",NA,4,NA,NA,3.2,NA,NA,NA,18.3,NA,NA,40.7,NA
"1244","Landsort",58.6936,18.0043,"2007-11-19",3574926,"4757",1741119,"OC-CB","lipid weight",55,NA,32,NA,46,NA,68,NA,NA,NA,NA,NA,16,6,13,NA,"B-BIO",NA,4,NA,NA,4.35,NA,NA,NA,17,NA,NA,33.3,NA
"1245","Landsort",58.6936,18.0043,"2007-11-19",3574927,"4758",1741119,"OC-CB","lipid weight",98,NA,71,NA,120,NA,163,NA,NA,NA,NA,NA,44,6,16,NA,"B-BIO",NA,4,NA,NA,4.07,NA,NA,NA,17.1,NA,NA,36.6,NA
"1246","Landsort",58.6936,18.0043,"2007-11-19",3574928,"4759",1741119,"OC-CB","lipid weight",28,NA,25,NA,34,NA,54,NA,NA,NA,NA,NA,11,4,NA,NA,"B-BIO",NA,4,NA,NA,3.19,NA,NA,NA,17.2,NA,NA,29.3,NA
"1247","Landsort",58.6936,18.0043,"2007-11-19",3574929,"4760",1741119,"OC-CB","lipid weight",24,NA,21,NA,32,NA,52,NA,NA,NA,NA,NA,13,4,NA,NA,"B-BIO",NA,4,NA,NA,2.21,NA,NA,NA,18.2,NA,NA,33.7,NA
"1248","Landsort",58.6936,18.0043,"2007-11-19",3574930,"4761",1741119,"OC-CB","lipid weight",5,NA,10,NA,20,NA,45,NA,NA,NA,NA,NA,11,3,NA,NA,"B-BIO",NA,4,NA,NA,1.41,NA,NA,NA,17.7,NA,NA,34.7,NA
"1249","Landsort",58.6936,18.0043,"2007-11-19",3574931,"4762",1741119,"OC-CB","lipid weight",22,NA,20,NA,27,NA,40,NA,NA,NA,NA,NA,8,3,NA,NA,"B-BIO",NA,4,NA,NA,4.5,NA,NA,NA,17.7,NA,NA,36.7,NA
"1250","Landsort",58.6936,18.0043,"2008-11-21",3591848,"634406355",1743581,"OC-CB","lipid weight",NA,NA,30.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,4,NA,NA,3.6,NA,NA,NA,17.6,NA,NA,35.8,NA
"1251","Landsort",58.6936,18.0043,"2008-11-21",3591850,"6344",1743582,"OC-CB","lipid weight",7.6,NA,9.1,NA,17.3,NA,27.6,NA,NA,NA,NA,NA,6,3.5,3.5,NA,"B-BIO",NA,3,NA,NA,1.98,NA,NA,NA,17.8,NA,NA,36.1,NA
"1252","Landsort",58.6936,18.0043,"2008-11-21",3591851,"6345",1743582,"OC-CB","lipid weight",18.4,NA,20.2,NA,36,NA,54.1,NA,NA,NA,NA,NA,13.4,3.6,5.7,NA,"B-BIO",NA,4,NA,NA,3.08,NA,NA,NA,16.7,NA,NA,33.9,NA
"1253","Landsort",58.6936,18.0043,"2008-11-21",3591852,"6346",1743582,"OC-CB","lipid weight",24.2,NA,19.7,NA,35.8,NA,50.5,NA,NA,NA,NA,NA,10.7,4.3,10.5,NA,"B-BIO",NA,4,NA,NA,3.52,NA,NA,NA,17.3,NA,NA,31.3,NA
"1254","Landsort",58.6936,18.0043,"2008-11-21",3591853,"6347",1743582,"OC-CB","lipid weight",32.1,NA,25.7,NA,45.7,NA,60.5,NA,NA,NA,NA,NA,15.6,3.9,11.1,NA,"B-BIO",NA,4,NA,NA,4.04,NA,NA,NA,18,NA,NA,34.2,NA
"1255","Landsort",58.6936,18.0043,"2008-11-21",3591854,"6348",1743582,"OC-CB","lipid weight",23.8,NA,17.9,NA,35.7,NA,47.8,NA,NA,NA,NA,NA,10.9,3.7,9.4,NA,"B-BIO",NA,4,NA,NA,2.98,NA,NA,NA,18.8,NA,NA,37.4,NA
"1256","Landsort",58.6936,18.0043,"2008-11-21",3591855,"6349",1743582,"OC-CB","lipid weight",31.2,NA,33.8,NA,55.6,NA,73.7,NA,NA,NA,NA,NA,18.6,4.3,10.1,NA,"B-BIO",NA,4,NA,NA,3.18,NA,NA,NA,17.3,NA,NA,34.4,NA
"1257","Landsort",58.6936,18.0043,"2008-11-21",3591856,"6350",1743582,"OC-CB","lipid weight",24.8,NA,22.7,NA,51.3,NA,73.3,NA,NA,NA,NA,NA,20.9,3.7,7.9,NA,"B-BIO",NA,5,NA,NA,2.96,NA,NA,NA,18.3,NA,NA,40.4,NA
"1258","Landsort",58.6936,18.0043,"2008-11-21",3591857,"6351",1743582,"OC-CB","lipid weight",22.1,NA,18.4,NA,35,NA,48.6,NA,NA,NA,NA,NA,12.8,3.8,9,NA,"B-BIO",NA,5,NA,NA,3.64,NA,NA,NA,17.5,NA,NA,35.7,NA
"1259","Landsort",58.6936,18.0043,"2008-11-21",3591858,"6352",1743582,"OC-CB","lipid weight",23.8,NA,22,NA,35.2,NA,43.1,NA,NA,NA,NA,NA,9.9,4.6,10.5,NA,"B-BIO",NA,5,NA,NA,5.78,NA,NA,NA,17.7,NA,NA,37.8,NA
"1260","Landsort",58.6936,18.0043,"2008-11-21",3591860,"6354",1743582,"OC-CB","lipid weight",34.9,NA,36.6,NA,63.6,NA,94.1,NA,NA,NA,NA,NA,22.3,3.8,8.9,NA,"B-BIO",NA,5,NA,NA,3.95,NA,NA,NA,17.7,NA,NA,37.6,NA
"1261","Landsort",58.6936,18.0043,"2008-11-21",3591861,"6355",1743582,"OC-CB","lipid weight",24.4,NA,21.8,NA,42.8,NA,57.5,NA,NA,NA,NA,NA,13,3.4,8.4,NA,"B-BIO",NA,5,NA,NA,3.37,NA,NA,NA,16.5,NA,NA,31.1,NA
"1262","Landsort",58.6936,18.0043,"2009-11-12",3600826,"7387",1754340,"OC-CB","lipid weight",22.9,NA,19.7,NA,31.7,NA,46.8,NA,NA,NA,NA,NA,10.6,4.2,9.8,NA,"B-BIO",NA,4,NA,22.9,3.45,NA,NA,NA,17.3,NA,NA,33.5,NA
"1263","Landsort",58.6936,18.0043,"2009-11-12",3600827,"7388",1754340,"OC-CB","lipid weight",19.8,NA,16.5,NA,30.5,NA,42.9,NA,NA,NA,NA,NA,10.1,4.9,9,NA,"B-BIO",NA,4,NA,21.4,2.87,NA,NA,NA,15,NA,NA,21.1,NA
"1264","Landsort",58.6936,18.0043,"2009-11-12",3600828,"7389",1754340,"OC-CB","lipid weight",13.3,NA,11.7,NA,18.9,NA,26,NA,NA,NA,NA,NA,7.4,4.2,7.3,NA,"B-BIO",NA,4,NA,23.8,3.36,NA,NA,NA,17,NA,NA,30.8,NA
"1265","Landsort",58.6936,18.0043,"2009-11-12",3600829,"7390",1754340,"OC-CB","lipid weight",30.4,NA,35.2,NA,79.1,NA,117.9,NA,NA,NA,NA,NA,33,4.1,5.8,NA,"B-BIO",NA,5,NA,18.8,0.97,NA,NA,NA,17.1,NA,NA,24.9,NA
"1266","Landsort",58.6936,18.0043,"2009-11-12",3600830,"7391",1754340,"OC-CB","lipid weight",18.5,NA,14.8,NA,24.9,NA,36,NA,NA,NA,NA,NA,8.9,3.9,9.2,NA,"B-BIO",NA,5,NA,23.7,3.78,NA,NA,NA,17.8,NA,NA,35.7,NA
"1267","Landsort",58.6936,18.0043,"2009-11-12",3600831,"7392",1754340,"OC-CB","lipid weight",23.4,NA,20.4,NA,35.8,NA,52.1,NA,NA,NA,NA,NA,12.7,3.8,9.2,NA,"B-BIO",NA,5,NA,23.6,2.86,NA,NA,NA,18.2,NA,NA,37.5,NA
"1268","Landsort",58.6936,18.0043,"2009-11-12",3600832,"7393",1754340,"OC-CB","lipid weight",22.8,NA,19.7,NA,32.7,NA,46.1,NA,NA,NA,NA,NA,11.4,3.3,8.1,NA,"B-BIO",NA,5,NA,22.1,2.43,NA,NA,NA,18.6,NA,NA,38.1,NA
"1269","Landsort",58.6936,18.0043,"2009-11-12",3600833,"7394",1754340,"OC-CB","lipid weight",20.7,NA,17.2,NA,27.5,NA,35.1,NA,NA,NA,NA,NA,9.2,4.1,10.7,NA,"B-BIO",NA,5,NA,22.8,3.5,NA,NA,NA,18.8,NA,NA,41.7,NA
"1270","Landsort",58.6936,18.0043,"2009-11-12",3600834,"7395",1754340,"OC-CB","lipid weight",24,NA,22,NA,33,NA,44.8,NA,NA,NA,NA,NA,10.8,4.6,11.8,NA,"B-BIO",NA,5,NA,23.8,3.9,NA,NA,NA,18.2,NA,NA,37.6,NA
"1271","Landsort",58.6936,18.0043,"2009-11-12",3600835,"7396",1754340,"OC-CB","lipid weight",24.9,NA,23.1,NA,37.7,NA,52.1,NA,NA,NA,NA,NA,11.9,4.1,10.4,NA,"B-BIO",NA,6,NA,23.1,3.46,NA,NA,NA,18.1,NA,NA,37.1,NA
"1272","Landsort",58.6936,18.0043,"2009-11-12",3600836,"7397",1754340,"OC-CB","lipid weight",21.5,NA,17.2,NA,36.3,NA,51.2,NA,NA,NA,NA,NA,12.4,3.9,8.2,NA,"B-BIO",NA,6,NA,23.2,2.8,NA,NA,NA,18.1,NA,NA,37.1,NA
"1273","Landsort",58.6936,18.0043,"2009-11-12",3600837,"7398",1754340,"OC-CB","lipid weight",31.1,NA,26.6,NA,46.5,NA,65.9,NA,NA,NA,NA,NA,14.9,4.6,12.4,NA,"B-BIO",NA,6,NA,22.1,3.51,NA,NA,NA,17.7,NA,NA,33.7,NA
"1274","Landsort",58.6936,18.0043,"2009-11-12",3600838,"739907410",1754340,"OC-CB","lipid weight",NA,5.7e-06,14,NA,NA,NA,NA,2,0.48,1.3,0.027,NA,NA,NA,NA,0.32,"B-BIO",NA,5,NA,NA,3.3,NA,NA,NA,16.9,NA,NA,29.7,NA
"1275","Landsort",58.6936,18.0043,"2009-11-12",3600839,"741107422",1754340,"OC-CB","lipid weight",NA,9.2e-06,24,NA,NA,NA,NA,3.3,0.81,2,0.046,NA,NA,NA,NA,0.42,"B-BIO",NA,6,NA,NA,3.6,NA,NA,NA,17.5,NA,NA,33.9,NA
"1276","Landsort",58.6936,18.0043,"2010-10-12",3601626,"9203",1754391,"OC-CB","lipid weight",11,NA,9.7,NA,18.7,NA,28.6,NA,NA,NA,NA,NA,11.6,4.8,4.8,NA,"B-BIO",NA,3,NA,23,2.94,NA,NA,NA,14.5,NA,NA,18.4,NA
"1277","Landsort",58.6936,18.0043,"2010-10-12",3601627,"9204",1754391,"OC-CB","lipid weight",41.1,NA,52.1,NA,59.5,NA,68.6,NA,NA,NA,NA,NA,17.2,7.6,14.1,NA,"B-BIO",NA,3,NA,21.9,1.98,NA,NA,NA,14.3,NA,NA,15.7,NA
"1278","Landsort",58.6936,18.0043,"2010-10-12",3601628,"9205",1754391,"OC-CB","lipid weight",10.6,NA,11.4,NA,14.3,NA,21.1,NA,NA,NA,NA,NA,6.7,4.1,4.7,NA,"B-BIO",NA,3,NA,24.2,3.42,NA,NA,NA,15,NA,NA,19.6,NA
"1279","Landsort",58.6936,18.0043,"2010-10-12",3601629,"9206",1754391,"OC-CB","lipid weight",22.3,NA,23.7,NA,45.4,NA,68.4,NA,NA,NA,NA,NA,20,4,6.7,NA,"B-BIO",NA,4,NA,21,2.23,NA,NA,NA,15.6,NA,NA,20.6,NA
"1280","Landsort",58.6936,18.0043,"2010-10-12",3601630,"9207",1754391,"OC-CB","lipid weight",17.4,NA,19.2,NA,36.4,NA,50.1,NA,NA,NA,NA,NA,15.9,4.7,5.7,NA,"B-BIO",NA,4,NA,20.8,1.48,NA,NA,NA,15.9,NA,NA,20.8,NA
"1281","Landsort",58.6936,18.0043,"2010-10-12",3601631,"9208",1754391,"OC-CB","lipid weight",19.7,NA,23.9,NA,27.5,NA,33.5,NA,NA,NA,NA,NA,9.4,5.7,9.2,NA,"B-BIO",NA,4,NA,22,2.19,NA,NA,NA,15.1,NA,NA,18.3,NA
"1282","Landsort",58.6936,18.0043,"2010-10-12",3601632,"9209",1754391,"OC-CB","lipid weight",19.2,NA,25.1,NA,26,NA,33.3,NA,NA,NA,NA,NA,8.8,5.8,9,NA,"B-BIO",NA,4,NA,23,3.63,NA,NA,NA,14.9,NA,NA,19.5,NA
"1283","Landsort",58.6936,18.0043,"2010-10-12",3601633,"9210",1754391,"OC-CB","lipid weight",12.5,NA,13.2,NA,17.8,NA,26.7,NA,NA,NA,NA,NA,7.4,4.7,4.7,NA,"B-BIO",NA,4,NA,23.1,2.98,NA,NA,NA,14.6,NA,NA,19.8,NA
"1284","Landsort",58.6936,18.0043,"2010-10-12",3601634,"9211",1754391,"OC-CB","lipid weight",15.4,NA,18.5,NA,29.9,NA,38.4,NA,NA,NA,NA,NA,12.4,3.6,6.3,NA,"B-BIO",NA,4,NA,21.2,2.27,NA,NA,NA,14.8,NA,NA,18.5,NA
"1285","Landsort",58.6936,18.0043,"2010-10-12",3601635,"9212",1754391,"OC-CB","lipid weight",13,NA,12.7,NA,25.4,NA,34.5,NA,NA,NA,NA,NA,11.2,3.3,4.8,NA,"B-BIO",NA,4,NA,20.9,2.09,NA,NA,NA,16.1,NA,NA,23.1,NA
"1286","Landsort",58.6936,18.0043,"2010-10-12",3601636,"9213",1754391,"OC-CB","lipid weight",11.4,NA,12.2,NA,14.7,NA,22.3,NA,NA,NA,NA,NA,5.7,4.5,6,NA,"B-BIO",NA,4,NA,22,2.63,NA,NA,NA,14.6,NA,NA,18.3,NA
"1287","Landsort",58.6936,18.0043,"2010-10-12",3601637,"9214",1754391,"OC-CB","lipid weight",23.2,NA,22.7,NA,43.2,NA,62.8,NA,NA,NA,NA,NA,15.8,3.3,5.9,NA,"B-BIO",NA,4,NA,21.4,2.1,NA,NA,NA,15.1,NA,NA,19.4,NA
