"country","monit_program","monit_purpose","report_institute","station","Latitude","Longitude","Date","monit_year","date_ices","year","species","sub_samp_ref","sub_samp_id","samp_id","num_indiv_subsample","bulk_id","basis_determination_originalcongener","basis_determination_converted","AGMEA_y","DRYWT._.","EXLIP._.","LNMEA_cm","WTMEA_g","qflag","detect_lim","quant_lim","uncert_val","method_uncert","congener","value","Month","Day","DoY","BHI_ID","HELCOM_ID","HELCOM_COASTAL_CODE","ICES_AREA"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"",0.0749,NA,NA,"","CDD6X_pg/g",0.0749,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"D",0.02675,NA,NA,"","CDD9X_pg/g",0.02675,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"D",0.107,NA,NA,"","CDDO_pg/g",0.107,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"",0.3745,NA,NA,"","CDF2N_pg/g",0.3745,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"",0.7,NA,NA,"","CDF2T_pg/g",0.8025,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"",0.0535,NA,NA,"","CDF4X_pg/g",0.0535,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"",0.05671,NA,NA,"","CDF6P_pg/g",0.05671,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"",0.04387,NA,NA,"","CDF6X_pg/g",0.04387,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"D",0.0535,NA,NA,"","CDF9P_pg/g",0.0535,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"D",0.0428,NA,NA,"","CDF9X_pg/g",0.0428,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"",0.1177,NA,NA,"","CDFDN_pg/g",0.1177,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"D",0.107,NA,NA,"","CDFO_pg/g",0.107,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688020,806608077,1841672,12,NA,"wet weight","wet weight",4,29.6,10.7,26.7,132.9,"",0.0428,NA,NA,"","TCDD_pg/g",0.0428,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.1284,NA,NA,"","CDD1N_pg/g",0.1284,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.03424,NA,NA,"","CDD4X_pg/g",0.03424,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.0749,NA,NA,"","CDD6P_pg/g",0.0749,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.0963,NA,NA,"","CDD6X_pg/g",0.0963,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.02461,NA,NA,"","CDD9X_pg/g",0.02461,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.1284,NA,NA,"","CDDO_pg/g",0.1284,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.4922,NA,NA,"","CDF2N_pg/g",0.4922,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.7,NA,NA,"","CDF2T_pg/g",0.963,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.05992,NA,NA,"","CDF4X_pg/g",0.05992,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.07276,NA,NA,"","CDF6P_pg/g",0.07276,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.05029,NA,NA,"","CDF6X_pg/g",0.05029,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"D",0.0535,NA,NA,"","CDF9P_pg/g",0.0535,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"D",0.0428,NA,NA,"","CDF9X_pg/g",0.0428,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.1605,NA,NA,"","CDFDN_pg/g",0.1605,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"D",0.107,NA,NA,"","CDFO_pg/g",0.107,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2010-09-29",2010,"29/09/2010",2010,"Clupea harengus",3688021,807808089,1841672,12,NA,"wet weight","wet weight",4,30.8,10.7,26.2,125.9,"",0.05136,NA,NA,"","TCDD_pg/g",0.05136,9,29,272,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.286,"U2","CDD1N_pg/g",0.08789,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.0546,"U2","CDD4X_pg/g",0.016779,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.1066,"U2","CDD6P_pg/g",0.032759,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.2314,"U2","CDD6X_pg/g",0.071111,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.065,"U2","CDD9X_pg/g",0.019975,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.6,NA,0.156,"U2","CDDO_pg/g",0.04794,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.7,NA,1.456,"U2","CDF2N_pg/g",0.44744,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.7,NA,3.38,"U2","CDF2T_pg/g",1.0387,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.169,"U2","CDF4X_pg/g",0.051935,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.1404,"U2","CDF6P_pg/g",0.043146,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.1196,"U2","CDF6X_pg/g",0.036754,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"D",0.5,NA,NA,"","CDF9P_pg/g",0.03995,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.1066,"U2","CDF9X_pg/g",0.032759,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.7,NA,0.52,"U2","CDFDN_pg/g",0.1598,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"D",0.7,NA,NA,"","CDFO_pg/g",0.05593,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679452,800908020,1841297,12,NA,"lipid weight","wet weight",4,26.2,7.99,24,103.3,"",0.2,NA,0.1378,"U2","TCDD_pg/g",0.042347,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.312,"U2","CDD1N_pg/g",0.13152,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.16,NA,0.0416,"U2","CDD4X_pg/g",0.017536,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.0936,"U2","CDD6P_pg/g",0.039456,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.2262,"U2","CDD6X_pg/g",0.095352,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.0546,"U2","CDD9X_pg/g",0.023016,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.7,NA,0.1898,"U2","CDDO_pg/g",0.080008,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.7,NA,1.196,"U2","CDF2N_pg/g",0.50416,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.7,NA,2.6,"U2","CDF2T_pg/g",1.096,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.1352,"U2","CDF4X_pg/g",0.056992,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.1404,"U2","CDF6P_pg/g",0.059184,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.1222,"U2","CDF6X_pg/g",0.051512,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"D",0.5,NA,NA,"","CDF9P_pg/g",0.0548,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.052,"U2","CDF9X_pg/g",0.02192,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.7,NA,0.364,"U2","CDFDN_pg/g",0.15344,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"D",0.7,NA,NA,"","CDFO_pg/g",0.07672,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2011-10-06",2011,"06/10/2011",2011,"Clupea harengus",3679453,802108032,1841297,12,NA,"lipid weight","wet weight",4,28.8,10.96,24.1,106.8,"",0.2,NA,0.1586,"U2","TCDD_pg/g",0.066856,10,6,279,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.2,NA,0.286,"U2","CDD1N_pg/g",0.1276,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.17,NA,0.0442,"U2","CDD4X_pg/g",0.01972,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.2,NA,0.0962,"U2","CDD6P_pg/g",0.04292,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.2,NA,0.2132,"U2","CDD6X_pg/g",0.09512,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.11,NA,0.0286,"U2","CDD9X_pg/g",0.01276,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"D",0.7,NA,NA,"","CDDO_pg/g",0.0812,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.7,NA,1.066,"U2","CDF2N_pg/g",0.4756,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.7,NA,2.86,"U2","CDF2T_pg/g",1.276,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.2,NA,0.1456,"U2","CDF4X_pg/g",0.06496,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.2,NA,0.1378,"U2","CDF6P_pg/g",0.06148,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.2,NA,0.1248,"U2","CDF6X_pg/g",0.05568,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"D",0.5,NA,NA,"","CDF9P_pg/g",0.058,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.2,NA,0.0676,"U2","CDF9X_pg/g",0.03016,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.7,NA,0.468,"U2","CDFDN_pg/g",0.2088,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"D",0.7,NA,NA,"","CDFO_pg/g",0.0812,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681248,735807369,1841359,12,NA,"lipid weight","wet weight",4,30,11.6,22,104,"",0.2,NA,0.1378,"U2","TCDD_pg/g",0.06148,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681249,737007381,1841359,12,NA,"lipid weight","wet weight",4,30,11.7,17.4,99.6,"",0.2,NA,0.286,"U2","CDD1N_pg/g",0.1287,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681249,737007381,1841359,12,NA,"lipid weight","wet weight",4,30,11.7,17.4,99.6,"",0.19,NA,0.0494,"U2","CDD4X_pg/g",0.02223,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681249,737007381,1841359,12,NA,"lipid weight","wet weight",4,30,11.7,17.4,99.6,"",0.2,NA,0.0806,"U2","CDD6P_pg/g",0.03627,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681249,737007381,1841359,12,NA,"lipid weight","wet weight",4,30,11.7,17.4,99.6,"",0.2,NA,0.1586,"U2","CDD6X_pg/g",0.07137,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681249,737007381,1841359,12,NA,"lipid weight","wet weight",4,30,11.7,17.4,99.6,"",0.12,NA,0.0312,"U2","CDD9X_pg/g",0.01404,9,20,264,1,"SEA-001",0,"IIIa"
"Sweden","COMB",0,"SERI","Kullen",56.3251,12.3811,"2012-09-20",2012,"20/09/2012",2012,"Clupea harengus",3681249,737007381,1841359,12,NA,"lipid weight","wet weight",4,30,11.7,17.4,99.6,"",0.7,NA,0.1872,"U2","CDDO_pg/g",0.08424,9,20,264,1,"SEA-001",0,"IIIa"
