X,country,monit_program,monit_purpose,report_institute,station,Latitude,Longitude,Date,monit_year,date_ices,year,species,sub_samp_ref,sub_samp_id,samp_id,num_indiv_subsample,bulk_id,basis_determination_originalcongener,basis_determination_converted,AGMAX_y,AGMEA_y,AGMIN_y,DRYWT._.,EXLIP._.,FATWT._.,LIPIDWT._.,LNMAX_cm,LNMEA_cm,LNMIN_cm,WTMAX_g,WTMEA_g,WTMIN_g,qflag,detect_lim,quant_lim,uncert_val,method_uncert,congener,value,Month,Day,DoY,BHI_ID,HELCOM_ID,HELCOM_COASTAL_CODE,ICES_AREA
2838,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600941,11627,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.8,2.13,NA,NA,NA,18.6,NA,NA,52.2,NA,,4,NA,NA,,CB101_ug/kg,0.38553,10,1,274,37,SEA-015,6,30
2839,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600941,11627,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.8,2.13,NA,NA,NA,18.6,NA,NA,52.2,NA,,5,NA,NA,,CB118_ug/kg,0.40044,10,1,274,37,SEA-015,6,30
2840,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600941,11627,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.8,2.13,NA,NA,NA,18.6,NA,NA,52.2,NA,,6,NA,NA,,CB138_ug/kg,0.97767,10,1,274,37,SEA-015,6,30
2841,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600941,11627,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.8,2.13,NA,NA,NA,18.6,NA,NA,52.2,NA,,5,NA,NA,,CB153_ug/kg,1.36746,10,1,274,37,SEA-015,6,30
2842,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600941,11627,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.8,2.13,NA,NA,NA,18.6,NA,NA,52.2,NA,,4,NA,NA,,CB180_ug/kg,0.61983,10,1,274,37,SEA-015,6,30
2843,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600941,11627,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.8,2.13,NA,NA,NA,18.6,NA,NA,52.2,NA,D,3.3,NA,NA,,CB28_ug/kg,0.07029,10,1,274,37,SEA-015,6,30
2844,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600942,11628,1754357,1,NA,lipid weight,wet weight,NA,5,NA,22.1,2.28,NA,NA,NA,16.7,NA,NA,33.3,NA,,4,NA,NA,,CB101_ug/kg,0.23028,10,1,274,37,SEA-015,6,30
2845,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600942,11628,1754357,1,NA,lipid weight,wet weight,NA,5,NA,22.1,2.28,NA,NA,NA,16.7,NA,NA,33.3,NA,,5,NA,NA,,CB118_ug/kg,0.228,10,1,274,37,SEA-015,6,30
2846,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600942,11628,1754357,1,NA,lipid weight,wet weight,NA,5,NA,22.1,2.28,NA,NA,NA,16.7,NA,NA,33.3,NA,,6,NA,NA,,CB138_ug/kg,0.67488,10,1,274,37,SEA-015,6,30
2847,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600942,11628,1754357,1,NA,lipid weight,wet weight,NA,5,NA,22.1,2.28,NA,NA,NA,16.7,NA,NA,33.3,NA,,5,NA,NA,,CB153_ug/kg,1.15824,10,1,274,37,SEA-015,6,30
2848,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600942,11628,1754357,1,NA,lipid weight,wet weight,NA,5,NA,22.1,2.28,NA,NA,NA,16.7,NA,NA,33.3,NA,,4,NA,NA,,CB180_ug/kg,0.41496,10,1,274,37,SEA-015,6,30
2849,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600942,11628,1754357,1,NA,lipid weight,wet weight,NA,5,NA,22.1,2.28,NA,NA,NA,16.7,NA,NA,33.3,NA,D,3.1,NA,NA,,CB28_ug/kg,0.07068,10,1,274,37,SEA-015,6,30
2850,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600943,11629,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,0.8,NA,NA,NA,17.5,NA,NA,39.9,NA,,4,NA,NA,,CB101_ug/kg,0.1336,10,1,274,37,SEA-015,6,30
2851,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600943,11629,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,0.8,NA,NA,NA,17.5,NA,NA,39.9,NA,,5,NA,NA,,CB118_ug/kg,0.1576,10,1,274,37,SEA-015,6,30
2852,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600943,11629,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,0.8,NA,NA,NA,17.5,NA,NA,39.9,NA,,6,NA,NA,,CB138_ug/kg,0.596,10,1,274,37,SEA-015,6,30
2853,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600943,11629,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,0.8,NA,NA,NA,17.5,NA,NA,39.9,NA,,5,NA,NA,,CB153_ug/kg,1.0184,10,1,274,37,SEA-015,6,30
2854,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600943,11629,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,0.8,NA,NA,NA,17.5,NA,NA,39.9,NA,,4,NA,NA,,CB180_ug/kg,0.528,10,1,274,37,SEA-015,6,30
2855,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600943,11629,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,0.8,NA,NA,NA,17.5,NA,NA,39.9,NA,D,5,NA,NA,,CB28_ug/kg,0.04,10,1,274,37,SEA-015,6,30
2856,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600944,11630,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.6,2.55,NA,NA,NA,17.3,NA,NA,33.2,NA,,4,NA,NA,,CB101_ug/kg,0.4233,10,1,274,37,SEA-015,6,30
2857,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600944,11630,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.6,2.55,NA,NA,NA,17.3,NA,NA,33.2,NA,,5,NA,NA,,CB118_ug/kg,0.39015,10,1,274,37,SEA-015,6,30
2858,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600944,11630,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.6,2.55,NA,NA,NA,17.3,NA,NA,33.2,NA,,6,NA,NA,,CB138_ug/kg,0.93075,10,1,274,37,SEA-015,6,30
2859,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600944,11630,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.6,2.55,NA,NA,NA,17.3,NA,NA,33.2,NA,,5,NA,NA,,CB153_ug/kg,1.34895,10,1,274,37,SEA-015,6,30
2860,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600944,11630,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.6,2.55,NA,NA,NA,17.3,NA,NA,33.2,NA,,4,NA,NA,,CB180_ug/kg,0.5151,10,1,274,37,SEA-015,6,30
2861,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600944,11630,1754357,1,NA,lipid weight,wet weight,NA,5,NA,21.6,2.55,NA,NA,NA,17.3,NA,NA,33.2,NA,D,2.7,NA,NA,,CB28_ug/kg,0.06885,10,1,274,37,SEA-015,6,30
2862,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600945,11631,1754357,1,NA,lipid weight,wet weight,NA,5,NA,20.4,1.97,NA,NA,NA,18,NA,NA,42.2,NA,,4,NA,NA,,CB101_ug/kg,0.25807,10,1,274,37,SEA-015,6,30
2863,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600945,11631,1754357,1,NA,lipid weight,wet weight,NA,5,NA,20.4,1.97,NA,NA,NA,18,NA,NA,42.2,NA,,5,NA,NA,,CB118_ug/kg,0.24625,10,1,274,37,SEA-015,6,30
2864,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600945,11631,1754357,1,NA,lipid weight,wet weight,NA,5,NA,20.4,1.97,NA,NA,NA,18,NA,NA,42.2,NA,,6,NA,NA,,CB138_ug/kg,0.63434,10,1,274,37,SEA-015,6,30
2865,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600945,11631,1754357,1,NA,lipid weight,wet weight,NA,5,NA,20.4,1.97,NA,NA,NA,18,NA,NA,42.2,NA,,5,NA,NA,,CB153_ug/kg,1.00076,10,1,274,37,SEA-015,6,30
2866,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600945,11631,1754357,1,NA,lipid weight,wet weight,NA,5,NA,20.4,1.97,NA,NA,NA,18,NA,NA,42.2,NA,,4,NA,NA,,CB180_ug/kg,0.41173,10,1,274,37,SEA-015,6,30
2867,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600945,11631,1754357,1,NA,lipid weight,wet weight,NA,5,NA,20.4,1.97,NA,NA,NA,18,NA,NA,42.2,NA,D,3.5,NA,NA,,CB28_ug/kg,0.06895,10,1,274,37,SEA-015,6,30
2868,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600946,11632,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,1.35,NA,NA,NA,18.1,NA,NA,40.3,NA,,4,NA,NA,,CB101_ug/kg,0.22545,10,1,274,37,SEA-015,6,30
2869,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600946,11632,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,1.35,NA,NA,NA,18.1,NA,NA,40.3,NA,,5,NA,NA,,CB118_ug/kg,0.27,10,1,274,37,SEA-015,6,30
2870,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600946,11632,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,1.35,NA,NA,NA,18.1,NA,NA,40.3,NA,,6,NA,NA,,CB138_ug/kg,1.08405,10,1,274,37,SEA-015,6,30
2871,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600946,11632,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,1.35,NA,NA,NA,18.1,NA,NA,40.3,NA,,5,NA,NA,,CB153_ug/kg,1.8279,10,1,274,37,SEA-015,6,30
2872,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600946,11632,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,1.35,NA,NA,NA,18.1,NA,NA,40.3,NA,,4,NA,NA,,CB180_ug/kg,0.9099,10,1,274,37,SEA-015,6,30
2873,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600946,11632,1754357,1,NA,lipid weight,wet weight,NA,5,NA,19.7,1.35,NA,NA,NA,18.1,NA,NA,40.3,NA,D,3,NA,NA,,CB28_ug/kg,0.0405,10,1,274,37,SEA-015,6,30
2874,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600947,1162111632,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,1.9,NA,NA,NA,17.9,NA,NA,41.6,NA,,1e-04,NA,NA,,CB105_ug/kg,9.69e-08,10,1,274,37,SEA-015,6,30
2875,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600947,1162111632,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,1.9,NA,NA,NA,17.9,NA,NA,41.6,NA,,5,NA,NA,,CB118_ug/kg,0.342,10,1,274,37,SEA-015,6,30
2876,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600947,1162111632,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,1.9,NA,NA,NA,17.9,NA,NA,41.6,NA,,0.1,NA,NA,,CB156_ug/kg,0.0342,10,1,274,37,SEA-015,6,30
2877,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600947,1162111632,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,1.9,NA,NA,NA,17.9,NA,NA,41.6,NA,,1e-04,NA,NA,,CB157_ug/kg,0.00969,10,1,274,37,SEA-015,6,30
2878,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600947,1162111632,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,1.9,NA,NA,NA,17.9,NA,NA,41.6,NA,,1e-04,NA,NA,,CB167_ug/kg,0.0266,10,1,274,37,SEA-015,6,30
2879,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600947,1162111632,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,1.9,NA,NA,NA,17.9,NA,NA,41.6,NA,,2.7e-05,NA,NA,,CB169_ug/kg,0.000513,10,1,274,37,SEA-015,6,30
2880,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600947,1162111632,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,1.9,NA,NA,NA,17.9,NA,NA,41.6,NA,,1e-04,NA,NA,,CB77_ug/kg,0.00969,10,1,274,37,SEA-015,6,30
2881,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600948,1163311644,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,2.7,NA,NA,NA,18,NA,NA,42.1,NA,,1e-04,NA,NA,,CB105_ug/kg,1.269e-07,10,1,274,37,SEA-015,6,30
2882,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600948,1163311644,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,2.7,NA,NA,NA,18,NA,NA,42.1,NA,,5,NA,NA,,CB118_ug/kg,0.378,10,1,274,37,SEA-015,6,30
2883,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600948,1163311644,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,2.7,NA,NA,NA,18,NA,NA,42.1,NA,,0.1,NA,NA,,CB156_ug/kg,0.0837,10,1,274,37,SEA-015,6,30
2884,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600948,1163311644,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,2.7,NA,NA,NA,18,NA,NA,42.1,NA,,1e-04,NA,NA,,CB157_ug/kg,0.01647,10,1,274,37,SEA-015,6,30
2885,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600948,1163311644,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,2.7,NA,NA,NA,18,NA,NA,42.1,NA,,1e-04,NA,NA,,CB167_ug/kg,0.0378,10,1,274,37,SEA-015,6,30
2886,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600948,1163311644,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,2.7,NA,NA,NA,18,NA,NA,42.1,NA,,2.2e-05,NA,NA,,CB169_ug/kg,0.000594,10,1,274,37,SEA-015,6,30
2887,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2010-10-01,2010,01/10/2010,2010,Clupea harengus,3600948,1163311644,1754357,12,NA,lipid weight,wet weight,NA,5,NA,NA,2.7,NA,NA,NA,18,NA,NA,42.1,NA,,1e-04,NA,NA,,CB77_ug/kg,0.00297,10,1,274,37,SEA-015,6,30
2888,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601729,578705798,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,2.52,NA,NA,NA,16.2,NA,NA,26.4,NA,,4,NA,3.837,U2,CB101_ug/kg,0.26964,7,24,205,37,SEA-015,6,30
2889,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601729,578705798,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,2.52,NA,NA,NA,16.2,NA,NA,26.4,NA,,5,NA,3.152,U2,CB118_ug/kg,0.22176,7,24,205,37,SEA-015,6,30
2890,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601729,578705798,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,2.52,NA,NA,NA,16.2,NA,NA,26.4,NA,,6,NA,9.128,U2,CB138_ug/kg,0.64008,7,24,205,37,SEA-015,6,30
2891,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601729,578705798,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,2.52,NA,NA,NA,16.2,NA,NA,26.4,NA,,5,NA,13.221,U2,CB153_ug/kg,0.92484,7,24,205,37,SEA-015,6,30
2892,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601729,578705798,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,2.52,NA,NA,NA,16.2,NA,NA,26.4,NA,,4,NA,5.576,U2,CB180_ug/kg,0.3906,7,24,205,37,SEA-015,6,30
2893,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601729,578705798,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,2.52,NA,NA,NA,16.2,NA,NA,26.4,NA,D,7.1,NA,NA,,CB28_ug/kg,0.17892,7,24,205,37,SEA-015,6,30
2894,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601729,578705798,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,2.52,NA,NA,NA,16.2,NA,NA,26.4,NA,,3.4,NA,1.65,U2,CB52_ug/kg,0.08568,7,24,205,37,SEA-015,6,30
2895,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,4,NA,2.676,U2,CB101_ug/kg,0.2627,7,24,205,37,SEA-015,6,30
2896,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,1e-04,NA,0.000962,U2,CB105_ug/kg,1.3135e-07,7,24,205,37,SEA-015,6,30
2897,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,5,NA,2.284,U2,CB118_ug/kg,0.22365,7,24,205,37,SEA-015,6,30
2898,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,6,NA,6.91,U2,CB138_ug/kg,0.6816,7,24,205,37,SEA-015,6,30
2899,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,5,NA,9.585,U2,CB153_ug/kg,0.9443,7,24,205,37,SEA-015,6,30
2900,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,0.1,NA,0.546,U2,CB156_ug/kg,0.07455,7,24,205,37,SEA-015,6,30
2901,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,1e-04,NA,0.000109,U2,CB157_ug/kg,0.01491,7,24,205,37,SEA-015,6,30
2902,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,1e-04,NA,0.000286,U2,CB167_ug/kg,0.03905,7,24,205,37,SEA-015,6,30
2903,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,1.9e-05,NA,5e-06,U2,CB169_ug/kg,0.0006745,7,24,205,37,SEA-015,6,30
2904,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,4,NA,4.192,U2,CB180_ug/kg,0.4118,7,24,205,37,SEA-015,6,30
2905,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,D,4.2,NA,NA,,CB28_ug/kg,0.1491,7,24,205,37,SEA-015,6,30
2906,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,2.9,NA,1.418,U2,CB52_ug/kg,0.10295,7,24,205,37,SEA-015,6,30
2907,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601730,579905810,1754406,12,NA,lipid weight,wet weight,NA,4,NA,NA,3.55,NA,NA,NA,13.4,NA,NA,26.3,NA,,1e-04,NA,4.4e-05,U2,CB77_ug/kg,0.006035,7,24,205,37,SEA-015,6,30
2908,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601731,581105822,1754406,12,NA,lipid weight,wet weight,NA,5,NA,NA,3.88,NA,NA,NA,16.4,NA,NA,29.7,NA,,1e-04,NA,0.001196,U2,CB105_ug/kg,1.7848e-07,7,24,205,37,SEA-015,6,30
2909,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601731,581105822,1754406,12,NA,lipid weight,wet weight,NA,5,NA,NA,3.88,NA,NA,NA,16.4,NA,NA,29.7,NA,,0.1,NA,0.728,U2,CB156_ug/kg,0.10864,7,24,205,37,SEA-015,6,30
2910,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601731,581105822,1754406,12,NA,lipid weight,wet weight,NA,5,NA,NA,3.88,NA,NA,NA,16.4,NA,NA,29.7,NA,,1e-04,NA,0.000221,U2,CB157_ug/kg,0.03298,7,24,205,37,SEA-015,6,30
2911,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601731,581105822,1754406,12,NA,lipid weight,wet weight,NA,5,NA,NA,3.88,NA,NA,NA,16.4,NA,NA,29.7,NA,,1e-04,NA,0.000312,U2,CB167_ug/kg,0.04656,7,24,205,37,SEA-015,6,30
2912,Sweden,COMB,T,SERI,Aengskaersklubb,60.5326,18.1624,2011-07-24,2011,24/07/2011,2011,Clupea harengus,3601731,581105822,1754406,12,NA,lipid weight,wet weight,NA,5,NA,NA,3.88,NA,NA,NA,16.4,NA,NA,29.7,NA,,2.8e-05,NA,7e-06,U2,CB169_ug/kg,0.0010864,7,24,205,37,SEA-015,6,30
