"region_id","stock","year","metric","score"
34,"spr_2232",1977,"ffmsy",1.069230769
35,"spr_2232",1977,"ffmsy",1.069230769
36,"spr_2232",1977,"ffmsy",1.069230769
37,"spr_2232",1977,"ffmsy",1.069230769
38,"spr_2232",1977,"ffmsy",1.069230769
39,"spr_2232",1977,"ffmsy",1.069230769
40,"spr_2232",1977,"ffmsy",1.069230769
41,"spr_2232",1977,"ffmsy",1.069230769
42,"spr_2232",1977,"ffmsy",1.069230769
3,"spr_2232",1978,"ffmsy",1.05
4,"spr_2232",1978,"ffmsy",1.05
5,"spr_2232",1978,"ffmsy",1.05
6,"spr_2232",1978,"ffmsy",1.05
7,"spr_2232",1978,"ffmsy",1.05
8,"spr_2232",1978,"ffmsy",1.05
9,"spr_2232",1978,"ffmsy",1.05
10,"spr_2232",1978,"ffmsy",1.05
11,"spr_2232",1978,"ffmsy",1.05
12,"spr_2232",1978,"ffmsy",1.05
13,"spr_2232",1978,"ffmsy",1.05
14,"spr_2232",1978,"ffmsy",1.05
15,"spr_2232",1978,"ffmsy",1.05
16,"spr_2232",1978,"ffmsy",1.05
17,"spr_2232",1978,"ffmsy",1.05
18,"spr_2232",1978,"ffmsy",1.05
19,"spr_2232",1978,"ffmsy",1.05
20,"spr_2232",1978,"ffmsy",1.05
21,"spr_2232",1978,"ffmsy",1.05
22,"spr_2232",1978,"ffmsy",1.05
23,"spr_2232",1978,"ffmsy",1.05
24,"spr_2232",1978,"ffmsy",1.05
25,"spr_2232",1978,"ffmsy",1.05
26,"spr_2232",1978,"ffmsy",1.05
27,"spr_2232",1978,"ffmsy",1.05
28,"spr_2232",1978,"ffmsy",1.05
29,"spr_2232",1978,"ffmsy",1.05
30,"spr_2232",1978,"ffmsy",1.05
31,"spr_2232",1978,"ffmsy",1.05
32,"spr_2232",1978,"ffmsy",1.05
33,"spr_2232",1978,"ffmsy",1.05
34,"spr_2232",1978,"ffmsy",1.05
35,"spr_2232",1978,"ffmsy",1.05
36,"spr_2232",1978,"ffmsy",1.05
37,"spr_2232",1978,"ffmsy",1.05
38,"spr_2232",1978,"ffmsy",1.05
39,"spr_2232",1978,"ffmsy",1.05
40,"spr_2232",1978,"ffmsy",1.05
41,"spr_2232",1978,"ffmsy",1.05
42,"spr_2232",1978,"ffmsy",1.05
3,"spr_2232",1979,"ffmsy",0.753846154
4,"spr_2232",1979,"ffmsy",0.753846154
5,"spr_2232",1979,"ffmsy",0.753846154
6,"spr_2232",1979,"ffmsy",0.753846154
7,"spr_2232",1979,"ffmsy",0.753846154
8,"spr_2232",1979,"ffmsy",0.753846154
9,"spr_2232",1979,"ffmsy",0.753846154
10,"spr_2232",1979,"ffmsy",0.753846154
11,"spr_2232",1979,"ffmsy",0.753846154
12,"spr_2232",1979,"ffmsy",0.753846154
13,"spr_2232",1979,"ffmsy",0.753846154
14,"spr_2232",1979,"ffmsy",0.753846154
15,"spr_2232",1979,"ffmsy",0.753846154
16,"spr_2232",1979,"ffmsy",0.753846154
17,"spr_2232",1979,"ffmsy",0.753846154
18,"spr_2232",1979,"ffmsy",0.753846154
19,"spr_2232",1979,"ffmsy",0.753846154
20,"spr_2232",1979,"ffmsy",0.753846154
21,"spr_2232",1979,"ffmsy",0.753846154
22,"spr_2232",1979,"ffmsy",0.753846154
23,"spr_2232",1979,"ffmsy",0.753846154
24,"spr_2232",1979,"ffmsy",0.753846154
25,"spr_2232",1979,"ffmsy",0.753846154
26,"spr_2232",1979,"ffmsy",0.753846154
27,"spr_2232",1979,"ffmsy",0.753846154
28,"spr_2232",1979,"ffmsy",0.753846154
29,"spr_2232",1979,"ffmsy",0.753846154
30,"spr_2232",1979,"ffmsy",0.753846154
31,"spr_2232",1979,"ffmsy",0.753846154
32,"spr_2232",1979,"ffmsy",0.753846154
33,"spr_2232",1979,"ffmsy",0.753846154
34,"spr_2232",1979,"ffmsy",0.753846154
35,"spr_2232",1979,"ffmsy",0.753846154
36,"spr_2232",1979,"ffmsy",0.753846154
37,"spr_2232",1979,"ffmsy",0.753846154
38,"spr_2232",1979,"ffmsy",0.753846154
39,"spr_2232",1979,"ffmsy",0.753846154
40,"spr_2232",1979,"ffmsy",0.753846154
41,"spr_2232",1979,"ffmsy",0.753846154
42,"spr_2232",1979,"ffmsy",0.753846154
3,"spr_2232",1980,"ffmsy",0.811538462
4,"spr_2232",1980,"ffmsy",0.811538462
5,"spr_2232",1980,"ffmsy",0.811538462
6,"spr_2232",1980,"ffmsy",0.811538462
7,"spr_2232",1980,"ffmsy",0.811538462
8,"spr_2232",1980,"ffmsy",0.811538462
9,"spr_2232",1980,"ffmsy",0.811538462
10,"spr_2232",1980,"ffmsy",0.811538462
11,"spr_2232",1980,"ffmsy",0.811538462
12,"spr_2232",1980,"ffmsy",0.811538462
13,"spr_2232",1980,"ffmsy",0.811538462
14,"spr_2232",1980,"ffmsy",0.811538462
15,"spr_2232",1980,"ffmsy",0.811538462
16,"spr_2232",1980,"ffmsy",0.811538462
17,"spr_2232",1980,"ffmsy",0.811538462
18,"spr_2232",1980,"ffmsy",0.811538462
19,"spr_2232",1980,"ffmsy",0.811538462
20,"spr_2232",1980,"ffmsy",0.811538462
21,"spr_2232",1980,"ffmsy",0.811538462
22,"spr_2232",1980,"ffmsy",0.811538462
23,"spr_2232",1980,"ffmsy",0.811538462
24,"spr_2232",1980,"ffmsy",0.811538462
25,"spr_2232",1980,"ffmsy",0.811538462
26,"spr_2232",1980,"ffmsy",0.811538462
27,"spr_2232",1980,"ffmsy",0.811538462
28,"spr_2232",1980,"ffmsy",0.811538462
29,"spr_2232",1980,"ffmsy",0.811538462
30,"spr_2232",1980,"ffmsy",0.811538462
31,"spr_2232",1980,"ffmsy",0.811538462
32,"spr_2232",1980,"ffmsy",0.811538462
33,"spr_2232",1980,"ffmsy",0.811538462
34,"spr_2232",1980,"ffmsy",0.811538462
35,"spr_2232",1980,"ffmsy",0.811538462
36,"spr_2232",1980,"ffmsy",0.811538462
37,"spr_2232",1980,"ffmsy",0.811538462
38,"spr_2232",1980,"ffmsy",0.811538462
39,"spr_2232",1980,"ffmsy",0.811538462
40,"spr_2232",1980,"ffmsy",0.811538462
41,"spr_2232",1980,"ffmsy",0.811538462
42,"spr_2232",1980,"ffmsy",0.811538462
3,"spr_2232",1981,"ffmsy",0.492307692
4,"spr_2232",1981,"ffmsy",0.492307692
5,"spr_2232",1981,"ffmsy",0.492307692
6,"spr_2232",1981,"ffmsy",0.492307692
7,"spr_2232",1981,"ffmsy",0.492307692
8,"spr_2232",1981,"ffmsy",0.492307692
9,"spr_2232",1981,"ffmsy",0.492307692
10,"spr_2232",1981,"ffmsy",0.492307692
11,"spr_2232",1981,"ffmsy",0.492307692
12,"spr_2232",1981,"ffmsy",0.492307692
13,"spr_2232",1981,"ffmsy",0.492307692
14,"spr_2232",1981,"ffmsy",0.492307692
15,"spr_2232",1981,"ffmsy",0.492307692
16,"spr_2232",1981,"ffmsy",0.492307692
17,"spr_2232",1981,"ffmsy",0.492307692
18,"spr_2232",1981,"ffmsy",0.492307692
19,"spr_2232",1981,"ffmsy",0.492307692
20,"spr_2232",1981,"ffmsy",0.492307692
21,"spr_2232",1981,"ffmsy",0.492307692
22,"spr_2232",1981,"ffmsy",0.492307692
23,"spr_2232",1981,"ffmsy",0.492307692
24,"spr_2232",1981,"ffmsy",0.492307692
25,"spr_2232",1981,"ffmsy",0.492307692
26,"spr_2232",1981,"ffmsy",0.492307692
27,"spr_2232",1981,"ffmsy",0.492307692
28,"spr_2232",1981,"ffmsy",0.492307692
29,"spr_2232",1981,"ffmsy",0.492307692
30,"spr_2232",1981,"ffmsy",0.492307692
31,"spr_2232",1981,"ffmsy",0.492307692
32,"spr_2232",1981,"ffmsy",0.492307692
33,"spr_2232",1981,"ffmsy",0.492307692
34,"spr_2232",1981,"ffmsy",0.492307692
35,"spr_2232",1981,"ffmsy",0.492307692
36,"spr_2232",1981,"ffmsy",0.492307692
37,"spr_2232",1981,"ffmsy",0.492307692
38,"spr_2232",1981,"ffmsy",0.492307692
39,"spr_2232",1981,"ffmsy",0.492307692
40,"spr_2232",1981,"ffmsy",0.492307692
41,"spr_2232",1981,"ffmsy",0.492307692
42,"spr_2232",1981,"ffmsy",0.492307692
3,"spr_2232",1982,"ffmsy",0.869230769
4,"spr_2232",1982,"ffmsy",0.869230769
5,"spr_2232",1982,"ffmsy",0.869230769
6,"spr_2232",1982,"ffmsy",0.869230769
7,"spr_2232",1982,"ffmsy",0.869230769
8,"spr_2232",1982,"ffmsy",0.869230769
9,"spr_2232",1982,"ffmsy",0.869230769
10,"spr_2232",1982,"ffmsy",0.869230769
11,"spr_2232",1982,"ffmsy",0.869230769
12,"spr_2232",1982,"ffmsy",0.869230769
13,"spr_2232",1982,"ffmsy",0.869230769
14,"spr_2232",1982,"ffmsy",0.869230769
15,"spr_2232",1982,"ffmsy",0.869230769
16,"spr_2232",1982,"ffmsy",0.869230769
17,"spr_2232",1982,"ffmsy",0.869230769
18,"spr_2232",1982,"ffmsy",0.869230769
19,"spr_2232",1982,"ffmsy",0.869230769
20,"spr_2232",1982,"ffmsy",0.869230769
21,"spr_2232",1982,"ffmsy",0.869230769
22,"spr_2232",1982,"ffmsy",0.869230769
23,"spr_2232",1982,"ffmsy",0.869230769
24,"spr_2232",1982,"ffmsy",0.869230769
25,"spr_2232",1982,"ffmsy",0.869230769
26,"spr_2232",1982,"ffmsy",0.869230769
27,"spr_2232",1982,"ffmsy",0.869230769
28,"spr_2232",1982,"ffmsy",0.869230769
29,"spr_2232",1982,"ffmsy",0.869230769
30,"spr_2232",1982,"ffmsy",0.869230769
31,"spr_2232",1982,"ffmsy",0.869230769
32,"spr_2232",1982,"ffmsy",0.869230769
33,"spr_2232",1982,"ffmsy",0.869230769
34,"spr_2232",1982,"ffmsy",0.869230769
35,"spr_2232",1982,"ffmsy",0.869230769
36,"spr_2232",1982,"ffmsy",0.869230769
37,"spr_2232",1982,"ffmsy",0.869230769
38,"spr_2232",1982,"ffmsy",0.869230769
39,"spr_2232",1982,"ffmsy",0.869230769
40,"spr_2232",1982,"ffmsy",0.869230769
41,"spr_2232",1982,"ffmsy",0.869230769
42,"spr_2232",1982,"ffmsy",0.869230769
3,"spr_2232",1983,"ffmsy",0.419230769
4,"spr_2232",1983,"ffmsy",0.419230769
5,"spr_2232",1983,"ffmsy",0.419230769
6,"spr_2232",1983,"ffmsy",0.419230769
7,"spr_2232",1983,"ffmsy",0.419230769
8,"spr_2232",1983,"ffmsy",0.419230769
9,"spr_2232",1983,"ffmsy",0.419230769
10,"spr_2232",1983,"ffmsy",0.419230769
11,"spr_2232",1983,"ffmsy",0.419230769
12,"spr_2232",1983,"ffmsy",0.419230769
13,"spr_2232",1983,"ffmsy",0.419230769
14,"spr_2232",1983,"ffmsy",0.419230769
15,"spr_2232",1983,"ffmsy",0.419230769
16,"spr_2232",1983,"ffmsy",0.419230769
17,"spr_2232",1983,"ffmsy",0.419230769
18,"spr_2232",1983,"ffmsy",0.419230769
19,"spr_2232",1983,"ffmsy",0.419230769
20,"spr_2232",1983,"ffmsy",0.419230769
21,"spr_2232",1983,"ffmsy",0.419230769
22,"spr_2232",1983,"ffmsy",0.419230769
23,"spr_2232",1983,"ffmsy",0.419230769
24,"spr_2232",1983,"ffmsy",0.419230769
25,"spr_2232",1983,"ffmsy",0.419230769
26,"spr_2232",1983,"ffmsy",0.419230769
27,"spr_2232",1983,"ffmsy",0.419230769
28,"spr_2232",1983,"ffmsy",0.419230769
29,"spr_2232",1983,"ffmsy",0.419230769
30,"spr_2232",1983,"ffmsy",0.419230769
31,"spr_2232",1983,"ffmsy",0.419230769
32,"spr_2232",1983,"ffmsy",0.419230769
33,"spr_2232",1983,"ffmsy",0.419230769
34,"spr_2232",1983,"ffmsy",0.419230769
35,"spr_2232",1983,"ffmsy",0.419230769
36,"spr_2232",1983,"ffmsy",0.419230769
37,"spr_2232",1983,"ffmsy",0.419230769
38,"spr_2232",1983,"ffmsy",0.419230769
39,"spr_2232",1983,"ffmsy",0.419230769
40,"spr_2232",1983,"ffmsy",0.419230769
41,"spr_2232",1983,"ffmsy",0.419230769
42,"spr_2232",1983,"ffmsy",0.419230769
3,"spr_2232",1984,"ffmsy",0.603846154
4,"spr_2232",1984,"ffmsy",0.603846154
5,"spr_2232",1984,"ffmsy",0.603846154
6,"spr_2232",1984,"ffmsy",0.603846154
7,"spr_2232",1984,"ffmsy",0.603846154
8,"spr_2232",1984,"ffmsy",0.603846154
9,"spr_2232",1984,"ffmsy",0.603846154
10,"spr_2232",1984,"ffmsy",0.603846154
11,"spr_2232",1984,"ffmsy",0.603846154
12,"spr_2232",1984,"ffmsy",0.603846154
13,"spr_2232",1984,"ffmsy",0.603846154
14,"spr_2232",1984,"ffmsy",0.603846154
15,"spr_2232",1984,"ffmsy",0.603846154
16,"spr_2232",1984,"ffmsy",0.603846154
17,"spr_2232",1984,"ffmsy",0.603846154
18,"spr_2232",1984,"ffmsy",0.603846154
19,"spr_2232",1984,"ffmsy",0.603846154
20,"spr_2232",1984,"ffmsy",0.603846154
21,"spr_2232",1984,"ffmsy",0.603846154
22,"spr_2232",1984,"ffmsy",0.603846154
23,"spr_2232",1984,"ffmsy",0.603846154
24,"spr_2232",1984,"ffmsy",0.603846154
25,"spr_2232",1984,"ffmsy",0.603846154
26,"spr_2232",1984,"ffmsy",0.603846154
27,"spr_2232",1984,"ffmsy",0.603846154
28,"spr_2232",1984,"ffmsy",0.603846154
29,"spr_2232",1984,"ffmsy",0.603846154
30,"spr_2232",1984,"ffmsy",0.603846154
31,"spr_2232",1984,"ffmsy",0.603846154
32,"spr_2232",1984,"ffmsy",0.603846154
33,"spr_2232",1984,"ffmsy",0.603846154
34,"spr_2232",1984,"ffmsy",0.603846154
35,"spr_2232",1984,"ffmsy",0.603846154
36,"spr_2232",1984,"ffmsy",0.603846154
37,"spr_2232",1984,"ffmsy",0.603846154
38,"spr_2232",1984,"ffmsy",0.603846154
39,"spr_2232",1984,"ffmsy",0.603846154
40,"spr_2232",1984,"ffmsy",0.603846154
41,"spr_2232",1984,"ffmsy",0.603846154
42,"spr_2232",1984,"ffmsy",0.603846154
3,"spr_2232",1985,"ffmsy",0.596153846
4,"spr_2232",1985,"ffmsy",0.596153846
5,"spr_2232",1985,"ffmsy",0.596153846
6,"spr_2232",1985,"ffmsy",0.596153846
7,"spr_2232",1985,"ffmsy",0.596153846
8,"spr_2232",1985,"ffmsy",0.596153846
9,"spr_2232",1985,"ffmsy",0.596153846
10,"spr_2232",1985,"ffmsy",0.596153846
11,"spr_2232",1985,"ffmsy",0.596153846
12,"spr_2232",1985,"ffmsy",0.596153846
13,"spr_2232",1985,"ffmsy",0.596153846
14,"spr_2232",1985,"ffmsy",0.596153846
15,"spr_2232",1985,"ffmsy",0.596153846
16,"spr_2232",1985,"ffmsy",0.596153846
17,"spr_2232",1985,"ffmsy",0.596153846
18,"spr_2232",1985,"ffmsy",0.596153846
19,"spr_2232",1985,"ffmsy",0.596153846
20,"spr_2232",1985,"ffmsy",0.596153846
21,"spr_2232",1985,"ffmsy",0.596153846
22,"spr_2232",1985,"ffmsy",0.596153846
23,"spr_2232",1985,"ffmsy",0.596153846
24,"spr_2232",1985,"ffmsy",0.596153846
25,"spr_2232",1985,"ffmsy",0.596153846
26,"spr_2232",1985,"ffmsy",0.596153846
27,"spr_2232",1985,"ffmsy",0.596153846
28,"spr_2232",1985,"ffmsy",0.596153846
29,"spr_2232",1985,"ffmsy",0.596153846
30,"spr_2232",1985,"ffmsy",0.596153846
31,"spr_2232",1985,"ffmsy",0.596153846
32,"spr_2232",1985,"ffmsy",0.596153846
33,"spr_2232",1985,"ffmsy",0.596153846
34,"spr_2232",1985,"ffmsy",0.596153846
35,"spr_2232",1985,"ffmsy",0.596153846
36,"spr_2232",1985,"ffmsy",0.596153846
37,"spr_2232",1985,"ffmsy",0.596153846
38,"spr_2232",1985,"ffmsy",0.596153846
39,"spr_2232",1985,"ffmsy",0.596153846
40,"spr_2232",1985,"ffmsy",0.596153846
41,"spr_2232",1985,"ffmsy",0.596153846
42,"spr_2232",1985,"ffmsy",0.596153846
3,"spr_2232",1986,"ffmsy",0.780769231
4,"spr_2232",1986,"ffmsy",0.780769231
5,"spr_2232",1986,"ffmsy",0.780769231
6,"spr_2232",1986,"ffmsy",0.780769231
7,"spr_2232",1986,"ffmsy",0.780769231
8,"spr_2232",1986,"ffmsy",0.780769231
9,"spr_2232",1986,"ffmsy",0.780769231
10,"spr_2232",1986,"ffmsy",0.780769231
11,"spr_2232",1986,"ffmsy",0.780769231
12,"spr_2232",1986,"ffmsy",0.780769231
13,"spr_2232",1986,"ffmsy",0.780769231
14,"spr_2232",1986,"ffmsy",0.780769231
15,"spr_2232",1986,"ffmsy",0.780769231
16,"spr_2232",1986,"ffmsy",0.780769231
17,"spr_2232",1986,"ffmsy",0.780769231
18,"spr_2232",1986,"ffmsy",0.780769231
19,"spr_2232",1986,"ffmsy",0.780769231
20,"spr_2232",1986,"ffmsy",0.780769231
21,"spr_2232",1986,"ffmsy",0.780769231
22,"spr_2232",1986,"ffmsy",0.780769231
23,"spr_2232",1986,"ffmsy",0.780769231
24,"spr_2232",1986,"ffmsy",0.780769231
25,"spr_2232",1986,"ffmsy",0.780769231
26,"spr_2232",1986,"ffmsy",0.780769231
27,"spr_2232",1986,"ffmsy",0.780769231
28,"spr_2232",1986,"ffmsy",0.780769231
29,"spr_2232",1986,"ffmsy",0.780769231
30,"spr_2232",1986,"ffmsy",0.780769231
31,"spr_2232",1986,"ffmsy",0.780769231
32,"spr_2232",1986,"ffmsy",0.780769231
33,"spr_2232",1986,"ffmsy",0.780769231
34,"spr_2232",1986,"ffmsy",0.780769231
35,"spr_2232",1986,"ffmsy",0.780769231
36,"spr_2232",1986,"ffmsy",0.780769231
37,"spr_2232",1986,"ffmsy",0.780769231
38,"spr_2232",1986,"ffmsy",0.780769231
39,"spr_2232",1986,"ffmsy",0.780769231
40,"spr_2232",1986,"ffmsy",0.780769231
41,"spr_2232",1986,"ffmsy",0.780769231
42,"spr_2232",1986,"ffmsy",0.780769231
3,"spr_2232",1987,"ffmsy",1.003846154
4,"spr_2232",1987,"ffmsy",1.003846154
5,"spr_2232",1987,"ffmsy",1.003846154
6,"spr_2232",1987,"ffmsy",1.003846154
7,"spr_2232",1987,"ffmsy",1.003846154
8,"spr_2232",1987,"ffmsy",1.003846154
9,"spr_2232",1987,"ffmsy",1.003846154
10,"spr_2232",1987,"ffmsy",1.003846154
11,"spr_2232",1987,"ffmsy",1.003846154
12,"spr_2232",1987,"ffmsy",1.003846154
13,"spr_2232",1987,"ffmsy",1.003846154
14,"spr_2232",1987,"ffmsy",1.003846154
15,"spr_2232",1987,"ffmsy",1.003846154
16,"spr_2232",1987,"ffmsy",1.003846154
17,"spr_2232",1987,"ffmsy",1.003846154
18,"spr_2232",1987,"ffmsy",1.003846154
19,"spr_2232",1987,"ffmsy",1.003846154
20,"spr_2232",1987,"ffmsy",1.003846154
21,"spr_2232",1987,"ffmsy",1.003846154
22,"spr_2232",1987,"ffmsy",1.003846154
23,"spr_2232",1987,"ffmsy",1.003846154
24,"spr_2232",1987,"ffmsy",1.003846154
25,"spr_2232",1987,"ffmsy",1.003846154
26,"spr_2232",1987,"ffmsy",1.003846154
27,"spr_2232",1987,"ffmsy",1.003846154
28,"spr_2232",1987,"ffmsy",1.003846154
29,"spr_2232",1987,"ffmsy",1.003846154
30,"spr_2232",1987,"ffmsy",1.003846154
31,"spr_2232",1987,"ffmsy",1.003846154
32,"spr_2232",1987,"ffmsy",1.003846154
33,"spr_2232",1987,"ffmsy",1.003846154
34,"spr_2232",1987,"ffmsy",1.003846154
35,"spr_2232",1987,"ffmsy",1.003846154
36,"spr_2232",1987,"ffmsy",1.003846154
37,"spr_2232",1987,"ffmsy",1.003846154
38,"spr_2232",1987,"ffmsy",1.003846154
39,"spr_2232",1987,"ffmsy",1.003846154
40,"spr_2232",1987,"ffmsy",1.003846154
41,"spr_2232",1987,"ffmsy",1.003846154
42,"spr_2232",1987,"ffmsy",1.003846154
3,"spr_2232",1988,"ffmsy",0.884615385
4,"spr_2232",1988,"ffmsy",0.884615385
5,"spr_2232",1988,"ffmsy",0.884615385
6,"spr_2232",1988,"ffmsy",0.884615385
7,"spr_2232",1988,"ffmsy",0.884615385
8,"spr_2232",1988,"ffmsy",0.884615385
9,"spr_2232",1988,"ffmsy",0.884615385
10,"spr_2232",1988,"ffmsy",0.884615385
11,"spr_2232",1988,"ffmsy",0.884615385
12,"spr_2232",1988,"ffmsy",0.884615385
13,"spr_2232",1988,"ffmsy",0.884615385
14,"spr_2232",1988,"ffmsy",0.884615385
15,"spr_2232",1988,"ffmsy",0.884615385
16,"spr_2232",1988,"ffmsy",0.884615385
17,"spr_2232",1988,"ffmsy",0.884615385
18,"spr_2232",1988,"ffmsy",0.884615385
19,"spr_2232",1988,"ffmsy",0.884615385
20,"spr_2232",1988,"ffmsy",0.884615385
21,"spr_2232",1988,"ffmsy",0.884615385
22,"spr_2232",1988,"ffmsy",0.884615385
23,"spr_2232",1988,"ffmsy",0.884615385
24,"spr_2232",1988,"ffmsy",0.884615385
25,"spr_2232",1988,"ffmsy",0.884615385
26,"spr_2232",1988,"ffmsy",0.884615385
27,"spr_2232",1988,"ffmsy",0.884615385
28,"spr_2232",1988,"ffmsy",0.884615385
29,"spr_2232",1988,"ffmsy",0.884615385
30,"spr_2232",1988,"ffmsy",0.884615385
31,"spr_2232",1988,"ffmsy",0.884615385
32,"spr_2232",1988,"ffmsy",0.884615385
33,"spr_2232",1988,"ffmsy",0.884615385
34,"spr_2232",1988,"ffmsy",0.884615385
35,"spr_2232",1988,"ffmsy",0.884615385
36,"spr_2232",1988,"ffmsy",0.884615385
37,"spr_2232",1988,"ffmsy",0.884615385
38,"spr_2232",1988,"ffmsy",0.884615385
39,"spr_2232",1988,"ffmsy",0.884615385
40,"spr_2232",1988,"ffmsy",0.884615385
41,"spr_2232",1988,"ffmsy",0.884615385
42,"spr_2232",1988,"ffmsy",0.884615385
3,"spr_2232",1989,"ffmsy",0.792307692
4,"spr_2232",1989,"ffmsy",0.792307692
5,"spr_2232",1989,"ffmsy",0.792307692
6,"spr_2232",1989,"ffmsy",0.792307692
7,"spr_2232",1989,"ffmsy",0.792307692
8,"spr_2232",1989,"ffmsy",0.792307692
9,"spr_2232",1989,"ffmsy",0.792307692
10,"spr_2232",1989,"ffmsy",0.792307692
11,"spr_2232",1989,"ffmsy",0.792307692
12,"spr_2232",1989,"ffmsy",0.792307692
13,"spr_2232",1989,"ffmsy",0.792307692
14,"spr_2232",1989,"ffmsy",0.792307692
15,"spr_2232",1989,"ffmsy",0.792307692
16,"spr_2232",1989,"ffmsy",0.792307692
17,"spr_2232",1989,"ffmsy",0.792307692
18,"spr_2232",1989,"ffmsy",0.792307692
19,"spr_2232",1989,"ffmsy",0.792307692
20,"spr_2232",1989,"ffmsy",0.792307692
21,"spr_2232",1989,"ffmsy",0.792307692
22,"spr_2232",1989,"ffmsy",0.792307692
23,"spr_2232",1989,"ffmsy",0.792307692
24,"spr_2232",1989,"ffmsy",0.792307692
25,"spr_2232",1989,"ffmsy",0.792307692
26,"spr_2232",1989,"ffmsy",0.792307692
27,"spr_2232",1989,"ffmsy",0.792307692
28,"spr_2232",1989,"ffmsy",0.792307692
29,"spr_2232",1989,"ffmsy",0.792307692
30,"spr_2232",1989,"ffmsy",0.792307692
31,"spr_2232",1989,"ffmsy",0.792307692
32,"spr_2232",1989,"ffmsy",0.792307692
33,"spr_2232",1989,"ffmsy",0.792307692
34,"spr_2232",1989,"ffmsy",0.792307692
35,"spr_2232",1989,"ffmsy",0.792307692
36,"spr_2232",1989,"ffmsy",0.792307692
37,"spr_2232",1989,"ffmsy",0.792307692
38,"spr_2232",1989,"ffmsy",0.792307692
39,"spr_2232",1989,"ffmsy",0.792307692
40,"spr_2232",1989,"ffmsy",0.792307692
41,"spr_2232",1989,"ffmsy",0.792307692
42,"spr_2232",1989,"ffmsy",0.792307692
3,"spr_2232",1990,"ffmsy",0.511538462
4,"spr_2232",1990,"ffmsy",0.511538462
5,"spr_2232",1990,"ffmsy",0.511538462
6,"spr_2232",1990,"ffmsy",0.511538462
7,"spr_2232",1990,"ffmsy",0.511538462
8,"spr_2232",1990,"ffmsy",0.511538462
9,"spr_2232",1990,"ffmsy",0.511538462
10,"spr_2232",1990,"ffmsy",0.511538462
11,"spr_2232",1990,"ffmsy",0.511538462
12,"spr_2232",1990,"ffmsy",0.511538462
13,"spr_2232",1990,"ffmsy",0.511538462
14,"spr_2232",1990,"ffmsy",0.511538462
15,"spr_2232",1990,"ffmsy",0.511538462
16,"spr_2232",1990,"ffmsy",0.511538462
17,"spr_2232",1990,"ffmsy",0.511538462
18,"spr_2232",1990,"ffmsy",0.511538462
19,"spr_2232",1990,"ffmsy",0.511538462
20,"spr_2232",1990,"ffmsy",0.511538462
21,"spr_2232",1990,"ffmsy",0.511538462
22,"spr_2232",1990,"ffmsy",0.511538462
23,"spr_2232",1990,"ffmsy",0.511538462
24,"spr_2232",1990,"ffmsy",0.511538462
25,"spr_2232",1990,"ffmsy",0.511538462
26,"spr_2232",1990,"ffmsy",0.511538462
27,"spr_2232",1990,"ffmsy",0.511538462
28,"spr_2232",1990,"ffmsy",0.511538462
29,"spr_2232",1990,"ffmsy",0.511538462
30,"spr_2232",1990,"ffmsy",0.511538462
31,"spr_2232",1990,"ffmsy",0.511538462
32,"spr_2232",1990,"ffmsy",0.511538462
33,"spr_2232",1990,"ffmsy",0.511538462
34,"spr_2232",1990,"ffmsy",0.511538462
35,"spr_2232",1990,"ffmsy",0.511538462
36,"spr_2232",1990,"ffmsy",0.511538462
37,"spr_2232",1990,"ffmsy",0.511538462
38,"spr_2232",1990,"ffmsy",0.511538462
39,"spr_2232",1990,"ffmsy",0.511538462
40,"spr_2232",1990,"ffmsy",0.511538462
41,"spr_2232",1990,"ffmsy",0.511538462
42,"spr_2232",1990,"ffmsy",0.511538462
3,"spr_2232",1991,"ffmsy",0.661538462
4,"spr_2232",1991,"ffmsy",0.661538462
5,"spr_2232",1991,"ffmsy",0.661538462
6,"spr_2232",1991,"ffmsy",0.661538462
7,"spr_2232",1991,"ffmsy",0.661538462
8,"spr_2232",1991,"ffmsy",0.661538462
9,"spr_2232",1991,"ffmsy",0.661538462
10,"spr_2232",1991,"ffmsy",0.661538462
11,"spr_2232",1991,"ffmsy",0.661538462
12,"spr_2232",1991,"ffmsy",0.661538462
13,"spr_2232",1991,"ffmsy",0.661538462
14,"spr_2232",1991,"ffmsy",0.661538462
15,"spr_2232",1991,"ffmsy",0.661538462
16,"spr_2232",1991,"ffmsy",0.661538462
17,"spr_2232",1991,"ffmsy",0.661538462
18,"spr_2232",1991,"ffmsy",0.661538462
19,"spr_2232",1991,"ffmsy",0.661538462
20,"spr_2232",1991,"ffmsy",0.661538462
21,"spr_2232",1991,"ffmsy",0.661538462
22,"spr_2232",1991,"ffmsy",0.661538462
23,"spr_2232",1991,"ffmsy",0.661538462
24,"spr_2232",1991,"ffmsy",0.661538462
25,"spr_2232",1991,"ffmsy",0.661538462
26,"spr_2232",1991,"ffmsy",0.661538462
27,"spr_2232",1991,"ffmsy",0.661538462
28,"spr_2232",1991,"ffmsy",0.661538462
29,"spr_2232",1991,"ffmsy",0.661538462
30,"spr_2232",1991,"ffmsy",0.661538462
31,"spr_2232",1991,"ffmsy",0.661538462
32,"spr_2232",1991,"ffmsy",0.661538462
33,"spr_2232",1991,"ffmsy",0.661538462
34,"spr_2232",1991,"ffmsy",0.661538462
35,"spr_2232",1991,"ffmsy",0.661538462
