Country;MYEAR;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;EqualDET;EqualLM
Sweden;1989;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB52;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB101;L;;13.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;15.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;26.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;26.8;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;11.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB52;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB101;L;;22.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;22.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;39.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;39.6;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;15.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB52;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB101;L;;18.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;21.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;37;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;33.8;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;14.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;21.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;23;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;139;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;150;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;358;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;358;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;189;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;12.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;7.65;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;53.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;72;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;174;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;162;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;91.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;19.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;13.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;125;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;118;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;424;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;388;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;256;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;8.89;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;6.15;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;38;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;55.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;191;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;137;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;106;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;12;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;15.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;75.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;77.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;219;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;200;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;134;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;11.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;10;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;47.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;47.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;112;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;109;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;70.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;13.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;21;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;85.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;83.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;216;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;206;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;100;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB52;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB101;L;;47.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;58.7;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;125;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;114;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;58.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;11.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;10.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;50.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;56.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;127;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;118;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;73.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB52;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB101;L;;50.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;61;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;146;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;136;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;91.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;18.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;32.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;102;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;106;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;195;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;183;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;77.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;14;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;21.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;77.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;89.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;174;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;177;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;86.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;7.53;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;10.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;73.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;79.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;196;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;182;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;81.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;12.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;20.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;106;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;99.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;265;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;244;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;118;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;9.33;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB101;L;;58.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;85.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;215;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;194;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;107;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;11.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;23.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;83.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;85.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;202;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;195;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;105;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;7.72;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB101;L;;47.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;57.9;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;107;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;98.2;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;42.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;12.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;16.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;61.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;75.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;146;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;131;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;57.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;20.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;35.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;96.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;120;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;164;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;166;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;61.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;13;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;21.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;72.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;79.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;146;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;143;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;62.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;20.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;25.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;61.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;86.2;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;86.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;92.8;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;26;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;15.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;19.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;46.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;63.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;69.9;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;68.7;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;23.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;16.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;19;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;45.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;57.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;62.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;63.3;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;15.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;15.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;18.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;45.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;60.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;65.7;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;66.2;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;19.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;25.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;44.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;117;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;142;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;174;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;183;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;48.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;14.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;19;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;46.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;58;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;66;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;64.8;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;21.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;16.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;20.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;52.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;69.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;90.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;90.4;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;26.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;16.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;24.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;65.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;81.9;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;85.8;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;88.5;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;24.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;22.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;35.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;90.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;115;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;151;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;162;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;54.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;19.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;29.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;79.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;89;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;119;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;122;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;37.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;21.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;34.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;111;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;144;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;170;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;177;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;58.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;16.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;27.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;76.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;109;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;127;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;133;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;46.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;14.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;20.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;62.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;80.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;98.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;100;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;31.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;16.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;26.8;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;74.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;99.9;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;106;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;113;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;33.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;11.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;18.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;44.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;60.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;57.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;62.8;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;16.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;19.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;30.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;77.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;99.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;106;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;112;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;31.4;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;15.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;30.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;61.3;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;76.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;77.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;80.1;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;22.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;18.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;33.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;77.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;96.5;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;95.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;102;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;28.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;17.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;21.9;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;49.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;62;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;62.1;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;63.3;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;21;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;;11.5;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB52;L;;20.7;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB101;L;;48.2;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;69.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;61.4;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;70.6;ug/kg;A;6;;FALSE;FALSE
Sweden;1989;OC-CB;CB180;L;;21.1;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB28;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB52;L;<;4;ug/kg;A;4;;TRUE;FALSE
Sweden;1989;OC-CB;CB101;L;;50.6;ug/kg;A;4;;FALSE;FALSE
Sweden;1989;OC-CB;CB118;L;;81.3;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB153;L;;67.6;ug/kg;A;5;;FALSE;FALSE
Sweden;1989;OC-CB;CB138;L;;75.2;ug/kg;A;6;;FALSE;FALSE
