"taxa_group","latin_name","common_name","helcom_category","helcom_category_numeric","basin","presence"
"invert","Potamilla neglecta",NA,"LC",0,"Bornholm Basin",0
"invert","Potamilla neglecta",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Potamilla neglecta",NA,"LC",0,"Western Gotland Basin",0
"invert","Potamilla neglecta",NA,"LC",0,"Northern Baltic Proper",0
"invert","Potamilla neglecta",NA,"LC",0,"Aland Sea",0
"invert","Potamilla neglecta",NA,"LC",0,"Bothnian Sea",0
"invert","Potamilla neglecta",NA,"LC",0,"The Quark",0
"invert","Potamilla neglecta",NA,"LC",0,"Bothnian Bay",0
"invert","Potamilla neglecta",NA,"LC",0,"Gulf of Finland",0
"invert","Potamilla neglecta",NA,"LC",0,"Gulf of Gdansk",0
"invert","Potamilla neglecta",NA,"LC",0,"Gulf of Riga",0
"invert","Potamilla reniformis",NA,"LC",0,"Kattegat",0
"invert","Potamilla reniformis",NA,"LC",0,"The Sound",0
"invert","Potamilla reniformis",NA,"LC",0,"Great Belt",0
"invert","Potamilla reniformis",NA,"LC",0,"Kiel Bay",1
"invert","Potamilla reniformis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Potamilla reniformis",NA,"LC",0,"Arkona Basin",0
"invert","Potamilla reniformis",NA,"LC",0,"Bornholm Basin",0
"invert","Potamilla reniformis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Potamilla reniformis",NA,"LC",0,"Western Gotland Basin",0
"invert","Potamilla reniformis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Potamilla reniformis",NA,"LC",0,"Aland Sea",0
"invert","Potamilla reniformis",NA,"LC",0,"Bothnian Sea",0
"invert","Potamilla reniformis",NA,"LC",0,"The Quark",0
"invert","Potamilla reniformis",NA,"LC",0,"Bothnian Bay",0
"invert","Potamilla reniformis",NA,"LC",0,"Gulf of Finland",0
"invert","Potamilla reniformis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Potamilla reniformis",NA,"LC",0,"Gulf of Riga",0
"invert","Potamilla reniformis",NA,"LC",0,"Kiel Bay",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Kattegat",0
"invert","Potamothrix bavaricus",NA,"LC",0,"The Sound",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Great Belt",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Kiel Bay",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Arkona Basin",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Bornholm Basin",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Western Gotland Basin",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Aland Sea",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Aland Sea",1
"invert","Potamothrix bavaricus",NA,"LC",0,"Bothnian Sea",1
"invert","Potamothrix bavaricus",NA,"LC",0,"The Quark",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Bothnian Bay",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Gulf of Finland",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Potamothrix bavaricus",NA,"LC",0,"Gulf of Riga",1
"invert","Potamothrix bavaricus",NA,"LC",0,"Bornholm Basin",1
"invert","Potamothrix bavaricus",NA,"LC",0,"Arkona Basin",1
"invert","Potamothrix bavaricus",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Kattegat",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"The Sound",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Great Belt",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Kiel Bay",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Arkona Basin",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Bornholm Basin",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Western Gotland Basin",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Aland Sea",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Aland Sea",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Bothnian Sea",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"The Quark",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Bothnian Bay",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Gulf of Finland",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Potamothrix hammoniensis",NA,"LC",0,"Gulf of Riga",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Bornholm Basin",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Arkona Basin",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Potamothrix hammoniensis",NA,"LC",0,"Gulf of Gdansk",1
"invert","Potthastia longimanus",NA,"LC",0,"Kattegat",0
"invert","Potthastia longimanus",NA,"LC",0,"The Sound",0
"invert","Potthastia longimanus",NA,"LC",0,"Great Belt",0
"invert","Potthastia longimanus",NA,"LC",0,"Kiel Bay",0
"invert","Potthastia longimanus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Potthastia longimanus",NA,"LC",0,"Arkona Basin",0
"invert","Potthastia longimanus",NA,"LC",0,"Bornholm Basin",0
"invert","Potthastia longimanus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Potthastia longimanus",NA,"LC",0,"Western Gotland Basin",0
"invert","Potthastia longimanus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Potthastia longimanus",NA,"LC",0,"Aland Sea",0
"invert","Potthastia longimanus",NA,"LC",0,"Bothnian Sea",0
"invert","Potthastia longimanus",NA,"LC",0,"The Quark",0
"invert","Potthastia longimanus",NA,"LC",0,"Bothnian Bay",0
"invert","Potthastia longimanus",NA,"LC",0,"Gulf of Finland",1
"invert","Potthastia longimanus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Potthastia longimanus",NA,"LC",0,"Gulf of Riga",0
"invert","Potthastia longimanus",NA,"LC",0,"Gulf of Gdansk",1
"invert","Praunus flexuosus",NA,"LC",0,"Kattegat",1
"invert","Praunus flexuosus",NA,"LC",0,"The Sound",1
"invert","Praunus flexuosus",NA,"LC",0,"Great Belt",1
"invert","Praunus flexuosus",NA,"LC",0,"Great Belt",0
"invert","Praunus flexuosus",NA,"LC",0,"Kiel Bay",1
"invert","Praunus flexuosus",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Praunus flexuosus",NA,"LC",0,"Arkona Basin",1
"invert","Praunus flexuosus",NA,"LC",0,"Bornholm Basin",1
"invert","Praunus flexuosus",NA,"LC",0,"Eastern Gotland Basin",1
"invert","Praunus flexuosus",NA,"LC",0,"Western Gotland Basin",1
"invert","Praunus flexuosus",NA,"LC",0,"Northern Baltic Proper",1
"invert","Praunus flexuosus",NA,"LC",0,"Aland Sea",1
"invert","Praunus flexuosus",NA,"LC",0,"Aland Sea",0
"invert","Praunus flexuosus",NA,"LC",0,"Bothnian Sea",1
"invert","Praunus flexuosus",NA,"LC",0,"The Quark",1
"invert","Praunus flexuosus",NA,"LC",0,"Bothnian Bay",0
"invert","Praunus flexuosus",NA,"LC",0,"Gulf of Finland",1
"invert","Praunus flexuosus",NA,"LC",0,"Gulf of Gdansk",1
"invert","Praunus flexuosus",NA,"LC",0,"Gulf of Riga",1
"invert","Praunus flexuosus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Praunus inermis",NA,"LC",0,"Kattegat",1
"invert","Praunus inermis",NA,"LC",0,"The Sound",1
"invert","Praunus inermis",NA,"LC",0,"Great Belt",1
"invert","Praunus inermis",NA,"LC",0,"Kiel Bay",1
"invert","Praunus inermis",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Praunus inermis",NA,"LC",0,"Arkona Basin",1
"invert","Praunus inermis",NA,"LC",0,"Bornholm Basin",1
"invert","Praunus inermis",NA,"LC",0,"Eastern Gotland Basin",1
"invert","Praunus inermis",NA,"LC",0,"Western Gotland Basin",1
"invert","Praunus inermis",NA,"LC",0,"Northern Baltic Proper",1
"invert","Praunus inermis",NA,"LC",0,"Aland Sea",0
"invert","Praunus inermis",NA,"LC",0,"Bothnian Sea",1
"invert","Praunus inermis",NA,"LC",0,"The Quark",1
"invert","Praunus inermis",NA,"LC",0,"Bothnian Bay",0
"invert","Praunus inermis",NA,"LC",0,"Gulf of Finland",1
"invert","Praunus inermis",NA,"LC",0,"Gulf of Gdansk",1
"invert","Praunus inermis",NA,"LC",0,"Gulf of Riga",1
"invert","Praunus inermis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Praunus inermis",NA,"LC",0,"Kiel Bay",0
"invert","Praunus inermis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Praunus inermis",NA,"LC",0,"Bornholm Basin",0
"invert","Praunus inermis",NA,"LC",0,"Arkona Basin",0
"invert","Praunus neglectus",NA,"LC",0,"Kattegat",1
"invert","Praunus neglectus",NA,"LC",0,"The Sound",1
"invert","Praunus neglectus",NA,"LC",0,"Great Belt",0
"invert","Praunus neglectus",NA,"LC",0,"Kiel Bay",0
"invert","Praunus neglectus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Praunus neglectus",NA,"LC",0,"Arkona Basin",0
"invert","Praunus neglectus",NA,"LC",0,"Bornholm Basin",0
"invert","Praunus neglectus",NA,"LC",0,"Eastern Gotland Basin",1
"invert","Praunus neglectus",NA,"LC",0,"Western Gotland Basin",1
"invert","Praunus neglectus",NA,"LC",0,"Northern Baltic Proper",1
"invert","Praunus neglectus",NA,"LC",0,"Aland Sea",0
"invert","Praunus neglectus",NA,"LC",0,"Bothnian Sea",1
"invert","Praunus neglectus",NA,"LC",0,"The Quark",1
"invert","Praunus neglectus",NA,"LC",0,"Bothnian Bay",0
"invert","Praunus neglectus",NA,"LC",0,"Gulf of Finland",0
"invert","Praunus neglectus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Praunus neglectus",NA,"LC",0,"Gulf of Riga",0
"invert","Praunus neglectus",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Praunus neglectus",NA,"LC",0,"Kiel Bay",1
"invert","Priapulus caudatus",NA,"LC",0,"Kattegat",1
"invert","Priapulus caudatus",NA,"LC",0,"The Sound",1
"invert","Priapulus caudatus",NA,"LC",0,"Great Belt",1
"invert","Priapulus caudatus",NA,"LC",0,"Kiel Bay",1
"invert","Priapulus caudatus",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Priapulus caudatus",NA,"LC",0,"Arkona Basin",1
"invert","Priapulus caudatus",NA,"LC",0,"Bornholm Basin",1
"invert","Priapulus caudatus",NA,"LC",0,"Eastern Gotland Basin",1
"invert","Priapulus caudatus",NA,"LC",0,"Western Gotland Basin",0
"invert","Priapulus caudatus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Priapulus caudatus",NA,"LC",0,"Aland Sea",0
"invert","Priapulus caudatus",NA,"LC",0,"Bothnian Sea",0
"invert","Priapulus caudatus",NA,"LC",0,"The Quark",0
"invert","Priapulus caudatus",NA,"LC",0,"Bothnian Bay",0
"invert","Priapulus caudatus",NA,"LC",0,"Gulf of Finland",0
"invert","Priapulus caudatus",NA,"LC",0,"Gulf of Gdansk",1
"invert","Priapulus caudatus",NA,"LC",0,"Gulf of Riga",0
"invert","Priapulus caudatus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Priapulus caudatus",NA,"LC",0,"Kiel Bay",0
"invert","Priapulus caudatus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Priapulus caudatus",NA,"LC",0,"Bornholm Basin",0
"invert","Priapulus caudatus",NA,"LC",0,"Arkona Basin",0
"invert","Proasellus coxalis",NA,"LC",0,"Kattegat",0
"invert","Proasellus coxalis",NA,"LC",0,"The Sound",0
"invert","Proasellus coxalis",NA,"LC",0,"Great Belt",0
"invert","Proasellus coxalis",NA,"LC",0,"Kiel Bay",0
"invert","Proasellus coxalis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Proasellus coxalis",NA,"LC",0,"Arkona Basin",0
"invert","Proasellus coxalis",NA,"LC",0,"Bornholm Basin",0
"invert","Proasellus coxalis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Proasellus coxalis",NA,"LC",0,"Western Gotland Basin",0
"invert","Proasellus coxalis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Proasellus coxalis",NA,"LC",0,"Aland Sea",0
"invert","Proasellus coxalis",NA,"LC",0,"Bothnian Sea",0
"invert","Proasellus coxalis",NA,"LC",0,"The Quark",0
"invert","Proasellus coxalis",NA,"LC",0,"Bothnian Bay",0
"invert","Proasellus coxalis",NA,"LC",0,"Gulf of Finland",0
"invert","Proasellus coxalis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Proasellus coxalis",NA,"LC",0,"Gulf of Riga",0
"invert","Proasellus coxalis",NA,"LC",0,"Bornholm Basin",1
"invert","Proceraea cornuta",NA,"LC",0,"Kattegat",1
"invert","Proceraea cornuta",NA,"LC",0,"The Sound",0
"invert","Proceraea cornuta",NA,"LC",0,"Great Belt",0
"invert","Proceraea cornuta",NA,"LC",0,"Kiel Bay",0
"invert","Proceraea cornuta",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Proceraea cornuta",NA,"LC",0,"Arkona Basin",0
"invert","Proceraea cornuta",NA,"LC",0,"Bornholm Basin",0
"invert","Proceraea cornuta",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Proceraea cornuta",NA,"LC",0,"Western Gotland Basin",0
"invert","Proceraea cornuta",NA,"LC",0,"Northern Baltic Proper",0
"invert","Proceraea cornuta",NA,"LC",0,"Aland Sea",0
"invert","Proceraea cornuta",NA,"LC",0,"Bothnian Sea",0
"invert","Proceraea cornuta",NA,"LC",0,"The Quark",0
"invert","Proceraea cornuta",NA,"LC",0,"Bothnian Bay",0
"invert","Proceraea cornuta",NA,"LC",0,"Gulf of Finland",0
"invert","Proceraea cornuta",NA,"LC",0,"Gulf of Gdansk",0
"invert","Proceraea cornuta",NA,"LC",0,"Gulf of Riga",0
"invert","Procerodes littoralis",NA,"LC",0,"Kattegat",0
"invert","Procerodes littoralis",NA,"LC",0,"The Sound",1
"invert","Procerodes littoralis",NA,"LC",0,"Great Belt",0
"invert","Procerodes littoralis",NA,"LC",0,"Kiel Bay",1
"invert","Procerodes littoralis",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Procerodes littoralis",NA,"LC",0,"Arkona Basin",1
"invert","Procerodes littoralis",NA,"LC",0,"Bornholm Basin",1
"invert","Procerodes littoralis",NA,"LC",0,"Eastern Gotland Basin",1
"invert","Procerodes littoralis",NA,"LC",0,"Western Gotland Basin",1
"invert","Procerodes littoralis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Procerodes littoralis",NA,"LC",0,"Aland Sea",0
"invert","Procerodes littoralis",NA,"LC",0,"Bothnian Sea",0
"invert","Procerodes littoralis",NA,"LC",0,"The Quark",1
"invert","Procerodes littoralis",NA,"LC",0,"Bothnian Bay",0
"invert","Procerodes littoralis",NA,"LC",0,"Gulf of Finland",1
"invert","Procerodes littoralis",NA,"LC",0,"Gulf of Gdansk",1
"invert","Procerodes littoralis",NA,"LC",0,"Gulf of Riga",0
"invert","Procerodes littoralis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Procerodes littoralis",NA,"LC",0,"Kiel Bay",0
"invert","Procerodes littoralis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Procerodes littoralis",NA,"LC",0,"Bornholm Basin",0
"invert","Procerodes littoralis",NA,"LC",0,"Arkona Basin",0
"invert","Procerodes ulvae",NA,"LC",0,"Kattegat",0
"invert","Procerodes ulvae",NA,"LC",0,"The Sound",0
"invert","Procerodes ulvae",NA,"LC",0,"Great Belt",0
"invert","Procerodes ulvae",NA,"LC",0,"Great Belt",1
"invert","Procerodes ulvae",NA,"LC",0,"Kiel Bay",0
"invert","Procerodes ulvae",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Procerodes ulvae",NA,"LC",0,"Arkona Basin",1
"invert","Procerodes ulvae",NA,"LC",0,"Bornholm Basin",0
"invert","Procerodes ulvae",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Procerodes ulvae",NA,"LC",0,"Western Gotland Basin",0
"invert","Procerodes ulvae",NA,"LC",0,"Northern Baltic Proper",0
"invert","Procerodes ulvae",NA,"LC",0,"Aland Sea",0
"invert","Procerodes ulvae",NA,"LC",0,"Bothnian Sea",0
"invert","Procerodes ulvae",NA,"LC",0,"The Quark",0
"invert","Procerodes ulvae",NA,"LC",0,"Bothnian Bay",0
"invert","Procerodes ulvae",NA,"LC",0,"Gulf of Finland",0
"invert","Procerodes ulvae",NA,"LC",0,"Gulf of Gdansk",0
"invert","Procerodes ulvae",NA,"LC",0,"Gulf of Riga",0
"invert","Procerodes ulvae",NA,"LC",0,"Arkona Basin",0
"invert","Processa canaliculata",NA,"LC",0,"Kattegat",1
"invert","Processa canaliculata",NA,"LC",0,"The Sound",1
"invert","Processa canaliculata",NA,"LC",0,"Great Belt",0
"invert","Processa canaliculata",NA,"LC",0,"Kiel Bay",0
"invert","Processa canaliculata",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Processa canaliculata",NA,"LC",0,"Arkona Basin",0
"invert","Processa canaliculata",NA,"LC",0,"Bornholm Basin",0
"invert","Processa canaliculata",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Processa canaliculata",NA,"LC",0,"Western Gotland Basin",0
"invert","Processa canaliculata",NA,"LC",0,"Northern Baltic Proper",0
"invert","Processa canaliculata",NA,"LC",0,"Aland Sea",0
"invert","Processa canaliculata",NA,"LC",0,"Bothnian Sea",0
"invert","Processa canaliculata",NA,"LC",0,"The Quark",0
"invert","Processa canaliculata",NA,"LC",0,"Bothnian Bay",0
"invert","Processa canaliculata",NA,"LC",0,"Gulf of Finland",0
"invert","Processa canaliculata",NA,"LC",0,"Gulf of Gdansk",0
"invert","Processa canaliculata",NA,"LC",0,"Gulf of Riga",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Kattegat",1
"invert","Processa nouveli holthuisi",NA,"LC",0,"The Sound",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Great Belt",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Kiel Bay",1
"invert","Processa nouveli holthuisi",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Processa nouveli holthuisi",NA,"LC",0,"Arkona Basin",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Bornholm Basin",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Western Gotland Basin",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Northern Baltic Proper",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Aland Sea",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Bothnian Sea",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"The Quark",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Bothnian Bay",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Gulf of Finland",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Gulf of Gdansk",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Gulf of Riga",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Processa nouveli holthuisi",NA,"LC",0,"Kiel Bay",0
"invert","Procloeon bifidum",NA,"LC",0,"Kattegat",0
"invert","Procloeon bifidum",NA,"LC",0,"The Sound",0
"invert","Procloeon bifidum",NA,"LC",0,"Great Belt",0
"invert","Procloeon bifidum",NA,"LC",0,"Kiel Bay",0
"invert","Procloeon bifidum",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Procloeon bifidum",NA,"LC",0,"Arkona Basin",0
"invert","Procloeon bifidum",NA,"LC",0,"Bornholm Basin",0
"invert","Procloeon bifidum",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Procloeon bifidum",NA,"LC",0,"Western Gotland Basin",0
"invert","Procloeon bifidum",NA,"LC",0,"Northern Baltic Proper",0
"invert","Procloeon bifidum",NA,"LC",0,"Aland Sea",0
"invert","Procloeon bifidum",NA,"LC",0,"Bothnian Sea",0
"invert","Procloeon bifidum",NA,"LC",0,"The Quark",0
"invert","Procloeon bifidum",NA,"LC",0,"Bothnian Bay",0
"invert","Procloeon bifidum",NA,"LC",0,"Gulf of Finland",1
"invert","Procloeon bifidum",NA,"LC",0,"Gulf of Gdansk",0
"invert","Procloeon bifidum",NA,"LC",0,"Gulf of Riga",0
"invert","Propebela turricula",NA,"LC",0,"Kattegat",1
"invert","Propebela turricula",NA,"LC",0,"The Sound",1
"invert","Propebela turricula",NA,"LC",0,"Great Belt",0
"invert","Propebela turricula",NA,"LC",0,"Kiel Bay",1
"invert","Propebela turricula",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Propebela turricula",NA,"LC",0,"Arkona Basin",0
"invert","Propebela turricula",NA,"LC",0,"Bornholm Basin",0
"invert","Propebela turricula",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Propebela turricula",NA,"LC",0,"Western Gotland Basin",0
"invert","Propebela turricula",NA,"LC",0,"Northern Baltic Proper",0
"invert","Propebela turricula",NA,"LC",0,"Aland Sea",0
"invert","Propebela turricula",NA,"LC",0,"Bothnian Sea",0
"invert","Propebela turricula",NA,"LC",0,"The Quark",0
"invert","Propebela turricula",NA,"LC",0,"Bothnian Bay",0
"invert","Propebela turricula",NA,"LC",0,"Gulf of Finland",0
"invert","Propebela turricula",NA,"LC",0,"Gulf of Gdansk",0
"invert","Propebela turricula",NA,"LC",0,"Gulf of Riga",0
"invert","Propebela turricula",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Propebela turricula",NA,"LC",0,"Kiel Bay",0
"invert","Prostoma graecense",NA,"LC",0,"Kattegat",0
"invert","Prostoma graecense",NA,"LC",0,"The Sound",0
"invert","Prostoma graecense",NA,"LC",0,"Great Belt",0
"invert","Prostoma graecense",NA,"LC",0,"Kiel Bay",0
"invert","Prostoma graecense",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Prostoma graecense",NA,"LC",0,"Arkona Basin",0
"invert","Prostoma graecense",NA,"LC",0,"Bornholm Basin",0
"invert","Prostoma graecense",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Prostoma graecense",NA,"LC",0,"Western Gotland Basin",0
"invert","Prostoma graecense",NA,"LC",0,"Northern Baltic Proper",0
"invert","Prostoma graecense",NA,"LC",0,"Aland Sea",0
"invert","Prostoma graecense",NA,"LC",0,"Bothnian Sea",1
"invert","Prostoma graecense",NA,"LC",0,"The Quark",0
"invert","Prostoma graecense",NA,"LC",0,"Bothnian Bay",1
"invert","Prostoma graecense",NA,"LC",0,"Gulf of Finland",0
"invert","Prostoma graecense",NA,"LC",0,"Gulf of Gdansk",0
"invert","Prostoma graecense",NA,"LC",0,"Gulf of Riga",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Kattegat",0
"invert","Protodriloides chaetifer",NA,"LC",0,"The Sound",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Great Belt",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Kiel Bay",1
"invert","Protodriloides chaetifer",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Arkona Basin",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Bornholm Basin",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Western Gotland Basin",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Northern Baltic Proper",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Aland Sea",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Bothnian Sea",0
"invert","Protodriloides chaetifer",NA,"LC",0,"The Quark",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Bothnian Bay",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Gulf of Finland",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Gulf of Gdansk",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Gulf of Riga",0
"invert","Protodriloides chaetifer",NA,"LC",0,"Kiel Bay",0
"invert","Protohydra leuckarti",NA,"LC",0,"Kattegat",0
"invert","Protohydra leuckarti",NA,"LC",0,"The Sound",0
