ID;Country;Station_Name;Group_Name;Latitude;Longitude;Minimum_Year;Maximum_Year;Sampling_Depth;Organisation;MSTAT;WLTYP;Description;Other_area;Purpose_spatial;Purpose_temporal;Purpose_human_health;Purpose_biological_effects;Purpose_eutrophication_effects;All_Data_Types;All_Biota_Data;Contaminant_parameters_in_biota;Biological_effects_parameters_in_biota;Disease_parameters_in_biota;All_Sediment_data;Contaminant_parameters_in_sediment;Biological_effects_parameters_in_sediment;All_Water_data;Nutrients_ in_water;Contaminant_parameters_ in_water;Biological_effects_parameters_in_water;Chemical_Eutrophication_effect_parameters_in_water;Phytobenthos_data;Phytoplankton_data;Zoobenthos_data;Zooplankton_data
175589;35;Locmalo (126);Laïta Lorient Groix et Etel;+47 42.200;-03 20.900;1986;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175590;35;Locoyarn (82);Laïta Lorient Groix et Etel;+47 47.300;-03 17.500;1986;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175591;35;Merrien port;Concarneau Aven Belon;+47 47.010;-03 38.760;1988;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175592;35;Ouistreham canal;Calvados;+49 14.550;-00 16.460;2004;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175593;35;Passe du sud (140);Laïta Lorient Groix et Etel;+47 41.200;-03 22.500;1983;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175594;35;Rade de Lorient (102);Laïta Lorient Groix et Etel;+47 44.200;-03 20.900;1983;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175595;35;Sortie rade (115);Laïta Lorient Groix et Etel;+47 42.600;-03 21.900;1983;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175596;35;St Christophe (63);Laïta Lorient Groix et Etel;+47 45.700;-03 21.800;1986;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175597;35;Vieux Pont (56);Laïta Lorient Groix et Etel;+47 47.100;-03 22.600;1986;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175598;35;Bouée de Luc 2 milles;Calvados;+49 20.840;-00 18.400;1989;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175599;35;Filières Camaret;Brest;+48 17.020;-04 34.620;2001;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175600;35;Jetée Dieppe;Dieppe Fécamp;+49 55.550;+01 05.170;2002;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175601;35;Les Glénan;Concarneau Aven Belon;+47 44.060;-03 59.120;1987;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175602;35;Les Sables;Vendée Pertuis et Marennes;+46 29.420;-01 47.520;1993;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175603;35;Pointe de la Percée;Calvados;+49 23.550;-00 55.050;1996;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175604;35;Port en Bessin (a);Calvados;+49 21.150;-00 45.110;1981;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175605;35;Ste Marie du Mont nord;Baie des Veys et St Vaast;+49 24.560;-01 09.330;1987;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175606;35;Treglonou;Abers finistériens;+48 33.280;-04 32.040;1995;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175607;35;Trénogoat;Concarneau Aven Belon;+47 47.240;-03 38.600;1988;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175608;35;Dunkerque 4;Dunkerque et Calais;+51 09.200;+02 15.100;1975;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175609;35;Dunkerque 8;Dunkerque et Calais;+51 06.400;+02 31.400;1985;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175610;35;hors baie de seine - P;Calvados;+49 33.050;-00 24.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175611;35;Karrec-Rouz;Baie de Quiberon et Belle Ile;+47 34.400;-02 58.800;1989;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175612;35;Ban-Gavres;Laïta Lorient Groix et Etel;+47 42.220;-03 21.060;2006;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175613;35;Cancale Est;Cancale;+48 42.150;-01 47.630;2006;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175614;35;Cap Lévi;Cherbourg;+49 42.320;-01 27.290;2004;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175615;35;Chateaulin;Brest;+48 14.800;-04 09.600;1985;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175616;35;Cherbourg Port;Cherbourg;+49 41.010;-01 36.720;2004;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175617;35;Bailleron;Golfe du Morbihan;+47 34.800;-02 44.750;2003;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175618;35;Balise St Jean;Brest;+48 24.300;-04 20.500;1985;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175619;35;Aulne Bouée 13;Brest;+48 17.400;-04 16.800;1985;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175620;35;baie de seine - D;Calvados;+49 30.050;-00 49.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175621;35;baie de seine - E;Calvados;+49 30.050;-00 44.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175622;35;baie de seine - F;Calvados;+49 28.060;-00 24.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175623;35;baie de seine - K;Calvados;+49 32.060;-00 52.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175624;35;baie de seine - N;Calvados;+49 30.050;-00 35.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175625;35;baie de seine - O;Calvados;+49 27.050;-00 14.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175626;35;DSV 76 - A;Estuaire et baie de Seine;+49 39.620;+00 03.180;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175627;35;Gruchy;Cherbourg;+49 41.720;-01 46.920;2004;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175628;35;hors baie de seine - A;Calvados;+49 50.050;-00 18.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175629;35;hors baie de seine - B;Calvados;+49 41.060;-00 32.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175630;35;hors baie de seine - R;Calvados;+49 35.060;-00 34.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175631;35;hors baie de seine - T;Calvados;+49 45.050;-00 21.920;2005;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175632;35;Hors Baie de Seine - W;Calvados;+49 40.050;-00 14.920;2004;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175633;35;Mus de loup;Vendée Pertuis et Marennes;+45 47.93;-01 08.34;1979;;0;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175634;35;N.D. de la Mer;Boulogne Canche Authie Somme;+50 50.63;+01 35.20;2003;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175635;35;NE de Pierre Percée;Loire et Bourgneuf;+47 13.80;-02 20.00;1979;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175636;35;Noirmoutier - Gresseloup;Vendée Pertuis et Marennes;+46 57.00;-02 09.00;1981;;0;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175637;35;Noirmoutier - Gresse-loup;Loire et Bourgneuf;+46 57.10;-02 08.70;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175638;35;Nord Baie - Saint-Michel;Baie du Mont St Michel (Cancale);+48 43.92;-01 42.06;2001;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175639;35;Nord Basse Vermenou;Vendée Pertuis et Marennes;+46 32.03;-01 53.67;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175640;35;Nord Chausey;Ouest Cotentin;+48 57.00;-01 46.50;2001;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175641;35;Nord Cotentin;Cherbourg;+49 39.56;-01 32.62;2007;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175642;35;Nord dépôt de dragage;Estuaire et baie de Seine;+49 34.53;+00 01.80;2003;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175643;35;Nord Grande Rade;Estuaire et baie de Seine;+49 34.58;-00 07.27;2003;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175644;35;Nord Ile Tascon;Golfe du Morbihan;+47 35.25;-02 44.50;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175645;35;Nord ouest Pen Men;Laïta Lorient Groix et Etel;+47 42.45;-03 36.58;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175646;35;Nord plateau du Four;Vilaine;+47 21.07;-02 40.96;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175647;35;Nord Pointe de la Jument;Douarnenez;+48 08.64;-04 23.16;2001;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175648;35;Nord pointe de Lanvéoc;Brest;+48 18.48;-04 26.16;2001;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175649;35;Nord Pointe du Grouin;Baie du Mont St Michel (Cancale);+48 43.56;-01 51.06;2001;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175650;35;Nord-Est banc St Vivien;Gironde;+45 29.51;-00 55.91;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175651;35;Nord-Ouest banc de Talais;Gironde;+45 31.55;-01 00.09;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175652;35;Octeville;Estuaire et baie de Seine;+49 33.50;+00 05.00;1979;1980;0;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175653;35;Orne - Lion/mer;Estuaire et baie de Seine;+49 19.66;-00 18.22;1993;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175654;35;Orne - Rade de Caen;Estuaire et baie de Seine;+49 19.55;-00 16.48;1993;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175655;35;Ouessant - cale de Porz Arlan;Iroise;+48 27.3666;-05 02.95;2007;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175656;35;Ouest banc des truies;Laïta Lorient Groix et Etel;+47 40.57;-03 25.38;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175657;35;Ouest Loscolo;Vilaine;+47 27.51;-02 32.27;2007;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175658;35;Ouest pointe du Talus;Laïta Lorient Groix et Etel;+47 41.67;-03 31.73;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175659;35;Ouest Rochebonne 1;Vendée Pertuis et Marennes;+46 20.07;-02 49.92;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175660;35;Ouest Rochebonne 2;Vendée Pertuis et Marennes;+46 10.06;-02 39.89;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175661;35;Ouistreham;Estuaire et baie de Seine;+49 17.70;-00 14.80;1993;;0;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175662;35;Ouistreham 1 mille;Calvados;+49 18.71;-00 14.49;2007;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175663;35;Oye plage;Dunkerque et Calais;+51 00.20;+02 00.00;1987;;0;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175664;35;Paluden;Abers finistériens;+48 35.38;-04 31.22;2007;;;OSPAR;RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175665;35;Parc 10 n;Boulogne Canche Authie Somme;+50 45.86;+01 36.0;2003;;;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175666;35;Passe de Lorient;Laïta Lorient Groix et Etel;+47 41.94;-03 22.30;1999;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175667;35;Pen al Lann;Lannion et Morlaix;+48 39.96;-03 53.55;1979;;0;OSPAR;RH~RP;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
175668;35;Pen Ar Vir;Brest;+48 17.50;-04 24.20;1978;;;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
175669;35;Pen Bé;Vilaine;+47 25.90;-02 28.00;1980;;0;OSPAR;RH;;;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
