"ID","Country","Station_Name","Group_Name","Latitude","Longitude","Minimum_Year","Maximum_Year","Sampling_Depth","Organisation","MSTAT","WLTYP","Description","Other_area","Purpose_spatial","Purpose_temporal","Contaminant_parameters_in_biota","impact_RH","impact_B","impact_I","Station_Name2"
168927,"Poland","BMPK59","Pomeranian Bay","54.06666667","14.69166667",1966,NA,"13","HELCOM","","MO","B15","",TRUE,TRUE,FALSE,NA,NA,NA,"bmpk59"
168928,"Poland","BMPK60","Pomeranian Bay","53.948","14.263",1966,NA,"10","HELCOM","","T","SW3","",TRUE,TRUE,FALSE,NA,NA,NA,"bmpk60"
168929,"Poland","BMPK61","Pomeranian Bay","53.98333333","14.5",1998,2006,"10","HELCOM","","C","SK","",TRUE,TRUE,FALSE,NA,NA,NA,"bmpk61"
168930,"Poland","BMPK62","Szczecin Lagoon","53.80833333","14.60333333",1999,2006,"3","HELCOM","","","D4","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpk62"
168931,"Poland","BMPK63","Szczecin Lagoon","53.76166667","14.405",1999,2006,"6","HELCOM","","","11","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpk63"
168932,"Poland","BMPK64","Szczecin Lagoon","53.67333333","14.525",1999,2006,"8.5","HELCOM","","","O6","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpk64"
168933,"Poland","BMPL1","Gdansk Deep","54.83333333","19.33333333",1959,NA,"107","HELCOM","","MO","P1","",TRUE,TRUE,FALSE,NA,NA,NA,"bmpl1"
168934,"Poland","BMPL10","Vistula Lagoon","54.37333333","19.585",1999,NA,"","HELCOM","","","KW","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpl10"
168935,"Poland","BMPL11","Vistula Lagoon","54.325","19.43166667",1999,2006,"3","HELCOM","","","P","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpl11"
168936,"Poland","BMPL12","Vistula Lagoon","54.31","19.29383333",1999,2006,"2.5","HELCOM","","","G","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpl12"
168937,"Poland","BMPL3","Puck Lagoon","54.73166667","18.56166667",1999,NA,"9","HELCOM","","","ZP5","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpl3"
168938,"Poland","BMPL4","Puck Lagoon","54.71666667","18.47333333",1999,2006,"5","HELCOM","","","ZP3","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpl4"
168939,"Poland","BMPL5","Puck Lagoon","54.65666667","18.52166667",1999,NA,"4","HELCOM","","P","ZP6","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpl5"
168940,"Poland","BMPL6","Gulf of Gdansk","54.5","19.11333333",1959,NA,"70","HELCOM","","T","P110","",TRUE,TRUE,FALSE,NA,NA,NA,"bmpl6"
168941,"Poland","BMPL7","Vistula Lagoon","54.43333333","19.70666667",1999,2006,"4.5","HELCOM","","","10","",FALSE,FALSE,FALSE,NA,NA,NA,"bmpl7"
168942,"Poland","BMPL8","Gulf of Gdansk","54.40833333","19.44166667",1973,2010,"21","HELCOM","","T","K","",TRUE,TRUE,FALSE,NA,NA,NA,"bmpl8"
168943,"Poland","BMPL9","Gulf of Gdansk","54.38333333","18.95833333",1971,NA,"18","HELCOM","","T","ZN2","",TRUE,TRUE,FALSE,NA,NA,NA,"bmpl9"
168968,"Poland","LKOL","Slupsk Bank (Shoal)","54.91667","16.66667",2004,NA,"","HELCOM","","MO","LKOL","",FALSE,FALSE,TRUE,NA,NA,NA,"lkol"
168970,"Poland","LSOP","Gulf of Gdansk","54.44","18.60833",2000,NA,"","HELCOM","","T","LSOP","",FALSE,FALSE,TRUE,NA,NA,NA,"lsop"
168969,"Poland","LWLA","Gdansk Basin","54.91667","18.66667",1983,NA,"","HELCOM","","MO","LWLA","",FALSE,FALSE,TRUE,NA,NA,NA,"lwla"
168974,"Poland","LZSZ","Szczecin Lagoon","53.83334","14.5",2004,NA,"","HELCOM","","T","LZSZ","",FALSE,FALSE,TRUE,NA,NA,NA,"lzsz"
168973,"Poland","LZWI","Vistula Lagoon","54.36389","19.43334",2014,NA,"","HELCOM","","T","LZWI","",FALSE,FALSE,TRUE,NA,NA,NA,"lzwi"
168960,"Poland","P-GJ","Szczecin Lagoon","53.755","14.43667",1998,NA,"6","HELCOM","","T","GJ","",FALSE,FALSE,FALSE,NA,NA,NA,"p-gj"
168961,"Poland","P-JK","Puck Lagoon","54.73361","18.53694",2000,NA,"","HELCOM","","T","JK","",FALSE,FALSE,FALSE,NA,NA,NA,"p-jk"
168972,"Poland","P-JR","Puck Lagoon","54.69167","18.49333",2000,NA,"","HELCOM","","T","JR","",FALSE,FALSE,FALSE,NA,NA,NA,"p-jr"
168948,"Poland","PL-DR","Central Polish Coast","54.45","16.33333333",2004,2006,"10","HELCOM","","C","DR","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-dr"
168944,"Poland","PL-DZ6","Pomeranian Bay","54.04166667","14.71666667",1966,2006,"11","HELCOM","","T","DZ6","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-dz6"
168945,"Poland","PL-E40","Gulf of Gdansk","54.41116667","19.33883333",2004,2006,"24","HELCOM","","T","E40","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-e40"
168949,"Poland","PL-K-3","Central Polish Coast","54.20833333","15.53333333",1976,2005,"14","HELCOM","","C","K-3","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-k-3"
168950,"Poland","PL-KO","Gulf of Gdansk","54.49333333","18.59166667",1999,NA,"12","HELCOM","","T","KO","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-ko"
168951,"Poland","PL-L4","Central Polish Coast","54.80166667","17.545",1976,2005,"16","HELCOM","","C","L4","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-l4"
168952,"Poland","PL-LP","Central Polish Coast","54.68333333","17.03333333",2004,2006,"10","HELCOM","","C","LP","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-lp"
168962,"Poland","PL-LS","Slupsk Bank (Shoal)","54.96472","16.59056",2008,NA,"","HELCOM","","MO","LS","",FALSE,FALSE,FALSE,NA,NA,NA,"pl-ls"
168963,"Poland","PL-LS1","Slupsk Bank (Shoal)","54.99167","16.66694",2010,NA,"","HELCOM","","MO","LS1","",FALSE,FALSE,FALSE,NA,NA,NA,"pl-ls1"
168953,"Poland","PL-MR","Central Polish Coast","54.16666667","15.26666667",2004,2006,"10","HELCOM","","C","MR","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-mr"
168954,"Poland","PL-NP","Gulf of Gdansk","54.45166667","18.665",1973,2001,"12","HELCOM","","T","NP","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-np"
168955,"Poland","PL-P101","Gulf of Gdansk","54.535","18.605",1959,2005,"12","HELCOM","","T","P101","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-p101"
168956,"Poland","PL-P104","Gulf of Gdansk","54.58166667","18.79",1959,NA,"56","HELCOM","","T","P104","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-p104"
168946,"Poland","PL-P116","Gulf of Gdansk","54.65166667","19.29333333",1959,NA,"90","HELCOM","","MO","P116","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-p116"
168957,"Poland","PL-P14","Central Polish Coast","54.925","16.45",1959,NA,"11","HELCOM","","MO","P14","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-p14"
168958,"Poland","PL-P3","Slupsk Furrow","55.21666667","17.06666667",1959,NA,"90","HELCOM","","MO","P3","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-p3"
168959,"Poland","PL-P39","Bornholm Basin","54.74166667","15.13333333",1965,NA,"62","HELCOM","","MO","P39","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-p39"
168975,"Poland","PL-P63","Gdansk Basin","55.35","19.06666667",2014,NA,"","HELCOM","","MO","P63","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-p63"
168964,"Poland","PL-RO","Central Polish Coast","54.68139","17.04056",2010,NA,"","HELCOM","","C","RO","",FALSE,FALSE,FALSE,NA,NA,NA,"pl-ro"
168965,"Poland","PL-RO1","Central Polish Coast","54.68167","17.04667",2010,NA,"","HELCOM","","C","RO1","",FALSE,FALSE,FALSE,NA,NA,NA,"pl-ro1"
168947,"Poland","PL-ZN4","Gulf of Gdansk","54.66666667","18.83333333",1971,NA,"70","HELCOM","","MO","ZN4","",TRUE,TRUE,FALSE,NA,NA,NA,"pl-zn4"
168971,"Poland","ROWY","Central Polish Coast","54.68139","17.04085",2012,NA,"","HELCOM","","C","ROWY","",FALSE,FALSE,TRUE,NA,NA,NA,"rowy"
168966,"Poland","ZGDA","Gulf of Gdansk","54.45","18.59667",2012,NA,"","HELCOM","","T","ZGDA","",FALSE,FALSE,TRUE,NA,NA,NA,"zgda"
168967,"Poland","ZPOM","Pomeranian Bay (open)","54.66667","14.3",2012,NA,"","HELCOM","","MO","ZPOM","",FALSE,FALSE,TRUE,NA,NA,NA,"zpom"
54620,"Portugal","Berlengas","","+39 24.485","-9 30.653",2000,NA,"","OSPAR","","L","Ilha das Berlengas","",FALSE,TRUE,TRUE,NA,NA,NA,"berlengas"
54615,"Portugal","Porto de Pescas Sines","","+37 57.088","-8 51.871",2000,NA,"","OSPAR","","C","Porto de Pesca - Sines","",FALSE,TRUE,TRUE,NA,NA,NA,"porto de pescas sines"
54618,"Portugal","Praia da Baleeira","","+37 05.108","-8 15.311",2000,NA,"","OSPAR","","C","Praia da Baleeira - Albufeira","",FALSE,TRUE,TRUE,NA,NA,NA,"praia da baleeira"
54612,"Portugal","Praia da Barra","","+40 38.437","-8 45.050",2000,NA,"","OSPAR","","CE","Praia da Barra - Aveiro","",FALSE,TRUE,TRUE,NA,NA,NA,"praia da barra"
54613,"Portugal","Praia de Buarcos","","+40 08.790","-8 52.391",2000,NA,"","OSPAR","","C","Praia de Buarcos  - Figueira da Foz","",FALSE,TRUE,TRUE,NA,NA,NA,"praia de buarcos"
54609,"Portugal","Praia de Moledo","","+41 50.679","-8 52.256",2000,NA,"","OSPAR","","C","Praia de Moledo - Caminha","",FALSE,TRUE,TRUE,NA,NA,NA,"praia de moledo"
54614,"Portugal","Praia de S„o LourenÁo","","+39 00.813","-9 25.318",2000,NA,"","OSPAR","","C","Praia de S„o LourenÁo","",FALSE,TRUE,TRUE,NA,NA,NA,"praia de s„o lourenÁo"
54611,"Portugal","Praia do Cabo do Mundo","","+41 13.490","-8 43.040",2000,NA,"","OSPAR","","C","Praia do Cabo do Mundo - Matosinhos","",FALSE,TRUE,TRUE,NA,NA,NA,"praia do cabo do mundo"
54610,"Portugal","Praia do Norte","","+41 42.017","-8 51.377",2000,NA,"","OSPAR","","C","Praia do Norte - Viana do Castelo","",FALSE,TRUE,TRUE,NA,NA,NA,"praia do norte"
54617,"Portugal","Praia do Zavial","","+37 02.757","-8 52.386",2000,NA,"","OSPAR","","C","Praia do Zavial - Vila do Bispo","",FALSE,TRUE,TRUE,NA,NA,NA,"praia do zavial"
54616,"Portugal","Praia Zambujeira do Mar","","+37 31.457","-8 47.279",2000,NA,"","OSPAR","","C","Praia da Zambujeira do Mar - Odemira","",FALSE,TRUE,TRUE,NA,NA,NA,"praia zambujeira do mar"
54619,"Portugal","Vila Real de Santo AntÛnio","","+37 10.338","-7 25.314",2000,NA,"","OSPAR","","C","Praia de Vila Real de Santo AntÛnio","",FALSE,TRUE,TRUE,NA,NA,NA,"vila real de santo antÛnio"
67219,"Russia","1","Eastern Finnish Gulf","60.0667","29.13337",2007,2010,"30","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"1"
67200,"Russia","10","","59.901","30.08533333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"10"
67206,"Russia","11","","59.88433333","30.07166667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"11"
67209,"Russia","11a","","59.858","30.057",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"11a"
67175,"Russia","12","","59.98633333","30.002",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"12"
67171,"Russia","12a","","59.99233333","30.007",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"12a"
67187,"Russia","13","","59.956","29.97566667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"13"
67199,"Russia","14","","59.905","29.93533333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"14"
67204,"Russia","14a","","59.88633333","29.91866667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"14a"
67217,"Russia","15","Neva Bay","59.99","29.8583",2007,2010,"8","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"15"
67218,"Russia","16","Neva Bay","59.9583","29.7967",2007,2010,"14","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"16"
67190,"Russia","17","","59.93533333","29.78633333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"17"
67195,"Russia","17a","","59.91766667","29.78433333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"17a"
67212,"Russia","18L","","59.701","28.306",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"18l"
67158,"Russia","19","","60.109","29.87066667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"19"
67153,"Russia","19a","","60.12566667","29.93333333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"19a"
67220,"Russia","2","Eastern Finnish Gulf","60.0833","29.7167",2007,2010,"37","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"2"
67152,"Russia","20","","60.14033333","29.7",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"20"
67150,"Russia","20a","","60.18433333","29.709",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"20a"
67159,"Russia","21","","60.08833333","29.72366667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"21"
67151,"Russia","22","","60.151","29.43433333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"22"
67164,"Russia","24","","60.02833333","29.42333333",NA,NA,"20","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"24"
67205,"Russia","25","","59.885","30.16666667",NA,NA,"13","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"25"
67182,"Russia","26","","59.97266667","29.61666667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"26"
67143,"Russia","2a","","60.71666667","28.73333333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"2a"
67221,"Russia","3","Eastern Finnish Gulf","60.1167","28.0667",2007,2010,"51","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"3"
67196,"Russia","30","","59.91666667","30.258",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"30"
67192,"Russia","39","","59.92366667","29.95",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"39"
67208,"Russia","3k","","59.86666667","28.93333333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"3k"
67222,"Russia","4","Eastern Finnish Gulf","60.1167","27.3833",2007,2010,"61","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"4"
67170,"Russia","42","","60","29.93633333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"42"
67203,"Russia","5","","59.88633333","30.21766667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"5"
67207,"Russia","6","","59.87266667","30.15",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"6"
67225,"Russia","6K","Koporye Bay","59.83","28.4333",2007,2010,"26","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"6k"
67224,"Russia","6L","Luga Bay","59.8583","28.6917",2007,2010,"27","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"6l"
67183,"Russia","7","","59.96966667","30.15",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"7"
67189,"Russia","9","","59.93633333","30.12366667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"9"
67223,"Russia","A","Eastern Finnish Gulf","60.4383","28.2783",2007,2010,"30","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"a"
67147,"Russia","BC","","60.56966667","28.559",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"bc"
67176,"Russia","C1","","59.98533333","30.09033333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"c1"
67177,"Russia","C2","","59.98433333","30.059",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"c2"
67141,"Russia","C3","","60.76966667","28.701",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"c3"
67145,"Russia","D","","60.68433333","28.68433333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"d"
67197,"Russia","G","","59.91666667","30.21966667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"g"
67194,"Russia","G1","","59.91866667","30.205",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"g1"
67198,"Russia","G3","","59.907","30.159",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"g3"
67213,"Russia","H1","","59.48333333","22.9",NA,NA,"80","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"h1"
67214,"Russia","H2","","59.03333333","21.08333333",NA,NA,"166","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"h2"
67215,"Russia","J1","","57.32166667","20.09666667",NA,NA,"230","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"j1"
67216,"Russia","K1","","55.55","18.4",NA,NA,"90","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"k1"
67186,"Russia","K2","","59.957","29.67466667",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"k2"
67167,"Russia","K3","","60.02266667","29.78833333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"k3"
67168,"Russia","K4","","60.02166667","29.854",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"k4"
67163,"Russia","K5","","60.03433333","29.904",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"k5"
67148,"Russia","MC","","60.55","28.63333333",NA,NA,"","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"mc"
67161,"Russia","R1","","60.06666667","29.13333333",NA,NA,"30","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"r1"
67160,"Russia","R2","","60.08333333","28.71666667",NA,NA,"35","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"r2"
67154,"Russia","R3","","60.11666667","28.06666667",NA,NA,"45","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"r3"
67156,"Russia","R4","","60.11666667","27.38333333",NA,NA,"65","HELCOM","","","","",FALSE,FALSE,FALSE,NA,NA,NA,"r4"
180347,"Spain","A1","ECIMAT","42 38.420","-08 45.620",1997,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"a1"
180348,"Spain","A2","ECIMAT","42 37.500","-08 46.170",1997,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"a2"
180349,"Spain","A3","ECIMAT","42 37.000","-08 46.480",1997,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"a3"
180334,"Spain","AG","ECIMAT","42 17.350","-08 42.630",2004,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ag"
180350,"Spain","B1","ECIMAT","43 18.980","-08 21.500",1998,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"b1"
180351,"Spain","B2","ECIMAT","43 19.800","-08 22.300",1998,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"b2"
180337,"Spain","BA","ECIMAT","42 07.330","-08 50.410",2004,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ba"
180365,"Spain","BA 1","ECIMAT","43 43.544","-07 42.006",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ba 1"
180366,"Spain","BA 2","ECIMAT","43 44.304","-07 41.789",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ba 2"
180367,"Spain","BA 3","ECIMAT","43 44.106","-07 40.462",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ba 3"
180385,"Spain","BI0","ECIMAT","43 22.040","-03 04.167",2007,NA,"","OSPAR","B","","","",TRUE,FALSE,FALSE,NA,1,NA,"bi0"
180386,"Spain","BI1","ECIMAT","43 20.278","-03 00.918",2007,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"bi1"
180387,"Spain","BI2","ECIMAT","43 19.821","-03 01.017",2007,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"bi2"
180388,"Spain","BI3","ECIMAT","43 19.921","-03 01.378",2007,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"bi3"
180389,"Spain","BI4","ECIMAT","43 19.991","-03 01.637",2007,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"bi4"
180390,"Spain","BI5","ECIMAT","43 20.386","-03 01.404",2007,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"bi5"
180338,"Spain","CA","ECIMAT","42 14.580","-08 46.950",2004,NA,"","OSPAR","B","","","",TRUE,FALSE,FALSE,NA,1,NA,"ca"
180330,"Spain","CARTAG","Iberian Mediterranean shelf","37 31.500","-00 59.200",2006,2006,"85","National","","","","",TRUE,TRUE,TRUE,NA,NA,NA,"cartag"
180368,"Spain","CE 1","ECIMAT","43 39.831","-07 36.034",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ce 1"
180369,"Spain","CE 2","ECIMAT","43 39.890","-07 35.758",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ce 2"
180370,"Spain","CE 3","ECIMAT","43 39.605","-07 36.169",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ce 3"
180320,"Spain","CL_Asturias E","Cantabrian shelf","43 34.800","-05 08.000",2003,2005,"85","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"cl_asturias e"
180319,"Spain","CL_Asturias W","Cantabrian shelf","43 41.000","-06 49.000",2003,2005,"85","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"cl_asturias w"
180321,"Spain","CL_Cantabria","Cantabrian shelf","43 30.000","-03 47.000",2003,2005,"85","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"cl_cantabria"
180317,"Spain","CL_Finisterre","Galician Shelf","43 03.000","-09 12.000",2003,2005,"85","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"cl_finisterre"
180318,"Spain","CL_Galicia N","Galician shelf","43 34.000","-08 21.750",2003,2005,"85","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"cl_galicia n"
180316,"Spain","CL_Galicia S","Galician shelf","42 15.000","-09 11.400",2003,2005,"85","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"cl_galicia s"
180322,"Spain","CL_Pais Vasco","Cantabrian shelf","43 26.000","-02 28.000",2005,2005,"85","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"cl_pais vasco"
180375,"Spain","CT1","ECIMAT","42 40.013","-08 43.853",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ct1"
180376,"Spain","CT2","ECIMAT","42 40.087","-08 43.956",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ct2"
180377,"Spain","CT3","ECIMAT","42 40.176","-08 43.015",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"ct3"
180333,"Spain","EBRO","Iberian Mediterranean shelf","40 40.500","+00 58.500",2006,2006,"55","National","","","","",TRUE,TRUE,TRUE,NA,NA,NA,"ebro"
180371,"Spain","FO 1","ECIMAT","43 33.560","-07 15.198",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"fo 1"
180372,"Spain","FO 2","ECIMAT","43 33.123","-07 14.553",2008,NA,"","OSPAR","IH-H~IH-M","","","",TRUE,FALSE,FALSE,NA,NA,1,"fo 2"
180331,"Spain","GUARDA","Iberian Mediterranean shelf","38 05.600","-00 30.000",2006,2006,"50","National","","","","",TRUE,TRUE,TRUE,NA,NA,NA,"guarda"
180327,"Spain","LB_Asturias E","Cantabrian shelf","43 40.000","-05 08.000",2003,2005,"240","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"lb_asturias e"
180326,"Spain","LB_Asturias W","Cantabrian shelf","43 50.000","-06 49.000",2003,2005,"240","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"lb_asturias w"
180328,"Spain","LB_Cantabria","Cantabrian shelf","43 35.000","-03 47.000",2003,2005,"240","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"lb_cantabria"
180324,"Spain","LB_Finisterre","Galician Shelf","43 03.000","-09 18.500",2003,2005,"240","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"lb_finisterre"
180325,"Spain","LB_Galicia N","Galician shelf","43 47.210","-08 21.750",2003,2005,"240","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"lb_galicia n"
180323,"Spain","LB_Galicia S","Galician shelf","42 15.000","-09 18.800",2003,2005,"240","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"lb_galicia s"
180329,"Spain","LB_Pais Vasco","Cantabrian shelf","43 29.000","-02 28.000",2003,2005,"240","OSPAR","","","","",TRUE,TRUE,FALSE,NA,NA,NA,"lb_pais vasco"
180044,"Spain","MANHUE","","36 45.000","-06 50.000",1995,2005,"","OSPAR","","","","",TRUE,TRUE,TRUE,NA,NA,NA,"manhue"
180097,"Spain","MASAVI","","43 34.759","-05 58.180",2005,NA,"","OSPAR","","","","",TRUE,TRUE,TRUE,NA,NA,NA,"masavi"
180043,"Spain","MASGIJ","","43 34.174","-05 43.329",1990,NA,"","OSPAR","","","","",TRUE,TRUE,TRUE,NA,NA,NA,"masgij"
180046,"Spain","MASLUA","","43 32.872","-06 32.409",1995,NA,"","OSPAR","","","","",TRUE,TRUE,TRUE,NA,NA,NA,"maslua"
