c_square,year,mid_lat,mid_lon,Reported,fishing_ho,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
1501:455:485:4,2013,55.875,15.575,Yes,45.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:486:1,2013,55.825,15.625,Yes,3,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:486:2,2013,55.825,15.675,Yes,4.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:486:3,2013,55.875,15.625,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:487:1,2013,55.825,15.725,Yes,17.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:487:2,2013,55.825,15.775,Yes,24.266667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:487:3,2013,55.875,15.725,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:487:4,2013,55.875,15.775,Yes,2.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:488:1,2013,55.825,15.825,Yes,25.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:488:2,2013,55.825,15.875,Yes,35.333333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:488:3,2013,55.875,15.825,Yes,9.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:488:4,2013,55.875,15.875,Yes,4.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:489:1,2013,55.825,15.925,Yes,30.3,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:489:2,2013,55.825,15.975,Yes,20.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:489:3,2013,55.875,15.925,Yes,7.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:489:4,2013,55.875,15.975,Yes,12.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:495:1,2013,55.925,15.525,Yes,3.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:495:2,2013,55.925,15.575,Yes,39.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:495:3,2013,55.975,15.525,Yes,5.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:495:4,2013,55.975,15.575,Yes,3.2,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:496:1,2013,55.925,15.625,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:496:3,2013,55.975,15.625,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:497:2,2013,55.925,15.775,Yes,3,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:497:4,2013,55.975,15.775,Yes,3.1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:498:1,2013,55.925,15.825,Yes,4.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:455:498:2,2013,55.925,15.875,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:100:1,2013,55.025,16.025,Yes,29.311111,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:100:2,2013,55.025,16.075,Yes,19.855556,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:100:3,2013,55.075,16.025,Yes,53.4,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:100:4,2013,55.075,16.075,Yes,22.405556,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:101:1,2013,55.025,16.125,Yes,8.083333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:101:2,2013,55.025,16.175,Yes,18.35,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:101:3,2013,55.075,16.125,Yes,22.144444,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:101:4,2013,55.075,16.175,Yes,17.394444,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:102:1,2013,55.025,16.225,Yes,33.35,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:102:2,2013,55.025,16.275,Yes,51,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:102:3,2013,55.075,16.225,Yes,6.966667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:102:4,2013,55.075,16.275,Yes,10.916667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:103:1,2013,55.025,16.325,Yes,72.15,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:103:2,2013,55.025,16.375,Yes,24.633333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:103:3,2013,55.075,16.325,Yes,9.15,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:103:4,2013,55.075,16.375,Yes,29.55,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:104:1,2013,55.025,16.425,Yes,3.233333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:104:3,2013,55.075,16.425,Yes,21.2,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:110:1,2013,55.125,16.025,Yes,84.722222,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:110:1,2013,55.125,16.025,Yes,84.722222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:110:2,2013,55.125,16.075,Yes,31.9,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:110:3,2013,55.175,16.025,Yes,118.727778,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:110:3,2013,55.175,16.025,Yes,118.727778,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:110:4,2013,55.175,16.075,Yes,71.655556,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:110:4,2013,55.175,16.075,Yes,71.655556,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:111:1,2013,55.125,16.125,Yes,22.322222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:111:2,2013,55.125,16.175,Yes,17.722222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:111:3,2013,55.175,16.125,Yes,19.222222,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:111:3,2013,55.175,16.125,Yes,19.222222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:111:4,2013,55.175,16.175,Yes,20.05,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:111:4,2013,55.175,16.175,Yes,20.05,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:112:1,2013,55.125,16.225,Yes,8.527778,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:112:2,2013,55.125,16.275,Yes,2.322222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:112:3,2013,55.175,16.225,Yes,5.516667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:112:4,2013,55.175,16.275,Yes,5.272222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:113:1,2013,55.125,16.325,Yes,6.116667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:113:2,2013,55.125,16.375,Yes,8.016667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:113:3,2013,55.175,16.325,Yes,8.533333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:113:4,2013,55.175,16.375,Yes,11.216667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:114:1,2013,55.125,16.425,Yes,12.783333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:114:2,2013,55.125,16.475,Yes,4.566667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:114:3,2013,55.175,16.425,Yes,9.533333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:114:4,2013,55.175,16.475,Yes,2.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:120:1,2013,55.225,16.025,Yes,124.761111,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:120:2,2013,55.225,16.075,Yes,80.233333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:120:3,2013,55.275,16.025,Yes,81.472222,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:120:4,2013,55.275,16.075,Yes,140.622222,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:121:1,2013,55.225,16.125,Yes,24.294444,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:121:2,2013,55.225,16.175,Yes,14.788889,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:121:2,2013,55.225,16.175,Yes,14.788889,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:121:3,2013,55.275,16.125,Yes,62.6,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:121:4,2013,55.275,16.175,Yes,22.511111,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:122:1,2013,55.225,16.225,Yes,10.333333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:122:1,2013,55.225,16.225,Yes,10.333333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:122:2,2013,55.225,16.275,Yes,3.216667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:122:2,2013,55.225,16.275,Yes,3.216667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:122:3,2013,55.275,16.225,Yes,7.4,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:122:4,2013,55.275,16.275,Yes,17.783333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:122:4,2013,55.275,16.275,Yes,17.783333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:123:1,2013,55.225,16.325,Yes,8.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:123:2,2013,55.225,16.375,Yes,12.616667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:123:3,2013,55.275,16.325,Yes,12.483333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:123:3,2013,55.275,16.325,Yes,12.483333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:123:4,2013,55.275,16.375,Yes,10.016667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:123:4,2013,55.275,16.375,Yes,10.016667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:124:1,2013,55.225,16.425,Yes,18.833333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:124:2,2013,55.225,16.475,Yes,5.533333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:124:3,2013,55.275,16.425,Yes,17.866667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:124:4,2013,55.275,16.475,Yes,6.083333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:130:1,2013,55.325,16.025,Yes,80.977778,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:130:2,2013,55.325,16.075,Yes,36.505556,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:130:3,2013,55.375,16.025,Yes,49.688889,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:130:4,2013,55.375,16.075,Yes,20.2,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:131:1,2013,55.325,16.125,Yes,15.588889,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:131:2,2013,55.325,16.175,Yes,17,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:131:3,2013,55.375,16.125,Yes,16.177778,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:131:4,2013,55.375,16.175,Yes,10.383333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:132:1,2013,55.325,16.225,Yes,15.066667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:132:2,2013,55.325,16.275,Yes,16.2,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:132:3,2013,55.375,16.225,Yes,7.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:132:4,2013,55.375,16.275,Yes,15.1,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:133:1,2013,55.325,16.325,Yes,17.7,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:133:2,2013,55.325,16.375,Yes,17.1,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:133:2,2013,55.325,16.375,Yes,17.1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:133:3,2013,55.375,16.325,Yes,16.066667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:133:3,2013,55.375,16.325,Yes,16.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:133:4,2013,55.375,16.375,Yes,20.166667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:133:4,2013,55.375,16.375,Yes,20.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:134:1,2013,55.325,16.425,Yes,14.2,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:134:1,2013,55.325,16.425,Yes,14.2,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:134:2,2013,55.325,16.475,Yes,10.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:134:2,2013,55.325,16.475,Yes,10.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:134:3,2013,55.375,16.425,Yes,11.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:134:3,2013,55.375,16.425,Yes,11.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:134:4,2013,55.375,16.475,Yes,12.133333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:134:4,2013,55.375,16.475,Yes,12.133333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:134:4,2013,55.375,16.475,Yes,12.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:140:1,2013,55.425,16.025,Yes,21.983333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:140:2,2013,55.425,16.075,Yes,15.455556,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:140:2,2013,55.425,16.075,Yes,15.455556,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:140:3,2013,55.475,16.025,Yes,5.883333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:140:3,2013,55.475,16.025,Yes,5.883333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:140:4,2013,55.475,16.075,Yes,2.288889,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:140:4,2013,55.475,16.075,Yes,2.288889,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:141:1,2013,55.425,16.125,Yes,5.988889,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:141:1,2013,55.425,16.125,Yes,5.988889,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:141:2,2013,55.425,16.175,Yes,6.033333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:141:2,2013,55.425,16.175,Yes,6.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:141:3,2013,55.475,16.125,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:141:4,2013,55.475,16.175,Yes,4.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:142:1,2013,55.425,16.225,Yes,8.7,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:142:1,2013,55.425,16.225,Yes,8.7,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:142:2,2013,55.425,16.275,Yes,12.566667,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:142:2,2013,55.425,16.275,Yes,12.566667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:142:3,2013,55.475,16.225,Yes,3,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:142:4,2013,55.475,16.275,Yes,7.1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:143:1,2013,55.425,16.325,Yes,15.233333,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:143:1,2013,55.425,16.325,Yes,15.233333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:143:2,2013,55.425,16.375,Yes,25.2,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:143:3,2013,55.475,16.325,Yes,13.1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:143:4,2013,55.475,16.375,Yes,14.1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:144:1,2013,55.425,16.425,Yes,19.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:144:2,2013,55.425,16.475,Yes,17.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:144:3,2013,55.475,16.425,Yes,11.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:144:4,2013,55.475,16.475,Yes,19.133333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:205:3,2013,55.075,16.525,Yes,2,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:205:4,2013,55.075,16.575,Yes,1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:206:2,2013,55.025,16.675,Yes,1.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:207:1,2013,55.025,16.725,Yes,1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:207:2,2013,55.025,16.775,Yes,1.2,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:207:3,2013,55.075,16.725,Yes,1.533333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:208:3,2013,55.075,16.825,Yes,1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:208:4,2013,55.075,16.875,Yes,1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:209:1,2013,55.025,16.925,Yes,1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:209:3,2013,55.075,16.925,Yes,1.916667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:215:1,2013,55.125,16.525,Yes,4.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:215:3,2013,55.175,16.525,Yes,6.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:215:4,2013,55.175,16.575,Yes,1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:216:1,2013,55.125,16.625,Yes,1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:216:3,2013,55.175,16.625,Yes,2,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:216:4,2013,55.175,16.675,Yes,1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:217:3,2013,55.175,16.725,Yes,4,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:217:4,2013,55.175,16.775,Yes,10.4,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:218:3,2013,55.175,16.825,Yes,4.066667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:218:4,2013,55.175,16.875,Yes,4.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:219:1,2013,55.125,16.925,Yes,5.633333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:219:2,2013,55.125,16.975,Yes,4,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:219:3,2013,55.175,16.925,Yes,6.516667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:219:4,2013,55.175,16.975,Yes,3.4,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:225:1,2013,55.225,16.525,Yes,8.316667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:225:2,2013,55.225,16.575,Yes,4,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:225:3,2013,55.275,16.525,Yes,15.483333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:225:4,2013,55.275,16.575,Yes,26.783333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:226:1,2013,55.225,16.625,Yes,3.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:226:2,2013,55.225,16.675,Yes,15.066667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:226:3,2013,55.275,16.625,Yes,35.072222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:226:4,2013,55.275,16.675,Yes,67.566667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:227:1,2013,55.225,16.725,Yes,57.433333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:227:2,2013,55.225,16.775,Yes,81.833333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:227:3,2013,55.275,16.725,Yes,93.327778,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:227:4,2013,55.275,16.775,Yes,101.477778,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:228:1,2013,55.225,16.825,Yes,114.866667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:228:2,2013,55.225,16.875,Yes,171.4,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:228:3,2013,55.275,16.825,Yes,127.505556,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:228:4,2013,55.275,16.875,Yes,187.966667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:229:1,2013,55.225,16.925,Yes,240.95,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:229:2,2013,55.225,16.975,Yes,254.266667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:229:3,2013,55.275,16.925,Yes,183.933333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:229:4,2013,55.275,16.975,Yes,271.788889,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:235:1,2013,55.325,16.525,Yes,22.166667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:235:2,2013,55.325,16.575,Yes,23.166667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:235:3,2013,55.375,16.525,Yes,12.1,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:456:235:3,2013,55.375,16.525,Yes,12.1,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:235:3,2013,55.375,16.525,Yes,12.1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:235:4,2013,55.375,16.575,Yes,6.066667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:235:4,2013,55.375,16.575,Yes,6.066667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:236:1,2013,55.325,16.625,Yes,68.566667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:236:2,2013,55.325,16.675,Yes,84.088889,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:236:3,2013,55.375,16.625,Yes,6.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:236:3,2013,55.375,16.625,Yes,6.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:236:4,2013,55.375,16.675,Yes,13.388889,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:236:4,2013,55.375,16.675,Yes,13.388889,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:237:1,2013,55.325,16.725,Yes,115.472222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:237:2,2013,55.325,16.775,Yes,141.4,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:237:3,2013,55.375,16.725,Yes,23.277778,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:237:4,2013,55.375,16.775,Yes,52.944444,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:238:1,2013,55.325,16.825,Yes,167.533333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:238:2,2013,55.325,16.875,Yes,182.394444,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:238:3,2013,55.375,16.825,Yes,50.744444,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:238:4,2013,55.375,16.875,Yes,84.961111,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:239:1,2013,55.325,16.925,Yes,191.455556,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:239:2,2013,55.325,16.975,Yes,167.438889,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:239:3,2013,55.375,16.925,Yes,82.527778,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:239:4,2013,55.375,16.975,Yes,82.516667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:245:1,2013,55.425,16.525,Yes,24.2,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:245:2,2013,55.425,16.575,Yes,2,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:245:3,2013,55.475,16.525,Yes,36.3,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:245:4,2013,55.475,16.575,Yes,18.166667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:246:1,2013,55.425,16.625,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:246:2,2013,55.425,16.675,Yes,2.033333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:246:2,2013,55.425,16.675,Yes,2.033333,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:246:3,2013,55.475,16.625,Yes,4,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:246:4,2013,55.475,16.675,Yes,1,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
1501:456:248:2,2013,55.425,16.875,Yes,4.983333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:249:1,2013,55.425,16.925,Yes,5.966667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:249:2,2013,55.425,16.975,Yes,2.116667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:249:3,2013,55.475,16.925,Yes,6.466667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:456:249:3,2013,55.475,16.925,Yes,6.466667,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
