"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"Kiel Bay","Fehmarn Belt","FB",2016,19.7710419354839
"Kiel Bay","Fehmarn Belt","FB",2017,20.9142685483871
"Kiel Bay","Fehmarn Belt","FB",2018,21.1135475806452
"Kiel Bay","Fehmarn Belt","FB",2019,19.3148846774194
"Kiel Bay","Fehmarn Belt","FB",2020,19.508910483871
"Kiel Bay","Fehmarn Belt","FB",2021,20.2734048387097
"Kiel Bay","Fehmarn Belt","FB",2022,18.9445169354839
"Kiel Bay","Fehmarn Belt","FB",2023,19.4018201612903
"Kiel Bay","Fehmarn Belt","FB",2024,20.5627185483871
"Kiel Bay","Fehmarn Belt","FB",2025,20.524560483871
"Kiel Bay","Fehmarn Belt","FB",2026,20.2536532258065
"Kiel Bay","Fehmarn Belt","FB",2027,19.2997322580645
"Kiel Bay","Fehmarn Belt","FB",2028,19.4770475806452
"Kiel Bay","Fehmarn Belt","FB",2029,20.8346790322581
"Kiel Bay","Fehmarn Belt","FB",2030,19.9317209677419
"Kiel Bay","Fehmarn Belt","FB",2031,20.1111564516129
"Kiel Bay","Fehmarn Belt","FB",2032,19.1671838709677
"Kiel Bay","Fehmarn Belt","FB",2033,19.1457475806452
"Kiel Bay","Fehmarn Belt","FB",2034,19.797439516129
"Kiel Bay","Fehmarn Belt","FB",2035,17.8460693548387
"Kiel Bay","Fehmarn Belt","FB",2036,20.5565911290323
"Kiel Bay","Fehmarn Belt","FB",2037,18.4863596774194
"Kiel Bay","Fehmarn Belt","FB",2038,21.4159314516129
"Kiel Bay","Fehmarn Belt","FB",2039,20.8593338709677
"Kiel Bay","Fehmarn Belt","FB",2040,19.1758572580645
"Kiel Bay","Fehmarn Belt","FB",2041,21.517675
"Kiel Bay","Fehmarn Belt","FB",2042,20.8113653225806
"Kiel Bay","Fehmarn Belt","FB",2043,20.0933274193548
"Kiel Bay","Fehmarn Belt","FB",2044,19.3820814516129
"Kiel Bay","Fehmarn Belt","FB",2045,21.0725661290323
"Kiel Bay","Fehmarn Belt","FB",2046,19.6644088709677
"Kiel Bay","Fehmarn Belt","FB",2047,20.2891637096774
"Kiel Bay","Fehmarn Belt","FB",2048,19.910964516129
"Kiel Bay","Fehmarn Belt","FB",2049,19.854414516129
"Kiel Bay","Fehmarn Belt","FB",2050,20.1709435483871
"Kiel Bay","Fehmarn Belt","FB",2051,18.9965040322581
"Kiel Bay","Fehmarn Belt","FB",2052,20.3457814516129
"Kiel Bay","Fehmarn Belt","FB",2053,20.6731088709677
"Kiel Bay","Fehmarn Belt","FB",2054,21.0610290322581
"Kiel Bay","Fehmarn Belt","FB",2055,20.1616411290323
"Kiel Bay","Fehmarn Belt","FB",2056,20.2427677419355
"Kiel Bay","Fehmarn Belt","FB",2057,20.1684370967742
"Kiel Bay","Fehmarn Belt","FB",2058,22.8311024193548
"Kiel Bay","Fehmarn Belt","FB",2059,20.1016814516129
"Kiel Bay","Fehmarn Belt","FB",2060,21.267085483871
"Kiel Bay","Fehmarn Belt","FB",2061,21.3798516129032
"Kiel Bay","Fehmarn Belt","FB",2062,20.9492451612903
"Kiel Bay","Fehmarn Belt","FB",2063,22.4770758064516
"Kiel Bay","Fehmarn Belt","FB",2064,20.5642459677419
"Kiel Bay","Fehmarn Belt","FB",2065,19.0939080645161
"Kiel Bay","Fehmarn Belt","FB",2066,19.9970258064516
"Kiel Bay","Fehmarn Belt","FB",2067,20.464064516129
"Kiel Bay","Fehmarn Belt","FB",2068,20.8121677419355
"Kiel Bay","Fehmarn Belt","FB",2069,20.7511233870968
"Kiel Bay","Fehmarn Belt","FB",2070,20.8768991935484
"Kiel Bay","Fehmarn Belt","FB",2071,22.0718008064516
"Kiel Bay","Fehmarn Belt","FB",2072,20.929089516129
"Kiel Bay","Fehmarn Belt","FB",2073,21.6686153225806
"Kiel Bay","Fehmarn Belt","FB",2074,20.5538241935484
"Kiel Bay","Fehmarn Belt","FB",2075,19.6960411290323
"Kiel Bay","Fehmarn Belt","FB",2076,20.1767879032258
"Kiel Bay","Fehmarn Belt","FB",2077,22.485025
"Kiel Bay","Fehmarn Belt","FB",2078,21.4276548387097
"Kiel Bay","Fehmarn Belt","FB",2079,20.088710483871
"Kiel Bay","Fehmarn Belt","FB",2080,21.3332798387097
"Kiel Bay","Fehmarn Belt","FB",2081,20.870885483871
"Kiel Bay","Fehmarn Belt","FB",2082,20.9363806451613
"Kiel Bay","Fehmarn Belt","FB",2083,22.3624491935484
"Kiel Bay","Fehmarn Belt","FB",2084,21.7102120967742
"Kiel Bay","Fehmarn Belt","FB",2085,21.5989411290323
"Kiel Bay","Fehmarn Belt","FB",2086,21.947114516129
"Kiel Bay","Fehmarn Belt","FB",2087,19.9803879032258
"Kiel Bay","Fehmarn Belt","FB",2088,21.7382008064516
"Kiel Bay","Fehmarn Belt","FB",2089,22.7165653225806
"Kiel Bay","Fehmarn Belt","FB",2090,20.803735483871
"Kiel Bay","Fehmarn Belt","FB",2091,21.3788596774194
"Kiel Bay","Fehmarn Belt","FB",2092,21.4600717741935
"Kiel Bay","Fehmarn Belt","FB",2093,21.1053306451613
"Kiel Bay","Fehmarn Belt","FB",2094,22.720610483871
"Kiel Bay","Fehmarn Belt","FB",2095,21.1547362903226
"Kiel Bay","Fehmarn Belt","FB",2096,21.1774774193548
"Kiel Bay","Fehmarn Belt","FB",2097,21.2455806451613
"Kiel Bay","Fehmarn Belt","FB",2098,22.287710483871
"Kiel Bay","Fehmarn Belt","FB",2099,22.3264233870968
"Gulf of Finland","Gulf of Finland","GF",1960,17.0460846774194
"Gulf of Finland","Gulf of Finland","GF",1961,16.2292427419355
"Gulf of Finland","Gulf of Finland","GF",1962,16.9771362903226
"Gulf of Finland","Gulf of Finland","GF",1963,17.3451459677419
"Gulf of Finland","Gulf of Finland","GF",1964,16.4378862903226
"Gulf of Finland","Gulf of Finland","GF",1965,16.4426927419355
"Gulf of Finland","Gulf of Finland","GF",1966,14.798897016129
"Gulf of Finland","Gulf of Finland","GF",1967,17.3532137096774
"Gulf of Finland","Gulf of Finland","GF",1968,16.3032491935484
"Gulf of Finland","Gulf of Finland","GF",1969,17.3620975806452
"Gulf of Finland","Gulf of Finland","GF",1970,16.273775
"Gulf of Finland","Gulf of Finland","GF",1971,14.7118366129032
"Gulf of Finland","Gulf of Finland","GF",1972,14.2742357258065
"Gulf of Finland","Gulf of Finland","GF",1973,15.1638574193548
"Gulf of Finland","Gulf of Finland","GF",1974,17.5734774193548
"Gulf of Finland","Gulf of Finland","GF",1975,16.8314024193548
"Gulf of Finland","Gulf of Finland","GF",1976,20.0873451612903
"Gulf of Finland","Gulf of Finland","GF",1977,15.6569967741935
"Gulf of Finland","Gulf of Finland","GF",1978,18.1915822580645
"Gulf of Finland","Gulf of Finland","GF",1979,15.0904217741935
"Gulf of Finland","Gulf of Finland","GF",1980,15.9018306451613
"Gulf of Finland","Gulf of Finland","GF",1981,15.0879620967742
"Gulf of Finland","Gulf of Finland","GF",1982,15.5355241935484
"Gulf of Finland","Gulf of Finland","GF",1983,16.7297443548387
"Gulf of Finland","Gulf of Finland","GF",1984,17.9217838709677
"Gulf of Finland","Gulf of Finland","GF",1985,16.5252467741935
"Gulf of Finland","Gulf of Finland","GF",1986,15.7713233870968
"Gulf of Finland","Gulf of Finland","GF",1987,18.0819838709677
"Gulf of Finland","Gulf of Finland","GF",1988,16.6194258064516
"Gulf of Finland","Gulf of Finland","GF",1989,16.543110483871
"Gulf of Finland","Gulf of Finland","GF",1990,17.6231612903226
"Gulf of Finland","Gulf of Finland","GF",1991,15.6124338709677
"Gulf of Finland","Gulf of Finland","GF",1992,14.6565846774194
"Gulf of Finland","Gulf of Finland","GF",1993,14.4284154032258
"Gulf of Finland","Gulf of Finland","GF",1994,15.2836717741935
"Gulf of Finland","Gulf of Finland","GF",1995,16.1240056451613
"Gulf of Finland","Gulf of Finland","GF",1996,16.8824887096774
"Gulf of Finland","Gulf of Finland","GF",1997,17.9723282258065
"Gulf of Finland","Gulf of Finland","GF",1998,18.4804072580645
"Gulf of Finland","Gulf of Finland","GF",1999,18.1991935483871
"Gulf of Finland","Gulf of Finland","GF",2000,16.7778411290323
"Gulf of Finland","Gulf of Finland","GF",2001,18.8476314516129
"Gulf of Finland","Gulf of Finland","GF",2002,15.8989556451613
"Gulf of Finland","Gulf of Finland","GF",2003,20.0307887096774
"Gulf of Finland","Gulf of Finland","GF",2004,15.6327362903226
"Gulf of Finland","Gulf of Finland","GF",2005,17.3491725806452
"Gulf of Finland","Gulf of Finland","GF",2006,17.737425
"Gulf of Finland","Gulf of Finland","GF",2007,19.4296951612903
"Gulf of Finland","Gulf of Finland","GF",2008,14.8246282258065
"Gulf of Finland","Gulf of Finland","GF",2009,15.3924661290323
"Gulf of Finland","Gulf of Finland","GF",2010,17.2170563709677
"Gulf of Finland","Gulf of Finland","GF",2011,18.7899669354839
"Gulf of Finland","Gulf of Finland","GF",2012,18.0082693548387
"Gulf of Finland","Gulf of Finland","GF",2013,16.0790024193548
"Gulf of Finland","Gulf of Finland","GF",2014,19.631039516129
"Gulf of Finland","Gulf of Finland","GF",2015,16.7357838709677
"Gulf of Finland","Gulf of Finland","GF",2016,16.0191080645161
"Gulf of Finland","Gulf of Finland","GF",2017,18.1692798387097
"Gulf of Finland","Gulf of Finland","GF",2018,19.0855758064516
"Gulf of Finland","Gulf of Finland","GF",2019,16.6269572580645
"Gulf of Finland","Gulf of Finland","GF",2020,18.7922620967742
"Gulf of Finland","Gulf of Finland","GF",2021,19.1859266129032
"Gulf of Finland","Gulf of Finland","GF",2022,18.3652782258065
"Gulf of Finland","Gulf of Finland","GF",2023,17.3816846774194
"Gulf of Finland","Gulf of Finland","GF",2024,17.8278733870968
"Gulf of Finland","Gulf of Finland","GF",2025,18.8365298387097
"Gulf of Finland","Gulf of Finland","GF",2026,17.3696467741935
"Gulf of Finland","Gulf of Finland","GF",2027,16.2071637096774
"Gulf of Finland","Gulf of Finland","GF",2028,17.8629403225806
"Gulf of Finland","Gulf of Finland","GF",2029,19.5197846774194
"Gulf of Finland","Gulf of Finland","GF",2030,17.6344282258065
"Gulf of Finland","Gulf of Finland","GF",2031,18.9065927419355
"Gulf of Finland","Gulf of Finland","GF",2032,17.3988096774194
"Gulf of Finland","Gulf of Finland","GF",2033,18.5411451612903
"Gulf of Finland","Gulf of Finland","GF",2034,17.9073822580645
"Gulf of Finland","Gulf of Finland","GF",2035,16.2557532258065
"Gulf of Finland","Gulf of Finland","GF",2036,17.7344927419355
"Gulf of Finland","Gulf of Finland","GF",2037,16.9460967741935
"Gulf of Finland","Gulf of Finland","GF",2038,20.9772508064516
"Gulf of Finland","Gulf of Finland","GF",2039,18.5570032258065
"Gulf of Finland","Gulf of Finland","GF",2040,17.6998870967742
"Gulf of Finland","Gulf of Finland","GF",2041,20.1322129032258
"Gulf of Finland","Gulf of Finland","GF",2042,19.7351112903226
"Gulf of Finland","Gulf of Finland","GF",2043,17.776135483871
"Gulf of Finland","Gulf of Finland","GF",2044,18.5959467741935
"Gulf of Finland","Gulf of Finland","GF",2045,19.3891233870968
"Gulf of Finland","Gulf of Finland","GF",2046,17.7529153225806
"Gulf of Finland","Gulf of Finland","GF",2047,20.7440032258065
"Gulf of Finland","Gulf of Finland","GF",2048,18.8706830645161
"Gulf of Finland","Gulf of Finland","GF",2049,18.2561637096774
"Gulf of Finland","Gulf of Finland","GF",2050,19.2801548387097
"Gulf of Finland","Gulf of Finland","GF",2051,17.4286040322581
"Gulf of Finland","Gulf of Finland","GF",2052,18.8810298387097
"Gulf of Finland","Gulf of Finland","GF",2053,19.2986096774194
"Gulf of Finland","Gulf of Finland","GF",2054,18.4953766129032
"Gulf of Finland","Gulf of Finland","GF",2055,19.903175
"Gulf of Finland","Gulf of Finland","GF",2056,18.7227733870968
"Gulf of Finland","Gulf of Finland","GF",2057,17.2667137096774
"Gulf of Finland","Gulf of Finland","GF",2058,21.1532177419355
"Gulf of Finland","Gulf of Finland","GF",2059,18.9398782258065
"Gulf of Finland","Gulf of Finland","GF",2060,18.9590766129032
"Gulf of Finland","Gulf of Finland","GF",2061,19.6421959677419
"Gulf of Finland","Gulf of Finland","GF",2062,19.2413112903226
"Gulf of Finland","Gulf of Finland","GF",2063,20.208535483871
"Gulf of Finland","Gulf of Finland","GF",2064,19.0983879032258
"Gulf of Finland","Gulf of Finland","GF",2065,17.7033169354839
"Gulf of Finland","Gulf of Finland","GF",2066,18.3455548387097
"Gulf of Finland","Gulf of Finland","GF",2067,17.9043629032258
"Gulf of Finland","Gulf of Finland","GF",2068,20.0976903225806
"Gulf of Finland","Gulf of Finland","GF",2069,19.1584096774194
"Gulf of Finland","Gulf of Finland","GF",2070,19.4539233870968
"Gulf of Finland","Gulf of Finland","GF",2071,20.1768064516129
"Gulf of Finland","Gulf of Finland","GF",2072,19.4523048387097
"Gulf of Finland","Gulf of Finland","GF",2073,21.5700217741935
"Gulf of Finland","Gulf of Finland","GF",2074,19.721025
"Gulf of Finland","Gulf of Finland","GF",2075,18.7041838709677
"Gulf of Finland","Gulf of Finland","GF",2076,19.7045274193548
"Gulf of Finland","Gulf of Finland","GF",2077,20.5625919354839
"Gulf of Finland","Gulf of Finland","GF",2078,20.6915193548387
"Gulf of Finland","Gulf of Finland","GF",2079,18.2059451612903
"Gulf of Finland","Gulf of Finland","GF",2080,19.075839516129
"Gulf of Finland","Gulf of Finland","GF",2081,19.2045951612903
"Gulf of Finland","Gulf of Finland","GF",2082,19.5889927419355
"Gulf of Finland","Gulf of Finland","GF",2083,19.4198201612903
"Gulf of Finland","Gulf of Finland","GF",2084,19.6836911290323
"Gulf of Finland","Gulf of Finland","GF",2085,20.5344911290323
"Gulf of Finland","Gulf of Finland","GF",2086,20.6644
"Gulf of Finland","Gulf of Finland","GF",2087,18.8943612903226
"Gulf of Finland","Gulf of Finland","GF",2088,19.9017322580645
"Gulf of Finland","Gulf of Finland","GF",2089,19.2825879032258
"Gulf of Finland","Gulf of Finland","GF",2090,19.0263637096774
"Gulf of Finland","Gulf of Finland","GF",2091,19.7623677419355
"Gulf of Finland","Gulf of Finland","GF",2092,21.0596830645161
"Gulf of Finland","Gulf of Finland","GF",2093,20.0454427419355
"Gulf of Finland","Gulf of Finland","GF",2094,20.9796459677419
"Gulf of Finland","Gulf of Finland","GF",2095,18.4984241935484
"Gulf of Finland","Gulf of Finland","GF",2096,20.0612451612903
"Gulf of Finland","Gulf of Finland","GF",2097,20.9758096774194
"Gulf of Finland","Gulf of Finland","GF",2098,22.4572846774194
"Gulf of Finland","Gulf of Finland","GF",2099,19.9270233870968
"Gulf of Riga","Gulf of Riga","GR",1960,19.7497516129032
"Gulf of Riga","Gulf of Riga","GR",1961,17.9328975806452
"Gulf of Riga","Gulf of Riga","GR",1962,18.7065314516129
"Gulf of Riga","Gulf of Riga","GR",1963,19.8115419354839
"Gulf of Riga","Gulf of Riga","GR",1964,18.4540830645161
"Gulf of Riga","Gulf of Riga","GR",1965,17.7503169354839
"Gulf of Riga","Gulf of Riga","GR",1966,17.7098056451613
"Gulf of Riga","Gulf of Riga","GR",1967,20.1932814516129
"Gulf of Riga","Gulf of Riga","GR",1968,17.6489322580645
"Gulf of Riga","Gulf of Riga","GR",1969,18.9318258064516
"Gulf of Riga","Gulf of Riga","GR",1970,18.5308419354839
"Gulf of Riga","Gulf of Riga","GR",1971,16.3405508064516
"Gulf of Riga","Gulf of Riga","GR",1972,18.2771346774194
"Gulf of Riga","Gulf of Riga","GR",1973,18.2649016129032
"Gulf of Riga","Gulf of Riga","GR",1974,19.4566080645161
"Gulf of Riga","Gulf of Riga","GR",1975,18.3714870967742
"Gulf of Riga","Gulf of Riga","GR",1976,21.2922870967742
"Gulf of Riga","Gulf of Riga","GR",1977,17.9532338709677
"Gulf of Riga","Gulf of Riga","GR",1978,21.3173233870968
"Gulf of Riga","Gulf of Riga","GR",1979,16.9503733870968
"Gulf of Riga","Gulf of Riga","GR",1980,18.2553798387097
"Gulf of Riga","Gulf of Riga","GR",1981,18.5848556451613
"Gulf of Riga","Gulf of Riga","GR",1982,17.6337379032258
"Gulf of Riga","Gulf of Riga","GR",1983,19.1196685483871
"Gulf of Riga","Gulf of Riga","GR",1984,19.5683435483871
"Gulf of Riga","Gulf of Riga","GR",1985,18.8727314516129
"Gulf of Riga","Gulf of Riga","GR",1986,18.4627185483871
"Gulf of Riga","Gulf of Riga","GR",1987,20.1237524193548
"Gulf of Riga","Gulf of Riga","GR",1988,17.2934129032258
"Gulf of Riga","Gulf of Riga","GR",1989,18.7862879032258
"Gulf of Riga","Gulf of Riga","GR",1990,18.8287959677419
"Gulf of Riga","Gulf of Riga","GR",1991,18.4804951612903
"Gulf of Riga","Gulf of Riga","GR",1992,16.4193733870968
"Gulf of Riga","Gulf of Riga","GR",1993,18.2185911290323
"Gulf of Riga","Gulf of Riga","GR",1994,17.4273008064516
"Gulf of Riga","Gulf of Riga","GR",1995,18.4814596774194
"Gulf of Riga","Gulf of Riga","GR",1996,19.210489516129
"Gulf of Riga","Gulf of Riga","GR",1997,19.5541588709677
"Gulf of Riga","Gulf of Riga","GR",1998,20.4976435483871
"Gulf of Riga","Gulf of Riga","GR",1999,20.4721112903226
"Gulf of Riga","Gulf of Riga","GR",2000,19.1272548387097
"Gulf of Riga","Gulf of Riga","GR",2001,20.4621298387097
"Gulf of Riga","Gulf of Riga","GR",2002,17.7290475806452
"Gulf of Riga","Gulf of Riga","GR",2003,21.3673072580645
"Gulf of Riga","Gulf of Riga","GR",2004,16.9110233870968
"Gulf of Riga","Gulf of Riga","GR",2005,19.1285693548387
"Gulf of Riga","Gulf of Riga","GR",2006,19.3505
"Gulf of Riga","Gulf of Riga","GR",2007,21.3460153225806
"Gulf of Riga","Gulf of Riga","GR",2008,16.1664080645161
"Gulf of Riga","Gulf of Riga","GR",2009,17.7472862903226
"Gulf of Riga","Gulf of Riga","GR",2010,19.6151024193548
"Gulf of Riga","Gulf of Riga","GR",2011,20.3647153225806
"Gulf of Riga","Gulf of Riga","GR",2012,20.82275
"Gulf of Riga","Gulf of Riga","GR",2013,16.7716322580645
"Gulf of Riga","Gulf of Riga","GR",2014,21.3006548387097
"Gulf of Riga","Gulf of Riga","GR",2015,18.9264959677419
"Gulf of Riga","Gulf of Riga","GR",2016,18.4638370967742
"Gulf of Riga","Gulf of Riga","GR",2017,20.6148475806452
"Gulf of Riga","Gulf of Riga","GR",2018,21.4358661290323
"Gulf of Riga","Gulf of Riga","GR",2019,19.0741903225806
"Gulf of Riga","Gulf of Riga","GR",2020,20.381685483871
"Gulf of Riga","Gulf of Riga","GR",2021,20.8894177419355
"Gulf of Riga","Gulf of Riga","GR",2022,19.6989443548387
"Gulf of Riga","Gulf of Riga","GR",2023,19.2265266129032
"Gulf of Riga","Gulf of Riga","GR",2024,20.4380120967742
"Gulf of Riga","Gulf of Riga","GR",2025,21.2880169354839
"Gulf of Riga","Gulf of Riga","GR",2026,19.6042983870968
"Gulf of Riga","Gulf of Riga","GR",2027,18.0315338709677
"Gulf of Riga","Gulf of Riga","GR",2028,19.4382274193548
"Gulf of Riga","Gulf of Riga","GR",2029,21.6422983870968
"Gulf of Riga","Gulf of Riga","GR",2030,20.1892491935484
"Gulf of Riga","Gulf of Riga","GR",2031,20.8228588709677
"Gulf of Riga","Gulf of Riga","GR",2032,19.0801637096774
"Gulf of Riga","Gulf of Riga","GR",2033,20.1161556451613
"Gulf of Riga","Gulf of Riga","GR",2034,20.0815137096774
"Gulf of Riga","Gulf of Riga","GR",2035,18.3871887096774
"Gulf of Riga","Gulf of Riga","GR",2036,20.0871330645161
"Gulf of Riga","Gulf of Riga","GR",2037,18.4834048387097
"Gulf of Riga","Gulf of Riga","GR",2038,22.8693322580645
"Gulf of Riga","Gulf of Riga","GR",2039,20.2562306451613
"Gulf of Riga","Gulf of Riga","GR",2040,19.5520661290323
"Gulf of Riga","Gulf of Riga","GR",2041,22.2932927419355
"Gulf of Riga","Gulf of Riga","GR",2042,20.7520266129032
"Gulf of Riga","Gulf of Riga","GR",2043,19.9331588709677
"Gulf of Riga","Gulf of Riga","GR",2044,19.8052774193548
"Gulf of Riga","Gulf of Riga","GR",2045,21.5428080645161
"Gulf of Riga","Gulf of Riga","GR",2046,19.8500612903226
"Gulf of Riga","Gulf of Riga","GR",2047,22.301075
"Gulf of Riga","Gulf of Riga","GR",2048,20.3992032258065
"Gulf of Riga","Gulf of Riga","GR",2049,20.2609612903226
"Gulf of Riga","Gulf of Riga","GR",2050,19.9923629032258
"Gulf of Riga","Gulf of Riga","GR",2051,18.5462056451613
"Gulf of Riga","Gulf of Riga","GR",2052,21.0189822580645
"Gulf of Riga","Gulf of Riga","GR",2053,21.2497322580645
"Gulf of Riga","Gulf of Riga","GR",2054,20.3706766129032
"Gulf of Riga","Gulf of Riga","GR",2055,20.8670266129032
"Gulf of Riga","Gulf of Riga","GR",2056,20.4226064516129
"Gulf of Riga","Gulf of Riga","GR",2057,19.7952927419355
"Gulf of Riga","Gulf of Riga","GR",2058,22.9704790322581
"Gulf of Riga","Gulf of Riga","GR",2059,19.7431588709677
"Gulf of Riga","Gulf of Riga","GR",2060,20.989814516129
"Gulf of Riga","Gulf of Riga","GR",2061,21.0771741935484
"Gulf of Riga","Gulf of Riga","GR",2062,21.3499677419355
"Gulf of Riga","Gulf of Riga","GR",2063,22.255439516129
"Gulf of Riga","Gulf of Riga","GR",2064,21.0312201612903
"Gulf of Riga","Gulf of Riga","GR",2065,19.4274193548387
"Gulf of Riga","Gulf of Riga","GR",2066,20.2857120967742
"Gulf of Riga","Gulf of Riga","GR",2067,20.5012967741935
"Gulf of Riga","Gulf of Riga","GR",2068,21.548835483871
"Gulf of Riga","Gulf of Riga","GR",2069,21.1752919354839
"Gulf of Riga","Gulf of Riga","GR",2070,20.9483927419355
"Gulf of Riga","Gulf of Riga","GR",2071,21.4412741935484
"Gulf of Riga","Gulf of Riga","GR",2072,21.0630362903226
"Gulf of Riga","Gulf of Riga","GR",2073,23.1913419354839
"Gulf of Riga","Gulf of Riga","GR",2074,21.4961596774194
"Gulf of Riga","Gulf of Riga","GR",2075,20.570110483871
"Gulf of Riga","Gulf of Riga","GR",2076,21.141614516129
"Gulf of Riga","Gulf of Riga","GR",2077,22.4123491935484
"Gulf of Riga","Gulf of Riga","GR",2078,22.3310879032258
"Gulf of Riga","Gulf of Riga","GR",2079,19.8481919354839
"Gulf of Riga","Gulf of Riga","GR",2080,21.3859056451613
"Gulf of Riga","Gulf of Riga","GR",2081,20.202860483871
"Gulf of Riga","Gulf of Riga","GR",2082,21.0946661290323
"Gulf of Riga","Gulf of Riga","GR",2083,21.8647580645161
"Gulf of Riga","Gulf of Riga","GR",2084,21.7935080645161
"Gulf of Riga","Gulf of Riga","GR",2085,22.0798846774194
"Gulf of Riga","Gulf of Riga","GR",2086,22.4178758064516
"Gulf of Riga","Gulf of Riga","GR",2087,20.506675
"Gulf of Riga","Gulf of Riga","GR",2088,21.839864516129
"Gulf of Riga","Gulf of Riga","GR",2089,21.2416266129032
"Gulf of Riga","Gulf of Riga","GR",2090,20.9313790322581
"Gulf of Riga","Gulf of Riga","GR",2091,21.8447709677419
"Gulf of Riga","Gulf of Riga","GR",2092,22.2573056451613
"Gulf of Riga","Gulf of Riga","GR",2093,21.7302879032258
"Gulf of Riga","Gulf of Riga","GR",2094,22.9651516129032
"Gulf of Riga","Gulf of Riga","GR",2095,20.7740782258065
"Gulf of Riga","Gulf of Riga","GR",2096,21.7743298387097
"Gulf of Riga","Gulf of Riga","GR",2097,21.8850419354839
"Gulf of Riga","Gulf of Riga","GR",2098,23.2616540322581
"Gulf of Riga","Gulf of Riga","GR",2099,22.7431588709677
"Eastern Gotland Basin","Gotland Sea","GS",1960,18.5945362903226
"Northern Baltic Proper","Gotland Sea","GS",1960,18.5945362903226
"Western Gotland Basin","Gotland Sea","GS",1960,18.5945362903226
"Eastern Gotland Basin","Gotland Sea","GS",1961,16.7250217741936
"Northern Baltic Proper","Gotland Sea","GS",1961,16.7250217741936
"Western Gotland Basin","Gotland Sea","GS",1961,16.7250217741936
"Eastern Gotland Basin","Gotland Sea","GS",1962,17.7281790322581
"Northern Baltic Proper","Gotland Sea","GS",1962,17.7281790322581
"Western Gotland Basin","Gotland Sea","GS",1962,17.7281790322581
"Eastern Gotland Basin","Gotland Sea","GS",1963,19.2179072580645
"Northern Baltic Proper","Gotland Sea","GS",1963,19.2179072580645
"Western Gotland Basin","Gotland Sea","GS",1963,19.2179072580645
"Eastern Gotland Basin","Gotland Sea","GS",1964,17.6776419354839
"Northern Baltic Proper","Gotland Sea","GS",1964,17.6776419354839
"Western Gotland Basin","Gotland Sea","GS",1964,17.6776419354839
"Eastern Gotland Basin","Gotland Sea","GS",1965,16.4304798387097
"Northern Baltic Proper","Gotland Sea","GS",1965,16.4304798387097
"Western Gotland Basin","Gotland Sea","GS",1965,16.4304798387097
"Eastern Gotland Basin","Gotland Sea","GS",1966,16.7910419354839
"Northern Baltic Proper","Gotland Sea","GS",1966,16.7910419354839
"Western Gotland Basin","Gotland Sea","GS",1966,16.7910419354839
"Eastern Gotland Basin","Gotland Sea","GS",1967,18.0659193548387
"Northern Baltic Proper","Gotland Sea","GS",1967,18.0659193548387
"Western Gotland Basin","Gotland Sea","GS",1967,18.0659193548387
"Eastern Gotland Basin","Gotland Sea","GS",1968,17.3800774193548
"Northern Baltic Proper","Gotland Sea","GS",1968,17.3800774193548
"Western Gotland Basin","Gotland Sea","GS",1968,17.3800774193548
"Eastern Gotland Basin","Gotland Sea","GS",1969,18.1288483870968
"Northern Baltic Proper","Gotland Sea","GS",1969,18.1288483870968
"Western Gotland Basin","Gotland Sea","GS",1969,18.1288483870968
"Eastern Gotland Basin","Gotland Sea","GS",1970,17.7944637096774
"Northern Baltic Proper","Gotland Sea","GS",1970,17.7944637096774
"Western Gotland Basin","Gotland Sea","GS",1970,17.7944637096774
"Eastern Gotland Basin","Gotland Sea","GS",1971,16.1435403225806
"Northern Baltic Proper","Gotland Sea","GS",1971,16.1435403225806
"Western Gotland Basin","Gotland Sea","GS",1971,16.1435403225806
"Eastern Gotland Basin","Gotland Sea","GS",1972,17.6754298387097
"Northern Baltic Proper","Gotland Sea","GS",1972,17.6754298387097
"Western Gotland Basin","Gotland Sea","GS",1972,17.6754298387097
"Eastern Gotland Basin","Gotland Sea","GS",1973,17.6019153225806
"Northern Baltic Proper","Gotland Sea","GS",1973,17.6019153225806
"Western Gotland Basin","Gotland Sea","GS",1973,17.6019153225806
"Eastern Gotland Basin","Gotland Sea","GS",1974,18.1835532258065
"Northern Baltic Proper","Gotland Sea","GS",1974,18.1835532258065
"Western Gotland Basin","Gotland Sea","GS",1974,18.1835532258065
"Eastern Gotland Basin","Gotland Sea","GS",1975,17.7043387096774
"Northern Baltic Proper","Gotland Sea","GS",1975,17.7043387096774
"Western Gotland Basin","Gotland Sea","GS",1975,17.7043387096774
"Eastern Gotland Basin","Gotland Sea","GS",1976,19.9820306451613
"Northern Baltic Proper","Gotland Sea","GS",1976,19.9820306451613
"Western Gotland Basin","Gotland Sea","GS",1976,19.9820306451613
"Eastern Gotland Basin","Gotland Sea","GS",1977,17.2684137096774
"Northern Baltic Proper","Gotland Sea","GS",1977,17.2684137096774
"Western Gotland Basin","Gotland Sea","GS",1977,17.2684137096774
"Eastern Gotland Basin","Gotland Sea","GS",1978,19.5284016129032
"Northern Baltic Proper","Gotland Sea","GS",1978,19.5284016129032
"Western Gotland Basin","Gotland Sea","GS",1978,19.5284016129032
"Eastern Gotland Basin","Gotland Sea","GS",1979,16.1865629032258
"Northern Baltic Proper","Gotland Sea","GS",1979,16.1865629032258
