"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"Kiel Bay","Fehmarn Belt","FB",2005,17.4673935483871
"Kiel Bay","Fehmarn Belt","FB",2006,17.2477516129032
"Kiel Bay","Fehmarn Belt","FB",2007,16.9196112903226
"Kiel Bay","Fehmarn Belt","FB",2008,16.853510483871
"Kiel Bay","Fehmarn Belt","FB",2009,17.6002661290323
"Kiel Bay","Fehmarn Belt","FB",2010,17.0253153225806
"Kiel Bay","Fehmarn Belt","FB",2011,16.9645330645161
"Kiel Bay","Fehmarn Belt","FB",2012,17.4752612903226
"Kiel Bay","Fehmarn Belt","FB",2013,17.4217096774194
"Kiel Bay","Fehmarn Belt","FB",2014,17.2924548387097
"Kiel Bay","Fehmarn Belt","FB",2015,17.7937879032258
"Kiel Bay","Fehmarn Belt","FB",2016,16.9363612903226
"Kiel Bay","Fehmarn Belt","FB",2017,17.3825370967742
"Kiel Bay","Fehmarn Belt","FB",2018,16.7352975806452
"Kiel Bay","Fehmarn Belt","FB",2019,16.9441830645161
"Kiel Bay","Fehmarn Belt","FB",2020,17.1316032258065
"Kiel Bay","Fehmarn Belt","FB",2021,15.9021427419355
"Kiel Bay","Fehmarn Belt","FB",2022,16.8623935483871
"Kiel Bay","Fehmarn Belt","FB",2023,18.4294919354839
"Kiel Bay","Fehmarn Belt","FB",2024,17.1658443548387
"Kiel Bay","Fehmarn Belt","FB",2025,16.8126024193548
"Kiel Bay","Fehmarn Belt","FB",2026,17.3205467741935
"Kiel Bay","Fehmarn Belt","FB",2027,16.7513483870968
"Kiel Bay","Fehmarn Belt","FB",2028,17.6558879032258
"Kiel Bay","Fehmarn Belt","FB",2029,18.9408483870968
"Kiel Bay","Fehmarn Belt","FB",2030,16.9304911290323
"Kiel Bay","Fehmarn Belt","FB",2031,17.1823096774194
"Kiel Bay","Fehmarn Belt","FB",2032,17.1704806451613
"Kiel Bay","Fehmarn Belt","FB",2033,17.7535887096774
"Kiel Bay","Fehmarn Belt","FB",2034,16.9548983870968
"Kiel Bay","Fehmarn Belt","FB",2035,17.5272548387097
"Kiel Bay","Fehmarn Belt","FB",2036,16.5494306451613
"Kiel Bay","Fehmarn Belt","FB",2037,16.6582282258065
"Kiel Bay","Fehmarn Belt","FB",2038,18.3358258064516
"Kiel Bay","Fehmarn Belt","FB",2039,17.0520830645161
"Kiel Bay","Fehmarn Belt","FB",2040,18.3859790322581
"Kiel Bay","Fehmarn Belt","FB",2041,17.9260677419355
"Kiel Bay","Fehmarn Belt","FB",2042,16.6927967741935
"Kiel Bay","Fehmarn Belt","FB",2043,17.2123379032258
"Kiel Bay","Fehmarn Belt","FB",2044,17.6898637096774
"Kiel Bay","Fehmarn Belt","FB",2045,17.3157516129032
"Kiel Bay","Fehmarn Belt","FB",2046,18.5192056451613
"Kiel Bay","Fehmarn Belt","FB",2047,17.2160653225806
"Kiel Bay","Fehmarn Belt","FB",2048,17.6138201612903
"Kiel Bay","Fehmarn Belt","FB",2049,17.9334137096774
"Kiel Bay","Fehmarn Belt","FB",2050,19.3926983870968
"Kiel Bay","Fehmarn Belt","FB",2051,17.5668096774194
"Kiel Bay","Fehmarn Belt","FB",2052,18.2548620967742
"Kiel Bay","Fehmarn Belt","FB",2053,17.8164967741935
"Kiel Bay","Fehmarn Belt","FB",2054,19.1789435483871
"Kiel Bay","Fehmarn Belt","FB",2055,18.6535975806452
"Kiel Bay","Fehmarn Belt","FB",2056,18.2132266129032
"Kiel Bay","Fehmarn Belt","FB",2057,18.4197072580645
"Kiel Bay","Fehmarn Belt","FB",2058,18.2496088709677
"Kiel Bay","Fehmarn Belt","FB",2059,18.4267580645161
"Kiel Bay","Fehmarn Belt","FB",2060,17.7470741935484
"Kiel Bay","Fehmarn Belt","FB",2061,17.9169927419355
"Kiel Bay","Fehmarn Belt","FB",2062,17.7959040322581
"Kiel Bay","Fehmarn Belt","FB",2063,17.9100862903226
"Kiel Bay","Fehmarn Belt","FB",2064,17.4463951612903
"Kiel Bay","Fehmarn Belt","FB",2065,20.0510814516129
"Kiel Bay","Fehmarn Belt","FB",2066,18.9253467741935
"Kiel Bay","Fehmarn Belt","FB",2067,18.4659887096774
"Kiel Bay","Fehmarn Belt","FB",2068,18.3260379032258
"Kiel Bay","Fehmarn Belt","FB",2069,17.9368129032258
"Kiel Bay","Fehmarn Belt","FB",2070,18.1445241935484
"Kiel Bay","Fehmarn Belt","FB",2071,17.8232274193548
"Kiel Bay","Fehmarn Belt","FB",2072,19.4793403225806
"Kiel Bay","Fehmarn Belt","FB",2073,18.330010483871
"Kiel Bay","Fehmarn Belt","FB",2074,18.5578620967742
"Kiel Bay","Fehmarn Belt","FB",2075,19.6555233870968
"Kiel Bay","Fehmarn Belt","FB",2076,17.8529935483871
"Kiel Bay","Fehmarn Belt","FB",2077,18.4521580645161
"Kiel Bay","Fehmarn Belt","FB",2078,17.9658685483871
"Kiel Bay","Fehmarn Belt","FB",2079,17.9650379032258
"Kiel Bay","Fehmarn Belt","FB",2080,18.1106862903226
"Kiel Bay","Fehmarn Belt","FB",2081,18.8588693548387
"Kiel Bay","Fehmarn Belt","FB",2082,18.6772967741935
"Kiel Bay","Fehmarn Belt","FB",2083,19.2664919354839
"Kiel Bay","Fehmarn Belt","FB",2084,18.5141120967742
"Kiel Bay","Fehmarn Belt","FB",2085,17.8861911290323
"Kiel Bay","Fehmarn Belt","FB",2086,18.7916887096774
"Kiel Bay","Fehmarn Belt","FB",2087,20.4410629032258
"Kiel Bay","Fehmarn Belt","FB",2088,18.9695822580645
"Kiel Bay","Fehmarn Belt","FB",2089,18.5688314516129
"Kiel Bay","Fehmarn Belt","FB",2090,18.0449677419355
"Kiel Bay","Fehmarn Belt","FB",2091,19.4123024193548
"Kiel Bay","Fehmarn Belt","FB",2092,18.920410483871
"Kiel Bay","Fehmarn Belt","FB",2093,18.6133008064516
"Kiel Bay","Fehmarn Belt","FB",2094,17.9481556451613
"Kiel Bay","Fehmarn Belt","FB",2095,17.634689516129
"Kiel Bay","Fehmarn Belt","FB",2096,18.4125483870968
"Kiel Bay","Fehmarn Belt","FB",2097,18.6819701612903
"Kiel Bay","Fehmarn Belt","FB",2098,17.7003903225806
"Kiel Bay","Fehmarn Belt","FB",2099,19.0831064516129
"Kiel Bay","Fehmarn Belt","FB",2100,19.6559387096774
"Gulf of Finland","Gulf of Finland","GF",1960,16.3269427419355
"Gulf of Finland","Gulf of Finland","GF",1961,16.0479467741935
"Gulf of Finland","Gulf of Finland","GF",1962,15.5635572580645
"Gulf of Finland","Gulf of Finland","GF",1963,17.0343508064516
"Gulf of Finland","Gulf of Finland","GF",1964,17.8760193548387
"Gulf of Finland","Gulf of Finland","GF",1965,14.839139516129
"Gulf of Finland","Gulf of Finland","GF",1966,15.5670693548387
"Gulf of Finland","Gulf of Finland","GF",1967,15.4095112903226
"Gulf of Finland","Gulf of Finland","GF",1968,14.8709427419355
"Gulf of Finland","Gulf of Finland","GF",1969,16.1456588709677
"Gulf of Finland","Gulf of Finland","GF",1970,13.6545551612903
"Gulf of Finland","Gulf of Finland","GF",1971,14.7527790322581
"Gulf of Finland","Gulf of Finland","GF",1972,13.9245911290323
"Gulf of Finland","Gulf of Finland","GF",1973,16.6597048387097
"Gulf of Finland","Gulf of Finland","GF",1974,15.7305717741935
"Gulf of Finland","Gulf of Finland","GF",1975,16.4016935483871
"Gulf of Finland","Gulf of Finland","GF",1976,16.9871620967742
"Gulf of Finland","Gulf of Finland","GF",1977,14.8642040322581
"Gulf of Finland","Gulf of Finland","GF",1978,14.9248717741935
"Gulf of Finland","Gulf of Finland","GF",1979,17.2160653225806
"Gulf of Finland","Gulf of Finland","GF",1980,14.9190870967742
"Gulf of Finland","Gulf of Finland","GF",1981,16.6415387096774
"Gulf of Finland","Gulf of Finland","GF",1982,15.1172137096774
"Gulf of Finland","Gulf of Finland","GF",1983,15.2606701612903
"Gulf of Finland","Gulf of Finland","GF",1984,14.4362862903226
"Gulf of Finland","Gulf of Finland","GF",1985,14.7271975806452
"Gulf of Finland","Gulf of Finland","GF",1986,16.2608508064516
"Gulf of Finland","Gulf of Finland","GF",1987,15.356089516129
"Gulf of Finland","Gulf of Finland","GF",1988,15.6866322580645
"Gulf of Finland","Gulf of Finland","GF",1989,13.8292669354839
"Gulf of Finland","Gulf of Finland","GF",1990,15.1666024193548
"Gulf of Finland","Gulf of Finland","GF",1991,16.6679427419355
"Gulf of Finland","Gulf of Finland","GF",1992,16.5096911290323
"Gulf of Finland","Gulf of Finland","GF",1993,15.6260830645161
"Gulf of Finland","Gulf of Finland","GF",1994,16.7906266129032
"Gulf of Finland","Gulf of Finland","GF",1995,17.5170459677419
"Gulf of Finland","Gulf of Finland","GF",1996,13.9031258064516
"Gulf of Finland","Gulf of Finland","GF",1997,14.8516822580645
"Gulf of Finland","Gulf of Finland","GF",1998,17.457135483871
"Gulf of Finland","Gulf of Finland","GF",1999,17.5561927419355
"Gulf of Finland","Gulf of Finland","GF",2000,15.0146443548387
"Gulf of Finland","Gulf of Finland","GF",2001,15.8206338709677
"Gulf of Finland","Gulf of Finland","GF",2002,15.6534814516129
"Gulf of Finland","Gulf of Finland","GF",2003,15.7599443548387
"Gulf of Finland","Gulf of Finland","GF",2004,15.4375524193548
"Gulf of Finland","Gulf of Finland","GF",2005,16.1214725806452
"Gulf of Finland","Gulf of Finland","GF",2006,18.1666266129032
"Gulf of Finland","Gulf of Finland","GF",2007,14.3203419354839
"Gulf of Finland","Gulf of Finland","GF",2008,14.1500887096774
"Gulf of Finland","Gulf of Finland","GF",2009,16.0738153225806
"Gulf of Finland","Gulf of Finland","GF",2010,16.4873435483871
"Gulf of Finland","Gulf of Finland","GF",2011,15.0249314516129
"Gulf of Finland","Gulf of Finland","GF",2012,15.6213693548387
"Gulf of Finland","Gulf of Finland","GF",2013,16.542139516129
"Gulf of Finland","Gulf of Finland","GF",2014,14.7442653225806
"Gulf of Finland","Gulf of Finland","GF",2015,15.9352991935484
"Gulf of Finland","Gulf of Finland","GF",2016,15.0454
"Gulf of Finland","Gulf of Finland","GF",2017,15.0956274193548
"Gulf of Finland","Gulf of Finland","GF",2018,15.4816032258065
"Gulf of Finland","Gulf of Finland","GF",2019,15.1918903225806
"Gulf of Finland","Gulf of Finland","GF",2020,14.775510483871
"Gulf of Finland","Gulf of Finland","GF",2021,15.3649790322581
"Gulf of Finland","Gulf of Finland","GF",2022,15.7521016129032
"Gulf of Finland","Gulf of Finland","GF",2023,18.3097306451613
"Gulf of Finland","Gulf of Finland","GF",2024,16.720875
"Gulf of Finland","Gulf of Finland","GF",2025,14.7249790322581
"Gulf of Finland","Gulf of Finland","GF",2026,16.2233435483871
"Gulf of Finland","Gulf of Finland","GF",2027,15.9349870967742
"Gulf of Finland","Gulf of Finland","GF",2028,15.9700741935484
"Gulf of Finland","Gulf of Finland","GF",2029,16.8368379032258
"Gulf of Finland","Gulf of Finland","GF",2030,15.2958790322581
"Gulf of Finland","Gulf of Finland","GF",2031,17.1207266129032
"Gulf of Finland","Gulf of Finland","GF",2032,15.9421072580645
"Gulf of Finland","Gulf of Finland","GF",2033,15.9059282258065
"Gulf of Finland","Gulf of Finland","GF",2034,14.5324322580645
"Gulf of Finland","Gulf of Finland","GF",2035,17.4192379032258
"Gulf of Finland","Gulf of Finland","GF",2036,15.8238362903226
"Gulf of Finland","Gulf of Finland","GF",2037,16.1957556451613
"Gulf of Finland","Gulf of Finland","GF",2038,18.0837556451613
"Gulf of Finland","Gulf of Finland","GF",2039,16.1114862903226
"Gulf of Finland","Gulf of Finland","GF",2040,16.6222282258065
"Gulf of Finland","Gulf of Finland","GF",2041,16.3322870967742
"Gulf of Finland","Gulf of Finland","GF",2042,16.2279653225806
"Gulf of Finland","Gulf of Finland","GF",2043,17.5860782258065
"Gulf of Finland","Gulf of Finland","GF",2044,16.6126798387097
"Gulf of Finland","Gulf of Finland","GF",2045,17.341085483871
"Gulf of Finland","Gulf of Finland","GF",2046,17.8536782258065
"Gulf of Finland","Gulf of Finland","GF",2047,16.655339516129
"Gulf of Finland","Gulf of Finland","GF",2048,17.0984790322581
"Gulf of Finland","Gulf of Finland","GF",2049,16.2602596774194
"Gulf of Finland","Gulf of Finland","GF",2050,17.569839516129
"Gulf of Finland","Gulf of Finland","GF",2051,16.3387443548387
"Gulf of Finland","Gulf of Finland","GF",2052,17.9713258064516
"Gulf of Finland","Gulf of Finland","GF",2053,17.3061870967742
"Gulf of Finland","Gulf of Finland","GF",2054,17.8758217741935
"Gulf of Finland","Gulf of Finland","GF",2055,17.9020967741935
"Gulf of Finland","Gulf of Finland","GF",2056,18.2043024193548
"Gulf of Finland","Gulf of Finland","GF",2057,16.9313846774194
"Gulf of Finland","Gulf of Finland","GF",2058,17.2272774193548
"Gulf of Finland","Gulf of Finland","GF",2059,16.2530975806452
"Gulf of Finland","Gulf of Finland","GF",2060,16.3732685483871
"Gulf of Finland","Gulf of Finland","GF",2061,17.3256870967742
"Gulf of Finland","Gulf of Finland","GF",2062,17.4380556451613
"Gulf of Finland","Gulf of Finland","GF",2063,15.972085483871
"Gulf of Finland","Gulf of Finland","GF",2064,15.6432669354839
"Gulf of Finland","Gulf of Finland","GF",2065,19.3093008064516
"Gulf of Finland","Gulf of Finland","GF",2066,17.3247943548387
"Gulf of Finland","Gulf of Finland","GF",2067,18.7072806451613
"Gulf of Finland","Gulf of Finland","GF",2068,18.7351975806452
"Gulf of Finland","Gulf of Finland","GF",2069,18.7552564516129
"Gulf of Finland","Gulf of Finland","GF",2070,17.1205
"Gulf of Finland","Gulf of Finland","GF",2071,16.5176701612903
"Gulf of Finland","Gulf of Finland","GF",2072,18.4053080645161
"Gulf of Finland","Gulf of Finland","GF",2073,19.5484169354839
"Gulf of Finland","Gulf of Finland","GF",2074,17.2556564516129
"Gulf of Finland","Gulf of Finland","GF",2075,17.8236112903226
"Gulf of Finland","Gulf of Finland","GF",2076,17.7117677419355
"Gulf of Finland","Gulf of Finland","GF",2077,17.1665983870968
"Gulf of Finland","Gulf of Finland","GF",2078,18.0767008064516
"Gulf of Finland","Gulf of Finland","GF",2079,18.5464120967742
"Gulf of Finland","Gulf of Finland","GF",2080,16.9602661290323
"Gulf of Finland","Gulf of Finland","GF",2081,18.1505201612903
"Gulf of Finland","Gulf of Finland","GF",2082,16.9997661290323
"Gulf of Finland","Gulf of Finland","GF",2083,19.0962717741935
"Gulf of Finland","Gulf of Finland","GF",2084,19.2213717741935
"Gulf of Finland","Gulf of Finland","GF",2085,16.6938951612903
"Gulf of Finland","Gulf of Finland","GF",2086,18.2109556451613
"Gulf of Finland","Gulf of Finland","GF",2087,19.6701806451613
"Gulf of Finland","Gulf of Finland","GF",2088,17.9206774193548
"Gulf of Finland","Gulf of Finland","GF",2089,18.8409532258065
"Gulf of Finland","Gulf of Finland","GF",2090,18.4258161290323
"Gulf of Finland","Gulf of Finland","GF",2091,19.5380879032258
"Gulf of Finland","Gulf of Finland","GF",2092,17.9974258064516
"Gulf of Finland","Gulf of Finland","GF",2093,17.3252161290323
"Gulf of Finland","Gulf of Finland","GF",2094,15.1865169354839
"Gulf of Finland","Gulf of Finland","GF",2095,17.2364403225806
"Gulf of Finland","Gulf of Finland","GF",2096,16.7930661290323
"Gulf of Finland","Gulf of Finland","GF",2097,16.3929435483871
"Gulf of Finland","Gulf of Finland","GF",2098,16.8587491935484
"Gulf of Finland","Gulf of Finland","GF",2099,17.9840169354839
"Gulf of Finland","Gulf of Finland","GF",2100,17.9503540322581
"Gulf of Riga","Gulf of Riga","GR",1960,18.1102137096774
"Gulf of Riga","Gulf of Riga","GR",1961,16.6944741935484
"Gulf of Riga","Gulf of Riga","GR",1962,17.6877322580645
"Gulf of Riga","Gulf of Riga","GR",1963,18.1728467741935
"Gulf of Riga","Gulf of Riga","GR",1964,19.3133612903226
"Gulf of Riga","Gulf of Riga","GR",1965,15.832014516129
"Gulf of Riga","Gulf of Riga","GR",1966,16.8012451612903
"Gulf of Riga","Gulf of Riga","GR",1967,16.5747508064516
"Gulf of Riga","Gulf of Riga","GR",1968,16.228885483871
"Gulf of Riga","Gulf of Riga","GR",1969,18.0657975806452
"Gulf of Riga","Gulf of Riga","GR",1970,15.6818040322581
"Gulf of Riga","Gulf of Riga","GR",1971,16.2548806451613
"Gulf of Riga","Gulf of Riga","GR",1972,15.6922185483871
"Gulf of Riga","Gulf of Riga","GR",1973,17.7293935483871
"Gulf of Riga","Gulf of Riga","GR",1974,17.0242193548387
"Gulf of Riga","Gulf of Riga","GR",1975,17.8986088709677
"Gulf of Riga","Gulf of Riga","GR",1976,18.6058967741935
"Gulf of Riga","Gulf of Riga","GR",1977,15.9810153225806
"Gulf of Riga","Gulf of Riga","GR",1978,16.5981032258065
"Gulf of Riga","Gulf of Riga","GR",1979,19.6665870967742
"Gulf of Riga","Gulf of Riga","GR",1980,16.7945225806452
"Gulf of Riga","Gulf of Riga","GR",1981,17.5688838709677
"Gulf of Riga","Gulf of Riga","GR",1982,16.1529169354839
"Gulf of Riga","Gulf of Riga","GR",1983,15.9949935483871
"Gulf of Riga","Gulf of Riga","GR",1984,16.5580903225806
"Gulf of Riga","Gulf of Riga","GR",1985,15.7262241935484
"Gulf of Riga","Gulf of Riga","GR",1986,17.5229669354839
"Gulf of Riga","Gulf of Riga","GR",1987,16.2599241935484
"Gulf of Riga","Gulf of Riga","GR",1988,16.4344314516129
"Gulf of Riga","Gulf of Riga","GR",1989,15.4070508064516
"Gulf of Riga","Gulf of Riga","GR",1990,16.3231467741935
"Gulf of Riga","Gulf of Riga","GR",1991,17.5978588709677
"Gulf of Riga","Gulf of Riga","GR",1992,17.7423451612903
"Gulf of Riga","Gulf of Riga","GR",1993,16.7088620967742
"Gulf of Riga","Gulf of Riga","GR",1994,17.9472258064516
"Gulf of Riga","Gulf of Riga","GR",1995,18.5866653225806
"Gulf of Riga","Gulf of Riga","GR",1996,15.7681241935484
"Gulf of Riga","Gulf of Riga","GR",1997,16.3089322580645
"Gulf of Riga","Gulf of Riga","GR",1998,18.6470620967742
"Gulf of Riga","Gulf of Riga","GR",1999,18.6967943548387
"Gulf of Riga","Gulf of Riga","GR",2000,16.2875169354839
"Gulf of Riga","Gulf of Riga","GR",2001,17.3360201612903
"Gulf of Riga","Gulf of Riga","GR",2002,17.7290548387097
"Gulf of Riga","Gulf of Riga","GR",2003,17.4655153225806
"Gulf of Riga","Gulf of Riga","GR",2004,16.5857032258065
"Gulf of Riga","Gulf of Riga","GR",2005,17.3251201612903
"Gulf of Riga","Gulf of Riga","GR",2006,19.0251225806452
"Gulf of Riga","Gulf of Riga","GR",2007,15.6842435483871
"Gulf of Riga","Gulf of Riga","GR",2008,16.3995951612903
"Gulf of Riga","Gulf of Riga","GR",2009,18.1805725806452
"Gulf of Riga","Gulf of Riga","GR",2010,17.8860879032258
"Gulf of Riga","Gulf of Riga","GR",2011,16.2773782258065
"Gulf of Riga","Gulf of Riga","GR",2012,17.0888451612903
"Gulf of Riga","Gulf of Riga","GR",2013,17.4345088709677
"Gulf of Riga","Gulf of Riga","GR",2014,15.6270193548387
"Gulf of Riga","Gulf of Riga","GR",2015,16.8286548387097
"Gulf of Riga","Gulf of Riga","GR",2016,16.4220064516129
"Gulf of Riga","Gulf of Riga","GR",2017,16.8726290322581
"Gulf of Riga","Gulf of Riga","GR",2018,16.7301846774194
"Gulf of Riga","Gulf of Riga","GR",2019,16.1689330645161
"Gulf of Riga","Gulf of Riga","GR",2020,16.4126040322581
"Gulf of Riga","Gulf of Riga","GR",2021,15.819885483871
"Gulf of Riga","Gulf of Riga","GR",2022,17.248075
"Gulf of Riga","Gulf of Riga","GR",2023,19.70075
"Gulf of Riga","Gulf of Riga","GR",2024,17.2811137096774
"Gulf of Riga","Gulf of Riga","GR",2025,16.4445072580645
"Gulf of Riga","Gulf of Riga","GR",2026,17.3793201612903
"Gulf of Riga","Gulf of Riga","GR",2027,16.8489459677419
"Gulf of Riga","Gulf of Riga","GR",2028,17.4471629032258
"Gulf of Riga","Gulf of Riga","GR",2029,18.1244798387097
"Gulf of Riga","Gulf of Riga","GR",2030,16.538510483871
"Gulf of Riga","Gulf of Riga","GR",2031,17.8636725806452
"Gulf of Riga","Gulf of Riga","GR",2032,16.8716725806452
"Gulf of Riga","Gulf of Riga","GR",2033,17.4786338709677
"Gulf of Riga","Gulf of Riga","GR",2034,15.9822362903226
"Gulf of Riga","Gulf of Riga","GR",2035,18.347114516129
"Gulf of Riga","Gulf of Riga","GR",2036,17.0720088709677
"Gulf of Riga","Gulf of Riga","GR",2037,16.8852927419355
"Gulf of Riga","Gulf of Riga","GR",2038,19.3436580645161
"Gulf of Riga","Gulf of Riga","GR",2039,17.1029258064516
"Gulf of Riga","Gulf of Riga","GR",2040,17.6882830645161
"Gulf of Riga","Gulf of Riga","GR",2041,17.7717266129032
"Gulf of Riga","Gulf of Riga","GR",2042,17.5802701612903
"Gulf of Riga","Gulf of Riga","GR",2043,17.9401532258065
"Gulf of Riga","Gulf of Riga","GR",2044,18.248739516129
"Gulf of Riga","Gulf of Riga","GR",2045,18.7564556451613
"Gulf of Riga","Gulf of Riga","GR",2046,19.2035491935484
"Gulf of Riga","Gulf of Riga","GR",2047,17.7322467741935
"Gulf of Riga","Gulf of Riga","GR",2048,18.1378443548387
"Gulf of Riga","Gulf of Riga","GR",2049,17.3523838709677
"Gulf of Riga","Gulf of Riga","GR",2050,18.6647838709677
"Gulf of Riga","Gulf of Riga","GR",2051,18.0509653225806
"Gulf of Riga","Gulf of Riga","GR",2052,18.8761701612903
"Gulf of Riga","Gulf of Riga","GR",2053,18.1511475806452
"Gulf of Riga","Gulf of Riga","GR",2054,20.0607782258065
"Gulf of Riga","Gulf of Riga","GR",2055,18.920914516129
"Gulf of Riga","Gulf of Riga","GR",2056,19.1726975806452
"Gulf of Riga","Gulf of Riga","GR",2057,18.7333443548387
"Gulf of Riga","Gulf of Riga","GR",2058,18.5017201612903
"Gulf of Riga","Gulf of Riga","GR",2059,18.5116709677419
"Gulf of Riga","Gulf of Riga","GR",2060,17.4882717741935
"Gulf of Riga","Gulf of Riga","GR",2061,18.7566540322581
"Gulf of Riga","Gulf of Riga","GR",2062,17.8610427419355
"Gulf of Riga","Gulf of Riga","GR",2063,17.035464516129
"Gulf of Riga","Gulf of Riga","GR",2064,16.8550362903226
"Gulf of Riga","Gulf of Riga","GR",2065,20.5626556451613
"Gulf of Riga","Gulf of Riga","GR",2066,18.5370991935484
"Gulf of Riga","Gulf of Riga","GR",2067,19.7762975806452
"Gulf of Riga","Gulf of Riga","GR",2068,18.9700838709677
"Gulf of Riga","Gulf of Riga","GR",2069,19.5594814516129
"Gulf of Riga","Gulf of Riga","GR",2070,18.7560080645161
"Gulf of Riga","Gulf of Riga","GR",2071,18.1562838709677
"Gulf of Riga","Gulf of Riga","GR",2072,19.8161451612903
"Gulf of Riga","Gulf of Riga","GR",2073,19.903035483871
"Gulf of Riga","Gulf of Riga","GR",2074,18.4579669354839
"Gulf of Riga","Gulf of Riga","GR",2075,19.6076975806452
"Gulf of Riga","Gulf of Riga","GR",2076,18.8658709677419
"Gulf of Riga","Gulf of Riga","GR",2077,18.0507798387097
"Gulf of Riga","Gulf of Riga","GR",2078,18.945439516129
"Gulf of Riga","Gulf of Riga","GR",2079,19.1123725806452
"Gulf of Riga","Gulf of Riga","GR",2080,18.3622443548387
"Gulf of Riga","Gulf of Riga","GR",2081,19.4382983870968
"Gulf of Riga","Gulf of Riga","GR",2082,18.8390733870968
"Gulf of Riga","Gulf of Riga","GR",2083,19.9109040322581
"Gulf of Riga","Gulf of Riga","GR",2084,19.872260483871
"Gulf of Riga","Gulf of Riga","GR",2085,17.8506217741935
"Gulf of Riga","Gulf of Riga","GR",2086,19.3549798387097
"Gulf of Riga","Gulf of Riga","GR",2087,21.3842758064516
"Gulf of Riga","Gulf of Riga","GR",2088,19.2018830645161
"Gulf of Riga","Gulf of Riga","GR",2089,19.0256620967742
"Gulf of Riga","Gulf of Riga","GR",2090,19.0036903225806
"Gulf of Riga","Gulf of Riga","GR",2091,20.2794088709677
"Gulf of Riga","Gulf of Riga","GR",2092,19.1064612903226
"Gulf of Riga","Gulf of Riga","GR",2093,19.0525419354839
"Gulf of Riga","Gulf of Riga","GR",2094,16.9878790322581
"Gulf of Riga","Gulf of Riga","GR",2095,17.8811701612903
"Gulf of Riga","Gulf of Riga","GR",2096,18.1537508064516
"Gulf of Riga","Gulf of Riga","GR",2097,18.3792080645161
"Gulf of Riga","Gulf of Riga","GR",2098,17.8407387096774
"Gulf of Riga","Gulf of Riga","GR",2099,18.8121161290323
"Gulf of Riga","Gulf of Riga","GR",2100,18.8813814516129
"Eastern Gotland Basin","Gotland Sea","GS",1960,17.386060483871
"Northern Baltic Proper","Gotland Sea","GS",1960,17.386060483871
"Western Gotland Basin","Gotland Sea","GS",1960,17.386060483871
"Eastern Gotland Basin","Gotland Sea","GS",1961,15.9941540322581
"Northern Baltic Proper","Gotland Sea","GS",1961,15.9941540322581
"Western Gotland Basin","Gotland Sea","GS",1961,15.9941540322581
"Eastern Gotland Basin","Gotland Sea","GS",1962,17.0898137096774
"Northern Baltic Proper","Gotland Sea","GS",1962,17.0898137096774
"Western Gotland Basin","Gotland Sea","GS",1962,17.0898137096774
"Eastern Gotland Basin","Gotland Sea","GS",1963,16.8693798387097
"Northern Baltic Proper","Gotland Sea","GS",1963,16.8693798387097
"Western Gotland Basin","Gotland Sea","GS",1963,16.8693798387097
"Eastern Gotland Basin","Gotland Sea","GS",1964,18.0121975806452
"Northern Baltic Proper","Gotland Sea","GS",1964,18.0121975806452
"Western Gotland Basin","Gotland Sea","GS",1964,18.0121975806452
"Eastern Gotland Basin","Gotland Sea","GS",1965,15.1304314516129
"Northern Baltic Proper","Gotland Sea","GS",1965,15.1304314516129
"Western Gotland Basin","Gotland Sea","GS",1965,15.1304314516129
"Eastern Gotland Basin","Gotland Sea","GS",1966,16.5948580645161
"Northern Baltic Proper","Gotland Sea","GS",1966,16.5948580645161
"Western Gotland Basin","Gotland Sea","GS",1966,16.5948580645161
"Eastern Gotland Basin","Gotland Sea","GS",1967,15.5083717741935
"Northern Baltic Proper","Gotland Sea","GS",1967,15.5083717741935
"Western Gotland Basin","Gotland Sea","GS",1967,15.5083717741935
"Eastern Gotland Basin","Gotland Sea","GS",1968,15.1868419354839
"Northern Baltic Proper","Gotland Sea","GS",1968,15.1868419354839
"Western Gotland Basin","Gotland Sea","GS",1968,15.1868419354839
"Eastern Gotland Basin","Gotland Sea","GS",1969,16.7537048387097
"Northern Baltic Proper","Gotland Sea","GS",1969,16.7537048387097
"Western Gotland Basin","Gotland Sea","GS",1969,16.7537048387097
"Eastern Gotland Basin","Gotland Sea","GS",1970,15.5438516129032
"Northern Baltic Proper","Gotland Sea","GS",1970,15.5438516129032
"Western Gotland Basin","Gotland Sea","GS",1970,15.5438516129032
"Eastern Gotland Basin","Gotland Sea","GS",1971,15.6238596774194
"Northern Baltic Proper","Gotland Sea","GS",1971,15.6238596774194
"Western Gotland Basin","Gotland Sea","GS",1971,15.6238596774194
"Eastern Gotland Basin","Gotland Sea","GS",1972,14.7598475806452
"Northern Baltic Proper","Gotland Sea","GS",1972,14.7598475806452
"Western Gotland Basin","Gotland Sea","GS",1972,14.7598475806452
"Eastern Gotland Basin","Gotland Sea","GS",1973,16.7029459677419
"Northern Baltic Proper","Gotland Sea","GS",1973,16.7029459677419
"Western Gotland Basin","Gotland Sea","GS",1973,16.7029459677419
"Eastern Gotland Basin","Gotland Sea","GS",1974,16.1089935483871
"Northern Baltic Proper","Gotland Sea","GS",1974,16.1089935483871
