c_square,year,mid_lat,mid_lon,Reported,fishing_ho
1501:141:226:3,2010,54.275,11.625,Yes,32.177778
1501:141:226:4,2010,54.275,11.675,Yes,36.466667
1501:141:227:1,2010,54.225,11.725,Yes,62.994444
1501:141:227:2,2010,54.225,11.775,Yes,54.366667
1501:141:227:3,2010,54.275,11.725,Yes,22.516667
1501:141:227:4,2010,54.275,11.775,Yes,21.911111
1501:141:228:1,2010,54.225,11.825,Yes,56.083333
1501:141:228:2,2010,54.225,11.875,Yes,60.805556
1501:141:228:3,2010,54.275,11.825,Yes,21.538889
1501:141:228:4,2010,54.275,11.875,Yes,19.611111
1501:141:229:1,2010,54.225,11.925,Yes,74.966667
1501:141:229:2,2010,54.225,11.975,Yes,62.316667
1501:141:229:3,2010,54.275,11.925,Yes,35.188889
1501:141:229:4,2010,54.275,11.975,Yes,53.466667
1501:141:235:1,2010,54.325,11.525,Yes,37.322222
1501:141:235:2,2010,54.325,11.575,Yes,36.255556
1501:141:235:3,2010,54.375,11.525,Yes,36.588889
1501:141:235:4,2010,54.375,11.575,Yes,40.583333
1501:141:236:1,2010,54.325,11.625,Yes,38.55
1501:141:236:2,2010,54.325,11.675,Yes,22.227778
1501:141:236:3,2010,54.375,11.625,Yes,25.111111
1501:141:236:4,2010,54.375,11.675,Yes,18.705556
1501:141:237:1,2010,54.325,11.725,Yes,12.472222
1501:141:237:2,2010,54.325,11.775,Yes,14.994444
1501:141:237:3,2010,54.375,11.725,Yes,11.205556
1501:141:237:4,2010,54.375,11.775,Yes,6.611111
1501:141:238:1,2010,54.325,11.825,Yes,5.977778
1501:141:238:2,2010,54.325,11.875,Yes,5.533333
1501:141:238:3,2010,54.375,11.825,Yes,4.988889
1501:141:238:4,2010,54.375,11.875,Yes,1.677778
1501:141:239:1,2010,54.325,11.925,Yes,10.355556
1501:141:239:2,2010,54.325,11.975,Yes,15.316667
1501:141:239:3,2010,54.375,11.925,Yes,2.605556
1501:141:245:1,2010,54.425,11.525,Yes,26.488889
1501:141:245:2,2010,54.425,11.575,Yes,19.861111
1501:141:245:3,2010,54.475,11.525,Yes,30.188889
1501:141:245:4,2010,54.475,11.575,Yes,19.261111
1501:141:246:1,2010,54.425,11.625,Yes,20.227778
1501:141:246:2,2010,54.425,11.675,Yes,10.283333
1501:141:246:3,2010,54.475,11.625,Yes,9.955556
1501:141:246:4,2010,54.475,11.675,Yes,18.316667
1501:141:247:1,2010,54.425,11.725,Yes,10.994444
1501:141:247:2,2010,54.425,11.775,Yes,12.505556
1501:141:247:3,2010,54.475,11.725,Yes,12.577778
1501:141:247:4,2010,54.475,11.775,Yes,13.838889
1501:141:248:1,2010,54.425,11.825,Yes,6.016667
1501:141:248:2,2010,54.425,11.875,Yes,0.316667
1501:141:248:3,2010,54.475,11.825,Yes,4.127778
1501:141:248:4,2010,54.475,11.875,Yes,2.516667
1501:141:249:2,2010,54.425,11.975,Yes,0.322222
1501:141:350:1,2010,54.525,11.025,Yes,0.95
1501:141:350:3,2010,54.575,11.025,Yes,16.094444
1501:141:350:4,2010,54.575,11.075,Yes,15.427778
1501:141:351:2,2010,54.525,11.175,Yes,0.322222
1501:141:351:3,2010,54.575,11.125,Yes,7.583333
1501:141:351:4,2010,54.575,11.175,Yes,1.311111
1501:141:352:2,2010,54.525,11.275,Yes,8.938889
1501:141:352:3,2010,54.575,11.225,Yes,2.983333
1501:141:352:4,2010,54.575,11.275,Yes,8.305556
1501:141:353:1,2010,54.525,11.325,Yes,24.688889
1501:141:353:2,2010,54.525,11.375,Yes,33.577778
1501:141:353:3,2010,54.575,11.325,Yes,2.638889
1501:141:353:4,2010,54.575,11.375,Yes,4.961111
1501:141:354:1,2010,54.525,11.425,Yes,31.816667
1501:141:354:2,2010,54.525,11.475,Yes,9.5
1501:141:354:3,2010,54.575,11.425,Yes,1
1501:141:354:4,2010,54.575,11.475,Yes,0.338889
1501:141:360:1,2010,54.625,11.025,Yes,6.383333
1501:141:360:2,2010,54.625,11.075,Yes,5.566667
1501:141:360:3,2010,54.675,11.025,Yes,7.966667
1501:141:360:4,2010,54.675,11.075,Yes,11.566667
1501:141:361:1,2010,54.625,11.125,Yes,5.4
1501:141:361:2,2010,54.625,11.175,Yes,11.538889
1501:141:361:3,2010,54.675,11.125,Yes,4
1501:141:361:4,2010,54.675,11.175,Yes,1
1501:141:362:1,2010,54.625,11.225,Yes,7.766667
1501:141:362:2,2010,54.625,11.275,Yes,1.055556
1501:141:363:1,2010,54.625,11.325,Yes,5.272222
1501:141:390:3,2010,54.975,11.025,Yes,4.066667
1501:141:455:1,2010,54.525,11.525,Yes,1.588889
1501:141:455:2,2010,54.525,11.575,Yes,0.322222
1501:141:458:2,2010,54.525,11.875,Yes,5.233333
1501:141:459:1,2010,54.525,11.925,Yes,0.366667
1501:141:459:2,2010,54.525,11.975,Yes,1
1501:142:120:1,2010,54.225,12.025,Yes,28.538889
1501:142:120:2,2010,54.225,12.075,Yes,3.744444
1501:142:120:3,2010,54.275,12.025,Yes,11.677778
1501:142:120:4,2010,54.275,12.075,Yes,1.861111
1501:142:121:1,2010,54.225,12.125,Yes,1.277778
1501:142:121:3,2010,54.275,12.125,Yes,1.883333
1501:142:121:4,2010,54.275,12.175,Yes,2.972222
1501:142:122:3,2010,54.275,12.225,Yes,2.05
1501:142:122:4,2010,54.275,12.275,Yes,2.988889
1501:142:130:1,2010,54.325,12.025,Yes,9.072222
1501:142:130:2,2010,54.325,12.075,Yes,10.638889
1501:142:130:3,2010,54.375,12.025,Yes,0.983333
1501:142:130:4,2010,54.375,12.075,Yes,8.15
1501:142:131:1,2010,54.325,12.125,Yes,21.055556
1501:142:131:2,2010,54.325,12.175,Yes,33.8
1501:142:131:3,2010,54.375,12.125,Yes,10.911111
1501:142:131:4,2010,54.375,12.175,Yes,12.461111
1501:142:132:1,2010,54.325,12.225,Yes,56.227778
1501:142:132:2,2010,54.325,12.275,Yes,59.922222
1501:142:132:3,2010,54.375,12.225,Yes,25.666667
1501:142:132:4,2010,54.375,12.275,Yes,57.938889
1501:142:133:1,2010,54.325,12.325,Yes,8.933333
1501:142:133:3,2010,54.375,12.325,Yes,21.761111
1501:142:133:4,2010,54.375,12.375,Yes,0.338889
1501:142:140:1,2010,54.425,12.025,Yes,1.538889
1501:142:140:2,2010,54.425,12.075,Yes,4.766667
1501:142:140:4,2010,54.475,12.075,Yes,0.644444
1501:142:141:1,2010,54.425,12.125,Yes,6.322222
1501:142:141:2,2010,54.425,12.175,Yes,18.461111
1501:142:141:4,2010,54.475,12.175,Yes,1.994444
1501:142:142:1,2010,54.425,12.225,Yes,61.661111
1501:142:142:2,2010,54.425,12.275,Yes,37.222222
1501:142:142:3,2010,54.475,12.225,Yes,9.666667
1501:142:142:4,2010,54.475,12.275,Yes,25.111111
1501:142:143:1,2010,54.425,12.325,Yes,17.583333
1501:142:143:2,2010,54.425,12.375,Yes,3.816667
1501:142:143:3,2010,54.475,12.325,Yes,13.555556
1501:142:143:4,2010,54.475,12.375,Yes,2.938889
1501:142:144:1,2010,54.425,12.425,Yes,0.366667
1501:142:144:3,2010,54.475,12.425,Yes,3.2
1501:142:144:4,2010,54.475,12.475,Yes,0.316667
1501:142:350:1,2010,54.525,12.025,Yes,0.016667
1501:142:350:2,2010,54.525,12.075,Yes,0.338889
1501:142:350:4,2010,54.575,12.075,Yes,0.338889
1501:142:351:2,2010,54.525,12.175,Yes,1.033333
1501:142:351:4,2010,54.575,12.175,Yes,2.066667
1501:142:352:1,2010,54.525,12.225,Yes,2.338889
1501:142:352:2,2010,54.525,12.275,Yes,12.894444
1501:142:352:3,2010,54.575,12.225,Yes,2.666667
1501:142:352:4,2010,54.575,12.275,Yes,2.988889
1501:142:353:1,2010,54.525,12.325,Yes,8.905556
1501:142:353:2,2010,54.525,12.375,Yes,8.933333
1501:142:353:3,2010,54.575,12.325,Yes,5.311111
1501:142:353:4,2010,54.575,12.375,Yes,1.311111
1501:142:354:1,2010,54.525,12.425,Yes,4.611111
1501:142:354:2,2010,54.525,12.475,Yes,4.838889
1501:142:354:3,2010,54.575,12.425,Yes,1.955556
1501:142:354:4,2010,54.575,12.475,Yes,5.222222
1501:142:361:2,2010,54.625,12.175,Yes,1
1501:142:361:4,2010,54.675,12.175,Yes,0.322222
1501:142:362:1,2010,54.625,12.225,Yes,1
1501:142:362:4,2010,54.675,12.275,Yes,1
1501:142:363:1,2010,54.625,12.325,Yes,1.033333
1501:142:363:2,2010,54.625,12.375,Yes,1.011111
1501:142:363:4,2010,54.675,12.375,Yes,0.338889
1501:142:364:1,2010,54.625,12.425,Yes,0.972222
1501:142:364:2,2010,54.625,12.475,Yes,3.3
1501:142:372:1,2010,54.725,12.225,Yes,0.655556
1501:142:372:2,2010,54.725,12.275,Yes,0.322222
1501:142:372:3,2010,54.775,12.225,Yes,0.638889
1501:142:373:3,2010,54.775,12.325,Yes,4.7
1501:142:373:4,2010,54.775,12.375,Yes,1
1501:142:382:1,2010,54.825,12.225,Yes,0.316667
1501:142:382:2,2010,54.825,12.275,Yes,0.338889
1501:142:383:1,2010,54.825,12.325,Yes,5.272222
1501:142:383:2,2010,54.825,12.375,Yes,6.4
1501:142:383:4,2010,54.875,12.375,Yes,10
1501:142:384:1,2010,54.825,12.425,Yes,7.033333
1501:142:384:2,2010,54.825,12.475,Yes,3.066667
1501:142:384:3,2010,54.875,12.425,Yes,10.033333
1501:142:384:4,2010,54.875,12.475,Yes,30.2
1501:142:393:2,2010,54.925,12.375,Yes,6.033333
1501:142:394:1,2010,54.925,12.425,Yes,13.066667
1501:142:394:2,2010,54.925,12.475,Yes,25.233333
1501:142:455:1,2010,54.525,12.525,Yes,4.211111
1501:142:455:2,2010,54.525,12.575,Yes,2.25
1501:142:455:3,2010,54.575,12.525,Yes,6.183333
1501:142:455:4,2010,54.575,12.575,Yes,5.988889
1501:142:456:1,2010,54.525,12.625,Yes,2.616667
1501:142:456:3,2010,54.575,12.625,Yes,8.405556
1501:142:456:4,2010,54.575,12.675,Yes,13.516667
1501:142:457:3,2010,54.575,12.725,Yes,11.527778
1501:142:457:4,2010,54.575,12.775,Yes,11.211111
1501:142:458:3,2010,54.575,12.825,Yes,5.366667
1501:142:465:1,2010,54.625,12.525,Yes,2.011111
1501:142:465:2,2010,54.625,12.575,Yes,1.55
1501:142:465:3,2010,54.675,12.525,Yes,0.644444
1501:142:465:4,2010,54.675,12.575,Yes,0.661111
1501:142:466:1,2010,54.625,12.625,Yes,1.638889
1501:142:466:2,2010,54.625,12.675,Yes,2.016667
1501:142:466:3,2010,54.675,12.625,Yes,4.127778
1501:142:466:4,2010,54.675,12.675,Yes,4.894444
1501:142:467:1,2010,54.625,12.725,Yes,7.366667
1501:142:467:2,2010,54.625,12.775,Yes,19.311111
1501:142:467:3,2010,54.675,12.725,Yes,17.888889
1501:142:467:4,2010,54.675,12.775,Yes,20.788889
1501:142:468:1,2010,54.625,12.825,Yes,29.083333
1501:142:468:2,2010,54.625,12.875,Yes,16.855556
1501:142:468:3,2010,54.675,12.825,Yes,14.033333
1501:142:468:4,2010,54.675,12.875,Yes,6.372222
1501:142:469:1,2010,54.625,12.925,Yes,12.266667
1501:142:469:2,2010,54.625,12.975,Yes,6.577778
1501:142:469:3,2010,54.675,12.925,Yes,4.566667
1501:142:469:4,2010,54.675,12.975,Yes,5.233333
1501:142:475:1,2010,54.725,12.525,Yes,1.027778
1501:142:475:2,2010,54.725,12.575,Yes,3.144444
1501:142:475:4,2010,54.775,12.575,Yes,0.322222
1501:142:476:1,2010,54.725,12.625,Yes,2.305556
1501:142:476:2,2010,54.725,12.675,Yes,5.327778
1501:142:476:3,2010,54.775,12.625,Yes,0.988889
1501:142:476:4,2010,54.775,12.675,Yes,0.744444
1501:142:477:1,2010,54.725,12.725,Yes,9.088889
1501:142:477:2,2010,54.725,12.775,Yes,16.266667
1501:142:477:3,2010,54.775,12.725,Yes,0.644444
1501:142:477:4,2010,54.775,12.775,Yes,1.322222
1501:142:478:1,2010,54.725,12.825,Yes,14.311111
1501:142:478:2,2010,54.725,12.875,Yes,17.3
1501:142:478:3,2010,54.775,12.825,Yes,4.033333
1501:142:479:1,2010,54.725,12.925,Yes,11.466667
1501:142:479:2,2010,54.725,12.975,Yes,10.561111
1501:142:479:3,2010,54.775,12.925,Yes,0.338889
1501:142:479:4,2010,54.775,12.975,Yes,3.6
1501:142:485:1,2010,54.825,12.525,Yes,2.355556
1501:142:485:3,2010,54.875,12.525,Yes,34.2
1501:142:485:4,2010,54.875,12.575,Yes,7.066667
1501:142:486:3,2010,54.875,12.625,Yes,3.033333
1501:142:487:1,2010,54.825,12.725,Yes,1
1501:142:487:4,2010,54.875,12.775,Yes,1
1501:142:488:2,2010,54.825,12.875,Yes,0.977778
1501:142:488:3,2010,54.875,12.825,Yes,0.655556
1501:142:488:4,2010,54.875,12.875,Yes,8.716667
1501:142:489:3,2010,54.875,12.925,Yes,11.05
1501:142:489:4,2010,54.875,12.975,Yes,16.688889
1501:142:495:1,2010,54.925,12.525,Yes,20.2
1501:142:495:2,2010,54.925,12.575,Yes,55.3
1501:142:495:4,2010,54.975,12.575,Yes,1.033333
1501:142:496:1,2010,54.925,12.625,Yes,79.433333
1501:142:496:2,2010,54.925,12.675,Yes,53.027778
1501:142:496:3,2010,54.975,12.625,Yes,17.2
1501:142:496:4,2010,54.975,12.675,Yes,9.066667
1501:142:497:1,2010,54.925,12.725,Yes,38.172222
1501:142:497:2,2010,54.925,12.775,Yes,78.611111
1501:142:497:3,2010,54.975,12.725,Yes,25.133333
1501:142:497:4,2010,54.975,12.775,Yes,19.866667
1501:142:498:1,2010,54.925,12.825,Yes,65.038889
1501:142:498:2,2010,54.925,12.875,Yes,38.333333
1501:142:498:3,2010,54.975,12.825,Yes,25.1
1501:142:498:4,2010,54.975,12.875,Yes,12.066667
1501:142:499:1,2010,54.925,12.925,Yes,37.433333
1501:142:499:2,2010,54.925,12.975,Yes,56.3
1501:142:499:3,2010,54.975,12.925,Yes,5.033333
1501:142:499:4,2010,54.975,12.975,Yes,4.033333
1501:143:217:2,2010,54.125,13.775,Yes,0.322222
1501:143:217:4,2010,54.175,13.775,Yes,1
1501:143:218:2,2010,54.125,13.875,Yes,0.222222
1501:143:219:2,2010,54.125,13.975,Yes,0.316667
1501:143:228:1,2010,54.225,13.825,Yes,0.1
1501:143:228:2,2010,54.225,13.875,Yes,0.605556
1501:143:229:2,2010,54.225,13.975,Yes,0.694444
1501:143:229:4,2010,54.275,13.975,Yes,0.633333
1501:143:237:3,2010,54.375,13.725,Yes,3.327778
1501:143:237:4,2010,54.375,13.775,Yes,23.611111
1501:143:238:1,2010,54.325,13.825,Yes,2.272222
1501:143:238:2,2010,54.325,13.875,Yes,4.577778
1501:143:238:3,2010,54.375,13.825,Yes,14.416667
1501:143:238:4,2010,54.375,13.875,Yes,23.888889
1501:143:239:1,2010,54.325,13.925,Yes,19.755556
1501:143:239:2,2010,54.325,13.975,Yes,28.316667
1501:143:239:3,2010,54.375,13.925,Yes,31.983333
1501:143:239:4,2010,54.375,13.975,Yes,57.822222
1501:143:245:4,2010,54.475,13.575,Yes,1.277778
1501:143:246:2,2010,54.425,13.675,Yes,1.911111
1501:143:246:3,2010,54.475,13.625,Yes,1.283333
1501:143:246:4,2010,54.475,13.675,Yes,8.511111
1501:143:247:1,2010,54.425,13.725,Yes,33.705556
1501:143:247:2,2010,54.425,13.775,Yes,20.533333
1501:143:247:3,2010,54.475,13.725,Yes,54.544444
1501:143:247:4,2010,54.475,13.775,Yes,20.505556
1501:143:248:1,2010,54.425,13.825,Yes,24.277778
1501:143:248:2,2010,54.425,13.875,Yes,19.211111
1501:143:248:3,2010,54.475,13.825,Yes,37.994444
1501:143:248:4,2010,54.475,13.875,Yes,24.783333
1501:143:249:1,2010,54.425,13.925,Yes,36.833333
1501:143:249:2,2010,54.425,13.975,Yes,43.205556
1501:143:249:3,2010,54.475,13.925,Yes,39.027778
1501:143:249:4,2010,54.475,13.975,Yes,41.8
1501:143:350:1,2010,54.525,13.025,Yes,0.316667
1501:143:350:3,2010,54.575,13.025,Yes,0.333333
1501:143:350:4,2010,54.575,13.075,Yes,0.333333
1501:143:351:1,2010,54.525,13.125,Yes,0.322222
1501:143:351:4,2010,54.575,13.175,Yes,2.566667
1501:143:352:3,2010,54.575,13.225,Yes,0.316667
1501:143:353:4,2010,54.575,13.375,Yes,0.677778
1501:143:354:4,2010,54.575,13.475,Yes,0.633333
1501:143:360:1,2010,54.625,13.025,Yes,6.672222
1501:143:360:2,2010,54.625,13.075,Yes,2.683333
1501:143:360:3,2010,54.675,13.025,Yes,4.361111
1501:143:360:4,2010,54.675,13.075,Yes,5.922222
1501:143:361:1,2010,54.625,13.125,Yes,1.011111
1501:143:361:2,2010,54.625,13.175,Yes,1.616667
1501:143:361:3,2010,54.675,13.125,Yes,7.855556
1501:143:361:4,2010,54.675,13.175,Yes,4.305556
1501:143:362:2,2010,54.625,13.275,Yes,0.638889
1501:143:362:3,2010,54.675,13.225,Yes,13.483333
1501:143:362:4,2010,54.675,13.275,Yes,2.65
1501:143:364:1,2010,54.625,13.425,Yes,13.377778
1501:143:364:2,2010,54.625,13.475,Yes,2.083333
1501:143:364:4,2010,54.675,13.475,Yes,3.227778
1501:143:370:1,2010,54.725,13.025,Yes,15.283333
1501:143:370:2,2010,54.725,13.075,Yes,13.111111
1501:143:370:3,2010,54.775,13.025,Yes,4.561111
1501:143:370:4,2010,54.775,13.075,Yes,6.144444
1501:143:371:1,2010,54.725,13.125,Yes,10.844444
1501:143:371:2,2010,54.725,13.175,Yes,9.161111
1501:143:371:3,2010,54.775,13.125,Yes,6.555556
1501:143:371:4,2010,54.775,13.175,Yes,11.216667
1501:143:372:1,2010,54.725,13.225,Yes,8
1501:143:372:2,2010,54.725,13.275,Yes,26.377778
1501:143:372:3,2010,54.775,13.225,Yes,28.25
1501:143:372:4,2010,54.775,13.275,Yes,51.038889
1501:143:373:1,2010,54.725,13.325,Yes,31.722222
1501:143:373:2,2010,54.725,13.375,Yes,42.811111
1501:143:373:3,2010,54.775,13.325,Yes,54.211111
1501:143:373:4,2010,54.775,13.375,Yes,86.716667
1501:143:374:1,2010,54.725,13.425,Yes,47.961111
1501:143:374:2,2010,54.725,13.475,Yes,49.822222
1501:143:374:3,2010,54.775,13.425,Yes,89.25
1501:143:374:4,2010,54.775,13.475,Yes,123.666667
1501:143:380:1,2010,54.825,13.025,Yes,2.322222
1501:143:380:2,2010,54.825,13.075,Yes,3.322222
1501:143:380:3,2010,54.875,13.025,Yes,7.033333
1501:143:380:4,2010,54.875,13.075,Yes,4.033333
1501:143:381:1,2010,54.825,13.125,Yes,1.355556
1501:143:381:2,2010,54.825,13.175,Yes,2.222222
1501:143:381:3,2010,54.875,13.125,Yes,1
1501:143:381:4,2010,54.875,13.175,Yes,5.377778
1501:143:382:1,2010,54.825,13.225,Yes,11.377778
1501:143:382:2,2010,54.825,13.275,Yes,19.677778
1501:143:382:3,2010,54.875,13.225,Yes,4.266667
1501:143:382:4,2010,54.875,13.275,Yes,12.188889
1501:143:383:1,2010,54.825,13.325,Yes,25.1
1501:143:383:2,2010,54.825,13.375,Yes,37.205556
1501:143:383:3,2010,54.875,13.325,Yes,19.844444
1501:143:383:4,2010,54.875,13.375,Yes,28.155556
1501:143:384:1,2010,54.825,13.425,Yes,46.783333
1501:143:384:2,2010,54.825,13.475,Yes,46.516667
1501:143:384:3,2010,54.875,13.425,Yes,32.877778
1501:143:384:4,2010,54.875,13.475,Yes,34.594444
1501:143:390:1,2010,54.925,13.025,Yes,53.4
1501:143:390:2,2010,54.925,13.075,Yes,30.811111
1501:143:390:3,2010,54.975,13.025,Yes,11.033333
1501:143:390:4,2010,54.975,13.075,Yes,20.2
1501:143:391:1,2010,54.925,13.125,Yes,52.838889
1501:143:391:2,2010,54.925,13.175,Yes,52.355556
1501:143:391:3,2010,54.975,13.125,Yes,79.6
1501:143:391:4,2010,54.975,13.175,Yes,81.855556
1501:143:392:1,2010,54.925,13.225,Yes,48.6
1501:143:392:2,2010,54.925,13.275,Yes,47.483333
1501:143:392:3,2010,54.975,13.225,Yes,163.5
1501:143:392:4,2010,54.975,13.275,Yes,124.933333
1501:143:393:1,2010,54.925,13.325,Yes,52.855556
1501:143:393:2,2010,54.925,13.375,Yes,48.022222
1501:143:393:3,2010,54.975,13.325,Yes,71.516667
1501:143:393:4,2010,54.975,13.375,Yes,52.872222
1501:143:394:1,2010,54.925,13.425,Yes,46.133333
1501:143:394:2,2010,54.925,13.475,Yes,44.577778
1501:143:394:3,2010,54.975,13.425,Yes,56.666667
1501:143:394:4,2010,54.975,13.475,Yes,57.9
1501:143:456:4,2010,54.575,13.675,Yes,4.494444
1501:143:457:1,2010,54.525,13.725,Yes,78.838889
1501:143:457:2,2010,54.525,13.775,Yes,20.288889
1501:143:457:3,2010,54.575,13.725,Yes,61.755556
1501:143:457:4,2010,54.575,13.775,Yes,39.866667
1501:143:458:1,2010,54.525,13.825,Yes,28.066667
1501:143:458:2,2010,54.525,13.875,Yes,30.177778
1501:143:458:3,2010,54.575,13.825,Yes,22.85
1501:143:458:4,2010,54.575,13.875,Yes,16.266667
1501:143:459:1,2010,54.525,13.925,Yes,43.722222
1501:143:459:2,2010,54.525,13.975,Yes,20.666667
1501:143:459:3,2010,54.575,13.925,Yes,8.727778
1501:143:459:4,2010,54.575,13.975,Yes,0.983333
1501:143:465:1,2010,54.625,13.525,Yes,3.661111
1501:143:465:2,2010,54.625,13.575,Yes,7.222222
1501:143:465:3,2010,54.675,13.525,Yes,2.944444
1501:143:465:4,2010,54.675,13.575,Yes,18.977778
1501:143:466:1,2010,54.625,13.625,Yes,7.25
1501:143:466:2,2010,54.625,13.675,Yes,17.05
1501:143:466:3,2010,54.675,13.625,Yes,11.361111
1501:143:466:4,2010,54.675,13.675,Yes,51.927778
1501:143:467:1,2010,54.625,13.725,Yes,47.8
1501:143:467:2,2010,54.625,13.775,Yes,69.188889
1501:143:467:3,2010,54.675,13.725,Yes,88.955556
1501:143:467:4,2010,54.675,13.775,Yes,99.627778
1501:143:468:1,2010,54.625,13.825,Yes,42.055556
1501:143:468:2,2010,54.625,13.875,Yes,20.766667
1501:143:468:3,2010,54.675,13.825,Yes,126.266667
1501:143:468:4,2010,54.675,13.875,Yes,42.205556
1501:143:469:1,2010,54.625,13.925,Yes,3.322222
1501:143:469:3,2010,54.675,13.925,Yes,2.927778
1501:143:469:4,2010,54.675,13.975,Yes,0.961111
1501:143:475:1,2010,54.725,13.525,Yes,54.822222
1501:143:475:2,2010,54.725,13.575,Yes,49.2
1501:143:475:3,2010,54.775,13.525,Yes,103.327778
1501:143:475:4,2010,54.775,13.575,Yes,97.388889
1501:143:476:1,2010,54.725,13.625,Yes,41.138889
1501:143:476:2,2010,54.725,13.675,Yes,83.355556
1501:143:476:3,2010,54.775,13.625,Yes,111.311111
1501:143:476:4,2010,54.775,13.675,Yes,140.45
1501:143:477:1,2010,54.725,13.725,Yes,72.661111
1501:143:477:2,2010,54.725,13.775,Yes,62.961111
1501:143:477:3,2010,54.775,13.725,Yes,110.977778
1501:143:477:4,2010,54.775,13.775,Yes,74.6
1501:143:478:1,2010,54.725,13.825,Yes,57.061111
1501:143:478:2,2010,54.725,13.875,Yes,84.561111
1501:143:478:3,2010,54.775,13.825,Yes,48.394444
1501:143:478:4,2010,54.775,13.875,Yes,25.677778
1501:143:479:1,2010,54.725,13.925,Yes,57.938889
1501:143:479:2,2010,54.725,13.975,Yes,9.461111
1501:143:479:3,2010,54.775,13.925,Yes,41.744444
1501:143:479:4,2010,54.775,13.975,Yes,38.077778
1501:143:485:1,2010,54.825,13.525,Yes,51.5
1501:143:485:2,2010,54.825,13.575,Yes,37.016667
1501:143:485:3,2010,54.875,13.525,Yes,47.066667
1501:143:485:4,2010,54.875,13.575,Yes,52.15
1501:143:486:1,2010,54.825,13.625,Yes,44.155556
1501:143:486:2,2010,54.825,13.675,Yes,64.261111
1501:143:486:3,2010,54.875,13.625,Yes,41.844444
1501:143:486:4,2010,54.875,13.675,Yes,33.116667
1501:143:487:1,2010,54.825,13.725,Yes,46.027778
1501:143:487:2,2010,54.825,13.775,Yes,25.222222
1501:143:487:3,2010,54.875,13.725,Yes,30.35
1501:143:487:4,2010,54.875,13.775,Yes,29
1501:143:488:1,2010,54.825,13.825,Yes,20.5
1501:143:488:2,2010,54.825,13.875,Yes,8.294444
1501:143:488:3,2010,54.875,13.825,Yes,18.272222
1501:143:488:4,2010,54.875,13.875,Yes,21.816667
1501:143:489:1,2010,54.825,13.925,Yes,5.888889
1501:143:489:2,2010,54.825,13.975,Yes,23.644444
1501:143:489:3,2010,54.875,13.925,Yes,24.022222
1501:143:489:4,2010,54.875,13.975,Yes,28.244444
1501:143:495:1,2010,54.925,13.525,Yes,42.144444
1501:143:495:2,2010,54.925,13.575,Yes,34.216667
1501:143:495:3,2010,54.975,13.525,Yes,44.333333
1501:143:495:4,2010,54.975,13.575,Yes,35.888889
1501:143:496:1,2010,54.925,13.625,Yes,31.95
1501:143:496:2,2010,54.925,13.675,Yes,19.983333
1501:143:496:3,2010,54.975,13.625,Yes,31.577778
1501:143:496:4,2010,54.975,13.675,Yes,65.766667
1501:143:497:1,2010,54.925,13.725,Yes,34.577778
1501:143:497:2,2010,54.925,13.775,Yes,40.25
1501:143:497:3,2010,54.975,13.725,Yes,47.611111
1501:143:497:4,2010,54.975,13.775,Yes,116.044444
1501:143:498:1,2010,54.925,13.825,Yes,19.844444
1501:143:498:2,2010,54.925,13.875,Yes,14.288889
1501:143:498:3,2010,54.975,13.825,Yes,81.711111
1501:143:498:4,2010,54.975,13.875,Yes,35.466667
1501:143:499:1,2010,54.925,13.925,Yes,15.872222
1501:143:499:2,2010,54.925,13.975,Yes,34.444444
1501:143:499:3,2010,54.975,13.925,Yes,27.633333
1501:143:499:4,2010,54.975,13.975,Yes,54.755556
1501:144:100:3,2010,54.075,14.025,Yes,0.983333
1501:144:100:4,2010,54.075,14.075,Yes,6.255556
1501:144:101:1,2010,54.025,14.125,Yes,2.616667
1501:144:101:2,2010,54.025,14.175,Yes,3.888889
1501:144:101:3,2010,54.075,14.125,Yes,11.811111
1501:144:101:4,2010,54.075,14.175,Yes,3.866667
1501:144:102:1,2010,54.025,14.225,Yes,7.95
1501:144:102:2,2010,54.025,14.275,Yes,16.516667
1501:144:102:3,2010,54.075,14.225,Yes,28.183333
1501:144:102:4,2010,54.075,14.275,Yes,77.816667
1501:144:103:1,2010,54.025,14.325,Yes,76.033333
1501:144:103:2,2010,54.025,14.375,Yes,27.6
1501:144:103:3,2010,54.075,14.325,Yes,51.2
1501:144:103:4,2010,54.075,14.375,Yes,20.333333
1501:144:104:1,2010,54.025,14.425,Yes,47.9
1501:144:104:2,2010,54.025,14.475,Yes,52.266667
1501:144:104:3,2010,54.075,14.425,Yes,35.133333
1501:144:104:4,2010,54.075,14.475,Yes,33.466667
1501:144:110:1,2010,54.125,14.025,Yes,5.616667
1501:144:110:2,2010,54.125,14.075,Yes,8.916667
1501:144:110:3,2010,54.175,14.025,Yes,0.994444
1501:144:110:4,2010,54.175,14.075,Yes,3.983333
1501:144:111:1,2010,54.125,14.125,Yes,5.038889
1501:144:111:2,2010,54.125,14.175,Yes,2.9
1501:144:111:3,2010,54.175,14.125,Yes,1.65
1501:144:111:4,2010,54.175,14.175,Yes,0.644444
1501:144:112:1,2010,54.125,14.225,Yes,20.216667
1501:144:112:2,2010,54.125,14.275,Yes,67.016667
1501:144:112:3,2010,54.175,14.225,Yes,0.955556
1501:144:112:4,2010,54.175,14.275,Yes,0.633333
1501:144:113:1,2010,54.125,14.325,Yes,54.716667
