c_square,year,mid_lat,mid_lon,Reported,fishing_ho,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
1501:143:466:3,2012,54.675,13.625,Yes,60.061111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:466:4,2012,54.675,13.675,Yes,54.783333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:467:1,2012,54.625,13.725,Yes,54.766667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:467:2,2012,54.625,13.775,Yes,41.266667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:467:3,2012,54.675,13.725,Yes,75.244444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:467:4,2012,54.675,13.775,Yes,114.388889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:468:1,2012,54.625,13.825,Yes,29.533333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:468:2,2012,54.625,13.875,Yes,22.105556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:468:3,2012,54.675,13.825,Yes,124.688889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:468:4,2012,54.675,13.875,Yes,48.066667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:469:1,2012,54.625,13.925,Yes,9.238889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:469:2,2012,54.625,13.975,Yes,4.794444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:469:3,2012,54.675,13.925,Yes,16.877778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:469:4,2012,54.675,13.975,Yes,10.072222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:475:1,2012,54.725,13.525,Yes,105.438889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:475:2,2012,54.725,13.575,Yes,85.588889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:475:3,2012,54.775,13.525,Yes,94.561111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:475:4,2012,54.775,13.575,Yes,71.4,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:476:1,2012,54.725,13.625,Yes,66.35,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:476:2,2012,54.725,13.675,Yes,79.205556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:476:3,2012,54.775,13.625,Yes,65.844444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:476:4,2012,54.775,13.675,Yes,57.283333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:477:1,2012,54.725,13.725,Yes,70.427778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:477:2,2012,54.725,13.775,Yes,63.161111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:477:3,2012,54.775,13.725,Yes,37.066667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:477:4,2012,54.775,13.775,Yes,43.683333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:478:1,2012,54.725,13.825,Yes,80.861111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:478:2,2012,54.725,13.875,Yes,147.1,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:478:3,2012,54.775,13.825,Yes,31.505556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:478:4,2012,54.775,13.875,Yes,35.1,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:479:1,2012,54.725,13.925,Yes,102.583333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:479:2,2012,54.725,13.975,Yes,60.388889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:479:3,2012,54.775,13.925,Yes,58.272222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:479:4,2012,54.775,13.975,Yes,73.877778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:485:1,2012,54.825,13.525,Yes,80.716667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:485:2,2012,54.825,13.575,Yes,62.95,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:485:3,2012,54.875,13.525,Yes,206.461111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:485:4,2012,54.875,13.575,Yes,159.211111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:486:1,2012,54.825,13.625,Yes,47.3,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:486:2,2012,54.825,13.675,Yes,55.5,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:486:3,2012,54.875,13.625,Yes,128.361111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:486:4,2012,54.875,13.675,Yes,115.627778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:487:1,2012,54.825,13.725,Yes,40.488889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:487:2,2012,54.825,13.775,Yes,44.305556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:487:3,2012,54.875,13.725,Yes,106.494444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:487:4,2012,54.875,13.775,Yes,71.388889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:488:1,2012,54.825,13.825,Yes,34.15,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:488:2,2012,54.825,13.875,Yes,24,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:488:3,2012,54.875,13.825,Yes,69.311111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:488:4,2012,54.875,13.875,Yes,58.538889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:489:1,2012,54.825,13.925,Yes,27.188889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:489:2,2012,54.825,13.975,Yes,58.95,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:489:3,2012,54.875,13.925,Yes,66.511111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:489:4,2012,54.875,13.975,Yes,77.244444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:495:1,2012,54.925,13.525,Yes,204.188889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:495:2,2012,54.925,13.575,Yes,208.972222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:495:3,2012,54.975,13.525,Yes,84.35,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:495:4,2012,54.975,13.575,Yes,104.811111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:496:1,2012,54.925,13.625,Yes,160.55,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:496:2,2012,54.925,13.675,Yes,154.883333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:496:3,2012,54.975,13.625,Yes,120.2,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:496:4,2012,54.975,13.675,Yes,166.544444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:497:1,2012,54.925,13.725,Yes,144.866667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:497:2,2012,54.925,13.775,Yes,142.055556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:497:3,2012,54.975,13.725,Yes,178.1,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:497:4,2012,54.975,13.775,Yes,223.45,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:498:1,2012,54.925,13.825,Yes,130.816667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:498:2,2012,54.925,13.875,Yes,106.566667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:498:3,2012,54.975,13.825,Yes,209.611111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:498:4,2012,54.975,13.875,Yes,127.655556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:498:4,2012,54.975,13.875,Yes,127.655556,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
1501:143:499:1,2012,54.925,13.925,Yes,101.088889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:499:2,2012,54.925,13.975,Yes,103,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:499:3,2012,54.975,13.925,Yes,106.427778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:499:3,2012,54.975,13.925,Yes,106.427778,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
1501:143:499:4,2012,54.975,13.975,Yes,137.794444,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:143:499:4,2012,54.975,13.975,Yes,137.794444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:143:499:4,2012,54.975,13.975,Yes,137.794444,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
1501:144:100:3,2012,54.075,14.025,Yes,0.322222,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:100:4,2012,54.075,14.075,Yes,17.961111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:101:1,2012,54.025,14.125,Yes,5.172222,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:101:2,2012,54.025,14.175,Yes,8.561111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:101:3,2012,54.075,14.125,Yes,30.005556,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:101:4,2012,54.075,14.175,Yes,15.816667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:102:1,2012,54.025,14.225,Yes,6.061111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:102:1,2012,54.025,14.225,Yes,6.061111,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:102:2,2012,54.025,14.275,Yes,0.322222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:102:3,2012,54.075,14.225,Yes,11.194444,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:102:3,2012,54.075,14.225,Yes,11.194444,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:102:4,2012,54.075,14.275,Yes,0.316667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:110:1,2012,54.125,14.025,Yes,4.488889,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:110:2,2012,54.125,14.075,Yes,14.105556,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:110:3,2012,54.175,14.025,Yes,0.316667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:110:4,2012,54.175,14.075,Yes,3.111111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:111:1,2012,54.125,14.125,Yes,17.6,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:111:2,2012,54.125,14.175,Yes,12.438889,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:111:3,2012,54.175,14.125,Yes,4.155556,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:111:4,2012,54.175,14.175,Yes,3.888889,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:112:1,2012,54.125,14.225,Yes,1.922222,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:112:1,2012,54.125,14.225,Yes,1.922222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:112:2,2012,54.125,14.275,Yes,1.277778,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:112:2,2012,54.125,14.275,Yes,1.277778,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:112:3,2012,54.175,14.225,Yes,1.3,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:120:1,2012,54.225,14.025,Yes,0.316667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:120:2,2012,54.225,14.075,Yes,0.633333,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:120:3,2012,54.275,14.025,Yes,2.233333,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:120:4,2012,54.275,14.075,Yes,2.566667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:121:1,2012,54.225,14.125,Yes,1.011111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:121:2,2012,54.225,14.175,Yes,0.322222,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:121:3,2012,54.275,14.125,Yes,3.527778,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:121:4,2012,54.275,14.175,Yes,2.05,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:130:1,2012,54.325,14.025,Yes,24.933333,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:130:2,2012,54.325,14.075,Yes,20.344444,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:130:3,2012,54.375,14.025,Yes,9.25,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:130:3,2012,54.375,14.025,Yes,9.25,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:130:4,2012,54.375,14.075,Yes,5.094444,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:131:1,2012,54.325,14.125,Yes,5.933333,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:131:2,2012,54.325,14.175,Yes,3.844444,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:131:3,2012,54.375,14.125,Yes,5.45,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:131:4,2012,54.375,14.175,Yes,2.883333,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:132:1,2012,54.325,14.225,Yes,0.955556,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:132:3,2012,54.375,14.225,Yes,1.594444,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:140:1,2012,54.425,14.025,Yes,7.361111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:140:1,2012,54.425,14.025,Yes,7.361111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:140:2,2012,54.425,14.075,Yes,9.283333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:140:2,2012,54.425,14.075,Yes,9.283333,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:140:3,2012,54.475,14.025,Yes,15,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:140:4,2012,54.475,14.075,Yes,6.727778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:141:1,2012,54.425,14.125,Yes,6.1,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:141:1,2012,54.425,14.125,Yes,6.1,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:141:2,2012,54.425,14.175,Yes,4.166667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:141:3,2012,54.475,14.125,Yes,2.25,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:141:3,2012,54.475,14.125,Yes,2.25,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:141:4,2012,54.475,14.175,Yes,0.961111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:141:4,2012,54.475,14.175,Yes,0.961111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:142:1,2012,54.425,14.225,Yes,1.6,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:142:2,2012,54.425,14.275,Yes,0.316667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:142:3,2012,54.475,14.225,Yes,1.288889,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:142:4,2012,54.475,14.275,Yes,0.966667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:143:3,2012,54.475,14.325,Yes,0.644444,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:144:4,2012,54.475,14.475,Yes,3.833333,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:245:3,2012,54.475,14.525,Yes,0.316667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:245:4,2012,54.475,14.575,Yes,0.638889,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:246:1,2012,54.425,14.625,Yes,0.322222,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:246:1,2012,54.425,14.625,Yes,0.322222,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:246:2,2012,54.425,14.675,Yes,0.644444,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:246:2,2012,54.425,14.675,Yes,0.644444,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:246:3,2012,54.475,14.625,Yes,0.322222,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:247:1,2012,54.425,14.725,Yes,1.283333,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:247:2,2012,54.425,14.775,Yes,0.638889,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:247:3,2012,54.475,14.725,Yes,0.644444,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:247:3,2012,54.475,14.725,Yes,0.644444,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:247:4,2012,54.475,14.775,Yes,1.588889,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:248:1,2012,54.425,14.825,Yes,1.916667,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
1501:144:350:1,2012,54.525,14.025,Yes,3.55,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:350:2,2012,54.525,14.075,Yes,2.25,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:350:3,2012,54.575,14.025,Yes,3.872222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:350:4,2012,54.575,14.075,Yes,6.161111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:351:1,2012,54.525,14.125,Yes,0.322222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:351:2,2012,54.525,14.175,Yes,2.55,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:351:2,2012,54.525,14.175,Yes,2.55,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:351:3,2012,54.575,14.125,Yes,3.183333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:351:4,2012,54.575,14.175,Yes,2.561111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:352:1,2012,54.525,14.225,Yes,3.505556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:352:1,2012,54.525,14.225,Yes,3.505556,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:352:2,2012,54.525,14.275,Yes,2.3,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:352:2,2012,54.525,14.275,Yes,2.3,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:352:3,2012,54.575,14.225,Yes,4.5,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:352:4,2012,54.575,14.275,Yes,7.866667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:352:4,2012,54.575,14.275,Yes,7.866667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:353:1,2012,54.525,14.325,Yes,3.516667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:353:2,2012,54.525,14.375,Yes,3.2,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:353:3,2012,54.575,14.325,Yes,9.611111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:353:3,2012,54.575,14.325,Yes,9.611111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:353:4,2012,54.575,14.375,Yes,11.827778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:353:4,2012,54.575,14.375,Yes,11.827778,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:354:1,2012,54.525,14.425,Yes,3.205556,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:354:2,2012,54.525,14.475,Yes,1.916667,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:354:3,2012,54.575,14.425,Yes,11.511111,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:354:4,2012,54.575,14.475,Yes,11.188889,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:360:1,2012,54.625,14.025,Yes,6.472222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:360:2,2012,54.625,14.075,Yes,14.022222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:360:3,2012,54.675,14.025,Yes,23.094444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:360:4,2012,54.675,14.075,Yes,31.672222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:361:1,2012,54.625,14.125,Yes,6.838889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:361:2,2012,54.625,14.175,Yes,7.727778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:361:3,2012,54.675,14.125,Yes,15.027778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:361:4,2012,54.675,14.175,Yes,23.3,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:362:1,2012,54.625,14.225,Yes,6.427778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:362:2,2012,54.625,14.275,Yes,5.111111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:362:3,2012,54.675,14.225,Yes,40.494444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:362:4,2012,54.675,14.275,Yes,44.355556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:363:1,2012,54.625,14.325,Yes,12.755556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:363:2,2012,54.625,14.375,Yes,13.8,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:363:2,2012,54.625,14.375,Yes,13.8,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:363:3,2012,54.675,14.325,Yes,73.733333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:363:4,2012,54.675,14.375,Yes,42.577778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:364:1,2012,54.625,14.425,Yes,9.95,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:144:364:1,2012,54.625,14.425,Yes,9.95,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:144:364:1,2012,54.625,14.425,Yes,9.95,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:364:1,2012,54.625,14.425,Yes,9.95,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:364:2,2012,54.625,14.475,Yes,5.805556,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:144:364:2,2012,54.625,14.475,Yes,5.805556,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
1501:144:364:3,2012,54.675,14.425,Yes,31.588889,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:144:364:3,2012,54.675,14.425,Yes,31.588889,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:144:364:3,2012,54.675,14.425,Yes,31.588889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:364:4,2012,54.675,14.475,Yes,20.522222,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:144:364:4,2012,54.675,14.475,Yes,20.522222,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
1501:144:370:1,2012,54.725,14.025,Yes,28.838889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:370:2,2012,54.725,14.075,Yes,38.461111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:370:3,2012,54.775,14.025,Yes,56.544444,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:370:4,2012,54.775,14.075,Yes,25.366667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:371:1,2012,54.725,14.125,Yes,24.227778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:371:2,2012,54.725,14.175,Yes,15.588889,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:371:3,2012,54.775,14.125,Yes,5.127778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:371:4,2012,54.775,14.175,Yes,1.966667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:372:1,2012,54.725,14.225,Yes,10.055556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:372:2,2012,54.725,14.275,Yes,10.783333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:372:3,2012,54.775,14.225,Yes,1.677778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:372:4,2012,54.775,14.275,Yes,0.322222,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:373:1,2012,54.725,14.325,Yes,7.183333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:373:2,2012,54.725,14.375,Yes,10.6,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:373:3,2012,54.775,14.325,Yes,1.633333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:373:4,2012,54.775,14.375,Yes,3.833333,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:374:1,2012,54.725,14.425,Yes,7.861111,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:144:374:1,2012,54.725,14.425,Yes,7.861111,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:374:2,2012,54.725,14.475,Yes,4.605556,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:144:374:3,2012,54.775,14.425,Yes,2.277778,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:144:374:3,2012,54.775,14.425,Yes,2.277778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:374:4,2012,54.775,14.475,Yes,10.155556,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:144:380:1,2012,54.825,14.025,Yes,49.277778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:380:2,2012,54.825,14.075,Yes,6.805556,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:380:3,2012,54.875,14.025,Yes,79.627778,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
1501:144:380:4,2012,54.875,14.075,Yes,19.116667,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
1501:144:380:4,2012,54.875,14.075,Yes,19.116667,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
